checkpoint,endpoint_width_sum,last_validated_time,segment_index,segment_width_sum,status
0.1,0.6054002183457203,0.1,9,0.6725007917153403,passed
0.5,0.5817533607769416,0.5,49,0.6420010208858797,passed
1.0,0.20224809805436206,1.0,99,0.22078675625634397,passed
