source_run_id,failed_segment_index,component,width_x,width_y,width_sum,target_width_x,target_width_y,target_width_sum,exceeds_target_x,exceeds_target_y,exceeds_target_sum,flowstar_channel,pytorch_old_channel
flowstar_style_o6_candidate8_output6_insert_symqueue,37,ordinary_initial_remainder,0.00019908269804765267,0.00028972333047408102,0.00048880602852173364,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,false,true,false,ordinary seed only,ordinary target precheck
flowstar_style_o6_candidate8_output6_insert_symqueue,37,cutoff_uncertainty,,,9.8813129168249309e-324,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,false,false,false,J_ip1 symbolic/current insertion,ordinary target precheck via reset remainder
flowstar_style_o6_candidate8_output6_insert_symqueue,37,insertion_truncation,,,1.8793901660490429e-06,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,false,false,false,J_ip1 symbolic/current insertion,ordinary target precheck via reset remainder
flowstar_style_o6_candidate8_output6_insert_symqueue,37,propagated_symbolic,0.00019908269804765264,0.00028972333047408097,0.00048880602852173364,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,false,true,true,symbolic queue J_i,ordinary reset remainder
flowstar_style_o6_candidate8_output6_insert_symqueue,37,materialized_symbolic,0.00019908269804765267,0.00028972333047408102,0.00048880602852173364,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,false,true,true,output/range materialization,ordinary reset remainder
flowstar_style_o6_candidate8_output6_insert_symqueue,37,new_symbolic,0.015597624657322865,0.037891586980853417,0.053489211638176284,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,true,true,true,queued J_ip1,queued for future propagation
flowstar_style_o6_candidate8_output6_insert_symqueue,37,target_remainder,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,false,false,false,ordinary Picard target,ordinary Picard target
