step,t_start,t_end,h,h_hex,scheduler_time_hex,t_start_exact,t_end_exact,safety_check_passed,queue_size,queue_reset_count,published_endpoint_x_lo,published_endpoint_x_hi,published_endpoint_y_lo,published_endpoint_y_hi,common_endpoint_x_lo,common_endpoint_x_hi,common_endpoint_y_lo,common_endpoint_y_hi,published_tube_x_lo,published_tube_x_hi,published_tube_y_lo,published_tube_y_hi,common_tube_x_lo,common_tube_x_hi,common_tube_y_lo,common_tube_y_hi
218,4.34,4.36,0.02,0x1.47ae147ae147bp-6,0x1.170a3d70a3d71p+2,1250919832498428995/288230376151711744,628342220010731615/144115188075855872,True,218,0,0.3897516236925646,0.39086623264965986,3.945874549495557,3.957554785736191,0.389751623692565,0.39086623264965953,3.945874549495559,3.957554785736188,0.3889252627938094,0.39088702376995815,3.9344246951902853,3.957608299475349,0.3889252627938115,0.39088702376995604,3.934424695190303,3.957608299475332
219,4.36,4.38,0.02,0x1.47ae147ae147bp-6,0x1.1851eb851eb85p+2,628342220010731615/144115188075855872,1262449047544497465/288230376151711744,True,219,0,0.3905844718103247,0.39168400939804093,3.957253049822816,3.968896863333172,0.3905844718103251,0.3916840093980406,3.957253049822819,3.968896863333169,0.3897390007699455,0.39170416771381683,3.945839047344647,3.9689505771437115,0.3897390007699478,0.39170416771381456,3.945839047344663,3.968950577143695
220,4.38,4.4,0.02,0x1.47ae147ae147bp-6,0x1.199999999999ap+2,1262449047544497465/288230376151711744,317053413766882925/72057594037927936,True,220,0,0.3914366966416701,0.39252176059734284,3.9685953235641107,3.980202410136275,0.3914366966416704,0.3925217605973425,3.968595323564114,3.980202410136272,0.39057216573262465,0.3925413032147446,3.9572174892604695,3.980256334446842,0.3905721657326267,0.39254130321474257,3.9572174892604868,3.980256334446825
221,4.4,4.42,0.02,0x1.47ae147ae147bp-6,0x1.1ae147ae147aep+2,317053413766882925/72057594037927936,1273978262590565935/288230376151711744,True,221,0,0.3923082566724797,0.3933794286853014,3.9799010359414795,3.991471074026974,0.3923082566724801,0.39337942868530107,3.9799010359414826,3.9914710740269705,0.3914246990541715,0.39339837198241207,3.9685597028774184,3.9915252192214723,0.3914246990541737,0.39339837198240984,3.968559702877435,3.9915252192214563
222,4.42,4.44,0.02,0x1.47ae147ae147bp-6,0x1.1c28f5c28f5c3p+2,1273978262590565935/288230376151711744,639871435056800085/144115188075855872,True,222,0,0.3931991282191473,0.39425697345877314,3.9911698354273217,4.002702486075576,0.39319912821914765,0.39425697345877275,3.991169835427325,4.002702486075571,0.3922965601854183,0.39427533308443774,3.979865353478904,4.002756862507296,0.39229656018542036,0.39427533308443574,3.979865353478922,4.002756862507265
223,4.44,4.46,0.02,0x1.47ae147ae147bp-6,0x1.1d70a3d70a3d7p+2,639871435056800085/144115188075855872,1285507477636634405/288230376151711744,True,223,0,0.39410930427731067,0.39515437279044524,4.0024013536229734,4.013896260397852,0.39410930427731095,0.3951543727904449,4.00240135362298,4.013896260397845,0.39318772544109676,0.39517216369693375,3.991134089595612,4.013950878403457,0.39318772544109887,0.3951721636969317,3.991134089595629,4.013950878403423
224,4.46,4.48,0.02,0x1.47ae147ae147bp-6,0x1.1eb851eb851ecp+2,1285507477636634405/288230376151711744,40352252661239645/9007199254740992,True,224,0,0.3950387947353004,0.3960716220391734,4.013595205127599,4.02505199397113,0.39503879473530074,0.39607162203917307,4.013595205127604,4.0250519939711245,0.3940981863368102,0.3960888603620894,4.0023655428996525,4.025106863884597,0.3940981863368123,0.3960888603620873,4.002365542899686,4.025106863884564
225,4.48,4.5,0.02,0x1.47ae147ae147bp-6,0x1.2000000000000p+2,40352252661239645/9007199254740992,1297036692682702875/288230376151711744,True,225,0,0.39598762619619415,0.39700873390976693,4.024750987351713,4.036169266454629,0.3959876261961945,0.3970087339097666,4.0247509873517195,4.036169266454623,0.39502795400586094,0.39702543422417486,4.013559328043655,4.036224398621197,0.395027954005863,0.3970254342241728,4.013559328043689,4.0362243986211634
226,4.5,4.5200000000000005,0.02,0x1.47ae147ae147bp-6,0x1.2147ae147ae15p+2,1297036692682702875/288230376151711744,651400650102868555/144115188075855872,True,226,0,0.3969558420226083,0.3979657381477211,4.035868280328104,4.047247639960503,0.3969558420226087,0.3979657381477208,4.03586828032811,4.0472476399604975,0.39597705654424276,0.3979819133952236,4.024715042497558,4.047303044750614,0.395977056544245,0.3979819133952215,4.024715042497591,4.047303044750581
227,4.5200000000000005,4.54,0.02,0x1.47ae147ae147bp-6,0x1.228f5c28f5c29p+2,651400650102868555/144115188075855872,1308565907728771345/288230376151711744,True,227,0,0.3979435019019312,0.3989426817710484,4.046946646488636,4.0582866588060895,0.3979435019019315,0.39894268177104814,4.0469466464886406,4.058286658806085,0.39694553746436967,0.3989583442696171,4.035832266351887,4.058342346629353,0.39694553746437167,0.3989583442696152,4.035832266351918,4.058342346629323
228,4.54,4.5600000000000005,0.02,0x1.47ae147ae147bp-6,0x1.23d70a3d70a3ep+2,1308565907728771345/288230376151711744,328582628812951395/72057594037927936,True,228,0,0.3989491089460557,0.39994120194753846,4.057985622267975,4.06928585726157,0.39894910894605606,0.39994120194753807,4.057985622267981,4.069285857261565,0.39793183452645986,0.3999564126409839,4.046910553941571,4.069341838587589,0.3979318345264622,0.3999564126409816,4.046910553941605,4.069341838587556
229,4.5600000000000005,4.58,0.02,0x1.47ae147ae147bp-6,0x1.251eb851eb852p+2,328582628812951395/72057594037927936,1320095122774839815/288230376151711744,True,229,0,0.3999610899113888,0.40097304636031056,4.068984671134393,4.080244805258762,0.3999610899113892,0.4009730463603102,4.068984671134399,4.080244805258757,0.39892400470349937,0.40098821929405937,4.057949386888916,4.080301090653358,0.3989240047035013,0.4009882192940575,4.05794938688895,4.080301090653322
230,4.58,4.6000000000000005,0.02,0x1.47ae147ae147bp-6,0x1.2666666666667p+2,1320095122774839815/288230376151711744,662929865148937025/144115188075855872,True,230,0,0.4009929709666266,0.40202489465794605,4.079943363110012,4.091162931013811,0.400992970966627,0.4020248946579457,4.079943363110019,4.091162931013805,0.39993598722962426,0.4020400141453818,4.06894835374352,4.091219531083816,0.3999359872296263,0.4020400141453797,4.068948353743552,4.091219531083784
231,4.6000000000000005,4.62,0.02,0x1.47ae147ae147bp-6,0x1.27ae147ae147bp+2,662929865148937025/144115188075855872,1331624337820908285/288230376151711744,True,231,0,0.40204486385130694,0.4030968753176228,4.0908611874050935,4.102039704674214,0.40204486385130733,0.4030968753176224,4.0908611874051,4.102039704674208,0.40096787724464567,0.40311192559146614,4.079906962534297,4.102096630123498,0.40096787724464783,0.40311192559146414,4.07990696253433,4.102096630123467
232,4.62,4.64,0.02,0x1.47ae147ae147bp-6,0x1.28f5c28f5c28fp+2,1331624337820908285/288230376151711744,167173618167992815/36028797018963968,True,232,0,0.40311674854082297,0.4041892820402018,4.1017376131028565,4.112874577916255,0.4031167485408233,0.4041892820402015,4.101737613102861,4.11287457791625,0.4020196338717804,0.4042042514619537,4.0908247015268975,4.112931839558952,0.40201963387178236,0.40420425146195166,4.090824701526931,4.112931839558918
233,4.64,4.66,0.02,0x1.47ae147ae147bp-6,0x1.2a3d70a3d70a4p+2,167173618167992815/36028797018963968,1343153552866976755/288230376151711744,True,233,0,0.4042086359445281,0.4053024111844098,4.112572089686685,4.123666982615342,0.4042086359445284,0.4053024111844095,4.11257208968669,4.123666982615337,0.40309124800215373,0.40531729133787164,4.101701039779553,4.123724591391106,0.4030912480021557,0.4053172913378698,4.101701039779587,4.123724591391072
234,4.66,4.68,0.02,0x1.47ae147ae147bp-6,0x1.2b851eb851eb8p+2,1343153552866976755/288230376151711744,674459080195005495/144115188075855872,True,234,0,0.4053209754832731,0.4064361543576947,4.123364049362891,4.134416327681451,0.40532097548327345,0.40643615435769437,4.123364049362897,4.134416327681445,0.4041831607253666,0.4064509282595551,4.1125354294974885,4.134474294670714,0.40418316072536886,0.4064509282595528,4.112535429497521,4.134474294670681
235,4.68,4.7,0.02,0x1.47ae147ae147bp-6,0x1.2cccccccccccdp+2,674459080195005495/144115188075855872,1354682767913045225/288230376151711744,True,235,0,0.40645394569234783,0.40759070813951015,4.134112902392341,4.145122002722166,0.40645394569234816,0.4075907081395098,4.1341129023923475,4.14512200272216,0.4052955337445115,0.4076053586074913,4.1233273013985965,4.145180339160069,0.4052955337445136,0.4076053586074892,4.123327301398629,4.145180339160036
236,4.7,4.72,0.02,0x1.47ae147ae147bp-6,0x1.2e147ae147ae1p+2,1354682767913045225/288230376151711744,340111843859019865/72057594037927936,True,236,0,0.4076077423710893,0.40876628623507844,4.144818038051579,4.155783376094005,0.40760774237108965,0.4087662862350781,4.144818038051584,4.155783376094,0.40642854590060684,0.40878079585034893,4.134076065705747,4.155842093387023,0.4064285459006089,0.4087807958503469,4.134076065705781,4.15584209338699
237,4.72,4.74,0.02,0x1.47ae147ae147bp-6,0x1.2f5c28f5c28f6p+2,340111843859019865/72057594037927936,1366211982959113695/288230376151711744,True,237,0,0.4087825784171854,0.40996312003161944,4.155478824189448,4.166399794263682,0.4087825784171858,0.40996312003161905,4.155478824189454,4.166399794263676,0.40758239296698784,0.40997747110957966,4.144781111739114,4.16645890400566,0.40758239296698995,0.40997747110957755,4.1447811117391495,4.166458904005624
238,4.74,4.76,0.02,0x1.47ae147ae147bp-6,0x1.30a3d70a3d70ap+2,1366211982959113695/288230376151711744,685988295241073965/144115188075855872,True,238,0,0.4099786845566123,0.4111814583233891,4.166094606649338,4.176970581230832,0.4099786845566127,0.4111814583233888,4.166094606649344,4.176970581230826,0.4087572883615293,0.41119563286990984,4.155441807374352,4.177030095219582,0.40875728836153147,0.4111956328699077,4.155441807374386,4.177030095219547
239,4.76,4.78,0.02,0x1.47ae147ae147bp-6,0x1.31eb851eb851fp+2,685988295241073965/144115188075855872,1377741198005182165/288230376151711744,True,239,0,0.4111963092315842,0.4124215679449444,4.176664708735401,4.1874950378307725,0.4111963092315845,0.412421567944944,4.176664708735406,4.187495037830767,0.40995346299296176,0.41243554762116064,4.166057498546752,4.187554968084695,0.4099534629929638,0.41243554762115864,4.166057498546782,4.187554968084664
240,4.78,4.8,0.02,0x1.47ae147ae147bp-6,0x1.3333333333333p+2,1377741198005182165/288230376151711744,86469112845513525/18014398509481984,True,240,0,0.4124357185193566,0.413683734441559,4.187188430506058,4.197972441130878,0.41243571851935695,0.4136837344415586,4.1871884305060645,4.197972441130872,0.41117116513881197,0.4136975005355268,4.176627508583338,4.198032799906536,0.41117116513881397,0.41369750053552484,4.176627508583371,4.198032799906502
241,4.8,4.82,0.02,0x1.47ae147ae147bp-6,0x1.347ae147ae148p+2,86469112845513525/18014398509481984,1389270413051250635/288230376151711744,True,241,0,0.4136971970432994,0.4149682618173267,4.197665048124248,4.2084020436877685,0.41369719704329977,0.4149682618173263,4.1976650481242554,4.208402043687762,0.4124106613373864,0.4149817951997433,4.187151137594002,4.208462843497846,0.41241066133738846,0.4149817951997413,4.187151137594033,4.208462843497813
242,4.82,4.84,0.02,0x1.47ae147ae147bp-6,0x1.35c28f5c28f5cp+2,1389270413051250635/288230376151711744,697517510287142435/144115188075855872,True,242,0,0.4149810481709231,0.4162754730687121,4.208093813135515,4.21878307279035,0.4149810481709234,0.41627547306871177,4.208093813135521,4.218783072790344,0.4136722365471688,0.4162887541511013,4.197627661792052,4.2188443264222615,0.41367223654717084,0.4162887541510992,4.197627661792082,4.218844326422232
243,4.84,4.86,0.02,0x1.47ae147ae147bp-6,0x1.370a3d70a3d71p+2,697517510287142435/144115188075855872,1400799628097319105/288230376151711744,True,243,0,0.4162875941779059,0.4176057108269603,4.218473951707801,4.229114729650927,0.4162875941779063,0.41760571082695996,4.218473951707806,4.229114729650922,0.4149561942703734,0.41761871952290586,4.208056332778511,4.229176450186041,0.4149561942703756,0.41761871952290364,4.208056332778543,4.229176450186008
244,4.86,4.88,0.02,0x1.47ae147ae147bp-6,0x1.3851eb851eb85p+2,1400799628097319105/288230376151711744,351641058905088335/72057594037927936,True,244,0,0.4176171770070973,0.4189593374830938,4.228804663820577,4.239396188552495,0.41761717700709766,0.4189593374830934,4.2288046638205845,4.2393961885524885,0.41626285728202034,0.4189720531605912,4.218436376777769,4.239458389386095,0.4162628572820224,0.4189720531605892,4.218436376777799,4.239458389386063
245,4.88,4.9,0.02,0x1.47ae147ae147bp-6,0x1.399999999999ap+2,351641058905088335/72057594037927936,1412328843143387575/288230376151711744,True,245,0,0.418970158546969,0.42033673587418185,4.239085122405109,4.249626595945718,0.4189701585469694,0.42033673587418147,4.239085122405115,4.2496265959457125,0.41759256786586657,0.4203491373101772,4.228766993749421,4.249689290884952,0.41759256786586874,0.420349137310175,4.228766993749454,4.249689290884919
246,4.9,4.92,0.02,0x1.47ae147ae147bp-6,0x1.3ae147ae147aep+2,1412328843143387575/288230376151711744,709046725333210905/144115188075855872,True,246,0,0.42034692108242167,0.42173830988124,4.249314472436606,4.259805069489905,0.42034692108242205,0.42173830988123956,4.249314472436612,4.259805069489898,0.41894568822439354,0.42175037521498837,4.23904735674731,4.259868272636913,0.4189456882243957,0.4217503752149862,4.239047356747344,4.259868272636878
247,4.92,4.94,0.02,0x1.47ae147ae147bp-6,0x1.3c28f5c28f5c3p+2,709046725333210905/144115188075855872,1423858058189456045/288230376151711744,True,247,0,0.42174786785295465,0.423164485007396,4.259491829972634,4.269930697038217,0.42174786785295504,0.4231644850073957,4.25949182997264,4.269930697038211,0.42032260099585933,0.4231761916911208,4.249276610822059,4.269994422863899,0.4203226009958614,0.42317619169111875,4.249276610822092,4.269994422863865
248,4.94,4.96,0.02,0x1.47ae147ae147bp-6,0x1.3d70a3d70a3d7p+2,1423858058189456045/288230376151711744,178702833214061285/36028797018963968,True,248,0,0.4231734237550814,0.42461570890340544,4.269616281131172,4.280002535568054,0.4231734237550817,0.42461570890340505,4.269616281131177,4.28000253556805,0.42172370991534214,0.42462703364852555,4.259453872096593,4.280066798945955,0.4217237099153443,0.42462703364852333,4.259453872096624,4.280066798945924
249,4.96,4.98,0.02,0x1.47ae147ae147bp-6,0x1.3eb851eb851ecp+2,178702833214061285/36028797018963968,1435387273235524515/288230376151711744,True,249,0,0.42462403593723713,0.4260924520966171,4.279686881202888,4.2900196098557295,0.42462403593723747,0.4260924520966168,4.279686881202894,4.290019609855724,0.4231494403634152,0.42610337081824484,4.269578226949819,4.290084426085262,0.42314944036341734,0.4261033708182427,4.269578226949853,4.290084426085228
250,4.98,5.0,0.02,0x1.47ae147ae147bp-6,0x1.4000000000000p+2,1435387273235524515/288230376151711744,720575940379279375/144115188075855872,True,250,0,0.42610017429277913,0.4275952089224908,4.2897026529468345,4.299980911839607,0.4261001742927795,0.4275952089224904,4.28970265294684,4.299980911839602,0.4246002398081054,0.42760569668466,4.279648730371173,4.300046296674476,0.4246002398081075,0.4276056966846579,4.279648730371208,4.3000462966744415
251,5.0,5.0200000000000005,0.02,0x1.47ae147ae147bp-6,0x1.4147ae147ae15p+2,720575940379279375/144115188075855872,1446916488281592985/288230376151711744,True,251,0,0.4276023325060502,0.429124498008717,4.299662585940016,4.30988539879419,0.4276023325060505,0.42912449800871666,4.2996625859400215,4.309885398794186,0.4260765788072483,0.4291345289604561,4.289664405380534,4.309951368468086,0.4260765788072505,0.42913452896045395,4.289664405380565,4.309951368468053
252,5.0200000000000005,5.04,0.02,0x1.47ae147ae147bp-6,0x1.428f5c28f5c29p+2,1446916488281592985/288230376151711744,363170273951156805/72057594037927936,True,252,0,0.42913102872673914,0.4306808632423553,4.3095656351148,4.319731992173316,0.42913102872673947,0.43068086324235494,4.309565635114805,4.319731992173311,0.4275789516294582,0.43069041055151963,4.2996242416344606,4.319798563428274,0.42757895162946,0.43069041055151774,4.299624241634494,4.3197985634282405
253,5.04,5.0600000000000005,0.02,0x1.47ae147ae147bp-6,0x1.43d70a3d70a3ep+2,363170273951156805/72057594037927936,1458445703327661455/288230376151711744,True,253,0,0.4306868063463254,0.4322648747521586,4.319410719413021,4.329519576185406,0.4306868063463258,0.4322648747521582,4.319410719413028,4.3295195761854,0.4291078769722461,0.43227391053895214,4.309527194154554,4.3295867663015475,0.42910787697224834,0.4322739105389501,4.309527194154588,4.329586766301515
254,5.0600000000000005,5.08,0.02,0x1.47ae147ae147bp-6,0x1.451eb851eb852p+2,1458445703327661455/288230376151711744,732105155425347845/144115188075855872,True,254,0,0.43227023494946054,0.4338771298397307,4.329196720324033,4.33924699632461,0.43227023494946093,0.4338771298397303,4.329196720324038,4.339246996324604,0.43066389885717593,0.43388562510456263,4.319372181943758,4.339314823151713,0.43066389885717804,0.43388562510456063,4.319372181943793,4.339314823151678
255,5.08,5.1000000000000005,0.02,0x1.47ae147ae147bp-6,0x1.4666666666667p+2,732105155425347845/144115188075855872,1469974918373729925/288230376151711744,True,255,0,0.433881911298318,0.43551825400856364,4.338922480461128,4.348913057693749,0.4338819112983183,0.4355182540085633,4.338922480461134,4.348913057693744,0.43224758755324866,0.435526178555448,4.329158086626473,4.348981539704039,0.4322475875532507,0.4355261785554459,4.3291580866265065,4.348981539704006
256,5.1000000000000005,5.12,0.02,0x1.47ae147ae147bp-6,0x1.47ae147ae147bp+2,1469974918373729925/288230376151711744,5764607523034235/1125899906842624,True,256,0,0.43552246034292136,0.4371889021055936,4.348586801971872,4.3585165233132575,0.4355224603429217,0.43718890210559325,4.348586801971877,4.358516523313251,0.4338595405223385,0.43719622446119605,4.338883750992192,4.35858567961094,0.43385954052234066,0.43719622446119394,4.338883750992224,4.358585679610906
257,5.12,5.14,0.02,0x1.47ae147ae147bp-6,0x1.48f5c28f5c28fp+2,5764607523034235/1125899906842624,1481504133419798395/288230376151711744,True,257,0,0.43719253638369027,0.4388897594573062,4.358188444582961,4.368056112604302,0.4371925363836906,0.4388897594573058,4.358188444582966,4.368056112604297,0.4355003835139076,0.4388964467844351,4.348547977115292,4.368125962955807,0.43550038351390985,0.43889644678443285,4.3485479771153255,4.368125962955774
258,5.14,5.16,0.02,0x1.47ae147ae147bp-6,0x1.4a3d70a3d70a4p+2,1481504133419798395/288230376151711744,743634370471416315/144115188075855872,True,258,0,0.4388928241854622,0.4406215432101338,4.367726124096422,4.377530499217308,0.43889282418546255,0.44062154321013347,4.3677261240964285,4.377530499217302,0.43717076452195003,0.4406275683004338,4.358149524932253,4.377601064102147,0.4371707645219521,0.44062756830043165,4.358149524932284,4.377601064102114
259,5.16,5.18,0.02,0x1.47ae147ae147bp-6,0x1.4b851eb851eb8p+2,743634370471416315/144115188075855872,1493033348465866865/288230376151711744,True,259,0,0.44062404029369595,0.44238500363413263,4.377198510393539,4.386938309136547,0.44062404029369634,0.4423850036341323,4.377198510393545,4.386938309136541,0.4388713730423879,0.4423903338768458,4.367687110363395,4.387009609788452,0.43887137304239,0.4423903338768438,4.367687110363426,4.38700960978842
260,5.18,5.2,0.02,0x1.47ae147ae147bp-6,0x1.4cccccccccccdp+2,1493033348465866865/288230376151711744,374699488997225275/72057594037927936,True,260,0,0.4423869130645117,0.4441809468921235,4.3866042250564545,4.396278118933588,0.44238691306451206,0.4441809468921232,4.38660422505646,4.396278118933583,0.4406029082103115,0.44418554504764707,4.377159403047242,4.396350177383979,0.4406029082103138,0.44418554504764485,4.377159403047276,4.396350177383945
261,5.2,5.22,0.02,0x1.47ae147ae147bp-6,0x1.4e147ae147ae1p+2,374699488997225275/72057594037927936,1504562563511935335/288230376151711744,True,261,0,0.44418224629512687,0.4460101743831806,4.395941840316338,4.405548452461804,0.44418224629512726,0.44601017438318025,4.395941840316344,4.405548452461797,0.44236614028700316,0.4460140014063189,4.386565025408574,4.405621291585954,0.44236614028700527,0.44601400140631675,4.386565025408607,4.40562129158592
262,5.22,5.24,0.02,0x1.47ae147ae147bp-6,0x1.4f5c28f5c28f6p+2,1504562563511935335/288230376151711744,755163585517484785/144115188075855872,True,262,0,0.4460108622490794,0.44787354290927395,4.405209875986786,4.414747779285853,0.4460108622490797,0.44787354290927356,4.405209875986793,4.414747779285847,0.44416185650508366,0.4478765578526616,4.395902549721288,4.414821422850345,0.4441618565050858,0.44787655785265934,4.39590254972132,4.41482142285031
263,5.24,5.26,0.02,0x1.47ae147ae147bp-6,0x1.50a3d70a3d70ap+2,755163585517484785/144115188075855872,1516091778558003805/288230376151711744,True,263,0,0.4478736190855129,0.44977195064007874,4.41440679677174,4.423874512468783,0.4478736190855132,0.44977195064007836,4.414406796771745,4.423874512468776,0.44599087849194735,0.44977411045683496,4.405170495548287,4.423948985186472,0.4459908784919494,0.449774110456833,4.4051704955483215,4.423948985186438
264,5.26,5.28,0.02,0x1.47ae147ae147bp-6,0x1.51eb851eb851fp+2,1516091778558003805/288230376151711744,190232048260129755/36028797018963968,True,264,0,0.4497714143640025,0.4517063372320885,4.4235310103291186,4.432927005303358,0.4497714143640028,0.45170633723208814,4.423531010329124,4.432927005303352,0.4478540655108283,0.4517075967283297,4.414367327955373,4.433002332887089,0.44785406551083046,0.45170759672832755,4.414367327955404,4.433002332887057
265,5.28,5.3,0.02,0x1.47ae147ae147bp-6,0x1.5333333333333p+2,190232048260129755/36028797018963968,1527620993604072275/288230376151711744,True,265,0,0.45170518702756735,0.4536776857133987,4.43258086437983,4.44190354867925,0.4517051870275677,0.4536776857133984,4.432580864379837,4.441903548679244,0.4497523164201463,0.45367799740261167,4.423491454774401,4.441979757900676,0.44975231642014835,0.4536779974026096,4.423491454774434,4.441979757900642
266,5.3,5.32,0.02,0x1.47ae147ae147bp-6,0x1.547ae147ae148p+2,1527620993604072275/288230376151711744,766692800563553255/144115188075855872,True,266,0,0.45367591947305047,0.4556870245419105,4.441554643852682,4.450802368073641,0.45367591947305086,0.4556870245419101,4.441554643852689,4.450802368073635,0.45168588534730075,0.4556870247655235,4.432541223914729,4.4508794868258414,0.45168588534730275,0.4556870247655214,4.43254122391476,4.450879486825809
267,5.32,5.34,0.02,0x1.47ae147ae147bp-6,0x1.55c28f5c28f5cp+2,766692800563553255/144115188075855872,1539150208650140745/288230376151711744,True,267,0,0.45568463955597177,0.45773543000852634,4.450450567840111,4.459621620366164,0.4556846395559722,0.4577354300085259,4.450450567840118,4.459621620366157,0.4536560784305862,0.4577354301797037,4.441514920497144,4.459699677730475,0.4536560784305883,0.45773543017970164,4.441514920497178,4.459699677730439
268,5.34,5.36,0.02,0x1.47ae147ae147bp-6,0x1.570a3d70a3d71p+2,1539150208650140745/288230376151711744,386228704043293745/72057594037927936,True,268,0,0.4577324229108987,0.45982402862450605,4.459266786402001,4.468359390414982,0.4577324229108991,0.4598240286245057,4.459266786402008,4.4683593904149745,0.4556642337239274,0.45982402873772843,4.450410763848906,4.468438416731997,0.45566423372392956,0.4598240287377263,4.450410763848938,4.4684384167319635
269,5.36,5.38,0.02,0x1.47ae147ae147bp-6,0x1.5851eb851eb85p+2,386228704043293745/72057594037927936,1550679423696209215/288230376151711744,True,269,0,0.4598203953786365,0.4619539997237712,4.468001377155563,4.477013687427719,0.4598203953786369,0.4619539997237708,4.468001377155569,4.477013687427712,0.45771142555456973,0.4619539997730381,4.45922690429849,4.477093714372957,0.4577114255545717,0.461953999773036,4.459226904298522,4.477093714372924
270,5.38,5.4,0.02,0x1.47ae147ae147bp-6,0x1.599999999999ap+2,1550679423696209215/288230376151711744,778222015609621725/144115188075855872,True,270,0,0.46194973554258906,0.4641265783018115,4.476652341569081,4.485582441178709,0.4619497355425895,0.46412657830181103,4.476652341569087,4.485582441178702,0.45979877828358373,0.4641265783018223,4.4679614196885655,4.485663501843963,0.4597987782835859,0.4641265783018202,4.467961419688599,4.485663501843929
271,5.4,5.42,0.02,0x1.47ae147ae147bp-6,0x1.5ae147ae147aep+2,778222015609621725/144115188075855872,1562208638742277685/288230376151711744,True,271,0,0.46412167764347095,0.46634305784811214,4.485217601112655,4.4940634978862315,0.4641216776434714,0.4663430578481117,4.485217601112663,4.494063497886224,0.46192746904196064,0.4663430578481136,4.476612311762874,4.494145626866287,0.46192746904196286,0.46634305784811136,4.476612311762908,4.494145626866253
272,5.42,5.44,0.02,0x1.47ae147ae147bp-6,0x1.5c28f5c28f5c3p+2,1562208638742277685/288230376151711744,97998327891581995/18014398509481984,True,272,0,0.46633751450391075,0.4686047935691244,4.493694993126591,4.502454615852755,0.46633751450391114,0.468604793569124,4.493694993126598,4.502454615852748,0.46409873055265,0.4686047935691257,4.485177502288202,4.502537849338192,0.46409873055265205,0.4686047935691237,4.485177502288235,4.502537849338158
273,5.44,5.46,0.02,0x1.47ae147ae147bp-6,0x1.5d70a3d70a3d7p+2,97998327891581995/18014398509481984,1573737853788346155/288230376151711744,True,273,0,0.4685986006257597,0.4709132058700265,4.502082266411098,4.510753460825165,0.46859860062576014,0.47091320587002594,4.502082266411104,4.510753460825159,0.4663138538791164,0.47091320587002766,4.493654828916791,4.510837836701786,0.4663138538791185,0.47091320587002566,4.493654828916825,4.510837836701751
274,5.46,5.48,0.02,0x1.47ae147ae147bp-6,0x1.5eb851eb851ecp+2,1573737853788346155/288230376151711744,789751230655690195/144115188075855872,True,274,0,0.4709063556370705,0.47326978395220365,4.510377076532698,4.518957601036728,0.4709063556370709,0.47326978395220326,4.510377076532706,4.51895760103672,0.4685741916888356,0.473269783952205,4.502042040786403,4.5190431589921145,0.4685741916888376,0.4732697839522029,4.502042040786435,4.519043158992082
275,5.48,5.5,0.02,0x1.47ae147ae147bp-6,0x1.6000000000000p+2,789751230655690195/144115188075855872,1585267068834414625/288230376151711744,True,275,0,0.4732622679335406,0.4756760897187569,4.518576980718772,4.527064502012563,0.47326226793354104,0.47567608971875647,4.5185769807187794,4.527064502012556,0.47088116164351007,0.47567608971875835,4.510336793730373,4.527151283651295,0.47088116164351224,0.4756760897187561,4.5103367937304055,4.5271512836512615
276,5.5,5.5200000000000005,0.02,0x1.47ae147ae147bp-6,0x1.6147ae147ae15p+2,1585267068834414625/288230376151711744,397757919089362215/72057594037927936,True,276,0,0.47566789858208686,0.4781337619608904,4.526679432742154,4.535071520685772,0.4756678985820873,0.47813376196089,4.526679432742161,4.535071520685765,0.4732362500311452,0.47813376196089175,4.5185366455055505,4.535159569650938,0.47323625003114733,0.47813376196088964,4.518536645505584,4.535159569650905
277,5.5200000000000005,5.54,0.02,0x1.47ae147ae147bp-6,0x1.628f5c28f5c29p+2,397757919089362215/72057594037927936,1596796283880483095/288230376151711744,True,277,0,0.4781248854857304,0.48064452087035636,4.5346817770892995,4.54297589947503,0.47812488548573084,0.480644520870356,4.534681777089305,4.5429758994750244,0.47564101563725847,0.48064452087035764,4.526639050327753,4.543065261579932,0.4756410156372606,0.48064452087035564,4.526639050327785,4.543065261579899
278,5.54,5.5600000000000005,0.02,0x1.47ae147ae147bp-6,0x1.63d70a3d70a3ep+2,1596796283880483095/288230376151711744,801280445701758665/144115188075855872,True,278,0,0.4806349479060679,0.48321017283024154,4.542581242773493,4.55077475990139,0.48063494790606837,0.48321017283024104,4.542581242773499,4.550774759901383,0.4780970939493893,0.48321017283024276,4.5346413530821605,4.550865483271921,0.47809709394939137,0.4832101728302407,4.534641353082194,4.550865483271887
279,5.5600000000000005,5.58,0.02,0x1.47ae147ae147bp-6,0x1.651eb851eb852p+2,801280445701758665/144115188075855872,1608325498926551565/288230376151711744,True,279,0,0.4831998913626977,0.48583261551798335,4.55037493692527,4.558465095545619,0.48319989136269814,0.4858326155179829,4.550374936925276,4.558465095545613,0.4806062017119367,0.48583261551798457,4.542540783345195,4.558557230772317,0.4806062017119387,0.48583261551798257,4.5425407833452285,4.558557230772286
