file,line,function,primitive_calls,total_calls,self_seconds,inclusive_seconds
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1317,_range_for_terms_with_policy,8160,8160,0.220730492,19.326265605
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/interval.py,40,_up,188251,188251,0.204008021,1.0332293270000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/polynomial.py,235,mul_truncate,360,360,0.195033327,0.685950426
~,0,<built-in method torch.minimum>,62459,62459,0.19406494200000002,0.19406494200000002
~,0,<method 'sum' of 'torch._C.TensorBase' objects>,33120,33120,0.166452776,0.166452776
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,367,_down,102480,102480,0.164848517,0.842953602
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2278,__post_init__,10800,10800,0.16308192300000002,0.30972961200000004
~,0,<method 'numel' of 'torch._C.TensorBase' objects>,764432,764432,0.15817439900000002,0.15817439900000002
~,0,<built-in method torch.as_tensor>,32772,32772,0.153566895,0.153566895
~,0,<built-in method torch.tensor>,16800,16800,0.14022367900000002,0.14022367900000002
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/torch/_tensor.py,1099,__iter__,84800,84800,0.127556198,0.450086747
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1195,_identity_dense_cover,8160,8160,0.12488355300000001,2.765090265
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,371,_up,103020,103020,0.11989429800000001,0.622421329
~,0,<method 'to' of 'torch._C.TensorBase' objects>,77880,77880,0.11522782100000001,0.11522782100000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,577,_interval_is_valid,10320,10320,0.11364194000000001,0.39634227400000005
~,0,<built-in method torch.cat>,23420,23420,0.11270601400000001,0.11270601400000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/interval.py,28,_neg_inf_like,182251,182251,0.10792736400000001,0.610492279
~,0,<built-in method torch.ones_like>,41720,41720,0.107554035,0.107554035
~,0,<method 'view' of 'torch._C.TensorBase' objects>,34800,34800,0.10452668000000001,0.10452668000000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1051,build_dense_subdivision_cover,2160,2160,0.102666513,1.5012689590000001
~,0,<method 'hex' of 'float' objects>,171440,171440,0.095884935,0.095884935
~,0,<built-in method torch.ones>,16880,16880,0.095878457,0.095878457
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,542,<genexpr>,66440,66440,0.09248674900000001,0.14233251100000002
~,0,<built-in method builtins.isinstance>,720857,720857,0.089167852,0.089167852
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,416,<genexpr>,13140,13140,0.088503103,0.45857379400000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/endpoint_substitution.py,37,_mul,1240,1240,0.08592772600000001,0.15538146800000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/interval.py,32,_pos_inf_like,188251,188251,0.082153346,0.45841911700000004
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,375,_interval_add,14380,14380,0.079756086,0.230399439
~,0,<method 'cpu' of 'torch._C.TensorBase' objects>,143580,143580,0.078817516,0.078817516
~,0,<method 'append' of 'list' objects>,682180,682180,0.078688751,0.078688751
~,0,<built-in method torch.nonzero>,10320,10320,0.07835887600000001,0.07835887600000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1157,<setcomp>,10320,10320,0.077945622,0.298392361
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2482,mul_trunc,2160,2160,0.073908738,18.266781616
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/polynomial.py,107,_coef,37952,37952,0.071884327,0.24727285200000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2010,mul_trunc,2160,2160,0.070564336,11.010469811
~,0,<built-in method torch.zeros>,22920,22920,0.068792849,0.068792849
~,0,<built-in method builtins.any>,69712,72992,0.061904219,0.319972229
~,0,<built-in method torch.arange>,8160,8160,0.059618854000000006,0.059618854000000006
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/polynomial.py,252,cutoff,600,600,0.056818313,2.8421001550000002
~,0,<built-in method torch.count_nonzero>,16800,16800,0.056054643,0.056054643
~,0,<method 'scatter_add_' of 'torch._C.TensorBase' objects>,4680,4680,0.054333913000000005,0.054333913000000005
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/interval.py,203,ensure_interval,136785,136785,0.053868828,0.071612247
~,0,<built-in method torch._C._get_tracing_state>,84800,84800,0.052559431000000004,0.052559431000000004
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/endpoint_substitution.py,28,add,1600,1600,0.050321191,0.084777686
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,563,validate_accepted_boundary_sr_queue,100,100,0.050270106,0.543147954
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/endpoint_substitution.py,59,enclose_constant_substitution,60,60,0.049878277000000006,0.353695109
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,262,add,22240,22240,0.049285921,1.090034055
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,813,<listcomp>,8800,8800,0.048520293000000006,0.11255983000000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1158,<genexpr>,117600,117600,0.046963881000000006,0.10929129200000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1169,<listcomp>,30960,30960,0.045549291000000006,0.045549291000000006
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1170,<listcomp>,30960,30960,0.040909932,0.040909932
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/interval.py,72,point,57123,57123,0.039654724,2.1033360290000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/polynomial.py,57,evaluate_interval_normal,600,600,0.036654515000000006,1.3126984130000001
~,0,<built-in method builtins.sorted>,45540,45540,0.036292839,0.075906156
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/accepted_boundary_sr.py,159,_linear_polynomial_image,20,20,0.035694777000000004,1.057910249
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/flowpipe.py,480,_float_or_none,14120,14120,0.034374211,0.214000599
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,532,_validated_interval_bounds,300,300,0.034324649,0.436768519
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,454,_interval_scale,2360,2360,0.032898759,0.092897405
~,0,<built-in method torch.sum>,6480,6480,0.032670559,0.032670559
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/ode_examples.py,26,brusselator_ode,540,540,0.029210269,20.647238902
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2673,component,2440,2440,0.028904268,0.182539884
~,0,<built-in method torch.clamp>,6480,6480,0.028524831,0.028524831
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1896,constants,1620,1620,0.024873135,0.050178312
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/accepted_boundary_sr.py,103,_interval_polynomial_range,120,120,0.024834657000000003,0.933620803
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,804,<listcomp>,4400,4400,0.02471166,0.0570203
~,0,<method 'scatter_reduce_' of 'torch._C.TensorBase' objects>,4320,4320,0.024194028000000003,0.024194028000000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2373,_check_domain,5020,5020,0.023598793,0.274677435
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1949,_check_basis,9900,9900,0.023225628,0.023225628
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1874,__post_init__,10440,10440,0.023166369000000003,0.032837815
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/polynomial.py,151,<genexpr>,111976,111976,0.022574095000000002,0.022574095000000002
~,0,<built-in method builtins.len>,248302,248542,0.022530853,0.022653705000000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2287,<genexpr>,54000,54000,0.022174406,0.022174406
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/interval.py,107,width,6000,6000,0.022029393,0.058622612000000004
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/interval.py,95,device,71940,71940,0.021721609000000003,0.021721609000000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/interval.py,141,__sub__,3000,3000,0.021716397000000002,0.17131147500000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2247,component,2440,2440,0.021488834000000002,0.031192483000000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/polynomial.py,159,<dictcomp>,3680,3680,0.021391468,0.319345825
<string>,2,__init__,10320,10320,0.021267488,0.021267488
~,0,<method 'tolist' of 'torch._C.TensorBase' objects>,16980,16980,0.021073958,0.021073958
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1177,<listcomp>,16800,16800,0.0208354,0.0208354
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,3735,_dense_flowstar_raw_compat_image,200,200,0.020702252,17.436218315
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2285,<genexpr>,54000,54000,0.020470225,0.020470225
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1173,<listcomp>,30960,30960,0.019609266,0.019609266
~,0,<method 'get' of 'dict' objects>,108412,108412,0.019497035000000003,0.019497035000000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/polynomial.py,19,_state_normal_factor,5376,5376,0.019383212,0.260065103
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/json/encoder.py,205,iterencode,40,40,0.019070042000000002,0.019070042000000002
~,0,<method 'dim' of 'torch._C.TensorBase' objects>,84800,84800,0.019014099,0.019014099
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,3319,<dictcomp>,40,40,0.017878539000000002,0.022560762
~,0,<built-in method torch.full>,4320,4320,0.01740645,0.01740645
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2682,<dictcomp>,2440,2440,0.017313104000000003,0.017313104000000003
~,0,<method 'expand' of 'torch._C.TensorBase' objects>,3820,3820,0.016510595,0.016510595
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1302,_hull_owner_intervals,2160,2160,0.016039731,0.0993895
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,551,<listcomp>,300,300,0.015787873,0.082893565
~,0,<method 'expand_as' of 'torch._C.TensorBase' objects>,4680,4680,0.015770188,0.015770188
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/polynomial.py,154,<genexpr>,111976,111976,0.015664735000000003,0.015664735000000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2728,domain,1080,1080,0.015640302000000002,0.16690090900000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/polynomial.py,241,<genexpr>,87525,87525,0.015610567,0.015610567
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,158,dim,77410,77410,0.015536659000000001,0.019807157000000002
~,0,<method 'extend' of 'list' objects>,61470,61470,0.015510328,0.024918971
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/interval.py,76,zero,7400,7400,0.015281000000000001,0.343177985
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/interval.py,91,dtype,71940,71940,0.015233838000000001,0.015233838000000001
~,0,<built-in method builtins.max>,23200,23200,0.015149479,0.019201362
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/flowpipe.py,1523,horner,40,440,0.014829964000000001,13.765481814000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1585,_merge_coefficients_by_index,2160,2160,0.014750563000000001,0.07166726200000001
~,0,<built-in method builtins.iter>,93464,93464,0.014706691000000001,0.014706691000000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2605,integrate,340,340,0.014578821,0.72470988
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,333,_tensor_interval_add,2270,2270,0.014537920000000001,0.032637527
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2084,range_bound,4540,4540,0.014256231000000001,6.568363182000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,550,<listcomp>,300,300,0.014177608000000001,0.08899844700000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,284,scale,1100,1100,0.013942663000000001,0.213115946
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2317,constants_like,1620,1620,0.013902231000000001,0.18672371000000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,325,complete,220,220,0.013452096,0.20342724
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1758,multiplication_plan_for_degree,2160,2160,0.013401092000000002,0.015648916000000002
~,0,<built-in method time.perf_counter>,66360,66360,0.013154563000000001,0.013154563000000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,345,_tensorized_interval_matrix_update_and_image,20,20,0.012880966,0.592295852
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/flowpipe.py,488,_interval_width_value,5680,5680,0.012136078000000002,0.201446392
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,976,applies_to,16320,16320,0.012004453,0.012004453
~,0,<built-in method builtins.sum>,46231,46231,0.011879565,0.023766996000000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,278,merge,2000,2000,0.011867868,0.18747491600000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/flowpipe.py,1406,_tm_mul_ctrunc_horner_stage,320,320,0.011492157000000001,8.411804035000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/flowpipe.py,1458,_append_horner_stage,560,560,0.011465921,5.456676597
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2626,apply_cutoff,1120,1120,0.010572873,1.817976065
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,3536,__mul__,800,800,0.010068634,8.089195952
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/polynomial.py,394,substitute_const,40,40,0.009920518000000001,0.036087011
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1835,cutoff_mask,1120,1120,0.00986418,0.016981614000000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,4213,_validated_remainder_decomposition,220,220,0.009851678,0.34034721
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2703,<dictcomp>,540,540,0.009673753,0.073424626
~,0,<method 'unsqueeze' of 'torch._C.TensorBase' objects>,4720,4720,0.009548181000000001,0.009548181000000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,200,_matmul_real,2190,2190,0.009543354,0.021902759
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,625,<genexpr>,65940,65940,0.009408643000000001,0.009408643000000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/polynomial.py,204,__add__,480,480,0.00936551,0.276802462
~,0,<method 'item' of 'torch._C.TensorBase' objects>,12800,12800,0.009339343,0.009339343
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,4333,_post_accept_refine_raw_remainder,20,20,0.009226208000000001,15.746221724000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1718,num_terms,15380,15380,0.009092813,0.009092813
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/endpoint_substitution.py,16,<genexpr>,4560,4560,0.008880887,0.042898558
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2706,<listcomp>,2360,2360,0.008716980000000001,0.02354966
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/accepted_boundary_sr.py,223,_add_polynomial_images,20,20,0.008707168000000001,0.5970638810000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1967,sub,1300,1300,0.008451003,0.020623763
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,4294,_atomic_refinement_decision,180,180,0.008039459,0.028688581
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2168,apply_cutoff,1120,1120,0.007987751000000001,1.6657007000000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2428,sub,1100,1100,0.007835644000000001,0.49166491100000004
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,384,_interval_sub,1100,1100,0.007644998,0.022920829
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/accepted_boundary_sr.py,265,_scale_and_cutoff_right_map,20,20,0.007638947,0.670686412
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2713,<listcomp>,2360,2360,0.0075735,0.020190449000000003
<string>,2,__eq__,5020,5020,0.006868829000000001,0.006868829000000001
~,0,<method 'amin' of 'torch._C.TensorBase' objects>,1240,1240,0.006852404,0.006852404
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2128,integrate,340,340,0.006820839,0.526646201
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,258,empty,6220,6220,0.006768292,0.034158351
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/torch/functional.py,47,broadcast_tensors,1500,1500,0.006686527,0.012905153
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,4204,_inflate_tensor_interval,640,640,0.006664603000000001,0.019075689
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,415,<genexpr>,6570,6570,0.006474096,0.46504789
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/flowpipe.py,1807,_polynomial_max_abs_diff,40,40,0.0063751450000000005,0.029219404
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,208,<genexpr>,26280,26280,0.006154805,0.006154805
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2688,concat,540,540,0.006077792,0.17523881300000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/polynomial.py,186,dtype,3712,3712,0.005772149000000001,0.008524754
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1191,<listcomp>,10320,10320,0.005728152,0.005728152
