window,plant,step,history_before,replay_calls,category,exclusive_seconds,inclusive_seconds_diagnostic_only,calls
brusselator_0101_0120,brusselator,112,111,9,boundary_endpoint,0.13105720840394497,0.8078147377818823,2
brusselator_0101_0120,brusselator,112,111,9,cross_step_history,0.6767575293779373,0.6767575293779373,2
brusselator_0101_0120,brusselator,112,111,9,python_tensor_dispatch_and_other,0.036379617638885975,0.036379617638885975,1
brusselator_0101_0120,brusselator,113,112,9,polynomial_multiply_truncate_range,0.27406149823218584,0.27406149823218584,166
brusselator_0101_0120,brusselator,113,112,9,candidate_polynomial,0.026584893465042114,0.20683308271691203,1
brusselator_0101_0120,brusselator,113,112,9,initial_remainder,0.010319143068045378,0.07420215290039778,1
brusselator_0101_0120,brusselator,113,112,9,refinement_fixed_polynomial,0.5765888919122517,0.5765888919122517,351
brusselator_0101_0120,brusselator,113,112,9,refinement_dynamic,0.09355645207688212,1.3383653149940073,10
brusselator_0101_0120,brusselator,113,112,9,boundary_endpoint,0.1303886454552412,0.8036547680385411,2
brusselator_0101_0120,brusselator,113,112,9,cross_step_history,0.6732661225832999,0.6732661225832999,2
brusselator_0101_0120,brusselator,113,112,9,python_tensor_dispatch_and_other,0.03674842417240143,0.03674842417240143,1
brusselator_0101_0120,brusselator,114,113,9,polynomial_multiply_truncate_range,0.27480445383116603,0.27480445383116603,166
brusselator_0101_0120,brusselator,114,113,9,candidate_polynomial,0.026607654057443142,0.20672620506957173,1
brusselator_0101_0120,brusselator,114,113,9,initial_remainder,0.010391912888735533,0.07484790403395891,1
brusselator_0101_0120,brusselator,114,113,9,refinement_fixed_polynomial,0.5783498962409794,0.5783498962409794,351
brusselator_0101_0120,brusselator,114,113,9,refinement_dynamic,0.09457968454807997,1.343910857103765,10
brusselator_0101_0120,brusselator,114,113,9,boundary_endpoint,0.13073930330574512,0.8221981599926949,2
brusselator_0101_0120,brusselator,114,113,9,cross_step_history,0.6914588566869497,0.6914588566869497,2
brusselator_0101_0120,brusselator,114,113,9,python_tensor_dispatch_and_other,0.035698564257472754,0.035698564257472754,1
brusselator_0101_0120,brusselator,115,114,9,polynomial_multiply_truncate_range,0.273956929333508,0.273956929333508,166
brusselator_0101_0120,brusselator,115,114,9,candidate_polynomial,0.026844114996492863,0.20658996980637312,1
brusselator_0101_0120,brusselator,115,114,9,initial_remainder,0.01023194007575512,0.07453050604090095,1
brusselator_0101_0120,brusselator,115,114,9,refinement_fixed_polynomial,0.5744801866821945,0.5744801866821945,351
brusselator_0101_0120,brusselator,115,114,9,refinement_dynamic,0.09463707217946649,1.3362672603689134,10
brusselator_0101_0120,brusselator,115,114,9,boundary_endpoint,0.13029462983831763,0.7983416398055851,2
brusselator_0101_0120,brusselator,115,114,9,cross_step_history,0.6680470099672675,0.6680470099672675,2
brusselator_0101_0120,brusselator,115,114,9,python_tensor_dispatch_and_other,0.036439134273678064,0.036439134273678064,1
brusselator_0101_0120,brusselator,116,115,9,polynomial_multiply_truncate_range,0.27317321114242077,0.27317321114242077,166
brusselator_0101_0120,brusselator,116,115,9,candidate_polynomial,0.02654522517696023,0.2061479389667511,1
brusselator_0101_0120,brusselator,116,115,9,initial_remainder,0.01045692665502429,0.0741973901167512,1
brusselator_0101_0120,brusselator,116,115,9,refinement_fixed_polynomial,0.5757264182902873,0.5757264182902873,351
brusselator_0101_0120,brusselator,116,115,9,refinement_dynamic,0.09534359350800514,1.3401277312077582,10
brusselator_0101_0120,brusselator,116,115,9,boundary_endpoint,0.13096894463524222,0.8051858036778867,2
brusselator_0101_0120,brusselator,116,115,9,cross_step_history,0.6742168590426445,0.6742168590426445,2
brusselator_0101_0120,brusselator,116,115,9,python_tensor_dispatch_and_other,0.036205582320690155,0.036205582320690155,1
brusselator_0101_0120,brusselator,117,116,9,polynomial_multiply_truncate_range,0.276285367552191,0.276285367552191,166
brusselator_0101_0120,brusselator,117,116,9,candidate_polynomial,0.026691694278270006,0.20862108701840043,1
brusselator_0101_0120,brusselator,117,116,9,initial_remainder,0.01035389956086874,0.07468454912304878,1
brusselator_0101_0120,brusselator,117,116,9,refinement_fixed_polynomial,0.5806054905988276,0.5806054905988276,351
brusselator_0101_0120,brusselator,117,116,9,refinement_dynamic,0.09472810616716743,1.3487231633625925,10
brusselator_0101_0120,brusselator,117,116,9,boundary_endpoint,0.13235806114971638,0.8019128781743348,2
brusselator_0101_0120,brusselator,117,116,9,cross_step_history,0.6695548170246184,0.6695548170246184,2
brusselator_0101_0120,brusselator,117,116,9,python_tensor_dispatch_and_other,0.036376665346324444,0.036376665346324444,1
brusselator_0101_0120,brusselator,118,117,9,polynomial_multiply_truncate_range,0.274459769949317,0.274459769949317,166
brusselator_0101_0120,brusselator,118,117,9,candidate_polynomial,0.027069646399468184,0.2072199210524559,1
brusselator_0101_0120,brusselator,118,117,9,initial_remainder,0.010288106743246317,0.07412223424762487,1
brusselator_0101_0120,brusselator,118,117,9,refinement_fixed_polynomial,0.5756553118117154,0.5756553118117154,351
brusselator_0101_0120,brusselator,118,117,9,refinement_dynamic,0.09483860712498426,1.339020143263042,10
brusselator_0101_0120,brusselator,118,117,9,boundary_endpoint,0.13174852542579174,0.7936129071749747,2
brusselator_0101_0120,brusselator,118,117,9,cross_step_history,0.6618643817491829,0.6618643817491829,2
brusselator_0101_0120,brusselator,118,117,9,python_tensor_dispatch_and_other,0.03606118867173791,0.03606118867173791,1
brusselator_0101_0120,brusselator,119,118,9,polynomial_multiply_truncate_range,0.2783410889096558,0.2783410889096558,166
brusselator_0101_0120,brusselator,119,118,9,candidate_polynomial,0.02643017005175352,0.20853423234075308,1
brusselator_0101_0120,brusselator,119,118,9,initial_remainder,0.010370820295065641,0.07542918715626001,1
brusselator_0101_0120,brusselator,119,118,9,refinement_fixed_polynomial,0.5873335003852844,0.5873335003852844,351
brusselator_0101_0120,brusselator,119,118,9,refinement_dynamic,0.0951450215652585,1.3629530356265604,10
brusselator_0101_0120,brusselator,119,118,9,boundary_endpoint,0.13164431788027287,0.7987721227109432,2
brusselator_0101_0120,brusselator,119,118,9,cross_step_history,0.6671278048306704,0.6671278048306704,2
brusselator_0101_0120,brusselator,119,118,9,python_tensor_dispatch_and_other,0.03541937796398997,0.03541937796398997,1
brusselator_0101_0120,brusselator,120,119,9,polynomial_multiply_truncate_range,0.27752667805179954,0.27752667805179954,166
brusselator_0101_0120,brusselator,120,119,9,candidate_polynomial,0.02642895421013236,0.20635749120265245,1
brusselator_0101_0120,brusselator,120,119,9,initial_remainder,0.010767749045044184,0.07748965080827475,1
brusselator_0101_0120,brusselator,120,119,9,refinement_fixed_polynomial,0.5775298690423369,0.5775298690423369,351
brusselator_0101_0120,brusselator,120,119,9,refinement_dynamic,0.09411570290103555,1.3413629098795354,10
brusselator_0101_0120,brusselator,120,119,9,boundary_endpoint,0.13071515830233693,0.7947302423417568,2
brusselator_0101_0120,brusselator,120,119,9,cross_step_history,0.6640150840394199,0.6640150840394199,2
brusselator_0101_0120,brusselator,120,119,9,python_tensor_dispatch_and_other,0.036383438389748335,0.036383438389748335,1
van_der_pol_0001_0020,van_der_pol,1,0,4,polynomial_multiply_truncate_range,0.09949751198291779,0.09949751198291779,78
van_der_pol_0001_0020,van_der_pol,1,0,4,candidate_polynomial,0.013374448753893375,0.07055026013404131,1
van_der_pol_0001_0020,van_der_pol,1,0,4,refinement_dynamic,0.07783009624108672,0.2014845246449113,10
van_der_pol_0001_0020,van_der_pol,1,0,4,initial_remainder,0.009392463602125645,0.08187026530504227,1
van_der_pol_0001_0020,van_der_pol,1,0,4,refinement_fixed_polynomial,0.07120142411440611,0.09947622148320079,23
van_der_pol_0001_0020,van_der_pol,1,0,4,boundary_endpoint,0.03034262591972947,0.09249076386913657,2
van_der_pol_0001_0020,van_der_pol,1,0,4,cross_step_history,0.0621481379494071,0.11773197818547487,3
van_der_pol_0001_0020,van_der_pol,1,0,4,python_tensor_dispatch_and_other,0.03945315768942237,0.03945315768942237,1
van_der_pol_0001_0020,van_der_pol,2,1,4,polynomial_multiply_truncate_range,0.09980570897459984,0.09980570897459984,78
van_der_pol_0001_0020,van_der_pol,2,1,4,candidate_polynomial,0.013510590884834528,0.0705089308321476,1
van_der_pol_0001_0020,van_der_pol,2,1,4,refinement_dynamic,0.0779034304432571,0.2028071442618966,10
van_der_pol_0001_0020,van_der_pol,2,1,4,initial_remainder,0.0094652627594769,0.08199538290500641,1
van_der_pol_0001_0020,van_der_pol,2,1,4,refinement_fixed_polynomial,0.07137048337608576,0.09979290189221501,23
van_der_pol_0001_0020,van_der_pol,2,1,4,boundary_endpoint,0.05046577099710703,0.19973143888637424,2
van_der_pol_0001_0020,van_der_pol,2,1,4,cross_step_history,0.1492656678892672,0.28645772486925125,3
van_der_pol_0001_0020,van_der_pol,2,1,4,python_tensor_dispatch_and_other,0.03923995280638337,0.03923995280638337,1
van_der_pol_0001_0020,van_der_pol,3,2,4,polynomial_multiply_truncate_range,0.09925634553655982,0.09925634553655982,78
van_der_pol_0001_0020,van_der_pol,3,2,4,candidate_polynomial,0.013356057927012444,0.07030468015000224,1
van_der_pol_0001_0020,van_der_pol,3,2,4,refinement_dynamic,0.0778024448081851,0.2063426673412323,10
van_der_pol_0001_0020,van_der_pol,3,2,4,initial_remainder,0.0093251196667552,0.0812327372841537,1
van_der_pol_0001_0020,van_der_pol,3,2,4,refinement_fixed_polynomial,0.07519880635663867,0.10545330354943871,23
van_der_pol_0001_0020,van_der_pol,3,2,4,boundary_endpoint,0.05518497573211789,0.27382226288318634,2
van_der_pol_0001_0020,van_der_pol,3,2,4,cross_step_history,0.21863728715106845,0.4231440224684775,3
van_der_pol_0001_0020,van_der_pol,3,2,4,python_tensor_dispatch_and_other,0.03960504895076156,0.03960504895076156,1
van_der_pol_0001_0020,van_der_pol,4,3,4,polynomial_multiply_truncate_range,0.09979210700839758,0.09979210700839758,78
van_der_pol_0001_0020,van_der_pol,4,3,4,candidate_polynomial,0.013507649768143892,0.07078005326911807,1
van_der_pol_0001_0020,van_der_pol,4,3,4,refinement_dynamic,0.07763980794698,0.20201205182820559,10
van_der_pol_0001_0020,van_der_pol,4,3,4,initial_remainder,0.009305158630013466,0.0816122000105679,1
van_der_pol_0001_0020,van_der_pol,4,3,4,refinement_fixed_polynomial,0.07149908505380154,0.09995377995073795,23
van_der_pol_0001_0020,van_der_pol,4,3,4,boundary_endpoint,0.05793901672586799,0.2903932621702552,2
van_der_pol_0001_0020,van_der_pol,4,3,4,cross_step_history,0.2324542454443872,0.45053684432059526,3
van_der_pol_0001_0020,van_der_pol,4,3,4,python_tensor_dispatch_and_other,0.03880984056740999,0.03880984056740999,1
van_der_pol_0001_0020,van_der_pol,5,4,4,polynomial_multiply_truncate_range,0.09939979435876012,0.09939979435876012,78
van_der_pol_0001_0020,van_der_pol,5,4,4,candidate_polynomial,0.013618079479783773,0.07034743716940284,1
van_der_pol_0001_0020,van_der_pol,5,4,4,refinement_dynamic,0.07795839803293347,0.20265966979786754,10
van_der_pol_0001_0020,van_der_pol,5,4,4,initial_remainder,0.009167409501969814,0.08148690592497587,1
van_der_pol_0001_0020,van_der_pol,5,4,4,refinement_fixed_polynomial,0.07097801100462675,0.09951807325705886,23
van_der_pol_0001_0020,van_der_pol,5,4,4,boundary_endpoint,0.05644657742232084,0.30450408020988107,2
van_der_pol_0001_0020,van_der_pol,5,4,4,cross_step_history,0.24805750278756022,0.48168133199214935,3
van_der_pol_0001_0020,van_der_pol,5,4,4,python_tensor_dispatch_and_other,0.03966741031035781,0.03966741031035781,1
van_der_pol_0001_0020,van_der_pol,6,5,4,polynomial_multiply_truncate_range,0.09964165790006518,0.09964165790006518,78
van_der_pol_0001_0020,van_der_pol,6,5,4,candidate_polynomial,0.01326832827180624,0.06997260171920061,1
van_der_pol_0001_0020,van_der_pol,6,5,4,refinement_dynamic,0.07829226506873965,0.20373467030003667,10
van_der_pol_0001_0020,van_der_pol,6,5,4,initial_remainder,0.009434145409613848,0.08263828093186021,1
van_der_pol_0001_0020,van_der_pol,6,5,4,refinement_fixed_polynomial,0.07265723729506135,0.10144598502665758,23
van_der_pol_0001_0020,van_der_pol,6,5,4,boundary_endpoint,0.06158908735960722,0.31248674215748906,2
van_der_pol_0001_0020,van_der_pol,6,5,4,cross_step_history,0.25089765479788184,0.48736990662291646,3
van_der_pol_0001_0020,van_der_pol,6,5,4,python_tensor_dispatch_and_other,0.03892561327666044,0.03892561327666044,1
van_der_pol_0001_0020,van_der_pol,7,6,4,polynomial_multiply_truncate_range,0.09910997841507196,0.09910997841507196,78
van_der_pol_0001_0020,van_der_pol,7,6,4,candidate_polynomial,0.013249024283140898,0.0698794056661427,1
van_der_pol_0001_0020,van_der_pol,7,6,4,refinement_dynamic,0.07721637096256018,0.20139991771429777,10
van_der_pol_0001_0020,van_der_pol,7,6,4,initial_remainder,0.009185454808175564,0.08105548890307546,1
van_der_pol_0001_0020,van_der_pol,7,6,4,refinement_fixed_polynomial,0.07125365268439054,0.09951921086758375,23
van_der_pol_0001_0020,van_der_pol,7,6,4,boundary_endpoint,0.06227393727749586,0.3294755220413208,2
van_der_pol_0001_0020,van_der_pol,7,6,4,cross_step_history,0.26720158476382494,0.5187626499682665,3
van_der_pol_0001_0020,van_der_pol,7,6,4,python_tensor_dispatch_and_other,0.040146561805158854,0.040146561805158854,1
van_der_pol_0001_0020,van_der_pol,8,7,4,polynomial_multiply_truncate_range,0.09965892741456628,0.09965892741456628,78
van_der_pol_0001_0020,van_der_pol,8,7,4,candidate_polynomial,0.01326177129521966,0.06990853510797024,1
van_der_pol_0001_0020,van_der_pol,8,7,4,refinement_dynamic,0.07789099775254726,0.20132851460948586,10
van_der_pol_0001_0020,van_der_pol,8,7,4,initial_remainder,0.00912309205159545,0.08159910328686237,1
van_der_pol_0001_0020,van_der_pol,8,7,4,refinement_fixed_polynomial,0.07065851101651788,0.09876494156196713,23
van_der_pol_0001_0020,van_der_pol,8,7,4,boundary_endpoint,0.06069936417043209,0.32868492417037487,2
van_der_pol_0001_0020,van_der_pol,8,7,4,cross_step_history,0.2679855599999428,0.5204982487484813,3
van_der_pol_0001_0020,van_der_pol,8,7,4,python_tensor_dispatch_and_other,0.03948250412940979,0.03948250412940979,1
van_der_pol_0001_0020,van_der_pol,9,8,4,polynomial_multiply_truncate_range,0.09914159122854471,0.09914159122854471,78
van_der_pol_0001_0020,van_der_pol,9,8,4,candidate_polynomial,0.013450341764837503,0.06992592010647058,1
van_der_pol_0001_0020,van_der_pol,9,8,4,refinement_dynamic,0.07788862753659487,0.20206028036773205,10
van_der_pol_0001_0020,van_der_pol,9,8,4,initial_remainder,0.009139081928879023,0.08129508327692747,1
van_der_pol_0001_0020,van_der_pol,9,8,4,refinement_fixed_polynomial,0.07156218588352203,0.10004326095804572,23
van_der_pol_0001_0020,van_der_pol,9,8,4,boundary_endpoint,0.062009753193706274,0.33049380127340555,2
van_der_pol_0001_0020,van_der_pol,9,8,4,cross_step_history,0.2684840480796993,0.5214025191962719,3
van_der_pol_0001_0020,van_der_pol,9,8,4,python_tensor_dispatch_and_other,0.03905117837712169,0.03905117837712169,1
van_der_pol_0001_0020,van_der_pol,10,9,4,polynomial_multiply_truncate_range,0.09850243991240859,0.09850243991240859,78
van_der_pol_0001_0020,van_der_pol,10,9,4,candidate_polynomial,0.013375389389693737,0.0696097481995821,1
van_der_pol_0001_0020,van_der_pol,10,9,4,refinement_dynamic,0.07740942854434252,0.20225178869441152,10
van_der_pol_0001_0020,van_der_pol,10,9,4,initial_remainder,0.00933375395834446,0.08103908691555262,1
van_der_pol_0001_0020,van_der_pol,10,9,4,refinement_fixed_polynomial,0.07185040321201086,0.10086393775418401,23
van_der_pol_0001_0020,van_der_pol,10,9,4,boundary_endpoint,0.06203479738906026,0.3278293274343014,2
van_der_pol_0001_0020,van_der_pol,10,9,4,cross_step_history,0.2657945300452411,0.516732175834477,3
van_der_pol_0001_0020,van_der_pol,10,9,4,python_tensor_dispatch_and_other,0.03927570441737771,0.03927570441737771,1
van_der_pol_0001_0020,van_der_pol,11,10,4,polynomial_multiply_truncate_range,0.09953028336167336,0.09953028336167336,78
van_der_pol_0001_0020,van_der_pol,11,10,4,candidate_polynomial,0.013437692541629076,0.07074131676927209,1
van_der_pol_0001_0020,van_der_pol,11,10,4,refinement_dynamic,0.0779979950748384,0.20432859100401402,10
van_der_pol_0001_0020,van_der_pol,11,10,4,initial_remainder,0.00932117598131299,0.08104233909398317,1
van_der_pol_0001_0020,van_der_pol,11,10,4,refinement_fixed_polynomial,0.0720230508595705,0.100892823189497,23
van_der_pol_0001_0020,van_der_pol,11,10,4,boundary_endpoint,0.06477523874491453,0.3409595647826791,2
van_der_pol_0001_0020,van_der_pol,11,10,4,cross_step_history,0.27618432603776455,0.5366858062334359,3
van_der_pol_0001_0020,van_der_pol,11,10,4,python_tensor_dispatch_and_other,0.0397247183136642,0.0397247183136642,1
van_der_pol_0001_0020,van_der_pol,12,11,4,polynomial_multiply_truncate_range,0.09956523310393095,0.09956523310393095,78
van_der_pol_0001_0020,van_der_pol,12,11,4,candidate_polynomial,0.013364813290536404,0.07025924697518349,1
van_der_pol_0001_0020,van_der_pol,12,11,4,refinement_dynamic,0.07785400142893195,0.20222632540389895,10
van_der_pol_0001_0020,van_der_pol,12,11,4,initial_remainder,0.009206580929458141,0.08140158234164119,1
van_der_pol_0001_0020,van_der_pol,12,11,4,refinement_fixed_polynomial,0.07172330794855952,0.10001620231196284,23
van_der_pol_0001_0020,van_der_pol,12,11,4,boundary_endpoint,0.06423944234848022,0.34085415909066796,2
van_der_pol_0001_0020,van_der_pol,12,11,4,cross_step_history,0.27661471674218774,0.5378985889256,3
van_der_pol_0001_0020,van_der_pol,12,11,4,python_tensor_dispatch_and_other,0.03989620739594102,0.03989620739594102,1
van_der_pol_0001_0020,van_der_pol,13,12,4,polynomial_multiply_truncate_range,0.09893997898325324,0.09893997898325324,78
van_der_pol_0001_0020,van_der_pol,13,12,4,candidate_polynomial,0.01336490223184228,0.06992191169410944,1
van_der_pol_0001_0020,van_der_pol,13,12,4,refinement_dynamic,0.07884404947981238,0.20546979922801256,10
van_der_pol_0001_0020,van_der_pol,13,12,4,initial_remainder,0.009231970179826021,0.08147655101493001,1
van_der_pol_0001_0020,van_der_pol,13,12,4,refinement_fixed_polynomial,0.07189729763194919,0.10039603943005204,23
van_der_pol_0001_0020,van_der_pol,13,12,4,boundary_endpoint,0.06452391901984811,0.34610478300601244,2
van_der_pol_0001_0020,van_der_pol,13,12,4,cross_step_history,0.28158086398616433,0.5474285040982068,3
van_der_pol_0001_0020,van_der_pol,13,12,4,python_tensor_dispatch_and_other,0.03975997446104884,0.03975997446104884,1
van_der_pol_0001_0020,van_der_pol,14,13,4,polynomial_multiply_truncate_range,0.09927137708291411,0.09927137708291411,78
van_der_pol_0001_0020,van_der_pol,14,13,4,candidate_polynomial,0.013379363343119621,0.06994020286947489,1
van_der_pol_0001_0020,van_der_pol,14,13,4,refinement_dynamic,0.07752666668966413,0.20190986106172204,10
van_der_pol_0001_0020,van_der_pol,14,13,4,initial_remainder,0.009202678222209215,0.08145584911108017,1
van_der_pol_0001_0020,van_der_pol,14,13,4,refinement_fixed_polynomial,0.07161441491916776,0.1001390959136188,23
van_der_pol_0001_0020,van_der_pol,14,13,4,boundary_endpoint,0.06292645679786801,0.34093539835885167,2
van_der_pol_0001_0020,van_der_pol,14,13,4,cross_step_history,0.27800894156098366,0.5408907514065504,3
van_der_pol_0001_0020,van_der_pol,14,13,4,python_tensor_dispatch_and_other,0.039046242367476225,0.039046242367476225,1
van_der_pol_0001_0020,van_der_pol,15,14,4,polynomial_multiply_truncate_range,0.09915327513590455,0.09915327513590455,78
van_der_pol_0001_0020,van_der_pol,15,14,4,candidate_polynomial,0.013293730560690165,0.0699211759492755,1
van_der_pol_0001_0020,van_der_pol,15,14,4,refinement_dynamic,0.07726859860122204,0.20190844917669892,10
van_der_pol_0001_0020,van_der_pol,15,14,4,initial_remainder,0.009203338995575905,0.08101673005148768,1
van_der_pol_0001_0020,van_der_pol,15,14,4,refinement_fixed_polynomial,0.071753169875592,0.10007439227774739,23
van_der_pol_0001_0020,van_der_pol,15,14,4,boundary_endpoint,0.06588356709107757,0.34717473201453686,2
van_der_pol_0001_0020,van_der_pol,15,14,4,cross_step_history,0.2812911649234593,0.5458768359385431,3
van_der_pol_0001_0020,van_der_pol,15,14,4,python_tensor_dispatch_and_other,0.03936522454023361,0.03936522454023361,1
van_der_pol_0001_0020,van_der_pol,16,15,4,polynomial_multiply_truncate_range,0.10036073485389352,0.10036073485389352,78
van_der_pol_0001_0020,van_der_pol,16,15,4,candidate_polynomial,0.013264299370348454,0.07036507595330477,1
van_der_pol_0001_0020,van_der_pol,16,15,4,refinement_dynamic,0.07775679230690002,0.20235269609838724,10
van_der_pol_0001_0020,van_der_pol,16,15,4,initial_remainder,0.009461017325520515,0.08255033567547798,1
van_der_pol_0001_0020,van_der_pol,16,15,4,refinement_fixed_polynomial,0.07164964219555259,0.10030482243746519,23
van_der_pol_0001_0020,van_der_pol,16,15,4,boundary_endpoint,0.06422419147565961,0.346377014182508,2
van_der_pol_0001_0020,van_der_pol,16,15,4,cross_step_history,0.2821528227068484,0.5485674245283008,3
van_der_pol_0001_0020,van_der_pol,16,15,4,python_tensor_dispatch_and_other,0.03998156264424324,0.03998156264424324,1
van_der_pol_0001_0020,van_der_pol,17,16,4,polynomial_multiply_truncate_range,0.09923889487981796,0.09923889487981796,78
van_der_pol_0001_0020,van_der_pol,17,16,4,candidate_polynomial,0.01323402626439929,0.07026755064725876,1
van_der_pol_0001_0020,van_der_pol,17,16,4,refinement_dynamic,0.07734733447432518,0.20137970428913832,10
van_der_pol_0001_0020,van_der_pol,17,16,4,initial_remainder,0.009346725884824991,0.08109876979142427,1
van_der_pol_0001_0020,van_der_pol,17,16,4,refinement_fixed_polynomial,0.07118456903845072,0.09960710955783725,23
van_der_pol_0001_0020,van_der_pol,17,16,4,boundary_endpoint,0.06308383075520396,0.34599354304373264,2
van_der_pol_0001_0020,van_der_pol,17,16,4,cross_step_history,0.2829097122885287,0.5503331390209496,3
van_der_pol_0001_0020,van_der_pol,17,16,4,python_tensor_dispatch_and_other,0.03938656207174063,0.03938656207174063,1
van_der_pol_0001_0020,van_der_pol,18,17,4,polynomial_multiply_truncate_range,0.09928671643137932,0.09928671643137932,78
van_der_pol_0001_0020,van_der_pol,18,17,4,candidate_polynomial,0.013316167052835226,0.07034296402707696,1
van_der_pol_0001_0020,van_der_pol,18,17,4,refinement_dynamic,0.07802897039800882,0.2021588832139969,10
van_der_pol_0001_0020,van_der_pol,18,17,4,initial_remainder,0.00911017321050167,0.08107066107913852,1
van_der_pol_0001_0020,van_der_pol,18,17,4,refinement_fixed_polynomial,0.07135088229551911,0.09983108285814524,23
van_der_pol_0001_0020,van_der_pol,18,17,4,boundary_endpoint,0.06326005375012755,0.34876454109326005,2
van_der_pol_0001_0020,van_der_pol,18,17,4,cross_step_history,0.2855044873431325,0.5557464985176921,3
van_der_pol_0001_0020,van_der_pol,18,17,4,python_tensor_dispatch_and_other,0.03915709815919399,0.03915709815919399,1
van_der_pol_0001_0020,van_der_pol,19,18,4,polynomial_multiply_truncate_range,0.10046148393303156,0.10046148393303156,78
van_der_pol_0001_0020,van_der_pol,19,18,4,candidate_polynomial,0.013595584314316511,0.0710198380984366,1
van_der_pol_0001_0020,van_der_pol,19,18,4,refinement_dynamic,0.07866516942158341,0.2047911435365677,10
van_der_pol_0001_0020,van_der_pol,19,18,4,initial_remainder,0.00912972679361701,0.08144618198275566,1
van_der_pol_0001_0020,van_der_pol,19,18,4,refinement_fixed_polynomial,0.07221586164087057,0.10092249512672424,23
van_der_pol_0001_0020,van_der_pol,19,18,4,boundary_endpoint,0.06374447047710419,0.35581156611442566,2
van_der_pol_0001_0020,van_der_pol,19,18,4,cross_step_history,0.29206709563732147,0.5682327514514327,3
van_der_pol_0001_0020,van_der_pol,19,18,4,python_tensor_dispatch_and_other,0.03956931550055742,0.03956931550055742,1
van_der_pol_0001_0020,van_der_pol,20,19,4,polynomial_multiply_truncate_range,0.09944251459091902,0.09944251459091902,78
van_der_pol_0001_0020,van_der_pol,20,19,4,candidate_polynomial,0.013317984528839588,0.07000378286466002,1
van_der_pol_0001_0020,van_der_pol,20,19,4,refinement_dynamic,0.07777157658711076,0.20241305092349648,10
van_der_pol_0001_0020,van_der_pol,20,19,4,initial_remainder,0.009181431028991938,0.08126809215173125,1
van_der_pol_0001_0020,van_der_pol,20,19,4,refinement_fixed_polynomial,0.07120017288252711,0.09943079482764006,23
van_der_pol_0001_0020,van_der_pol,20,19,4,boundary_endpoint,0.06595427449792624,0.3588630841113627,2
van_der_pol_0001_0020,van_der_pol,20,19,4,cross_step_history,0.29290880961343646,0.5695466566830873,3
van_der_pol_0001_0020,van_der_pol,20,19,4,python_tensor_dispatch_and_other,0.03932864498347044,0.03932864498347044,1
