checkpoint,endpoint_width_sum,last_validated_time,segment_index,segment_width_sum,status
0.1,0.618441292299639,0.10751738125000003,6,0.6939857500975606,passed
0.5,0.5896791442833946,0.5091465448253037,30,0.7628090412921235,passed
1.0,0.2009872226500472,1.0316694632848293,49,0.2810175035926645,passed
4.0,0.3961926592527344,4.026927882172282,140,0.5058133470975571,passed
6.0,2.0866260253850575,6.001819988139609,240,2.136203039587886,passed
