checkpoint,endpoint_width_sum,last_validated_time,segment_index,segment_width_sum,status
0.1,0.6251698644196952,0.10894512500000002,5,0.7635326555327875,passed
0.5,0.5915176329488746,0.5122768408482147,25,0.8107329267913788,passed
1.0,0.19889260675230042,1.0518533515391764,39,0.32563572577429734,passed
4.0,0.2947398180676656,4.0272282414811835,112,0.4366576755579735,passed
6.0,1.1535989339202022,6.01460023729685,168,1.2191769533178711,passed
