backend_lane,h_attempted,segment_index,t_before,total_wall_s
hybrid_dense_core,0.1,0,0.0,0.43838151171803474
hybrid_dense_core,0.013750000000000002,1,0.0125,0.2042801445350051
hybrid_dense_core,0.015125000000000003,2,0.026250000000000002,0.27988232392817736
hybrid_dense_core,0.016637500000000003,3,0.04137500000000001,0.29026188515126705
hybrid_dense_core,0.018301250000000005,4,0.05801250000000001,0.30632170010358095
hybrid_dense_core,0.020131375000000007,5,0.07631375000000001,0.3102973625063896
hybrid_dense_core,0.02214451250000001,6,0.09644512500000002,0.41103612910956144
hybrid_dense_core,0.012179481875000005,7,0.10751738125000003,0.3165303599089384
hybrid_dense_core,0.013397430062500007,8,0.11969686312500004,0.32938258722424507
hybrid_dense_core,0.014737173068750008,9,0.13309429318750005,0.32011546567082405
hybrid_dense_core,0.01621089037562501,10,0.14783146625625004,0.3691249517723918
hybrid_dense_core,0.01783197941318751,11,0.16404235663187505,0.3289769208058715
hybrid_dense_core,0.019615177354506262,12,0.18187433604506256,0.4310174975544214
hybrid_dense_core,0.010788347544978445,13,0.19168192472231568,0.34397559240460396
hybrid_dense_core,0.01186718229947629,14,0.20247027226729414,0.33382462058216333
hybrid_dense_core,0.01305390052942392,15,0.21433745456677042,0.3348201746121049
hybrid_dense_core,0.014359290582366313,16,0.22739135509619435,0.3354863179847598
hybrid_dense_core,0.015795219640602945,17,0.24175064567856067,0.3349983608350158
hybrid_dense_core,0.017374741604663242,18,0.2575458653191636,0.35158134903758764
hybrid_dense_core,0.01911221576512957,19,0.27492060692382686,0.3362449146807194
hybrid_dense_core,0.02102343734164253,20,0.2940328226889564,0.4326377836987376
hybrid_dense_core,0.011562890537903391,21,0.3045445413597777,0.3403786150738597
hybrid_dense_core,0.012719179591693731,22,0.3161074318976811,0.3394557172432542
hybrid_dense_core,0.013991097550863106,23,0.3288266114893748,0.3372693285346031
hybrid_dense_core,0.015390207305949418,24,0.3428177090402379,0.3368389392271638
hybrid_dense_core,0.016929228036544362,25,0.3582079163461873,0.3347585769370198
hybrid_dense_core,0.0186221508401988,26,0.37513714438273166,0.3408685773611069
hybrid_dense_core,0.02048436592421868,27,0.39375929522293046,0.34175749495625496
hybrid_dense_core,0.02253280251664055,28,0.41424366114714917,0.33581363409757614
hybrid_dense_core,0.02478608276830461,29,0.4367764636637897,0.4283163584768772
hybrid_dense_core,0.013632345522567535,30,0.449169505047942,0.33466966170817614
hybrid_dense_core,0.014995580074824289,31,0.46280185057050954,0.3342465963214636
hybrid_dense_core,0.01649513808230672,32,0.4777974306453338,0.345164705067873
hybrid_dense_core,0.005707431272359453,33,0.49429256872764055,0.3437877204269171
