lane,segment_index,physical_time,controller_period,state,enclosure_kind,torch_width_median,torch_width_p95,torch_width_max,xiangru_width_median,xiangru_width_p95,xiangru_width_max,torch_over_xiangru_ratio_median,torch_over_xiangru_ratio_p95,torch_over_xiangru_ratio_max,torch_hull_width,xiangru_hull_width,maximum_lower_abs_difference,maximum_upper_abs_difference,torch_contains_xiangru_leaf_count,xiangru_contains_torch_leaf_count,minimum_torch_property_margin,minimum_xiangru_property_margin
common_control_plant_replay,14,1.4000000000000001,2,u1,tube,0.672274788986245,0.6975478401488306,0.7012658946860721,0.6722747889614844,0.6975478401239824,0.7012658946612085,1.000000000036831,1.000000000039672,1.0000000000415046,0.9722400948795755,0.972240094854893,1.2425616091604752e-11,1.2438050589480554e-11,48,0,N/A,N/A
common_control_plant_replay,15,1.5,2,x1,endpoint,0.05035484252232297,0.05057011860092393,0.0506370777699191,0.04701063275025946,0.04718140070584762,0.04723667991837299,1.0712679941542933,1.0718101807523712,1.0719863855254463,0.14221157766885395,0.13887601101702152,0.0018848053103408535,0.0015155925412052573,48,0,1.3220794768021138,1.323911544391129
common_control_plant_replay,15,1.5,2,x2,endpoint,0.05853154227712837,0.058965425756188204,0.05916464450929437,0.05505354908012511,0.05542198598039315,0.05560682091665303,1.0634664276306944,1.0639356328806049,1.0639817837810586,0.14946644945179033,0.14603572997300474,0.0013405866987945547,0.0022172368938467857,48,0,1.245593895973745,1.2468805650988604
common_control_plant_replay,15,1.5,2,x3,endpoint,0.29638630665311566,0.30314380302721344,0.30632471904790004,0.29638630661448795,0.3031438029885615,0.3063247190092355,1.000000000130329,1.0000000001317395,1.0000000001332552,0.39249941660376386,0.3924994165651289,1.9332035972041695e-11,1.9332535572402776e-11,48,0,1.4316984119971534,1.4316984120164564
common_control_plant_replay,15,1.5,2,x4,endpoint,0.5406012000892252,0.5551657663086552,0.5596506218500148,0.5406012000510183,0.5551657662703925,0.5596506218117333,1.0000000000706748,1.0000000000734603,1.000000000075618,0.6177423199916998,0.6177423199535008,1.9140633522596318e-11,1.914080005605001e-11,48,0,1.628222289257623,1.6282222892767235
common_control_plant_replay,15,1.5,2,u1,endpoint,0.6722747889909169,0.6975478401535273,0.7012658946907759,0.6722747889594842,0.6975478401219822,0.7012658946592083,1.0000000000467555,1.000000000050348,1.0000000000526692,0.9722400948842225,0.9722400948528929,1.5777601447553025e-11,1.5790035945428826e-11,48,0,N/A,N/A
common_control_plant_replay,15,1.5,2,x1,tube,0.1273112984908764,0.13174222646356157,0.13275883620123996,0.12105161307905352,0.12543263573545704,0.12627785022966775,1.0516999442465975,1.0543546816046665,1.0551545850743633,0.2227675417108494,0.21674452615813578,0.0005918974158054535,0.005945980557702124,48,0,1.3188769625135794,1.319428325206358
common_control_plant_replay,15,1.5,2,x2,tube,0.11956854905812464,0.12410904359093859,0.1245354022040076,0.11563894881243242,0.12010509168749231,0.12048911776709614,1.0339844904169349,1.034908116549965,1.035127446451391,0.2142508983619802,0.21037506391626892,0.0034062373144720937,0.0006402698703911192,48,0,1.1809154301604252,1.1842029315860363
common_control_plant_replay,15,1.5,2,x3,tube,0.3183783653146015,0.32394801906047305,0.32743130932999,0.30008134472221265,0.30595769699311687,0.30885819045263474,1.0607088544610694,1.0696169990143753,1.0731194136320192,0.4152383319668145,0.396942667169481,0.020059237349859205,0.0017531647559805852,48,0,1.4257794507361454,1.4272551614121043
common_control_plant_replay,15,1.5,2,x4,tube,0.6426868803198884,0.649688429724211,0.651700565615643,0.6090272703370059,0.6158561206594677,0.6169528405391576,1.0552358270273403,1.0572439544501175,1.0574506682718214,0.7159518867784718,0.6820748444243497,1.9140633522596318e-11,0.035063294752101126,48,0,1.530012722470851,1.5638897648058747
common_control_plant_replay,15,1.5,2,u1,tube,0.6722747889909169,0.6975478401535273,0.7012658946907759,0.6722747889594842,0.6975478401219822,0.7012658946592083,1.0000000000467555,1.000000000050348,1.0000000000526692,0.9722400948842225,0.9722400948528929,1.5777601447553025e-11,1.5790035945428826e-11,48,0,N/A,N/A
common_control_plant_replay,16,1.6,2,x1,endpoint,0.053523854539882565,0.053738826588555964,0.053804064797636,0.04953232851222866,0.049711540816791626,0.04976300745526907,1.080423787433082,1.0810012233673498,1.0812060514228234,0.13818438036351988,0.13417681159356587,0.0021998378898819837,0.0018412194524849435,48,0,1.2591664501318531,1.2613662880217351
common_control_plant_replay,16,1.6,2,x2,endpoint,0.06356221422003733,0.06410241447358982,0.064346219613723,0.05927568102232639,0.059747671406514304,0.05997530379910776,1.0724369773141706,1.0728782468531382,1.0729083966801716,0.1476121170354976,0.14332917634148457,0.0015834268044243593,0.0027903960056380184,48,0,1.3148120258039504,1.3163045704923255
common_control_plant_replay,16,1.6,2,x3,endpoint,0.3537168657123674,0.36212337317244514,0.365796110711136,0.3537168656627828,0.36212337312282233,0.36579611066149476,1.0000000001401816,1.0000000001422744,1.0000000001444183,0.44444804732374527,0.44444804727415765,2.4820312471973693e-11,2.4820923094637237e-11,48,0,1.4055254315468895,1.4055254315716568
common_control_plant_replay,16,1.6,2,x4,endpoint,0.6078810682453675,0.6249186750046786,0.6297772113240421,0.6078810681968904,0.6249186749561162,0.6297772112754543,1.0000000000797478,1.000000000083197,1.0000000000858045,0.6962867196328024,0.6962867195842779,2.4293844713696444e-11,2.4293900224847675e-11,48,0,1.6153359798477498,1.6153359798719804
common_control_plant_replay,16,1.6,2,u1,endpoint,0.6722747889955905,0.6975478401582264,0.7012658946954762,0.672274788957484,0.697547840119982,0.7012658946572081,1.0000000000566827,1.0000000000610256,1.0000000000638338,0.9722400948888676,0.9722400948508927,1.9127810446661897e-11,1.91402449445377e-11,48,0,N/A,N/A
common_control_plant_replay,16,1.6,2,x1,tube,0.12474453682412134,0.1291639533029559,0.12984329177043163,0.11789696837438995,0.12225917516609569,0.12272502962918397,1.0582729992158466,1.0611841580107808,1.0620680859497744,0.2133608208641865,0.20667334357969247,0.000625569718396668,0.006513342715687487,48,0,1.2556262106583111,1.256251780376708
common_control_plant_replay,16,1.6,2,x2,tube,0.13147851760155088,0.136022306562643,0.1362244724194701,0.12710258494402576,0.13151753430560284,0.1316699225798058,1.034724462614802,1.0357762831831743,1.0360536508025457,0.21961319559594272,0.21520464084024749,0.0036597124309686313,0.0008971860007215282,48,0,1.2429386815856707,1.2464523989326701
common_control_plant_replay,16,1.6,2,x3,tube,0.36536077557850216,0.37388349758233436,0.3783294286331312,0.3573447449423268,0.36493726712738267,0.3683295821048991,1.021905360238928,1.0311249221731484,1.0336336637935377,0.45861369032670113,0.4488912978785149,0.010238280676658829,0.0017531647614639212,48,0,1.3996064702858815,1.4010821809672995
common_control_plant_replay,16,1.6,2,x4,tube,0.7109362762985089,0.7186080101039616,0.7211960157001972,0.6765081718296546,0.6839249094332995,0.6864482906135154,1.0497408505556,1.051363455732436,1.051529822785298,0.7903187732145867,0.7564417308502961,2.4293844713696444e-11,0.03506329475715425,48,0,1.5943452469376636,1.6153359798719804
common_control_plant_replay,16,1.6,2,u1,tube,0.6722747889955905,0.6975478401582264,0.7012658946954762,0.672274788957484,0.697547840119982,0.7012658946572081,1.0000000000566827,1.0000000000610256,1.0000000000638338,0.9722400948888676,0.9722400948508927,1.9127810446661897e-11,1.91402449445377e-11,48,0,N/A,N/A
common_control_plant_replay,17,1.7000000000000002,2,x1,endpoint,0.05647634834596038,0.05671093972674875,0.056770617215852304,0.05193116431414957,0.0521559475111842,0.05218710262020032,1.087396332248878,1.0880402945340584,1.0882787394453033,0.1489238242822417,0.14435993502376498,0.0024481459685532503,0.002156959638767275,48,0,1.196240297901749,1.1986884438703023
common_control_plant_replay,17,1.7000000000000002,2,x2,endpoint,0.06868092412599852,0.06936094255979583,0.06965195459138962,0.06365681860219852,0.06422628550159905,0.0644986513912994,1.079546737888776,1.0799294308623442,1.08000084490396,0.15976161565775304,0.1547182571466118,0.0017756763153544686,0.003381245179714165,48,0,1.3826136058173097,1.3842757191487367
common_control_plant_replay,17,1.7000000000000002,2,x3,endpoint,0.41751725990942,0.4280724548781954,0.4322801613218644,0.41751725984775684,0.4280724548164724,0.4322801612601163,1.00000000014769,1.00000000015045,1.0000000001531049,0.4995897786693043,0.49958977860764303,3.087381739153017e-11,3.087430311410344e-11,48,0,1.388238952304889,1.3882389523356764
common_control_plant_replay,17,1.7000000000000002,2,x4,endpoint,0.6748812549293448,0.6946715837012459,0.6999038007986103,0.6748812548698568,0.6946715836416401,0.6999038007389753,1.0000000000881457,1.0000000000921903,1.0000000000952272,0.7845339676583176,0.784533967598764,2.9817481816962754e-11,2.981742630581152e-11,48,0,1.4764193029585708,1.476419302988307
common_control_plant_replay,17,1.7000000000000002,2,u1,endpoint,0.6722747890002623,0.697547840162923,0.7012658947001764,0.6722747889554839,0.6975478401179819,0.7012658946552079,1.0000000000666074,1.0000000000717053,1.0000000000749985,0.9722400948935128,0.9722400948488925,2.247801944577077e-11,2.249045394364657e-11,48,0,N/A,N/A
common_control_plant_replay,17,1.7000000000000002,2,x1,tube,0.12129217113483354,0.12565463457472797,0.12595362420648082,0.11389224984449564,0.11820182879059404,0.11828219588514421,1.0649816544587125,1.0682015157486908,1.069183856005459,0.20985335225501556,0.20268135764140383,0.0006100273693711022,0.007061400951965502,48,0,1.1923663031484188,1.1929763305177898
common_control_plant_replay,17,1.7000000000000002,2,x2,tube,0.14282427184060265,0.14733072783425746,0.14753010336033645,0.13791245801913785,0.14236969659278428,0.1426249533981907,1.0356208263690347,1.0367229832950533,1.037026938312969,0.23039210245827546,0.22553272640659744,0.00388548962566182,0.0011902037133872945,48,0,1.3121209599680492,1.3157939082867949
common_control_plant_replay,17,1.7000000000000002,2,x3,tube,0.4281512895744597,0.43536560755808856,0.43689338812005873,0.4211762615870634,0.43088634882103777,0.4348136327035257,1.0131726701132004,1.0223063725482975,1.0235416808327193,0.5118941858292583,0.5040330292120052,0.00041732400402075265,0.009860296821552761,48,0,1.375934545144935,1.3837957017313143
common_control_plant_replay,17,1.7000000000000002,2,x4,tube,0.7776365769725172,0.7877364596852378,0.7906914657852988,0.7442444324176197,0.7531543443266522,0.7559437406876734,1.0452402577154771,1.0465785794345757,1.046715354890484,0.8702666912592651,0.8352033964669511,2.9817481816962754e-11,0.0350632947625778,48,0,1.4764193029585708,1.4764193029883073
common_control_plant_replay,17,1.7000000000000002,2,u1,tube,0.6722747890002623,0.697547840162923,0.7012658947001764,0.6722747889554839,0.6975478401179819,0.7012658946552079,1.0000000000666074,1.0000000000717053,1.0000000000749985,0.9722400948935128,0.9722400948488925,2.247801944577077e-11,2.249045394364657e-11,48,0,N/A,N/A
common_control_plant_replay,18,1.8,2,x1,endpoint,0.05929436418199985,0.059563918552242814,0.059602394267501135,0.054306227523869766,0.05453707859585876,0.054626197020382294,1.0921357724759002,1.0928515720171503,1.0931077322615723,0.15852007883941355,0.1534949083633509,0.0026139007947693083,0.002460475836520315,48,0,1.1415283154928224,1.1441422162875918
common_control_plant_replay,18,1.8,2,x2,endpoint,0.07401224315919186,0.07481497078653972,0.0751575575064099,0.06828455757917834,0.06896617444393817,0.06928805620267758,1.084373510432338,1.084828233806177,1.0849062899301345,0.17138070647947046,0.16563316374771048,0.0018795533477007353,0.003995584906761052,48,0,1.4558787960658808,1.4576307538908797
common_control_plant_replay,18,1.8,2,x3,endpoint,0.4881352565998428,0.5009910481445263,0.5057768708801481,0.4881352565248949,0.5009910480694917,0.5057768708050798,1.0000000001535394,1.0000000001569693,1.0000000001600935,0.568214214412599,0.5682142143376229,3.753384408833327e-11,3.753442001652729e-11,48,0,1.3746055167459805,1.3746055167834494
common_control_plant_replay,18,1.8,2,x4,endpoint,0.742231985652146,0.764424492398363,0.7700303902737315,0.7422319855809043,0.7644244923269639,0.7700303902022962,1.0000000000959832,1.0000000001006597,1.0000000001040832,0.8748102905663426,0.874810290495025,3.571787310363561e-11,3.5717540036728224e-11,48,0,1.335473551187159,1.335473551222759
common_control_plant_replay,18,1.8,2,u1,endpoint,0.6722747890049341,0.6975478401676221,0.7012658947048802,0.6722747889534837,0.6975478401159829,0.7012658946532078,1.000000000076532,1.0000000000823754,1.000000000086163,0.9722400948981598,0.9722400948468923,2.5830004801719042e-11,2.5842439299594844e-11,48,0,N/A,N/A
common_control_plant_replay,18,1.8,2,x1,tube,0.11698353686301516,0.12129270062886839,0.12133698158155337,0.1091404274032935,0.11342343270713129,0.11364967872525455,1.0718110324730268,1.0753727314014376,1.0764665011634575,0.2128446090915307,0.20525989277996504,0.0005322495381064885,0.007594145029572341,48,0,1.137363797099637,1.1378960466377435
common_control_plant_replay,18,1.8,2,x2,tube,0.15342404109479083,0.15809029537396274,0.15850303575308794,0.1480392792423757,0.15264694797635422,0.15312502220628987,1.0364175790032712,1.0375414669744276,1.037887851781837,0.2474929700407989,0.24224406617704125,0.0040447053236799535,0.0015295568383315028,48,0,1.3799132214702143,1.3836386256514004
common_control_plant_replay,18,1.8,2,x3,tube,0.509279061543535,0.5176294052871567,0.5189633700384372,0.49157898728000976,0.503804942074062,0.5083103422484941,1.0323383261228851,1.0415998255296064,1.0417620557600689,0.5871230865694267,0.5714308405611803,3.7533788577182037e-11,0.0204263094084135,48,0,1.3556966445891527,1.371388890559892
common_control_plant_replay,18,1.8,2,x4,tube,0.8444334860097549,0.8570049317592485,0.8601869158709468,0.8113237655308073,0.8223706956557678,0.8254391907616314,1.0414865250838532,1.042609223395393,1.0427236536299032,0.9605430141672902,0.9254797193633122,3.571787310363561e-11,0.035063294768377884,48,0,1.335473551187159,1.335473551222759
common_control_plant_replay,18,1.8,2,u1,tube,0.6722747890049341,0.6975478401676221,0.7012658947048802,0.6722747889534837,0.6975478401159829,0.7012658946532078,1.000000000076532,1.0000000000823754,1.000000000086163,0.9722400948981598,0.9722400948468923,2.5830004801719042e-11,2.5842439299594844e-11,48,0,N/A,N/A
common_control_plant_replay,19,1.9000000000000001,2,x1,endpoint,0.06201951404284117,0.06231227266042442,0.062415065791443625,0.05664833399347441,0.05695132464363063,0.05709331743955515,1.09449783428204,1.0952914086822307,1.0954999251433912,0.1669461476554852,0.16157650987984773,0.0026786231660551607,0.002749320438319325,48,0,1.0955250618517578,1.098203685017813
common_control_plant_replay,19,1.9000000000000001,2,x2,endpoint,0.07959220919350846,0.0805258193416746,0.0809232455818163,0.07325689026752294,0.07406522667036826,0.07444021423936659,1.0868027619333143,1.0873684897967477,1.0875101876988351,0.18236653161083854,0.1760037307903735,0.0018724328697546366,0.004628278333810354,48,0,1.5338383096583033,1.5355728321449578
common_control_plant_replay,19,1.9000000000000001,2,x3,endpoint,0.5657811808276988,0.5808791529714975,0.5862862393860466,0.5657811807381788,0.5808791528818601,0.5862862392963656,1.0000000001582237,1.0000000001623595,1.0000000001659133,0.6529900720531014,0.6529900719635706,4.48402301346431e-11,4.484079774158545e-11,48,0,1.3599441292326446,1.359944129277399
common_control_plant_replay,19,1.9000000000000001,2,x4,endpoint,0.809863798450138,0.8341774010960191,0.840156979749393,0.8098637983664025,0.8341774010120877,0.8401569796654172,1.0000000001033944,1.000000000108704,1.000000000112496,0.966684984299904,0.9666849842161029,4.198807967981111e-11,4.1987663346176873e-11,48,0,1.1929294285904803,1.1929294286322938
common_control_plant_replay,19,1.9000000000000001,2,u1,endpoint,0.6722747890096059,0.6975478401723187,0.7012658947095805,0.6722747889514871,0.6975478401139851,0.7012658946512111,1.000000000086451,1.0000000000930533,1.0000000000973215,0.9722400949028049,0.9722400948448957,2.9178437443988514e-11,2.9190871941864316e-11,48,0,N/A,N/A
common_control_plant_replay,19,1.9000000000000001,2,x1,tube,0.11202337597388706,0.11625482928373604,0.11659690599651062,0.10386386597336894,0.1080411195531317,0.10861010066614929,1.0786215885456545,1.0825861419957528,1.083801835047262,0.21413614621781185,0.2062489073148095,0.0003763764189383956,0.008090290816869516,48,0,1.0911161976128745,1.0914925740318129
common_control_plant_replay,19,1.9000000000000001,2,x2,tube,0.1633781678057129,0.1681733676759552,0.16878095573126656,0.15757058400962196,0.1623022331242291,0.1629852912867541,1.0368398677395287,1.038111063838325,1.038463889329014,0.2632857730422099,0.25762183223964413,0.0041075447926963715,0.0019113356777606394,48,0,1.453073250183045,1.4568336139372593
common_control_plant_replay,19,1.9000000000000001,2,x3,tube,0.5971077356164847,0.6067949012946884,0.6080460109044303,0.5689729664831319,0.5836930468864355,0.5888197107397849,1.0458769607291023,1.0563158789620561,1.0581128531553399,0.6771251397765998,0.6562066981871331,4.4840244012430905e-11,0.03157565259615658,48,0,1.3358090615091465,1.3567275030538366
common_control_plant_replay,19,1.9000000000000001,2,x4,tube,0.9108601474598457,0.926432877944727,0.9296823659571329,0.8776502355438907,0.8916391677178928,0.8949346408353893,1.0383079870588532,1.039263267423927,1.0393604123998144,1.0524177079008517,1.0173544130844903,4.198807967981111e-11,0.035063294774547976,48,0,1.1929294285904803,1.1929294286322936
common_control_plant_replay,19,1.9000000000000001,2,u1,tube,0.6722747890096059,0.6975478401723187,0.7012658947095805,0.6722747889514871,0.6975478401139851,0.7012658946512111,1.000000000086451,1.0000000000930533,1.0000000000973215,0.9722400949028049,0.9722400948448957,2.9178437443988514e-11,2.9190871941864316e-11,48,0,N/A,N/A
common_control_plant_replay,20,2.0,2,x1,endpoint,0.06467769614968638,0.06504489422618984,0.06520726895999518,0.05910003957109233,0.05949205083761127,0.05968578034293337,1.0941060554446673,1.0950788414131347,1.0952095975613425,0.17419711713104546,0.16863455843769148,0.002621332147833444,0.003021039395903813,48,0,1.0586229994315826,1.0612443315794162
common_control_plant_replay,20,2.0,2,x2,endpoint,0.08548974023549759,0.08656944532742872,0.08702472457130728,0.07873980971623698,0.07971573066866067,0.0801580336317031,1.0858872990287556,1.0868704052820313,1.0872552470091903,0.19277025969257966,0.18599761595258812,0.0017537073800896752,0.005277546612750372,48,0,1.6155364909585612,1.6171272139989874
common_control_plant_replay,20,2.0,2,x3,endpoint,0.6503771548645978,0.6677367693591698,0.6738082668396207,0.6503771547591384,0.6677367692535578,0.6738082667339532,1.0000000001621512,1.0000000001669826,1.0000000001709275,0.7471463816016182,0.7471463814961872,5.283345982931564e-11,5.2833959429676725e-11,48,0,1.3517159941658563,1.3517159942185781
common_control_plant_replay,20,2.0,2,x4,endpoint,0.8774956112486652,0.9039303097942151,0.9102835692255951,0.8774956111517007,0.9039303096970114,0.9102835691283382,1.0000000001105045,1.0000000001164184,1.0000000001205642,1.0596211258733812,1.0596211257763448,4.862876767930402e-11,4.862804603433801e-11,48,0,1.0493238581541564,1.0493238582025648
common_control_plant_replay,20,2.0,2,u1,endpoint,0.6722747890142777,0.6975478401770154,0.7012658947142807,0.6722747889494869,0.6975478401119849,0.701265894649211,1.0000000000963756,1.000000000103733,1.000000000108486,0.9722400949074501,0.9722400948428955,3.2528646443097387e-11,3.254108094097319e-11,48,0,N/A,N/A
common_control_plant_replay,20,2.0,2,x1,tube,0.10652970111773752,0.11063223653644771,0.11129893503292043,0.09817484152523326,0.10225580296945144,0.10309956969651646,1.0851637598229762,1.0895159567826023,1.0908446344092337,0.2138044618071645,0.20575475751655836,0.00012673062574575233,0.008549716812515484,48,0,1.0540185020870638,1.0541423099113925
common_control_plant_replay,20,2.0,2,x2,tube,0.17275112862180175,0.17761346002087816,0.1783955942166573,0.1666508275696078,0.17142754447466882,0.17226211066514074,1.0366171845534198,1.037651842046424,1.038012983995186,0.27757310376623934,0.27164765163023025,0.0040465377781568335,0.0023372722205127205,48,0,1.5308938688345068,1.534587654045505
common_control_plant_replay,20,2.0,2,x3,tube,0.6912908699587945,0.7030276073341772,0.7041413107180993,0.6535265491665563,0.6705506632581381,0.6763417381773777,1.0556821660917093,1.0638109369762787,1.0641910634324212,0.7811024060037938,0.7503630077197546,5.2833445951527835e-11,0.04182839118396853,48,0,1.3177599697636806,1.3484993679950108
common_control_plant_replay,20,2.0,2,x4,tube,0.9781518586785559,0.9961350087779992,0.9991778160438587,0.9444058734943861,0.9612839432697963,0.9644300909089473,1.0355818439197728,1.0364045437991554,1.0364880435388715,1.1453538494743287,1.1102905546448318,4.862887870160648e-11,0.03506329478108838,48,0,1.0493238581541564,1.0493238582025648
common_control_plant_replay,20,2.0,2,u1,tube,0.6722747890142777,0.6975478401770154,0.7012658947142807,0.6722747889494869,0.6975478401119849,0.701265894649211,1.0000000000963756,1.000000000103733,1.000000000108486,0.9722400949074501,0.9722400948428955,3.2528646443097387e-11,3.254108094097319e-11,48,0,N/A,N/A
common_control_plant_replay,21,2.1,3,x1,endpoint,0.04240182946790222,0.04279038638232667,0.042851940842318914,0.04202166945443636,0.04240818035745272,0.04246966586327827,1.0090506625599085,1.0090930939400322,1.009100523216252,0.15532715322563828,0.15494929900095034,0.00018948352670311586,0.00019393733483297204,48,0,1.043533346495586,1.0437219510594136
common_control_plant_replay,21,2.1,3,x2,endpoint,0.04120619583895774,0.04211274503197481,0.04224461646741301,0.04090156296273477,0.04181363157176795,0.04194778867442178,1.0074493099174298,1.0077759437744653,1.007851553786562,0.1521842328114606,0.15189036514468734,0.00014446987691629776,0.00017447747701967997,48,0,1.7240438033176322,1.7241658009950571
common_control_plant_replay,21,2.1,3,x3,endpoint,0.16755365304417297,0.17726845104467764,0.17810553821787709,0.16755365303972164,0.1772684510402224,0.17810553821342234,1.0000000000265665,1.0000000000295162,1.0000000000303577,0.27639425276315444,0.276394252758702,2.2278845435153016e-12,2.228384143876383e-12,48,0,1.6311574412047842,1.6311574412070127
common_control_plant_replay,21,2.1,3,x4,endpoint,0.3734297696774808,0.38653936509400694,0.3885159330426605,0.3734297696730259,0.38653936508955417,0.3885159330382071,1.000000000011931,1.000000000012793,1.0000000000139178,0.5084173225965672,0.5084173225921119,2.2308821456817896e-12,2.2300494784133207e-12,48,0,1.2417580284166272,1.2417580284188579
common_control_plant_replay,21,2.1,3,u1,endpoint,0.6648619785326026,0.6802412191824356,0.6862667632775992,0.6648619785278242,0.6802412191776662,0.6862667632728296,1.0000000000071858,1.0000000000075915,1.0000000000081963,0.9867074302642909,0.9867074302595196,2.3856472353145364e-12,2.398081733190338e-12,48,0,N/A,N/A
common_control_plant_replay,21,2.1,3,x1,tube,0.07571988628712589,0.08023565853972824,0.08134404539963813,0.06918908528873263,0.07376024572749343,0.07492349898857953,1.0935534409062417,1.100190845890934,1.10250902476204,0.18699102819158575,0.18085904730144775,0.00012602315352994164,0.006683575823090093,48,0,1.0387840379707396,1.0389088674549718
common_control_plant_replay,21,2.1,3,x2,tube,0.13086824837818245,0.1359890587723461,0.137467154412775,0.12800748176838578,0.13310289284881424,0.13457604066529263,1.022171053660872,1.023022616086514,1.0230557453594598,0.23990396606192574,0.23702172586452297,0.002909654099427006,7.720117992937592e-06,0,0,1.636489154373343,1.6393751846783822
common_control_plant_replay,21,2.1,3,x3,tube,0.21526190068106152,0.23136709727012408,0.23187921464040379,0.19828000043326682,0.21549480286753636,0.21603080615104908,1.0864048954433931,1.0968668912590231,1.0996540328203244,0.31937136408620315,0.3016560427889309,2.2279122990909173e-12,0.017715321295048214,48,0,1.5881803298817354,1.6058956511767837
common_control_plant_replay,21,2.1,3,x4,tube,0.4435085561020068,0.46903240427025406,0.47072810467335113,0.40969960122139065,0.43513265848470545,0.43651859748709,1.0818144910974867,1.0855147550868016,1.0857823223747871,0.5964805527561854,0.5640191145627538,2.2308821456817896e-12,0.03431333816586868,48,0,1.2417580284166272,1.2417580284188579
common_control_plant_replay,21,2.1,3,u1,tube,0.6648619785326026,0.6802412191824356,0.6862667632775992,0.6648619785278242,0.6802412191776662,0.6862667632728296,1.0000000000071858,1.0000000000075915,1.0000000000081963,0.9867074302642909,0.9867074302595196,2.3856472353145364e-12,2.398081733190338e-12,48,0,N/A,N/A
common_control_plant_replay,22,2.2,3,x1,endpoint,0.046495535015719736,0.046979919779589985,0.04706476273622251,0.04528401908838431,0.045757277244923296,0.04584030672687889,1.026736527394325,1.0267645632971256,1.0267683377103614,0.16157468292093768,0.16037065003359274,0.0006091402860031181,0.0006162959088693576,48,0,1.0248855127479746,1.0254899425537238
common_control_plant_replay,22,2.2,3,x2,endpoint,0.047452535654394265,0.04850724044128108,0.048631321557302265,0.046269947947067264,0.04732551215813153,0.04745292064378834,1.0255349765188362,1.0262338477560402,1.0264081688590085,0.16108297265683316,0.1599163437421515,0.00048087265745366814,0.0007393229387037681,48,0,1.8102620801998501,1.8107091731567788
common_control_plant_replay,22,2.2,3,x3,endpoint,0.2076732414439979,0.21721999044513357,0.21964581916125758,0.20767324143224955,0.21721999043337376,0.21964581914949322,1.0000000000565712,1.0000000000613614,1.0000000000627995,0.3244604610668901,0.3244604610551423,5.881961584464079e-12,5.8824056736739294e-12,48,0,1.661219497677353,1.6612194976832346
common_control_plant_replay,22,2.2,3,x4,endpoint,0.43963429852499175,0.4544930126626509,0.45693494741154256,0.4396342985130897,0.4544930126507342,0.4569349473996229,1.0000000000270726,1.000000000028858,1.000000000031277,0.5392127984787038,0.5392127984668127,5.960232307700153e-12,5.9595106627341465e-12,48,0,1.1553607605664704,1.1553607605724152
common_control_plant_replay,22,2.2,3,u1,endpoint,0.6648619785372674,0.6802412191871146,0.6862667632822852,0.6648619785258241,0.680241219175666,0.6862667632708295,1.0000000000172116,1.0000000000181228,1.0000000000194926,0.9867074302689414,0.9867074302575194,5.721645379708207e-12,5.7340798775840085e-12,48,0,N/A,N/A
common_control_plant_replay,22,2.2,3,x1,tube,0.07092971467762987,0.07570359205923419,0.07689629649288632,0.06408161306617549,0.06881919257663972,0.07004515472693684,1.1072561158448275,1.1153945772660836,1.1181474970615453,0.1850216709474174,0.17850798739057894,0.00015733499285564,0.007070596395495565,48,0,1.0200431182107357,1.0201962041906705
common_control_plant_replay,22,2.2,3,x2,tube,0.1384948439301638,0.14402010061822312,0.14554472027663662,0.1351522699564321,0.14062974335409825,0.1421484236562791,1.0247007435853557,1.0254778132964475,1.0255169816339835,0.2507828008527458,0.24743130585952722,0.0032274392062505153,0.0001794912819318012,48,0,1.7207301823059944,1.7239075343056918
common_control_plant_replay,22,2.2,3,x3,tube,0.26295908603533463,0.2754162604986178,0.2769424173008128,0.2426064360327747,0.2559155939141904,0.25732777700866416,1.0843135991333814,1.0918009402669846,1.0935584742151487,0.37565878955300785,0.35452251753036446,5.881906073312848e-12,0.02113627201677737,48,0,1.6100211691912352,1.6311574412080125
common_control_plant_replay,22,2.2,3,x4,tube,0.5109622137210387,0.5368318958377094,0.5391471190422332,0.47712466161049355,0.5029321500447977,0.5049376118486059,1.0703092079241479,1.07302527648081,1.0732203065194739,0.6272760286383219,0.5948145904375547,5.960232307700153e-12,0.034313338169500884,48,0,1.1553607605664704,1.1553607605724152
common_control_plant_replay,22,2.2,3,u1,tube,0.6648619785372674,0.6802412191871146,0.6862667632822852,0.6648619785258241,0.680241219175666,0.6862667632708295,1.0000000000172116,1.0000000000181228,1.0000000000194926,0.9867074302689414,0.9867074302575194,5.721645379708207e-12,5.7340798775840085e-12,48,0,N/A,N/A
common_control_plant_replay,23,2.3000000000000003,3,x1,endpoint,0.05028249922383482,0.050890708105575055,0.05099706859788755,0.04829260354097409,0.048884941564670374,0.0489836983766373,1.0411509677210318,1.0414362074025385,1.0415923388897952,0.16627255275621544,0.16430107131339644,0.000984409802075703,0.001032768078499502,48,0,1.016114181341061,1.0170834230273065
common_control_plant_replay,23,2.3000000000000003,3,x2,endpoint,0.053744388613180615,0.05494083616509052,0.05502898134584123,0.05168244807402911,0.052868892278256155,0.05295917938640005,1.0397942106920093,1.040931088346728,1.0412157475955144,0.168972077754199,0.16692253847912922,0.0008124049819514742,0.001316488865114201,48,0,1.8975118332323575,1.8982860814474578
