source,run_id,segment_index,t_hi,queue_size,current_linear_map_entries,current_linear_map_norm,phi_l_count,j_count,scalar_x,scalar_y,propagated_symbolic_width_x,propagated_symbolic_width_y,propagated_symbolic_width_sum,materialized_symbolic_width_x,materialized_symbolic_width_y,materialized_symbolic_width_sum,ordinary_step_remainder_width_x,ordinary_step_remainder_width_y,ordinary_step_remainder_width_sum,reset_box_width_x,reset_box_width_y,reset_box_width_sum,right_map_range_width_x,right_map_range_width_y,right_map_range_width_sum,contribution_included_in_target_check_width_x,contribution_included_in_target_check_width_y,contribution_included_in_target_check_width_sum,contribution_included_only_in_output_range_width_x,contribution_included_only_in_output_range_width_y,contribution_included_only_in_output_range_width_sum,target_check_width_exceeds_target,output_range_includes_all_symbolic_contributions
no_queue,flowstar_style_o4_target_insert,22,0.4768717218285019,0,,,0,0,0.092920458848009507,0.20568302432389973,,,,,,,,,,0.18584091769602074,0.41136604864780002,0.59720696634382076,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,23,0.51112081076898908,0,,,0,0,0.087496128474407783,0.19305678255023354,,,,,,,,,,0.17499225694881715,0.38611356510046757,0.56110582204928472,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,24,0.5368076274743544,0,,,0,0,0.083626291234179528,0.1831577833439198,,,,,,,,,,0.16725258246836106,0.36631556668783993,0.53356814915620099,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,25,0.57533785253240244,0,,,0,0,0.078169280004678446,0.16850364972937046,,,,,,,,,,0.15633856000935875,0.33700729945874114,0.49334585946809989,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,26,0.6042355213259385,0,,,0,0,0.074354045569360538,0.15788998239318638,,,,,,,,,,0.14870809113872308,0.31577996478637299,0.46448805592509607,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,27,0.62590877292109048,0,,,0,0,0.071650275244043493,0.15005844717299299,,,,,,,,,,0.14330055048808887,0.30011689434598615,0.44341744483407503,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,28,0.65841865031381852,0,,,0,0,0.067848068749208637,0.13864881738395587,,,,,,,,,,0.13569613749841913,0.27729763476791192,0.41299377226633105,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,29,0.68280105835836458,0,,,0,0,0.065190440215660422,0.13040912850572631,,,,,,,,,,0.13038088043132245,0.26081825701145278,0.39119913744277524,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,30,0.71937467042518355,0,,,0,0,0.061507679716805048,0.11928422173187628,,,,,,,,,,0.12301535943361186,0.23856844346375267,0.36158380289736453,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,31,0.74680487947529783,0,,,0,0,0.058975400074532627,0.11138729428796913,,,,,,,,,,0.117950800149067,0.22277458857593846,0.34072538872500546,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,32,0.78795019305046921,0,,,0,0,0.055535548699730063,0.1002032640214931,,,,,,,,,,0.11107109739946197,0.20040652804298642,0.31147762544244839,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,33,0.81880917823184773,0,,,0,0,0.053210762569645131,0.092359676458949172,,,,,,,,,,0.10642152513929215,0.18471935291789859,0.29114087805719074,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,34,0.86509765600391553,0,,,0,0,0.050103264784970597,0.081545920062203958,,,,,,,,,,0.10020652956994303,0.16309184012440819,0.26329836969435122,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,35,0.89981401433296637,0,,,0,0,0.048044833398647756,0.074168921181380978,,,,,,,,,,0.096089666797297024,0.14833784236276226,0.24442750916005929,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,36,0.95188855182654264,0,,,0,0,0.045353335305128951,0.064348980149055435,,,,,,,,,,0.090706670610259277,0.1286979602981112,0.21940463090837048,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,37,0.9909444549467249,0,,,0,0,0.043613542034340529,0.058347647233951458,,,,,,,,,,0.087227084068682181,0.11669529446790328,0.20392237853658546,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,38,1.0495283096269983,0,,,0,0,0.041401038753407803,0.050704024192025791,,,,,,,,,,0.082802077506817007,0.1014080483840521,0.1842101258908691,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,39,1.0934662006372033,0,,,0,0,0.040016981395882868,0.045903648419602101,,,,,,,,,,0.080033962791766999,0.091807296839204633,0.17184125963097163,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,40,1.1593730371525108,0,,,0,0,0.038325938189653429,0.040002335766063046,,,,,,,,,,0.076651876379308259,0.080004671532126648,0.15665654791143491,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,41,1.2088031645389914,0,,,0,0,0.037321844302392423,0.036440489599815239,,,,,,,,,,0.074643688604786096,0.072880979199631213,0.14752466780441731,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,42,1.2829483556187122,0,,,0,0,0.036181659003246422,0.03227014070449126,,,,,,,,,,0.072363318006494204,0.064540281408983269,0.13690359941547747,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,43,1.3329483556187123,0,,,0,0,0.035629265227169499,0.030118282858522211,,,,,,,,,,0.071258530454340274,0.060236565717045165,0.13149509617138544,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,44,1.4079483556187122,0,,,0,0,0.035086010217934664,0.0277350890605816,,,,,,,,,,0.070172020435870675,0.055470178121163949,0.12564219855703462,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,45,1.4579483556187123,0,,,0,0,0.034894912412575863,0.026620317959141035,,,,,,,,,,0.069789824825153168,0.053240635918282653,0.12303046074343582,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,46,1.5329483556187122,0,,,0,0,0.034838729576240485,0.025568462395186144,,,,,,,,,,0.069677459152482246,0.051136924790373017,0.12081438394285526,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,47,1.6329483556187123,0,,,0,0,0.035157932481151136,0.025166041008531457,,,,,,,,,,0.070315864962303465,0.050332082017063628,0.12064794697936709,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,48,1.7329483556187124,0,,,0,0,0.035941339026861863,0.025748288958389012,,,,,,,,,,0.071882678053725169,0.051496577916778641,0.12337925597050381,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,49,1.8329483556187125,0,,,0,0,0.037212144770876858,0.02723993155843886,,,,,,,,,,0.074424289541755062,0.054479863116878358,0.12890415265863342,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,50,1.9329483556187126,0,,,0,0,0.038900697255395363,0.02963290843383377,,,,,,,,,,0.077801394510792043,0.059265816867668297,0.13706721137846034,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,51,2.0329483556187125,0,,,0,0,0.041043864603697466,0.032972502835899517,,,,,,,,,,0.082087729207396265,0.065945005671800172,0.14803273487919644,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,52,2.1329483556187125,0,,,0,0,0.043694133099559565,0.037343623450650246,,,,,,,,,,0.087388266199120324,0.074687246901302018,0.16207551310042234,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,53,2.2329483556187126,0,,,0,0,0.046921272663446249,0.042850192056363035,,,,,,,,,,0.093842545326893179,0.085700384112727512,0.17954292943962069,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,54,2.3329483556187127,0,,,0,0,0.050811381134178595,0.049578341465862756,,,,,,,,,,0.10162276226835787,0.099156682931726969,0.20077944520008484,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,55,2.3829483556187125,0,,,0,0,0.053034386929286269,0.053378839827994982,,,,,,,,,,0.10606877385857327,0.10675767965599148,0.21282645351456475,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,56,2.4579483556187127,0,,,0,0,0.05674625071754219,0.059601741319572674,,,,,,,,,,0.11349250143508516,0.1192034826391466,0.23269598407423175,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,57,2.5079483556187125,0,,,0,0,0.059484659034982575,0.064000161941038566,,,,,,,,,,0.1189693180699658,0.1280003238820786,0.24696964195204441,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,58,2.5829483556187127,0,,,0,0,0.064000430476678152,0.070772270485346817,,,,,,,,,,0.12800086095335683,0.14154454097069502,0.26954540192405185,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,59,2.6329483556187125,0,,,0,0,0.067274710601483892,0.075126767027674832,,,,,,,,,,0.13454942120296809,0.1502535340553508,0.28480295525831889,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,60,2.7079483556187127,0,,,0,0,0.072546540056727907,0.080858870850890163,,,,,,,,,,0.14509308011345606,0.16171774170178232,0.30681082181523839,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,61,2.7579483556187125,0,,,0,0,0.076241151966239637,0.083715132665138678,,,,,,,,,,0.15248230393247941,0.16743026533027949,0.31991256926275891,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,62,2.7954483556187126,0,,,0,0,0.079071515027382924,0.085069088525250594,,,,,,,,,,0.15814303005476593,0.17013817705050371,0.32828120710526965,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,63,2.8516983556187125,0,,,0,0,0.083411405715178924,0.085704778033894535,,,,,,,,,,0.16682281143035799,0.17140955606779151,0.3382323674981495,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,64,2.8938858556187124,0,,,0,0,0.08696487930701445,0.085160039637019624,,,,,,,,,,0.17392975861402915,0.1703200792740418,0.34424983788807095,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,65,2.9255264806187125,0,,,0,0,0.089560048840664305,0.083622317694406173,,,,,,,,,,0.17912009768132892,0.16724463538881462,0.34636473307014354,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,66,2.9729874181187124,0,,,0,0,0.093237187268746205,0.079107848132557557,,,,,,,,,,0.18647437453749272,0.15821569626511778,0.34469007080261049,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,67,3.0085831212437122,0,,,0,0,0.095753569309740147,0.073679914970961491,,,,,,,,,,0.19150713861948071,0.14735982994192565,0.33886696856140636,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,68,3.0352798985874623,0,,,0,0,0.097459200833808407,0.06833539628951428,,,,,,,,,,0.19491840166761742,0.13667079257903136,0.33158919424664879,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,69,3.0753250646030872,0,,,0,0,0.099624126899981333,0.058109945049119968,,,,,,,,,,0.19924825379996336,0.1162198900982423,0.31546814389820566,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,70,3.1053589391148058,0,,,0,0,0.10090294205301895,0.048697180624573101,,,,,,,,,,0.20180588410603861,0.097394361249149242,0.29920024535518785,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,71,3.1278843449985949,0,,,0,0,0.1016412946817645,0.040691519577888066,,,,,,,,,,0.20328258936352972,0.081383039155778825,0.28466562851930854,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,72,3.1616724538242784,0,,,0,0,0.10232303832196268,0.044081340754531802,,,,,,,,,,0.20464607664392598,0.088162681509066587,0.29280875815299257,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,73,3.1870135354435409,0,,,0,0,0.10255488143853024,0.058704427068474625,,,,,,,,,,0.20510976287706129,0.11740885413695157,0.32251861701401285,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,74,3.2250251578724352,0,,,0,0,0.1025422510835914,0.082859684461348004,,,,,,,,,,0.20508450216718388,0.16571936892269878,0.37080387108988266,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,75,3.2535338746941056,0,,,0,0,0.10222558680491743,0.10138411483435687,,,,,,,,,,0.20445117360983645,0.20276822966871677,0.40721940327855322,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,76,3.2749154123103583,0,,,0,0,0.10173965340215234,0.11524526299245196,,,,,,,,,,0.20347930680430615,0.23049052598490682,0.43396983278921297,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,77,3.3069877187347378,0,,,0,0,0.1005615638895437,0.13550019490680154,,,,,,,,,,0.20112312777908858,0.27100038981360619,0.47212351759269477,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,78,3.3310419485530223,0,,,0,0,0.099372753540205971,0.14997655761954024,,,,,,,,,,0.19874550708041339,0.29995311523908352,0.49869862231949691,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,79,3.3490826209167355,0,,,0,0,0.098321185410891757,0.16026342536013941,,,,,,,,,,0.19664237082178504,0.32052685072028186,0.5171692215420669,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,80,3.3761436294623057,0,,,0,0,0.09646075266078509,0.17443593099891933,,,,,,,,,,0.19292150532157137,0.34887186199784104,0.54179336731941241,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,81,3.3964393858714832,0,,,0,0,0.094898248133018739,0.18400557651892596,,,,,,,,,,0.18979649626603878,0.36801115303785403,0.55780764930389282,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,82,3.4268830204852496,0,,,0,0,0.092262989234271939,0.19627548255529484,,,,,,,,,,0.18452597846854513,0.39255096511059184,0.57707694357913697,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,83,3.4497157464455745,0,,,0,0,0.090143698326841951,0.2038249685739946,,,,,,,,,,0.18028739665368532,0.40764993714799114,0.58793733380167645,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,84,3.466840290915818,0,,,0,0,0.088495893619921689,0.20858958218629378,,,,,,,,,,0.17699178723984454,0.41717916437258951,0.59417095161243405,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,85,3.4925271076211835,0,,,0,0,0.085908985501528853,0.21479025733420506,,,,,,,,,,0.17181797100305918,0.42958051466841152,0.6013984856714707,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,86,3.5117922201502076,0,,,0,0,0.083942914661842102,0.21816338791898263,,,,,,,,,,0.16788582932368534,0.43632677583796653,0.60421260516165187,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,87,3.5406898889437435,0,,,0,0,0.080927052426226304,0.22108468080011098,,,,,,,,,,0.16185410485245377,0.44216936160022335,0.60402346645267713,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,88,3.5623631405388956,0,,,0,0,0.078696979495127883,0.22198546971485625,,,,,,,,,,0.15739395899025732,0.44397093942971377,0.60136489841997109,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,89,3.5948730179316235,0,,,0,0,0.07537359678553357,0.22223916242534483,,,,,,,,,,0.15074719357106847,0.44447832485069094,0.59522551842175941,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,90,3.6192554259761693,0,,,0,0,0.073000185874234583,0.22076931864297969,,,,,,,,,,0.14600037174847058,0.44153863728596066,0.58753900903443124,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,91,3.6375422320095789,0,,,0,0,0.071301940071355166,0.21879264064218371,,,,,,,,,,0.14260388014271186,0.43758528128436869,0.58018916142708055,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,92,3.6649724410596933,0,,,0,0,0.068843517618997721,0.21448492265918592,,,,,,,,,,0.13768703523799664,0.42896984531837268,0.56665688055636931,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,93,3.685545097847279,0,,,0,0,0.067128123741247617,0.21040420212077077,,,,,,,,,,0.13425624748249643,0.42080840424154242,0.55506465172403885,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,94,3.7164040830286575,0,,,0,0,0.064704014881242042,0.20305702780055263,,,,,,,,,,0.12940802976248555,0.40611405560110603,0.53552208536359158,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,95,3.7395483219146914,0,,,0,0,0.063065305393006962,0.19683797448370835,,,,,,,,,,0.12613061078601562,0.39367594896741737,0.51980655975343293,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,96,3.7742646802437423,0,,,0,0,0.060818148469959685,0.18658608521961015,,,,,,,,,,0.12163629693992117,0.37317217043922091,0.49480846737914208,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,97,3.8003019489905303,0,,,0,0,0.059358607898935517,0.1784578546650448,,,,,,,,,,0.11871721579787264,0.35691570933009009,0.47563292512796274,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,98,3.8393578521107123,0,,,0,0,0.057431477830928473,0.16583745915473613,,,,,,,,,,0.11486295566185856,0.3316749183094726,0.44653787397133116,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,99,3.8686497794508492,0,,,0,0,0.056242165843764014,0.15629042287298905,,,,,,,,,,0.11248433168752969,0.31258084574597833,0.42506517743350802,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,100,3.912587670461054,0,,,0,0,0.054746861080895985,0.14211280685760069,,,,,,,,,,0.10949372216179443,0.28422561371520155,0.39371933587699598,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,101,3.9455410887187079,0,,,0,0,0.053884030035369498,0.13179607222402281,,,,,,,,,,0.10776806007074113,0.2635921444480458,0.37136020451878693,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,102,3.9949712161051885,0,,,0,0,0.056720961091804321,0.11708824311776546,,,,,,,,,,0.11344192218361071,0.23417648623553106,0.34761840841914177,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,103,4.0320438116450488,0,,,0,0,0.060491833760584639,0.10676136962841783,,,,,,,,,,0.12098366752117129,0.21352273925683579,0.33450640677800708,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,104,4.0598482582999438,0,,,0,0,0.063119432389392563,0.099451198477006189,,,,,,,,,,0.12623886477878754,0.19890239695401257,0.32514126173280011,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,105,4.1015549282822867,0,,,0,0,0.066732039801053036,0.089204901127194647,,,,,,,,,,0.13346407960210782,0.17840980225438957,0.31187388185649739,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,106,4.132834930769044,0,,,0,0,0.069223813046771179,0.082059013131821193,,,,,,,,,,0.13844762609354433,0.16411802626364272,0.30256565235718702,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,107,4.1797549344991802,0,,,0,0,0.072644194091469411,0.07291127741205132,,,,,,,,,,0.14528838818294054,0.14582255482410295,0.29111094300704349,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,108,4.2149449372967824,0,,,0,0,0.074973348952790481,0.067299138023065405,,,,,,,,,,0.14994669790558279,0.13459827604613117,0.28454497395171396,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,109,4.2677299414931857,0,,,0,0,0.078174267947144216,0.060624163654960227,,,,,,,,,,0.15634853589429021,0.12124832730992086,0.27759686320421106,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,110,4.3073186946404878,0,,,0,0,0.080390465978248546,0.05679174871778981,,,,,,,,,,0.16078093195649901,0.11358349743557994,0.27436442939207895,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,111,4.3667018243614413,0,,,0,0,0.083509441313655966,0.052628290233008489,,,,,,,,,,0.16701888262731313,0.10525658046601749,0.27227546309333062,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,112,4.4112391716521566,0,,,0,0,0.085732091398938948,0.050562013450169883,,,,,,,,,,0.17146418279787934,0.10112402690034017,0.27258820969821951,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,113,4.4446421821201927,0,,,0,0,0.087358417927165449,0.04952537113343617,,,,,,,,,,0.17471683585433206,0.099050742266872882,0.27376757812120495,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,114,4.4947466978222472,0,,,0,0,0.089767235113301022,0.048672486885948676,,,,,,,,,,0.17953447022660329,0.097344973771897936,0.27687944399850123,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,115,4.5323250845987877,0,,,0,0,0.091566012213252237,0.048537996749994795,,,,,,,,,,0.18313202442650578,0.097075993499990298,0.28020801792649608,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,116,4.5886926647635988,0,,,0,0,0.094291060683828823,0.04902133818824065,,,,,,,,,,0.18858212136765884,0.098042676376481896,0.28662479774414074,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,117,4.6309683498872074,0,,,0,0,0.096373898404393241,0.049894459037487134,,,,,,,,,,0.19274779680878806,0.099788918074974919,0.29253671488376298,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,118,4.6626751137299136,0,,,0,0,0.097969831241375163,0.050834414693234929,,,,,,,,,,0.19593966248275185,0.10166882938647048,0.29760849186922234,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,119,4.7102352594939729,0,,,0,0,0.10043699481696124,0.052728850661347977,,,,,,,,,,0.20087398963392378,0.10545770132269672,0.30633169095662049,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,120,4.7459053688170174,0,,,0,0,0.10235342626159806,0.054497859745885904,,,,,,,,,,0.20470685252319765,0.10899571949177256,0.3137025720149702,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,121,4.7994105328015841,0,,,0,0,0.10535972527779693,0.057580499428360681,,,,,,,,,,0.21071945055559516,0.11516099885672215,0.32588044941231731,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,122,4.839539405790009,0,,,0,0,0.10772943441214582,0.060271673394153472,,,,,,,,,,0.21545886882429288,0.12054334678830769,0.33600221561260057,,,,,,,,,,False,False
no_queue,flowstar_style_o4_target_insert,123,4.8696360605313274,0,,,0,0,0.10958050598358229,0.062509670655284164,,,,,,,,,,0.21916101196716609,0.12501934131056891,0.344180353277735,,,,,,,,,,False,False
