backend_lane,dense_kernel_s,device_to_host_s,device_transfer_count,h_attempted,host_to_device_s,segment_index,t_before,total_wall_s
hybrid_dense_core,0.14597289299126714,0.0,0,0.01,0.0,0,0.0,0.2025863219751045
hybrid_dense_core,0.131079345010221,0.0,0,0.01,0.0,1,0.01,0.2449381910264492
hybrid_dense_core,0.1307915580109693,0.0,0,0.01,0.0,2,0.02,0.3101640929817222
hybrid_dense_core,0.13174665597034618,0.0,0,0.01,0.0,3,0.03,0.32743362698238343
hybrid_dense_core,0.13493263599229977,0.0,0,0.01,0.0,4,0.04,0.3359638869878836
hybrid_dense_core,0.13091740396339446,0.0,0,0.01,0.0,5,0.05,0.34472627099603415
hybrid_dense_core,0.17047879699384794,0.0,0,0.01,0.0,6,0.06,0.38419637200422585
hybrid_dense_core,0.13438828103244305,0.0,0,0.01,0.0,7,0.07,0.34828745195409283
hybrid_dense_core,0.13096097600646317,0.0,0,0.01,0.0,8,0.08,0.3462496870197356
hybrid_dense_core,0.13312110799597576,0.0,0,0.01,0.0,9,0.09,0.34983217099215835
hybrid_dense_core,0.13392118696356192,0.0,0,0.01,0.0,10,0.1,0.3606973649584688
hybrid_dense_core,0.1324994770111516,0.0,0,0.01,0.0,11,0.11,0.3610327090136707
hybrid_dense_core,0.13290294795297086,0.0,0,0.01,0.0,12,0.12,0.3687454169848934
hybrid_dense_core,0.13202931400155649,0.0,0,0.01,0.0,13,0.13,0.35758616705425084
hybrid_dense_core,0.13145168096525595,0.0,0,0.01,0.0,14,0.14,0.3584316269843839
hybrid_dense_core,0.13348462304566056,0.0,0,0.01,0.0,15,0.15,0.3702849089750089
hybrid_dense_core,0.13168310897890478,0.0,0,0.01,0.0,16,0.16,0.3665269279736094
hybrid_dense_core,0.1313035850180313,0.0,0,0.01,0.0,17,0.17,0.36627227696590126
hybrid_dense_core,0.13127165398327634,0.0,0,0.01,0.0,18,0.18,0.3655850309878588
hybrid_dense_core,0.13152442302089185,0.0,0,0.01,0.0,19,0.19,0.3662144619738683
hybrid_dense_core,0.13124362099915743,0.0,0,0.01,0.0,20,0.2,0.36774062702897936
hybrid_dense_core,0.13132341799791902,0.0,0,0.01,0.0,21,0.21,0.36586190399248153
hybrid_dense_core,0.17732935503590852,0.0,0,0.01,0.0,22,0.22,0.41854256798978895
hybrid_dense_core,0.13166189205367118,0.0,0,0.01,0.0,23,0.23,0.3728158309822902
hybrid_dense_core,0.13142988202162087,0.0,0,0.01,0.0,24,0.24,0.3725049770437181
hybrid_dense_core,0.131432608992327,0.0,0,0.01,0.0,25,0.25,0.37796050700126216
hybrid_dense_core,0.13281939399894327,0.0,0,0.01,0.0,26,0.26,0.37973502604290843
hybrid_dense_core,0.1314528409857303,0.0,0,0.01,0.0,27,0.27,0.3729952090070583
hybrid_dense_core,0.1324137169867754,0.0,0,0.01,0.0,28,0.28,0.3774307889980264
hybrid_dense_core,0.13140636001480743,0.0,0,0.01,0.0,29,0.29,0.37331694399472326
hybrid_dense_core,0.1309897300088778,0.0,0,0.01,0.0,30,0.3,0.3726501570199616
hybrid_dense_core,0.13187378400471061,0.0,0,0.01,0.0,31,0.31,0.3753856009570882
hybrid_dense_core,0.13166519603691995,0.0,0,0.01,0.0,32,0.32,0.3736647790065035
hybrid_dense_core,0.13137395004741848,0.0,0,0.01,0.0,33,0.33,0.37266510096378624
hybrid_dense_core,0.13196064997464418,0.0,0,0.01,0.0,34,0.34,0.37399044597987086
