checkpoint,endpoint_width_sum,last_validated_time,segment_index,segment_width_sum,status
0.1,0.6183308773731331,0.10751738125000003,6,0.6938725686443696,passed
0.5,0.5893511888997451,0.5091465448253037,30,0.7624361175665272,passed
1.0,0.20061652088272441,1.0316694632848293,49,0.2806025450956421,passed
4.0,0.3856499264033627,4.001072003551557,137,0.46873615534379665,passed
6.0,1.9016181903170588,6.00734338011771,233,1.9526869451203706,passed
