case_id,sample_id,sample_kind,integrator,diagnostic_only,initial_x,initial_y,step_index,t,x,y
torch_range_only_h0p0025_s10_o8,corner_10,corner,rk4,true,1.3999999999999999,2.3500000000000001,7,0.017500000000000002,1.4405526536207458,2.283888374772943
torch_range_only_h0p0025_s10_o8,corner_10,corner,rk4,true,1.3999999999999999,2.3500000000000001,8,0.02,1.446250164964656,2.2741071234901629
torch_range_only_h0p0025_s10_o8,corner_10,corner,rk4,true,1.3999999999999999,2.3500000000000001,9,0.022499999999999999,1.4519231218217883,2.2642449730181302
torch_range_only_h0p0025_s10_o8,corner_10,corner,rk4,true,1.3999999999999999,2.3500000000000001,10,0.025000000000000001,1.4575713233578875,2.2543030568028453
torch_range_only_h0p0025_s10_o8,corner_11,corner,rk4,true,1.3999999999999999,2.4500000000000002,0,0,1.3999999999999999,2.4500000000000002
torch_range_only_h0p0025_s10_o8,corner_11,corner,rk4,true,1.3999999999999999,2.4500000000000002,1,0.0025000000000000001,1.4061132343403691,2.4405712521379122
torch_range_only_h0p0025_s10_o8,corner_11,corner,rk4,true,1.3999999999999999,2.4500000000000002,2,0.0050000000000000001,1.4122027756002873,2.4310457124751572
torch_range_only_h0p0025_s10_o8,corner_11,corner,rk4,true,1.3999999999999999,2.4500000000000002,3,0.0074999999999999997,1.4182683831350038,2.4214244521930754
torch_range_only_h0p0025_s10_o8,corner_11,corner,rk4,true,1.3999999999999999,2.4500000000000002,4,0.01,1.4243098190029189,2.411708562567958
torch_range_only_h0p0025_s10_o8,corner_11,corner,rk4,true,1.3999999999999999,2.4500000000000002,5,0.012500000000000001,1.4303268480153439,2.4018991545879778
torch_range_only_h0p0025_s10_o8,corner_11,corner,rk4,true,1.3999999999999999,2.4500000000000002,6,0.014999999999999999,1.4363192377852936,2.3919973585603853
torch_range_only_h0p0025_s10_o8,corner_11,corner,rk4,true,1.3999999999999999,2.4500000000000002,7,0.017500000000000002,1.4422867587752792,2.3820043237092525
torch_range_only_h0p0025_s10_o8,corner_11,corner,rk4,true,1.3999999999999999,2.4500000000000002,8,0.02,1.4482291843440922,2.371921217764037
torch_range_only_h0p0025_s10_o8,corner_11,corner,rk4,true,1.3999999999999999,2.4500000000000002,9,0.022499999999999999,1.4541462907925424,2.3617492265392648
torch_range_only_h0p0025_s10_o8,corner_11,corner,rk4,true,1.3999999999999999,2.4500000000000002,10,0.025000000000000001,1.4600378574081361,2.3514895535056271
torch_range_only_h0p0025_s10_o8,center,center,rk4,true,1.25,2.4000000000000004,0,0,1.25,2.4000000000000004
torch_range_only_h0p0025_s10_o8,center,center,rk4,true,1.25,2.4000000000000004,1,0.0025000000000000001,1.2559918351084418,2.3934521502308517
torch_range_only_h0p0025_s10_o8,center,center,rk4,true,1.25,2.4000000000000004,2,0.0050000000000000001,1.2619671812727578,2.3868089270278179
torch_range_only_h0p0025_s10_o8,center,center,rk4,true,1.25,2.4000000000000004,3,0.0074999999999999997,1.2679258006848384,2.3800708339720558
torch_range_only_h0p0025_s10_o8,center,center,rk4,true,1.25,2.4000000000000004,4,0.01,1.2738674568194857,2.373238393792231
torch_range_only_h0p0025_s10_o8,center,center,rk4,true,1.25,2.4000000000000004,5,0.012500000000000001,1.2797919144821395,2.366312148250544
torch_range_only_h0p0025_s10_o8,center,center,rk4,true,1.25,2.4000000000000004,6,0.014999999999999999,1.2856989398563095,2.3592926580198399
torch_range_only_h0p0025_s10_o8,center,center,rk4,true,1.25,2.4000000000000004,7,0.017500000000000002,1.2915883005506898,2.3521805025518385
torch_range_only_h0p0025_s10_o8,center,center,rk4,true,1.25,2.4000000000000004,8,0.02,1.2974597656459326,2.344976279936541
torch_range_only_h0p0025_s10_o8,center,center,rk4,true,1.25,2.4000000000000004,9,0.022499999999999999,1.3033131057410567,2.3376806067528793
torch_range_only_h0p0025_s10_o8,center,center,rk4,true,1.25,2.4000000000000004,10,0.025000000000000001,1.309148092999477,2.3302941179106593
torch_range_only_h0p0025_s10_o8,grid_0_0,grid5x5,rk4,true,1.1000000000000001,2.3500000000000001,0,0,1.1000000000000001,2.3500000000000001
torch_range_only_h0p0025_s10_o8,grid_0_0,grid5x5,rk4,true,1.1000000000000001,2.3500000000000001,1,0.0025000000000000001,1.1058699834305687,2.3459719941062529
torch_range_only_h0p0025_s10_o8,grid_0_0,grid5x5,rk4,true,1.1000000000000001,2.3500000000000001,2,0.0050000000000000001,1.1117297862456086,2.3418555188223884
torch_range_only_h0p0025_s10_o8,grid_0_0,grid5x5,rk4,true,1.1000000000000001,2.3500000000000001,3,0.0074999999999999997,1.1175791873624514,2.3376506493830154
torch_range_only_h0p0025_s10_o8,grid_0_0,grid5x5,rk4,true,1.1000000000000001,2.3500000000000001,4,0.01,1.1234179659059607,2.3333574765889296
torch_range_only_h0p0025_s10_o8,grid_0_0,grid5x5,rk4,true,1.1000000000000001,2.3500000000000001,5,0.012500000000000001,1.1292459012475169,2.3289761068622679
torch_range_only_h0p0025_s10_o8,grid_0_0,grid5x5,rk4,true,1.1000000000000001,2.3500000000000001,6,0.014999999999999999,1.1350627730441352,2.3245066622956174
torch_range_only_h0p0025_s10_o8,grid_0_0,grid5x5,rk4,true,1.1000000000000001,2.3500000000000001,7,0.017500000000000002,1.1408683612776955,2.3199492806950035
torch_range_only_h0p0025_s10_o8,grid_0_0,grid5x5,rk4,true,1.1000000000000001,2.3500000000000001,8,0.02,1.1466624462942738,2.3153041156166778
torch_range_only_h0p0025_s10_o8,grid_0_0,grid5x5,rk4,true,1.1000000000000001,2.3500000000000001,9,0.022499999999999999,1.1524448088435557,2.3105713363976679
torch_range_only_h0p0025_s10_o8,grid_0_0,grid5x5,rk4,true,1.1000000000000001,2.3500000000000001,10,0.025000000000000001,1.1582152301183231,2.3057511281800065
torch_range_only_h0p0025_s10_o8,grid_0_1,grid5x5,rk4,true,1.1000000000000001,2.375,0,0,1.1000000000000001,2.375
torch_range_only_h0p0025_s10_o8,grid_0_1,grid5x5,rk4,true,1.1000000000000001,2.375,1,0.0025000000000000001,1.1059324662846424,2.3709579812242616
torch_range_only_h0p0025_s10_o8,grid_0_1,grid5x5,rk4,true,1.1000000000000001,2.375,2,0.0050000000000000001,1.1118547146978699,2.3668257130791077
torch_range_only_h0p0025_s10_o8,grid_0_1,grid5x5,rk4,true,1.1000000000000001,2.375,3,0.0074999999999999997,1.1177665196995059,2.3626032648305566
torch_range_only_h0p0025_s10_o8,grid_0_1,grid5x5,rk4,true,1.1000000000000001,2.375,4,0.01,1.1236676559425798,2.3582907217876263
torch_range_only_h0p0025_s10_o8,grid_0_1,grid5x5,rk4,true,1.1000000000000001,2.375,5,0.012500000000000001,1.1295578983135102,2.3538881853626896
torch_range_only_h0p0025_s10_o8,grid_0_1,grid5x5,rk4,true,1.1000000000000001,2.375,6,0.014999999999999999,1.1354370219724328,2.3493957731255435
torch_range_only_h0p0025_s10_o8,grid_0_1,grid5x5,rk4,true,1.1000000000000001,2.375,7,0.017500000000000002,1.1413048023936552,2.3448136188511119
torch_range_only_h0p0025_s10_o8,grid_0_1,grid5x5,rk4,true,1.1000000000000001,2.375,8,0.02,1.1471610154062228,2.3401418725607206
torch_range_only_h0p0025_s10_o8,grid_0_1,grid5x5,rk4,true,1.1000000000000001,2.375,9,0.022499999999999999,1.1530054372345779,2.3353807005568608
torch_range_only_h0p0025_s10_o8,grid_0_1,grid5x5,rk4,true,1.1000000000000001,2.375,10,0.025000000000000001,1.1588378445393022,2.330530285451399
torch_range_only_h0p0025_s10_o8,grid_0_2,grid5x5,rk4,true,1.1000000000000001,2.4000000000000004,0,0,1.1000000000000001,2.4000000000000004
torch_range_only_h0p0025_s10_o8,grid_0_2,grid5x5,rk4,true,1.1000000000000001,2.4000000000000004,1,0.0025000000000000001,1.1059949491315291,2.3959439597085233
torch_range_only_h0p0025_s10_o8,grid_0_2,grid5x5,rk4,true,1.1000000000000001,2.4000000000000004,2,0.0050000000000000001,1.1119796430924411,2.3917958726438497
torch_range_only_h0p0025_s10_o8,grid_0_2,grid5x5,rk4,true,1.1000000000000001,2.4000000000000004,3,0.0074999999999999997,1.1179538518412024,2.3875558018748051
torch_range_only_h0p0025_s10_o8,grid_0_2,grid5x5,rk4,true,1.1000000000000001,2.4000000000000004,4,0.01,1.1239173455145988,2.3832238269993846
torch_range_only_h0p0025_s10_o8,grid_0_2,grid5x5,rk4,true,1.1000000000000001,2.4000000000000004,5,0.012500000000000001,1.1298698944691419,2.378800044210529
torch_range_only_h0p0025_s10_o8,grid_0_2,grid5x5,rk4,true,1.1000000000000001,2.4000000000000004,6,0.014999999999999999,1.1358112693226319,2.37428456635537
torch_range_only_h0p0025_s10_o8,grid_0_2,grid5x5,rk4,true,1.1000000000000001,2.4000000000000004,7,0.017500000000000002,1.1417412409958594,2.3696775229878693
torch_range_only_h0p0025_s10_o8,grid_0_2,grid5x5,rk4,true,1.1000000000000001,2.4000000000000004,8,0.02,1.1476595807544328,2.36497906041477
torch_range_only_h0p0025_s10_o8,grid_0_2,grid5x5,rk4,true,1.1000000000000001,2.4000000000000004,9,0.022499999999999999,1.1535660602507098,2.3601893417347917
torch_range_only_h0p0025_s10_o8,grid_0_2,grid5x5,rk4,true,1.1000000000000001,2.4000000000000004,10,0.025000000000000001,1.1594604515658191,2.3553085468709969
torch_range_only_h0p0025_s10_o8,grid_0_3,grid5x5,rk4,true,1.1000000000000001,2.4250000000000003,0,0,1.1000000000000001,2.4250000000000003
torch_range_only_h0p0025_s10_o8,grid_0_3,grid5x5,rk4,true,1.1000000000000001,2.4250000000000003,1,0.0025000000000000001,1.1060574319712297,2.4209299295585498
torch_range_only_h0p0025_s10_o8,grid_0_3,grid5x5,rk4,true,1.1000000000000001,2.4250000000000003,2,0.0050000000000000001,1.1121045714293185,2.4167659975127593
torch_range_only_h0p0025_s10_o8,grid_0_3,grid5x5,rk4,true,1.1000000000000001,2.4250000000000003,3,0.0074999999999999997,1.118141183787517,2.41250826050286
torch_range_only_h0p0025_s10_o8,grid_0_3,grid5x5,rk4,true,1.1000000000000001,2.4250000000000003,4,0.01,1.1241670346219417,2.4081567921938696
torch_range_only_h0p0025_s10_o8,grid_0_3,grid5x5,rk4,true,1.1000000000000001,2.4250000000000003,5,0.012500000000000001,1.1301818897142279,2.403711683347018
torch_range_only_h0p0025_s10_o8,grid_0_3,grid5x5,rk4,true,1.1000000000000001,2.4250000000000003,6,0.014999999999999999,1.1361855150943521,2.399173041884394
torch_range_only_h0p0025_s10_o8,grid_0_3,grid5x5,rk4,true,1.1000000000000001,2.4250000000000003,7,0.017500000000000002,1.1421776770836078,2.3945409929467347
torch_range_only_h0p0025_s10_o8,grid_0_3,grid5x5,rk4,true,1.1000000000000001,2.4250000000000003,8,0.02,1.1481581423377178,2.3898156789442702
torch_range_only_h0p0025_s10_o8,grid_0_3,grid5x5,rk4,true,1.1000000000000001,2.4250000000000003,9,0.022499999999999999,1.1541266778900632,2.3849972596005418
torch_range_only_h0p0025_s10_o8,grid_0_3,grid5x5,rk4,true,1.1000000000000001,2.4250000000000003,10,0.025000000000000001,1.1600830511950146,2.3800859119891293
torch_range_only_h0p0025_s10_o8,grid_0_4,grid5x5,rk4,true,1.1000000000000001,2.4500000000000002,0,0,1.1000000000000001,2.4500000000000002
torch_range_only_h0p0025_s10_o8,grid_0_4,grid5x5,rk4,true,1.1000000000000001,2.4500000000000002,1,0.0025000000000000001,1.1061199148037424,2.4459158907738585
torch_range_only_h0p0025_s10_o8,grid_0_4,grid5x5,rk4,true,1.1000000000000001,2.4500000000000002,2,0.0050000000000000001,1.1122294997084963,2.4417360876819885
torch_range_only_h0p0025_s10_o8,grid_0_4,grid5x5,rk4,true,1.1000000000000001,2.4500000000000002,3,0.0074999999999999997,1.118328515538425,2.437460640701826
torch_range_only_h0p0025_s10_o8,grid_0_4,grid5x5,rk4,true,1.1000000000000001,2.4500000000000002,4,0.01,1.1244167232645321,2.4330896173407521
torch_range_only_h0p0025_s10_o8,grid_0_4,grid5x5,rk4,true,1.1000000000000001,2.4500000000000002,5,0.012500000000000001,1.1304938840485825,2.4286231027133964
torch_range_only_h0p0025_s10_o8,grid_0_4,grid5x5,rk4,true,1.1000000000000001,2.4500000000000002,6,0.014999999999999999,1.136559759287211,2.424061199611923
torch_range_only_h0p0025_s10_o8,grid_0_4,grid5x5,rk4,true,1.1000000000000001,2.4500000000000002,7,0.017500000000000002,1.1426141106561964,2.4194040285691867
torch_range_only_h0p0025_s10_o8,grid_0_4,grid5x5,rk4,true,1.1000000000000001,2.4500000000000002,8,0.02,1.1486567001548844,2.4146517279146873
torch_range_only_h0p0025_s10_o8,grid_0_4,grid5x5,rk4,true,1.1000000000000001,2.4500000000000002,9,0.022499999999999999,1.1546872901507419,2.4098044538232228
torch_range_only_h0p0025_s10_o8,grid_0_4,grid5x5,rk4,true,1.1000000000000001,2.4500000000000002,10,0.025000000000000001,1.1607056434240233,2.4048623803561746
torch_range_only_h0p0025_s10_o8,grid_1_0,grid5x5,rk4,true,1.175,2.3500000000000001,0,0,1.175,2.3500000000000001
torch_range_only_h0p0025_s10_o8,grid_1_0,grid5x5,rk4,true,1.175,2.3500000000000001,1,0.0025000000000000001,1.1808684950713848,2.3447809322570987
torch_range_only_h0p0025_s10_o8,grid_1_0,grid5x5,rk4,true,1.175,2.3500000000000001,2,0.0050000000000000001,1.1867238291464537,2.3394712472840902
torch_range_only_h0p0025_s10_o8,grid_1_0,grid5x5,rk4,true,1.175,2.3500000000000001,3,0.0074999999999999997,1.1925657760217596,2.3340712196243363
torch_range_only_h0p0025_s10_o8,grid_1_0,grid5x5,rk4,true,1.175,2.3500000000000001,4,0.01,1.1983941102015117,2.3285811408559982
torch_range_only_h0p0025_s10_o8,grid_1_0,grid5x5,rk4,true,1.175,2.3500000000000001,5,0.012500000000000001,1.204208606940137,2.323001319571413
torch_range_only_h0p0025_s10_o8,grid_1_0,grid5x5,rk4,true,1.175,2.3500000000000001,6,0.014999999999999999,1.2100090422847831,2.3173320813491656
torch_range_only_h0p0025_s10_o8,grid_1_0,grid5x5,rk4,true,1.175,2.3500000000000001,7,0.017500000000000002,1.21579519311774,2.3115737687188238
torch_range_only_h0p0025_s10_o8,grid_1_0,grid5x5,rk4,true,1.175,2.3500000000000001,8,0.02,1.2215668371987669,2.305726741118324
torch_range_only_h0p0025_s10_o8,grid_1_0,grid5x5,rk4,true,1.175,2.3500000000000001,9,0.022499999999999999,1.2273237532073034,2.2997913748440006
torch_range_only_h0p0025_s10_o8,grid_1_0,grid5x5,rk4,true,1.175,2.3500000000000001,10,0.025000000000000001,1.2330657207845419,2.2937680629932515
torch_range_only_h0p0025_s10_o8,grid_1_1,grid5x5,rk4,true,1.175,2.375,0,0,1.175,2.375
torch_range_only_h0p0025_s10_o8,grid_1_1,grid5x5,rk4,true,1.175,2.375,1,0.0025000000000000001,1.1809309645561863,2.3697562084355872
torch_range_only_h0p0025_s10_o8,grid_1_1,grid5x5,rk4,true,1.175,2.375,2,0.0050000000000000001,1.186848703967976,2.3644199284152552
torch_range_only_h0p0025_s10_o8,grid_1_1,grid5x5,rk4,true,1.175,2.375,3,0.0074999999999999997,1.192752987351051,2.3589914323271852
torch_range_only_h0p0025_s10_o8,grid_1_1,grid5x5,rk4,true,1.175,2.375,4,0.01,1.1986435845240409,2.3534710101390615
torch_range_only_h0p0025_s10_o8,grid_1_1,grid5x5,rk4,true,1.175,2.375,5,0.012500000000000001,1.2045202660524506,2.3478589693805985
torch_range_only_h0p0025_s10_o8,grid_1_1,grid5x5,rk4,true,1.175,2.375,6,0.014999999999999999,1.2103828032925377,2.3421556351184512
torch_range_only_h0p0025_s10_o8,grid_1_1,grid5x5,rk4,true,1.175,2.375,7,0.017500000000000002,1.2162309684351136,2.3363613499234837
torch_range_only_h0p0025_s10_o8,grid_1_1,grid5x5,rk4,true,1.175,2.375,8,0.02,1.222064534549256,2.3304764738303811
torch_range_only_h0p0025_s10_o8,grid_1_1,grid5x5,rk4,true,1.175,2.375,9,0.022499999999999999,1.2278832756259099,2.3245013842895852
torch_range_only_h0p0025_s10_o8,grid_1_1,grid5x5,rk4,true,1.175,2.375,10,0.025000000000000001,1.2336869666213588,2.3184364761115499
torch_range_only_h0p0025_s10_o8,grid_1_2,grid5x5,rk4,true,1.175,2.4000000000000004,0,0,1.175,2.4000000000000004
torch_range_only_h0p0025_s10_o8,grid_1_2,grid5x5,rk4,true,1.175,2.4000000000000004,1,0.0025000000000000001,1.1809934340333166,2.3947314754000923
torch_range_only_h0p0025_s10_o8,grid_1_2,grid5x5,rk4,true,1.175,2.4000000000000004,2,0.0050000000000000001,1.1869735787279601,2.3893685725568874
torch_range_only_h0p0025_s10_o8,grid_1_2,grid5x5,rk4,true,1.175,2.4000000000000004,3,0.0074999999999999997,1.1929401984720946,2.3839115615111277
torch_range_only_h0p0025_s10_o8,grid_1_2,grid5x5,rk4,true,1.175,2.4000000000000004,4,0.01,1.1988930583516566,2.3783607304387968
torch_range_only_h0p0025_s10_o8,grid_1_2,grid5x5,rk4,true,1.175,2.4000000000000004,5,0.012500000000000001,1.2048319241956775,2.3727163856369784
torch_range_only_h0p0025_s10_o8,grid_1_2,grid5x5,rk4,true,1.175,2.4000000000000004,6,0.014999999999999999,1.2107565626215615,2.3669788515017895
torch_range_only_h0p0025_s10_o8,grid_1_2,grid5x5,rk4,true,1.175,2.4000000000000004,7,0.017500000000000002,1.2166667410802958,2.3611484704983599
torch_range_only_h0p0025_s10_o8,grid_1_2,grid5x5,rk4,true,1.175,2.4000000000000004,8,0.02,1.2225622279015771,2.3552256031228289
torch_range_only_h0p0025_s10_o8,grid_1_2,grid5x5,rk4,true,1.175,2.4000000000000004,9,0.022499999999999999,1.2284427923388359,2.3492106278563507
torch_range_only_h0p0025_s10_o8,grid_1_2,grid5x5,rk4,true,1.175,2.4000000000000004,10,0.025000000000000001,1.2343082046141307,2.3431039411110808
torch_range_only_h0p0025_s10_o8,grid_1_3,grid5x5,rk4,true,1.175,2.4250000000000003,0,0,1.175,2.4250000000000003
torch_range_only_h0p0025_s10_o8,grid_1_3,grid5x5,rk4,true,1.175,2.4250000000000003,1,0.0025000000000000001,1.1810559035027757,2.4197067331501292
torch_range_only_h0p0025_s10_o8,grid_1_3,grid5x5,rk4,true,1.175,2.4250000000000003,2,0.0050000000000000001,1.187098453426402,2.4143171797051441
torch_range_only_h0p0025_s10_o8,grid_1_3,grid5x5,rk4,true,1.175,2.4250000000000003,3,0.0074999999999999997,1.1931274093848676,2.408831607163326
torch_range_only_h0p0025_s10_o8,grid_1_3,grid5x5,rk4,true,1.175,2.4250000000000003,4,0.01,1.1991425316842859,2.4032503017250697
torch_range_only_h0p0025_s10_o8,grid_1_3,grid5x5,rk4,true,1.175,2.4250000000000003,5,0.012500000000000001,1.2051435813696374,2.3975735682822723
torch_range_only_h0p0025_s10_o8,grid_1_3,grid5x5,rk4,true,1.175,2.4250000000000003,6,0.014999999999999999,1.2111303202714792,2.3918017303994854
torch_range_only_h0p0025_s10_o8,grid_1_3,grid5x5,rk4,true,1.175,2.4250000000000003,7,0.017500000000000002,1.2171025110525926,2.385935130286776
torch_range_only_h0p0025_s10_o8,grid_1_3,grid5x5,rk4,true,1.175,2.4250000000000003,8,0.02,1.2230599172545555,2.3799741287642839
torch_range_only_h0p0025_s10_o8,grid_1_3,grid5x5,rk4,true,1.175,2.4250000000000003,9,0.022499999999999999,1.2290023033442137,2.3739191052184494
torch_range_only_h0p0025_s10_o8,grid_1_3,grid5x5,rk4,true,1.175,2.4250000000000003,10,0.025000000000000001,1.234929434760033,2.3677704575498928
torch_range_only_h0p0025_s10_o8,grid_1_4,grid5x5,rk4,true,1.175,2.4500000000000002,0,0,1.175,2.4500000000000002
torch_range_only_h0p0025_s10_o8,grid_1_4,grid5x5,rk4,true,1.175,2.4500000000000002,1,0.0025000000000000001,1.1811183729645622,2.4446819816852146
torch_range_only_h0p0025_s10_o8,grid_1_4,grid5x5,rk4,true,1.175,2.4500000000000002,2,0.0050000000000000001,1.1872233280632951,2.4392657498561907
torch_range_only_h0p0025_s10_o8,grid_1_4,grid5x5,rk4,true,1.175,2.4500000000000002,3,0.0074999999999999997,1.1933146200893441,2.4337515692709513
torch_range_only_h0p0025_s10_o8,grid_1_4,grid5x5,rk4,true,1.175,2.4500000000000002,4,0.01,1.1993920045218491,2.4281397239677527
torch_range_only_h0p0025_s10_o8,grid_1_4,grid5x5,rk4,true,1.175,2.4500000000000002,5,0.012500000000000001,1.2054552375741419,2.4224305172582126
torch_range_only_h0p0025_s10_o8,grid_1_4,grid5x5,rk4,true,1.175,2.4500000000000002,6,0.014999999999999999,1.2115040762419083,2.416624271711862
torch_range_only_h0p0025_s10_o8,grid_1_4,grid5x5,rk4,true,1.175,2.4500000000000002,7,0.017500000000000002,1.2175382783513065,2.410721329132083
torch_range_only_h0p0025_s10_o8,grid_1_4,grid5x5,rk4,true,1.175,2.4500000000000002,8,0.02,1.2235576026070121,2.4047220505233997
torch_range_only_h0p0025_s10_o8,grid_1_4,grid5x5,rk4,true,1.175,2.4500000000000002,9,0.022499999999999999,1.2295618086401718,2.3986268160500908
torch_range_only_h0p0025_s10_o8,grid_1_4,grid5x5,rk4,true,1.175,2.4500000000000002,10,0.025000000000000001,1.2355506570562411,2.3924360249861141
torch_range_only_h0p0025_s10_o8,grid_2_0,grid5x5,rk4,true,1.25,2.3500000000000001,0,0,1.25,2.3500000000000001
torch_range_only_h0p0025_s10_o8,grid_2_0,grid5x5,rk4,true,1.25,2.3500000000000001,1,0.0025000000000000001,1.2558669246340153,2.3435244245442921
torch_range_only_h0p0025_s10_o8,grid_2_0,grid5x5,rk4,true,1.25,2.3500000000000001,2,0.0050000000000000001,1.2617175459121535,2.3369573970081903
torch_range_only_h0p0025_s10_o8,grid_2_0,grid5x5,rk4,true,1.25,2.3500000000000001,3,0.0074999999999999997,1.2675516358245382,2.3302994166481614
torch_range_only_h0p0025_s10_o8,grid_2_0,grid5x5,rk4,true,1.25,2.3500000000000001,4,0.01,1.2733689676318656,2.3235510006474063
torch_range_only_h0p0025_s10_o8,grid_2_0,grid5x5,rk4,true,1.25,2.3500000000000001,5,0.012500000000000001,1.2791693159100794,2.3167126840008598
torch_range_only_h0p0025_s10_o8,grid_2_0,grid5x5,rk4,true,1.25,2.3500000000000001,6,0.014999999999999999,1.2849524565947474,2.3097850193920189
torch_range_only_h0p0025_s10_o8,grid_2_0,grid5x5,rk4,true,1.25,2.3500000000000001,7,0.017500000000000002,1.2907181670251211,2.3027685770616344
torch_range_only_h0p0025_s10_o8,grid_2_0,grid5x5,rk4,true,1.25,2.3500000000000001,8,0.02,1.2964662259878565,2.2956639446683345
torch_range_only_h0p0025_s10_o8,grid_2_0,grid5x5,rk4,true,1.25,2.3500000000000001,9,0.022499999999999999,1.3021964137603754,2.2884717271412218
torch_range_only_h0p0025_s10_o8,grid_2_0,grid5x5,rk4,true,1.25,2.3500000000000001,10,0.025000000000000001,1.3079085121538503,2.2811925465245353
torch_range_only_h0p0025_s10_o8,grid_2_1,grid5x5,rk4,true,1.25,2.375,0,0,1.25,2.375
