checkpoint,endpoint_width_sum,last_validated_time,segment_index,segment_width_sum,status
0.1,0.6182770444315537,0.10751738125000003,6,0.6938174560620767,passed
0.5,0.5890844470891634,0.5091465448253037,30,0.7621364959682749,passed
1.0,0.20769371377501544,1.0034362028396906,46,0.2689705659360809,passed
4.0,0.3374877631311567,4.020388371334408,129,0.49187573565515613,passed
6.0,1.437249300836227,6.006627888260629,204,1.488388262311219,passed
