accepted_step,accepted_steps,analytic_exact_width,analytic_reference_contained,basis,carried_basis,carried_max_degree,carry_contract,center_shift_from_initial,compile_time_s,dependency_loss_metric,dependency_loss_semantics,directed_rounding_or_mpfr,exact_inflation_ratio,exact_reference_contained,failure_category,first_call_time_s,floating_point_enclosure_candidate,h,horizon,interval_center,interval_kind,local_construction_basis,local_construction_order,lower,max_degree,memory_measurement,memory_unavailable_reason,message,mode,monomial_families,native_validation_passed,number_of_discarded_candidates,number_of_retained_coefficients,number_of_steps,numerical_backend,polynomial_width,projection_method,protocol,python_orchestration_time_s,reference_oracle,remainder_estimation,remainder_width,requested_step,reset_method,runtime_export_s,runtime_propagation_s,runtime_s,runtime_setup_s,runtime_unavailable_semantics,sampled_trajectory_contained,state_index,steady_step_time_s,step_index,successful_horizon,system,term_count,time,tool,trajectory_sanity_passed,upper,validation_failed,validation_trace_count,validator,variant,width
0.005,1,0.10005002501250625,,,,,none_one_step,2.5000000000025002e-05,0.0,unavailable,dependency loss requires a matched carry/reset control,torch_nextafter_outward,1.0001246875250132,,,,True,0.005,0.005,0.05002500000000003,tube,,,-6.250001251250028e-06,1,unavailable,this protocol did not isolate process/device peak memory,,,"{""affine_state"": 1}",True,,,,,0.10000000000000006,,one_step_common_input,,analytic_interval_solution,,6.25000025025002e-05,0.005,,unavailable,0.020024452824145555,0.020024452824145555,0.0,unavailable means the backend did not isolate this component; it is not zero,,0,,1,0.005,riccati,1,0.005,torch_tm_flowpipe,not_applicable_analytic_reference,0.1000562500012513,,2,,complete_total_degree_1,0.10006250000250255
0.005,1,0.10005002501250625,True,,,,none_one_step,2.5000000000025002e-05,0.0,unavailable,dependency loss requires a matched carry/reset control,torch_nextafter_outward,1.0001246875250132,,,,True,0.005,0.005,0.05002500000000003,endpoint_raw,,,-6.250001251250028e-06,1,unavailable,this protocol did not isolate process/device peak memory,,,"{""affine_state"": 1}",True,,,,,0.10000000000000005,,one_step_common_input,,analytic_interval_solution,,6.25000025025002e-05,0.005,,unavailable,0.020024452824145555,0.020024452824145555,0.0,unavailable means the backend did not isolate this component; it is not zero,,0,,1,0.005,riccati,1,0.005,torch_tm_flowpipe,not_applicable_analytic_reference,0.1000562500012513,,2,,complete_total_degree_1,0.10006250000250255
0.005,1,0.10005002501250625,,,,,none_one_step,2.5000000000025002e-05,0.0,unavailable,dependency loss requires a matched carry/reset control,torch_nextafter_outward,1.0001246875250132,,,,True,0.005,0.005,0.05002500000000003,tube,,,-6.250001251250018e-06,1,unavailable,this protocol did not isolate process/device peak memory,,,"{""affine_state"": 1}",True,,,,,0.10000000000000006,,one_step_common_input,,analytic_interval_solution,,6.250000250250011e-05,0.005,,unavailable,0.02084941789507866,0.02084941789507866,0.0,unavailable means the backend did not isolate this component; it is not zero,,0,,1,0.005,riccati,1,0.005,torch_tm_flowpipe,not_applicable_analytic_reference,0.1000562500012513,,2,,complete_total_degree_2,0.10006250000250255
0.005,1,0.10005002501250625,True,,,,none_one_step,2.5000000000025002e-05,0.0,unavailable,dependency loss requires a matched carry/reset control,torch_nextafter_outward,1.0001246875250132,,,,True,0.005,0.005,0.05002500000000003,endpoint_raw,,,-6.250001251250018e-06,1,unavailable,this protocol did not isolate process/device peak memory,,,"{""affine_state"": 1}",True,,,,,0.10000000000000005,,one_step_common_input,,analytic_interval_solution,,6.250000250250011e-05,0.005,,unavailable,0.02084941789507866,0.02084941789507866,0.0,unavailable means the backend did not isolate this component; it is not zero,,0,,1,0.005,riccati,1,0.005,torch_tm_flowpipe,not_applicable_analytic_reference,0.1000562500012513,,2,,complete_total_degree_2,0.10006250000250255
0.01,1,0.1001001001001001,,,,,none_one_step,5.000000000002225e-05,0.0,unavailable,dependency loss requires a matched carry/reset control,torch_nextafter_outward,1.0002487500250252,,,,True,0.01,0.01,0.050050000000000025,tube,,,-1.2500001252500047e-05,1,unavailable,this protocol did not isolate process/device peak memory,,,"{""affine_state"": 1}",True,,,,,0.10000000000000006,,one_step_common_input,,analytic_interval_solution,,0.0001250000025050004,0.01,,unavailable,0.016739369835704565,0.016739369835704565,0.0,unavailable means the backend did not isolate this component; it is not zero,,0,,1,0.01,riccati,1,0.01,torch_tm_flowpipe,not_applicable_analytic_reference,0.10011250000125255,,2,,complete_total_degree_1,0.10012500000250504
0.01,1,0.1001001001001001,True,,,,none_one_step,5.000000000002225e-05,0.0,unavailable,dependency loss requires a matched carry/reset control,torch_nextafter_outward,1.0002487500250252,,,,True,0.01,0.01,0.050050000000000025,endpoint_raw,,,-1.2500001252500047e-05,1,unavailable,this protocol did not isolate process/device peak memory,,,"{""affine_state"": 1}",True,,,,,0.10000000000000005,,one_step_common_input,,analytic_interval_solution,,0.0001250000025050004,0.01,,unavailable,0.016739369835704565,0.016739369835704565,0.0,unavailable means the backend did not isolate this component; it is not zero,,0,,1,0.01,riccati,1,0.01,torch_tm_flowpipe,not_applicable_analytic_reference,0.10011250000125255,,2,,complete_total_degree_1,0.10012500000250504
0.01,1,0.1001001001001001,,,,,none_one_step,5.000000000002225e-05,0.0,unavailable,dependency loss requires a matched carry/reset control,torch_nextafter_outward,1.0002487500250252,,,,True,0.01,0.01,0.050050000000000025,tube,,,-1.2500001252500027e-05,1,unavailable,this protocol did not isolate process/device peak memory,,,"{""affine_state"": 1}",True,,,,,0.10000000000000006,,one_step_common_input,,analytic_interval_solution,,0.0001250000025050002,0.01,,unavailable,0.020578468684107065,0.020578468684107065,0.0,unavailable means the backend did not isolate this component; it is not zero,,0,,1,0.01,riccati,1,0.01,torch_tm_flowpipe,not_applicable_analytic_reference,0.10011250000125255,,2,,complete_total_degree_2,0.10012500000250504
0.01,1,0.1001001001001001,True,,,,none_one_step,5.000000000002225e-05,0.0,unavailable,dependency loss requires a matched carry/reset control,torch_nextafter_outward,1.0002487500250252,,,,True,0.01,0.01,0.050050000000000025,endpoint_raw,,,-1.2500001252500027e-05,1,unavailable,this protocol did not isolate process/device peak memory,,,"{""affine_state"": 1}",True,,,,,0.10000000000000005,,one_step_common_input,,analytic_interval_solution,,0.0001250000025050002,0.01,,unavailable,0.020578468684107065,0.020578468684107065,0.0,unavailable means the backend did not isolate this component; it is not zero,,0,,1,0.01,riccati,1,0.01,torch_tm_flowpipe,not_applicable_analytic_reference,0.10011250000125255,,2,,complete_total_degree_2,0.10012500000250504
0.02,1,0.10020040080160321,,,,,none_one_step,0.00010000000000002368,0.0,unavailable,dependency loss requires a matched carry/reset control,torch_nextafter_outward,1.00049500002505,,,,True,0.02,0.02,0.050100000000000026,tube,,,-2.50000012550001e-05,1,unavailable,this protocol did not isolate process/device peak memory,,,"{""affine_state"": 1}",True,,,,,0.10000000000000006,,one_step_common_input,,analytic_interval_solution,,0.0002500000025100008,0.02,,unavailable,0.01689845882356167,0.01689845882356167,0.0,unavailable means the backend did not isolate this component; it is not zero,,0,,1,0.02,riccati,1,0.02,torch_tm_flowpipe,not_applicable_analytic_reference,0.10022500000125505,,2,,complete_total_degree_1,0.10025000000251004
0.02,1,0.10020040080160321,True,,,,none_one_step,0.00010000000000002368,0.0,unavailable,dependency loss requires a matched carry/reset control,torch_nextafter_outward,1.00049500002505,,,,True,0.02,0.02,0.050100000000000026,endpoint_raw,,,-2.50000012550001e-05,1,unavailable,this protocol did not isolate process/device peak memory,,,"{""affine_state"": 1}",True,,,,,0.10000000000000005,,one_step_common_input,,analytic_interval_solution,,0.0002500000025100008,0.02,,unavailable,0.01689845882356167,0.01689845882356167,0.0,unavailable means the backend did not isolate this component; it is not zero,,0,,1,0.02,riccati,1,0.02,torch_tm_flowpipe,not_applicable_analytic_reference,0.10022500000125505,,2,,complete_total_degree_1,0.10025000000251004
0.02,1,0.10020040080160321,,,,,none_one_step,0.00010000000000002368,0.0,unavailable,dependency loss requires a matched carry/reset control,torch_nextafter_outward,1.00049500002505,,,,True,0.02,0.02,0.050100000000000026,tube,,,-2.500000125500006e-05,1,unavailable,this protocol did not isolate process/device peak memory,,,"{""affine_state"": 1}",True,,,,,0.10000000000000006,,one_step_common_input,,analytic_interval_solution,,0.0002500000025100004,0.02,,unavailable,0.020935374777764082,0.020935374777764082,0.0,unavailable means the backend did not isolate this component; it is not zero,,0,,1,0.02,riccati,1,0.02,torch_tm_flowpipe,not_applicable_analytic_reference,0.10022500000125505,,2,,complete_total_degree_2,0.10025000000251004
0.02,1,0.10020040080160321,True,,,,none_one_step,0.00010000000000002368,0.0,unavailable,dependency loss requires a matched carry/reset control,torch_nextafter_outward,1.00049500002505,,,,True,0.02,0.02,0.050100000000000026,endpoint_raw,,,-2.500000125500006e-05,1,unavailable,this protocol did not isolate process/device peak memory,,,"{""affine_state"": 1}",True,,,,,0.10000000000000005,,one_step_common_input,,analytic_interval_solution,,0.0002500000025100004,0.02,,unavailable,0.020935374777764082,0.020935374777764082,0.0,unavailable means the backend did not isolate this component; it is not zero,,0,,1,0.02,riccati,1,0.02,torch_tm_flowpipe,not_applicable_analytic_reference,0.10022500000125505,,2,,complete_total_degree_2,0.10025000000251004
