analytic_reference_contained,basis,carried_basis,carried_max_degree,carry_contract,compile_time_s,directed_rounding_or_mpfr,exact_reference_contained,failure_category,first_call_time_s,floating_point_enclosure_candidate,h,horizon,interval_kind,local_construction_basis,local_construction_order,lower,max_degree,message,mode,monomial_families,native_validation_passed,number_of_discarded_candidates,number_of_retained_coefficients,number_of_steps,numerical_backend,polynomial_width,projection_method,protocol,python_orchestration_time_s,remainder_estimation,remainder_width,reset_method,runtime_s,sampled_trajectory_contained,state_index,steady_step_time_s,step_index,successful_horizon,system,term_count,time,tool,trajectory_sanity_passed,upper,validation_failed,validation_trace_count,validator,variant,width
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.055,tube,,,0.08053585037176399,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.040907259935893836,,common_box_carry,,,8.187189123192348e-05,,0.059631753247231245,,0,,11,,coupled_quadratic,3,0.055,torch_tm_flowpipe,,0.12152498219888967,,2,,complete_total_degree_1,0.040989131827125685
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.055,tube,,,0.1680980597741787,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.04405259012251178,,common_box_carry,,,0.0003267349566532552,,0.059631753247231245,,1,,11,,coupled_quadratic,3,0.055,torch_tm_flowpipe,,0.21247738485334355,,2,,complete_total_degree_1,0.044379325079164866
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.055,endpoint_raw,,,0.08063215566686151,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.04081095464079626,,common_box_carry,,,8.187189123192348e-05,,0.059631753247231245,,0,,11,,coupled_quadratic,2,0.055,torch_tm_flowpipe,,0.12152498219888966,,2,,complete_total_degree_1,0.04089282653202815
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.055,endpoint_raw,,,0.16809805977417872,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.04314989291620319,,common_box_carry,,,0.0003267349566532552,,0.059631753247231245,,1,,11,,coupled_quadratic,2,0.055,torch_tm_flowpipe,,0.2115746876470351,,2,,complete_total_degree_1,0.04347662787285639
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.06,tube,,,0.08059105315615361,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.040988768476958704,,common_box_carry,,,8.202317774599672e-05,,0.06059341412037611,,0,,12,,coupled_quadratic,3,0.06,torch_tm_flowpipe,,0.12166184481085825,,2,,complete_total_degree_1,0.04107079165470463
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.06,tube,,,0.1670376916223376,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.044374725355922184,,common_box_carry,,,0.0003289253947328072,,0.06059341412037611,,1,,12,,coupled_quadratic,3,0.06,torch_tm_flowpipe,,0.21174134237299244,,2,,complete_total_degree_1,0.044703650750654855
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.06,endpoint_raw,,,0.080686995101084,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.040892826532028276,,common_box_carry,,,8.202317774599672e-05,,0.06059341412037611,,0,,12,,coupled_quadratic,2,0.06,torch_tm_flowpipe,,0.12166184481085823,,2,,complete_total_degree_1,0.04097484970977423
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.06,endpoint_raw,,,0.16703769162233761,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.04347662787285661,,common_box_carry,,,0.0003289253947328072,,0.06059341412037611,,1,,12,,coupled_quadratic,2,0.06,torch_tm_flowpipe,,0.21084324488992698,,2,,complete_total_degree_1,0.043805553267589364
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.065,tube,,,0.08064581593549718,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.04107042942118455,,common_box_carry,,,8.217704767112997e-05,,0.06431958777830005,,0,,13,,coupled_quadratic,3,0.065,torch_tm_flowpipe,,0.12179842240435279,,2,,complete_total_degree_1,0.041152606468855615
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.065,tube,,,0.1659807961142226,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.04469907429260325,,common_box_carry,,,0.0003311298384379392,,0.06431958777830005,,1,,13,,coupled_quadratic,3,0.065,torch_tm_flowpipe,,0.21101100024526367,,2,,complete_total_degree_1,0.045030204131041085
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.065,endpoint_raw,,,0.08074139564690731,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.04097484970977436,,common_box_carry,,,8.217704767112997e-05,,0.06431958777830005,,0,,13,,coupled_quadratic,2,0.065,torch_tm_flowpipe,,0.12179842240435278,,2,,complete_total_degree_1,0.041057026757445464
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.065,endpoint_raw,,,0.16598079611422262,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.043805553267589614,,common_box_carry,,,0.0003311298384379392,,0.06431958777830005,,1,,13,,coupled_quadratic,2,0.065,torch_tm_flowpipe,,0.21011747922025012,,2,,complete_total_degree_1,0.0441366831060275
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.07,tube,,,0.08070013852649453,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.04115224535276521,,common_box_carry,,,8.233351783171425e-05,,0.06295458320528269,,0,,14,,coupled_quadratic,3,0.07,torch_tm_flowpipe,,0.12193471739709137,,2,,complete_total_degree_1,0.04123457887059684
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.07,tube,,,0.16492734309783333,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.04502565082199375,,common_box_carry,,,0.000333348378669471,,0.06295458320528269,,1,,14,,coupled_quadratic,3,0.07,torch_tm_flowpipe,,0.21028634229849644,,2,,complete_total_degree_1,0.04535899920066311
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.07,endpoint_raw,,,0.0807953571218141,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.0410570267574456,,common_box_carry,,,8.233351783171425e-05,,0.06295458320528269,,0,,14,,coupled_quadratic,2,0.07,torch_tm_flowpipe,,0.12193471739709136,,2,,complete_total_degree_1,0.04113936027527726
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.07,endpoint_raw,,,0.16492734309783336,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.04413668310602775,,common_box_carry,,,0.000333348378669471,,0.06295458320528269,,1,,14,,coupled_quadratic,2,0.07,torch_tm_flowpipe,,0.20939737458253052,,2,,complete_total_degree_1,0.044470031484697164
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.075,tube,,,0.08075402073815964,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.04123421887266446,,common_box_carry,,,8.249260513821876e-05,,0.06015403289347887,,0,,15,,coupled_quadratic,3,0.075,torch_tm_flowpipe,,0.12207073221596224,,2,,complete_total_degree_1,0.041316711477802595
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.075,tube,,,0.16387730249106794,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.04535446892500539,,common_box_carry,,,0.00033558110693755847,,0.06015403289347887,,1,,15,,coupled_quadratic,3,0.075,torch_tm_flowpipe,,0.20956735252301076,,2,,complete_total_degree_1,0.04569005003194282
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.075,endpoint_raw,,,0.08084887933554666,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.0411393602752774,,common_box_carry,,,8.249260513821876e-05,,0.06015403289347887,,0,,15,,coupled_quadratic,2,0.075,torch_tm_flowpipe,,0.12207073221596222,,2,,complete_total_degree_1,0.04122185288041556
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.075,endpoint_raw,,,0.16387730249106797,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.044470031484697414,,common_box_carry,,,0.00033558110693755847,,0.06015403289347887,,1,,15,,coupled_quadratic,2,0.075,torch_tm_flowpipe,,0.20868291508270287,,2,,complete_total_degree_1,0.0448056125916349
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.08,tube,,,0.08080746237172258,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.04131635259870278,,common_box_carry,,,8.265432658852441e-05,,0.0597490300424397,,0,,16,,coupled_quadratic,3,0.08,torch_tm_flowpipe,,0.12220646929701383,,2,,complete_total_degree_1,0.04139900692529125
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.08,tube,,,0.16283064428084956,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.04568554267462943,,common_box_carry,,,0.0003378281153656295,,0.0597490300424397,,1,,16,,coupled_quadratic,3,0.08,torch_tm_flowpipe,,0.2088540150708445,,2,,complete_total_degree_1,0.04602337078999494
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.08,endpoint_raw,,,0.08090196209000962,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.04122185288041569,,common_box_carry,,,8.265432658852441e-05,,0.0597490300424397,,0,,16,,coupled_quadratic,2,0.08,torch_tm_flowpipe,,0.12220646929701381,,2,,complete_total_degree_1,0.041304507207004196
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.08,endpoint_raw,,,0.1628306442808496,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.044805612591635124,,common_box_carry,,,0.0003378281153656295,,0.0597490300424397,,1,,16,,coupled_quadratic,2,0.08,torch_tm_flowpipe,,0.2079740849878503,,2,,complete_total_degree_1,0.045143440707000715
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.085,tube,,,0.08086046322053154,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.0413986491656452,,common_box_carry,,,8.28186992692667e-05,,0.05963004659861326,,0,,17,,coupled_quadratic,3,0.085,torch_tm_flowpipe,,0.12234193108544596,,2,,complete_total_degree_1,0.04148146786491441
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.085,tube,,,0.16178733852225408,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.04601888623654721,,common_box_carry,,,0.0003400894966943461,,0.05963004659861326,,1,,17,,coupled_quadratic,3,0.085,torch_tm_flowpipe,,0.20814631425549548,,2,,complete_total_degree_1,0.04635897573324141
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.085,endpoint_raw,,,0.08095460517917238,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.04130450720700432,,common_box_carry,,,8.28186992692667e-05,,0.05963004659861326,,0,,17,,coupled_quadratic,2,0.085,torch_tm_flowpipe,,0.12234193108544594,,2,,complete_total_degree_1,0.04138732590627356
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.085,endpoint_raw,,,0.1617873385222541,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.04514344070700094,,common_box_carry,,,0.0003400894966943461,,0.05963004659861326,,1,,17,,coupled_quadratic,2,0.085,torch_tm_flowpipe,,0.20727086872594933,,2,,complete_total_degree_1,0.04548353020369522
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.09,tube,,,0.08091302306995457,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.041481111225290745,,common_box_carry,,,8.298574035718724e-05,,0.059769862331449986,,0,,18,,coupled_quadratic,3,0.09,torch_tm_flowpipe,,0.12247712003560242,,2,,complete_total_degree_1,0.04156409696564785
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.09,tube,,,0.16074735533763815,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.046354513869744596,,common_box_carry,,,0.0003423653442855941,,0.059769862331449986,,1,,18,,coupled_quadratic,3,0.09,torch_tm_flowpipe,,0.2074442345516682,,2,,complete_total_degree_1,0.04669687921403004
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.09,endpoint_raw,,,0.08100680838897158,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.0413873259062737,,common_box_carry,,,8.298574035718724e-05,,0.059769862331449986,,0,,18,,coupled_quadratic,2,0.09,torch_tm_flowpipe,,0.1224771200356024,,2,,complete_total_degree_1,0.04147031164663083
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.09,endpoint_raw,,,0.16074735533763818,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.045483530203695444,,common_box_carry,,,0.0003423653442855941,,0.059769862331449986,,1,,18,,coupled_quadratic,2,0.09,torch_tm_flowpipe,,0.20657325088561915,,2,,complete_total_degree_1,0.04582589554798097
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.095,tube,,,0.08096514169728129,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.041563741446563024,,common_box_carry,,,8.315546712049539e-05,,0.059960785787552595,,0,,19,,coupled_quadratic,3,0.095,torch_tm_flowpipe,,0.12261203861096474,,2,,complete_total_degree_1,0.04164689691368345
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.095,tube,,,0.15971066491576824,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.0466924399271306,,common_box_carry,,,0.00034465575212650027,,0.059960785787552595,,1,,19,,coupled_quadratic,3,0.095,torch_tm_flowpipe,,0.20674776059502523,,2,,complete_total_degree_1,0.047037095679256985
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.095,endpoint_raw,,,0.08105857149721331,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.04147031164663095,,common_box_carry,,,8.315546712049539e-05,,0.059960785787552595,,0,,19,,coupled_quadratic,2,0.095,torch_tm_flowpipe,,0.12261203861096473,,2,,complete_total_degree_1,0.04155346711375142
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.095,endpoint_raw,,,0.15971066491576827,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.04582589554798122,,common_box_carry,,,0.00034465575212650027,,0.059960785787552595,,1,,19,,coupled_quadratic,2,0.095,torch_tm_flowpipe,,0.20588121621587593,,2,,complete_total_degree_1,0.046170551300107665
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.1,tube,,,0.08101681887162467,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.04164654251560246,,common_box_carry,,,8.332789692023872e-05,,0.05989960301667452,,0,,20,,coupled_quadratic,3,0.1,torch_tm_flowpipe,,0.12274668928414728,,2,,complete_total_degree_1,0.041729870412522616
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.1,tube,,,0.15867723751095034,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.047032678856159804,,common_box_carry,,,0.0003469608148334782,,0.05989960301667452,,1,,20,,coupled_quadratic,3,0.1,torch_tm_flowpipe,,0.20605687718194352,,2,,complete_total_degree_1,0.04737963967099318
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.1,endpoint_raw,,,0.08110989427347552,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.04155346711375155,,common_box_carry,,,8.332789692023872e-05,,0.05989960301667452,,0,,20,,coupled_quadratic,2,0.1,torch_tm_flowpipe,,0.12274668928414727,,2,,complete_total_degree_1,0.041636795010671745
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.1,endpoint_raw,,,0.15867723751095036,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.04617055130010789,,common_box_carry,,,0.0003469608148334782,,0.05989960301667452,,1,,20,,coupled_quadratic,2,0.1,torch_tm_flowpipe,,0.20519474962589168,,2,,complete_total_degree_1,0.04651751211494132
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.105,tube,,,0.08106805435382237,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.041729517135859484,,common_box_carry,,,8.350304721168323e-05,,0.06023694481700659,,0,,21,,coupled_quadratic,3,0.105,torch_tm_flowpipe,,0.12288107453689345,,2,,complete_total_degree_1,0.04181302018307108
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.105,tube,,,0.15764704344216016,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.04737524519945907,,common_box_carry,,,0.0003492806276562999,,0.06023694481700659,,1,,21,,coupled_quadratic,3,0.105,torch_tm_flowpipe,,0.20537156926927538,,2,,complete_total_degree_1,0.04772452582711523
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.105,endpoint_raw,,,0.08116077647900993,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.041636795010671884,,common_box_carry,,,8.350304721168323e-05,,0.06023694481700659,,0,,21,,coupled_quadratic,2,0.105,torch_tm_flowpipe,,0.12288107453689344,,2,,complete_total_degree_1,0.041720298057883506
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.105,endpoint_raw,,,0.15764704344216018,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.04651751211494154,,common_box_carry,,,0.0003492806276562999,,0.06023694481700659,,1,,21,,coupled_quadratic,2,0.105,torch_tm_flowpipe,,0.204513836184758,,2,,complete_total_degree_1,0.04686679274259781
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.11,tube,,,0.08111884789633829,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.041812668028189476,,common_box_carry,,,8.368093554570334e-05,,0.05979886697605252,,0,,22,,coupled_quadratic,3,0.11,torch_tm_flowpipe,,0.12301519686007341,,2,,complete_total_degree_1,0.04189634896373512
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.11,tube,,,0.1566200530921742,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.047720153595458004,,common_box_carry,,,0.00035161528648219853,,0.05979886697605252,,1,,22,,coupled_quadratic,3,0.11,torch_tm_flowpipe,,0.20469182197411423,,2,,complete_total_degree_1,0.048071768881940036
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.11,endpoint_raw,,,0.08121121786664408,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.04172029805788363,,common_box_carry,,,8.368093554570334e-05,,0.05979886697605252,,0,,22,,coupled_quadratic,2,0.11,torch_tm_flowpipe,,0.1230151968600734,,2,,complete_total_degree_1,0.04180397899342932
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.11,endpoint_raw,,,0.15662005309217422,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.04686679274259803,,common_box_carry,,,0.00035161528648219853,,0.05979886697605252,,1,,22,,coupled_quadratic,2,0.11,torch_tm_flowpipe,,0.2038384611212544,,2,,complete_total_degree_1,0.04721840802908017
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.115,tube,,,0.08116919924316375,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.04189599793094892,,common_box_carry,,,8.386157957018144e-05,,0.0598469041287899,,0,,23,,coupled_quadratic,3,0.115,torch_tm_flowpipe,,0.12314905875368277,,2,,complete_total_degree_1,0.041979859510519024
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.115,tube,,,0.15559623690670127,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.048067418779023985,,common_box_carry,,,0.00035396488783999685,,0.0598469041287899,,1,,23,,coupled_quadratic,3,0.115,torch_tm_flowpipe,,0.20401762057356507,,2,,complete_total_degree_1,0.0484213836668638
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.115,endpoint_raw,,,0.08126121818068317,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.04180397899342944,,common_box_carry,,,8.386157957018144e-05,,0.0598469041287899,,0,,23,,coupled_quadratic,2,0.115,torch_tm_flowpipe,,0.12314905875368276,,2,,complete_total_degree_1,0.04188784057299959
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.115,endpoint_raw,,,0.1555962369067013,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.04721840802908045,,common_box_carry,,,0.00035396488783999685,,0.0598469041287899,,1,,23,,coupled_quadratic,2,0.115,torch_tm_flowpipe,,0.20316860982362164,,2,,complete_total_degree_1,0.04757237291692035
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.12,tube,,,0.08121910812971864,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.04197950960009286,,common_box_carry,,,8.40449970314175e-05,,0.05959737626835704,,0,,24,,coupled_quadratic,3,0.12,torch_tm_flowpipe,,0.12328266272684285,,2,,complete_total_degree_1,0.042063554597124214
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.12,tube,,,0.15457556539351464,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.048417055582101076,,common_box_carry,,,0.0003563295289042667,,0.05959737626835704,,1,,24,,coupled_quadratic,3,0.12,torch_tm_flowpipe,,0.20334895050451982,,2,,complete_total_degree_1,0.04877338511100518
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.12,endpoint_raw,,,0.08131077715681173,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.04188784057299971,,common_box_carry,,,8.40449970314175e-05,,0.05959737626835704,,0,,24,,coupled_quadratic,2,0.12,torch_tm_flowpipe,,0.12328266272684284,,2,,complete_total_degree_1,0.041971885570031106
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.12,endpoint_raw,,,0.15457556539351466,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.04757237291692057,,common_box_carry,,,0.0003563295289042667,,0.05959737626835704,,1,,24,,coupled_quadratic,2,0.12,torch_tm_flowpipe,,0.20250426783933945,,2,,complete_total_degree_1,0.04792870244582478
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.125,tube,,,0.08126857428275246,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.04206320580927406,,common_box_carry,,,8.423120577554852e-05,,0.05987358605489135,,0,,25,,coupled_quadratic,3,0.125,torch_tm_flowpipe,,0.12341601129780198,,2,,complete_total_degree_1,0.04214743701504953
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.125,tube,,,0.15355800912158482,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.048769078934353005,,common_box_carry,,,0.0003587093074995151,,0.05987358605489135,,1,,25,,coupled_quadratic,3,0.125,torch_tm_flowpipe,,0.20268579736343723,,2,,complete_total_degree_1,0.049127788241852405
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.125,endpoint_raw,,,0.08135989452199521,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.04197188557003123,,common_box_carry,,,8.423120577554852e-05,,0.05987358605489135,,0,,25,,coupled_quadratic,2,0.125,torch_tm_flowpipe,,0.12341601129780197,,2,,complete_total_degree_1,0.04205611677580676
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.125,endpoint_raw,,,0.15355800912158485,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.04792870244582503,,common_box_carry,,,0.0003587093074995151,,0.05987358605489135,,1,,25,,coupled_quadratic,2,0.125,torch_tm_flowpipe,,0.20184542087490934,,2,,complete_total_degree_1,0.04828741175332449
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.13,tube,,,0.08131759742024505,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.0421470893499432,,common_box_carry,,,8.442022374997832e-05,,0.05990197882056236,,0,,26,,coupled_quadratic,3,0.13,torch_tm_flowpipe,,0.12354910699393815,,2,,complete_total_degree_1,0.04223150957369309
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.13,tube,,,0.15254353872021284,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.049123503863810675,,common_box_carry,,,0.00036110432210440083,,0.05990197882056236,,1,,26,,coupled_quadratic,3,0.13,torch_tm_flowpipe,,0.2020281469061278,,2,,complete_total_degree_1,0.04948460818591496
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.13,endpoint_raw,,,0.08140856999438131,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.042056116775806895,,common_box_carry,,,8.442022374997832e-05,,0.05990197882056236,,0,,26,,coupled_quadratic,2,0.13,torch_tm_flowpipe,,0.12354910699393813,,2,,complete_total_degree_1,0.04214053699955682
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.13,endpoint_raw,,,0.15254353872021287,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.04828741175332474,,common_box_carry,,,0.00036110432210440083,,0.05990197882056236,,1,,26,,coupled_quadratic,2,0.13,torch_tm_flowpipe,,0.20119205479564195,,2,,complete_total_degree_1,0.04864851607542908
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.135,tube,,,0.08136617725130733,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.042231163031450886,,common_box_carry,,,8.461206900481706e-05,,0.060783717315644026,,0,,27,,coupled_quadratic,3,0.135,torch_tm_flowpipe,,0.12368195235176296,,2,,complete_total_degree_1,0.04231577510045563
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.135,tube,,,0.15153212487816384,1,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,,0.04948034549752356,,common_box_carry,,,0.0003635146718559798,,0.060783717315644026,,1,,27,,coupled_quadratic,3,0.135,torch_tm_flowpipe,,0.2013759850475432,,2,,complete_total_degree_1,0.04984386016937936
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.135,endpoint_raw,,,0.08145680328320122,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.04214053699955694,,common_box_carry,,,8.461206900481706e-05,,0.060783717315644026,,0,,27,,coupled_quadratic,2,0.135,torch_tm_flowpipe,,0.12368195235176295,,2,,complete_total_degree_1,0.04222514906856173
,,,,componentwise_box,0.0,torch_nextafter_outward,,,,True,0.005,0.135,endpoint_raw,,,0.15153212487816387,1,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.04864851607542936,,common_box_carry,,,0.0003635146718559798,,0.060783717315644026,,1,,27,,coupled_quadratic,2,0.135,torch_tm_flowpipe,,0.20054415562544908,,2,,complete_total_degree_1,0.04901203074728522
