analytic_reference_contained,basis,carried_basis,carried_max_degree,carry_contract,compile_time_s,directed_rounding_or_mpfr,exact_reference_contained,failure_category,first_call_time_s,floating_point_enclosure_candidate,h,horizon,interval_kind,local_construction_basis,local_construction_order,lower,max_degree,message,mode,monomial_families,native_validation_passed,number_of_discarded_candidates,number_of_retained_coefficients,number_of_steps,numerical_backend,polynomial_width,projection_method,protocol,python_orchestration_time_s,remainder_width,reset_method,runtime_s,sampled_trajectory_contained,state_index,steady_step_time_s,step_index,successful_horizon,system,term_count,time,tool,trajectory_sanity_passed,upper,validation_failed,validation_trace_count,validator,variant,width
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.12214109338818546,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,20,4.0,harmonic,,0.2,diffreach_experimental_strict_affine,,0.12214109338818546,False,,DiffReach_remainder_picard,,0.24428218677637092
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.12336867307315706,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,21,4.0,harmonic,,0.21,diffreach_experimental_strict_affine,,0.12336867307315706,False,,DiffReach_remainder_picard,,0.24673734614631412
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.12336867307315699,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,21,4.0,harmonic,,0.21,diffreach_experimental_strict_affine,,0.12336867307315699,False,,DiffReach_remainder_picard,,0.24673734614631398
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.12336867307315706,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,21,4.0,harmonic,,0.21,diffreach_experimental_strict_affine,,0.12336867307315706,False,,DiffReach_remainder_picard,,0.24673734614631412
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.12336867307315699,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,21,4.0,harmonic,,0.21,diffreach_experimental_strict_affine,,0.12336867307315699,False,,DiffReach_remainder_picard,,0.24673734614631398
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.1246085905539523,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,22,4.0,harmonic,,0.22,diffreach_experimental_strict_affine,,0.1246085905539523,False,,DiffReach_remainder_picard,,0.2492171811079046
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.12460859055395224,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,22,4.0,harmonic,,0.22,diffreach_experimental_strict_affine,,0.12460859055395224,False,,DiffReach_remainder_picard,,0.24921718110790447
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.1246085905539523,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,22,4.0,harmonic,,0.22,diffreach_experimental_strict_affine,,0.1246085905539523,False,,DiffReach_remainder_picard,,0.2492171811079046
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.12460859055395224,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,22,4.0,harmonic,,0.22,diffreach_experimental_strict_affine,,0.12460859055395224,False,,DiffReach_remainder_picard,,0.24921718110790447
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.1258609698316505,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,23,4.0,harmonic,,0.23,diffreach_experimental_strict_affine,,0.1258609698316505,False,,DiffReach_remainder_picard,,0.251721939663301
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.1258609698316504,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,23,4.0,harmonic,,0.23,diffreach_experimental_strict_affine,,0.1258609698316504,False,,DiffReach_remainder_picard,,0.2517219396633008
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.1258609698316505,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,23,4.0,harmonic,,0.23,diffreach_experimental_strict_affine,,0.1258609698316505,False,,DiffReach_remainder_picard,,0.251721939663301
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.1258609698316504,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,23,4.0,harmonic,,0.23,diffreach_experimental_strict_affine,,0.1258609698316504,False,,DiffReach_remainder_picard,,0.2517219396633008
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.1271259361536043,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,24,4.0,harmonic,,0.24,diffreach_experimental_strict_affine,,0.1271259361536043,False,,DiffReach_remainder_picard,,0.2542518723072086
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.12712593615360424,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,24,4.0,harmonic,,0.24,diffreach_experimental_strict_affine,,0.12712593615360424,False,,DiffReach_remainder_picard,,0.25425187230720847
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.1271259361536043,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,24,4.0,harmonic,,0.24,diffreach_experimental_strict_affine,,0.1271259361536043,False,,DiffReach_remainder_picard,,0.2542518723072086
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.12712593615360424,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,24,4.0,harmonic,,0.24,diffreach_experimental_strict_affine,,0.12712593615360424,False,,DiffReach_remainder_picard,,0.25425187230720847
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.12840361602596564,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,25,4.0,harmonic,,0.25,diffreach_experimental_strict_affine,,0.12840361602596564,False,,DiffReach_remainder_picard,,0.2568072320519313
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.12840361602596556,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,25,4.0,harmonic,,0.25,diffreach_experimental_strict_affine,,0.12840361602596556,False,,DiffReach_remainder_picard,,0.2568072320519311
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.12840361602596564,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,25,4.0,harmonic,,0.25,diffreach_experimental_strict_affine,,0.12840361602596564,False,,DiffReach_remainder_picard,,0.2568072320519313
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.12840361602596556,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,25,4.0,harmonic,,0.25,diffreach_experimental_strict_affine,,0.12840361602596556,False,,DiffReach_remainder_picard,,0.2568072320519311
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.12969413722633705,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,26,4.0,harmonic,,0.26,diffreach_experimental_strict_affine,,0.12969413722633705,False,,DiffReach_remainder_picard,,0.2593882744526741
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.12969413722633702,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,26,4.0,harmonic,,0.26,diffreach_experimental_strict_affine,,0.12969413722633702,False,,DiffReach_remainder_picard,,0.25938827445267404
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.12969413722633705,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,26,4.0,harmonic,,0.26,diffreach_experimental_strict_affine,,0.12969413722633705,False,,DiffReach_remainder_picard,,0.2593882744526741
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.12969413722633702,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,26,4.0,harmonic,,0.26,diffreach_experimental_strict_affine,,0.12969413722633702,False,,DiffReach_remainder_picard,,0.25938827445267404
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.13099762881655058,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,27,4.0,harmonic,,0.27,diffreach_experimental_strict_affine,,0.13099762881655058,False,,DiffReach_remainder_picard,,0.26199525763310116
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.13099762881655055,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,27,4.0,harmonic,,0.27,diffreach_experimental_strict_affine,,0.13099762881655055,False,,DiffReach_remainder_picard,,0.2619952576331011
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.13099762881655058,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,27,4.0,harmonic,,0.27,diffreach_experimental_strict_affine,,0.13099762881655058,False,,DiffReach_remainder_picard,,0.26199525763310116
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.13099762881655055,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,27,4.0,harmonic,,0.27,diffreach_experimental_strict_affine,,0.13099762881655055,False,,DiffReach_remainder_picard,,0.2619952576331011
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.13231422115557484,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,28,4.0,harmonic,,0.28,diffreach_experimental_strict_affine,,0.13231422115557484,False,,DiffReach_remainder_picard,,0.2646284423111497
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.1323142211555748,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,28,4.0,harmonic,,0.28,diffreach_experimental_strict_affine,,0.1323142211555748,False,,DiffReach_remainder_picard,,0.2646284423111496
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.13231422115557484,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,28,4.0,harmonic,,0.28,diffreach_experimental_strict_affine,,0.13231422115557484,False,,DiffReach_remainder_picard,,0.2646284423111497
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.1323142211555748,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,28,4.0,harmonic,,0.28,diffreach_experimental_strict_affine,,0.1323142211555748,False,,DiffReach_remainder_picard,,0.2646284423111496
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.1336440459125519,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,29,4.0,harmonic,,0.29,diffreach_experimental_strict_affine,,0.1336440459125519,False,,DiffReach_remainder_picard,,0.2672880918251038
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.1336440459125519,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,29,4.0,harmonic,,0.29,diffreach_experimental_strict_affine,,0.1336440459125519,False,,DiffReach_remainder_picard,,0.2672880918251038
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.1336440459125519,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,29,4.0,harmonic,,0.29,diffreach_experimental_strict_affine,,0.1336440459125519,False,,DiffReach_remainder_picard,,0.2672880918251038
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.1336440459125519,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,29,4.0,harmonic,,0.29,diffreach_experimental_strict_affine,,0.1336440459125519,False,,DiffReach_remainder_picard,,0.2672880918251038
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.13498723607996527,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,30,4.0,harmonic,,0.3,diffreach_experimental_strict_affine,,0.13498723607996527,False,,DiffReach_remainder_picard,,0.26997447215993053
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.13498723607996527,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,30,4.0,harmonic,,0.3,diffreach_experimental_strict_affine,,0.13498723607996527,False,,DiffReach_remainder_picard,,0.26997447215993053
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.13498723607996527,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,30,4.0,harmonic,,0.3,diffreach_experimental_strict_affine,,0.13498723607996527,False,,DiffReach_remainder_picard,,0.26997447215993053
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.13498723607996527,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,30,4.0,harmonic,,0.3,diffreach_experimental_strict_affine,,0.13498723607996527,False,,DiffReach_remainder_picard,,0.26997447215993053
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.13634392598694,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,31,4.0,harmonic,,0.31,diffreach_experimental_strict_affine,,0.13634392598694,False,,DiffReach_remainder_picard,,0.27268785197388
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.13634392598693998,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,31,4.0,harmonic,,0.31,diffreach_experimental_strict_affine,,0.13634392598693998,False,,DiffReach_remainder_picard,,0.27268785197387996
