certificate_note,common_certificate_available,common_certified_radius,component_defect_bound,defect_lower,defect_norm_inf,defect_term_count,defect_terms,defect_upper,directed_rounding_or_mpfr,floating_point_enclosure_candidate,h,initial_mismatch_or_native_remainder_radius,jacobian_comparison_bound_inf,native_certified_radius,native_validation_passed,protocol,state_index,system,tool,variant
Gronwall comparison for exported polynomial core; initial mismatch conservatively uses the largest exposed local independent-remainder magnitude.,True,6.35086761441411e-05,0.0064586060367513515,-0.006421082248830852,0.024951076936407694,7,"[{""coefficient"": -0.0020060457098010154, ""exponents"": [0, 0, 1]}, {""coefficient"": -0.0040030152848726675, ""exponents"": [0, 1, 0]}, {""coefficient"": -0.00040151106748753884, ""exponents"": [0, 1, 1]}, {""coefficient"": 0.015000015140637559, ""exponents"": [1, 0, 0]}, {""coefficient"": -0.0004012097500437868, ""exponents"": [1, 0, 1]}, {""coefficient"": 0.0038028649178031763, ""exponents"": [1, 1, 0]}, {""coefficient"": 0.003800011025024735, ""exponents"": [2, 0, 0]}]",0.0064586060367513515,False,True,0.0025,1.030986712853254e-06,1.2401321074045253,1.030986712853254e-06,True,one_step_common_defect,0,coupled_quadratic,diffreach,upstream_affine_flag
Gronwall comparison for exported polynomial core; initial mismatch conservatively uses the largest exposed local independent-remainder magnitude.,True,6.35086761441411e-05,0.024951076936407694,-0.024951076936407694,0.024951076936407694,6,"[{""coefficient"": 0.020060461799685632, ""exponents"": [0, 0, 1]}, {""coefficient"": -0.004003008279595832, ""exponents"": [0, 1, 0]}, {""coefficient"": -0.00040060206994520735, ""exponents"": [0, 2, 0]}, {""coefficient"": -0.19400031200049692, ""exponents"": [1, 0, 0]}, {""coefficient"": -0.0008006028693330027, ""exponents"": [1, 1, 0]}, {""coefficient"": -0.00040000102500213327, ""exponents"": [2, 0, 0]}]",0.024065471586454834,False,True,0.0025,1.030986712853254e-06,1.2401321074045253,1.0071564134354887e-06,True,one_step_common_defect,1,coupled_quadratic,diffreach,upstream_affine_flag
Gronwall comparison for exported polynomial core; initial mismatch conservatively uses the largest exposed local independent-remainder magnitude.,True,0.00013004949222131284,0.006517425302707589,-0.006442329998791575,0.025503115779139125,7,"[{""coefficient"": -0.002012183306834475, ""exponents"": [0, 0, 1]}, {""coefficient"": -0.004006061281219266, ""exponents"": [0, 1, 0]}, {""coefficient"": -0.00040304441619673124, ""exponents"": [0, 1, 1]}, {""coefficient"": 0.015000060562700937, ""exponents"": [1, 0, 0]}, {""coefficient"": -0.0004024391011548497, ""exponents"": [1, 0, 1]}, {""coefficient"": 0.0038057598070633863, ""exponents"": [1, 1, 0]}, {""coefficient"": 0.003800044100395764, ""exponents"": [2, 0, 0]}]",0.006517425302707589,False,True,0.005,2.1244965436488226e-06,1.2402644324619747,2.1244965436488226e-06,True,one_step_common_defect,0,coupled_quadratic,diffreach,upstream_affine_flag
Gronwall comparison for exported polynomial core; initial mismatch conservatively uses the largest exposed local independent-remainder magnitude.,True,0.00013004949222131284,0.025503115779139125,-0.025503115779139125,0.025503115779139125,6,"[{""coefficient"": 0.0201218519326571, ""exponents"": [0, 0, 1]}, {""coefficient"": -0.0040060332387889044, ""exponents"": [0, 1, 0]}, {""coefficient"": -0.00040120831002530383, ""exponents"": [0, 2, 0]}, {""coefficient"": -0.19400124800795074, ""exponents"": [1, 0, 0]}, {""coefficient"": -0.0008012115051043301, ""exponents"": [1, 1, 0]}, {""coefficient"": -0.00040000410003413156, ""exponents"": [2, 0, 0]}]",0.024131891228971566,False,True,0.005,2.1244965436488226e-06,1.2402644324619747,2.02886893451666e-06,True,one_step_common_defect,1,coupled_quadratic,diffreach,upstream_affine_flag
Gronwall comparison for exported polynomial core; initial mismatch conservatively uses the largest exposed local independent-remainder magnitude.,True,0.0002723172772755905,0.0066357105258080425,-0.006485328085635259,0.02661012771277211,7,"[{""coefficient"": -0.002024736999309374, ""exponents"": [0, 0, 1]}, {""coefficient"": -0.00401224626465528, ""exponents"": [0, 1, 0]}, {""coefficient"": -0.0004061788462611464, ""exponents"": [0, 1, 1]}, {""coefficient"": 0.015000242253215019, ""exponents"": [1, 0, 0]}, {""coefficient"": -0.0004049572200890151, ""exponents"": [1, 0, 1]}, {""coefficient"": 0.0038116403208556617, ""exponents"": [1, 1, 0]}, {""coefficient"": 0.003800176406332367, ""exponents"": [2, 0, 0]}]",0.0066357105258080425,False,True,0.01,4.5024193239999615e-06,1.240529752702117,4.5024193239999615e-06,True,one_step_common_defect,0,coupled_quadratic,diffreach,upstream_affine_flag
Gronwall comparison for exported polynomial core; initial mismatch conservatively uses the largest exposed local independent-remainder magnitude.,True,0.0002723172772755905,0.02661012771277211,-0.02661012771277211,0.02661012771277211,6,"[{""coefficient"": 0.020247445922242202, ""exponents"": [0, 0, 1]}, {""coefficient"": -0.004012133921737555, ""exponents"": [0, 1, 0]}, {""coefficient"": -0.0004024334834431412, ""exponents"": [0, 2, 0]}, {""coefficient"": -0.1940049921272141, ""exponents"": [1, 0, 0]}, {""coefficient"": -0.0008024462436977585, ""exponents"": [1, 1, 0]}, {""coefficient"": -0.00040001640054611673, ""exponents"": [2, 0, 0]}]",0.024267604306416772,False,True,0.01,4.5024193239999615e-06,1.240529752702117,4.11764001054111e-06,True,one_step_common_defect,1,coupled_quadratic,diffreach,upstream_affine_flag
Gronwall comparison for exported polynomial core; initial mismatch conservatively uses the largest exposed local independent-remainder magnitude.,True,0.0005942399981501667,0.006874917862812956,-0.006573378199503597,0.028836233379258985,7,"[{""coefficient"": -0.002050978709067452, ""exponents"": [0, 0, 1]}, {""coefficient"": -0.0040249943381340065, ""exponents"": [0, 1, 0]}, {""coefficient"": -0.0004127250380078783, ""exponents"": [0, 1, 1]}, {""coefficient"": 0.015000969051441354, ""exponents"": [1, 0, 0]}, {""coefficient"": -0.00041023553489625804, ""exponents"": [1, 0, 1]}, {""coefficient"": 0.003823770179816153, ""exponents"": [1, 1, 0]}, {""coefficient"": 0.003800705701327714, ""exponents"": [2, 0, 0]}]",0.006874917862812956,False,True,0.02,1.0045755439922023e-05,1.2410631960368077,1.0045755439922023e-05,True,one_step_common_defect,0,coupled_quadratic,diffreach,upstream_affine_flag
Gronwall comparison for exported polynomial core; initial mismatch conservatively uses the largest exposed local independent-remainder magnitude.,True,0.0005942399981501667,0.028836233379258985,-0.028836233379258985,0.028836233379258985,6,"[{""coefficient"": 0.020510094761971284, ""exponents"": [0, 0, 1]}, {""coefficient"": -0.004024543538410144, ""exponents"": [0, 1, 0]}, {""coefficient"": -0.00040493591608513867, ""exponents"": [0, 2, 0]}, {""coefficient"": -0.1940199700355802, ""exponents"": [1, 0, 0]}, {""coefficient"": -0.0008049867918637017, ""exponents"": [1, 1, 0]}, {""coefficient"": -0.00040006560873867406, ""exponents"": [2, 0, 0]}]",0.024550738036218742,False,True,0.02,1.0045755439922023e-05,1.2410631960368077,8.49154654096315e-06,True,one_step_common_defect,1,coupled_quadratic,diffreach,upstream_affine_flag
Gronwall comparison for exported polynomial core; initial mismatch conservatively uses the largest exposed local independent-remainder magnitude.,True,0.0005037709409523386,0.1005025125618086,-0.1005025125618086,0.1005025125618086,1,"[{""coefficient"": -0.10050251256180852, ""exponents"": [0, 0, 1]}]",0.1005025125618086,False,True,0.005,3.1250000000000003e-13,1.000000000000001,3.1250000000000003e-13,True,one_step_common_defect,0,harmonic,diffreach,upstream_affine_flag
Gronwall comparison for exported polynomial core; initial mismatch conservatively uses the largest exposed local independent-remainder magnitude.,True,0.0005037709409523386,0.1005025125618086,-0.1005025125618086,0.1005025125618086,1,"[{""coefficient"": 0.10050251256180852, ""exponents"": [0, 1, 0]}]",0.1005025125618086,False,True,0.005,3.1250000000000003e-13,1.000000000000001,3.1250000000000003e-13,True,one_step_common_defect,1,harmonic,diffreach,upstream_affine_flag
Gronwall comparison for exported polynomial core; initial mismatch conservatively uses the largest exposed local independent-remainder magnitude.,True,0.0010151684024305488,0.10101010100908896,-0.10101010100908896,0.10101010100908896,1,"[{""coefficient"": -0.10101010100908887, ""exponents"": [0, 0, 1]}]",0.10101010100908896,False,True,0.01,1.0000000000000001e-11,1.000000000000001,1.0000000000000001e-11,True,one_step_common_defect,0,harmonic,diffreach,upstream_affine_flag
Gronwall comparison for exported polynomial core; initial mismatch conservatively uses the largest exposed local independent-remainder magnitude.,True,0.0010151684024305488,0.10101010100908896,-0.10101010100908896,0.10101010100908896,1,"[{""coefficient"": 0.10101010100908887, ""exponents"": [0, 1, 0]}]",0.10101010100908896,False,True,0.01,1.0000000000000001e-11,1.000000000000001,1.0000000000000001e-11,True,one_step_common_defect,1,harmonic,diffreach,upstream_affine_flag
Gronwall comparison for exported polynomial core; initial mismatch conservatively uses the largest exposed local independent-remainder magnitude.,True,0.0020613615536611116,0.10204081632537759,-0.10204081632537759,0.10204081632537759,1,"[{""coefficient"": -0.10204081632537751, ""exponents"": [0, 0, 1]}]",0.10204081632537759,False,True,0.02,3.2000000000000003e-10,1.000000000000001,3.2000000000000003e-10,True,one_step_common_defect,0,harmonic,diffreach,upstream_affine_flag
Gronwall comparison for exported polynomial core; initial mismatch conservatively uses the largest exposed local independent-remainder magnitude.,True,0.0020613615536611116,0.10204081632537759,-0.10204081632537759,0.10204081632537759,1,"[{""coefficient"": 0.10204081632537751, ""exponents"": [0, 1, 0]}]",0.10204081632537759,False,True,0.02,3.2000000000000003e-10,1.000000000000001,3.2000000000000003e-10,True,one_step_common_defect,1,harmonic,diffreach,upstream_affine_flag
Gronwall comparison for exported polynomial core; initial mismatch conservatively uses the largest exposed local independent-remainder magnitude.,True,0.005396990361216831,0.10526315781144191,-0.10526315781144191,0.10526315781144191,1,"[{""coefficient"": -0.10526315781144183, ""exponents"": [0, 0, 1]}]",0.10526315781144191,False,True,0.05,3.125000000000001e-08,1.000000000000001,3.125000000000001e-08,True,one_step_common_defect,0,harmonic,diffreach,upstream_affine_flag
Gronwall comparison for exported polynomial core; initial mismatch conservatively uses the largest exposed local independent-remainder magnitude.,True,0.005396990361216831,0.10526315781144191,-0.10526315781144191,0.10526315781144191,1,"[{""coefficient"": 0.10526315781144183, ""exponents"": [0, 1, 0]}]",0.10526315781144191,False,True,0.05,3.125000000000001e-08,1.000000000000001,3.125000000000001e-08,True,one_step_common_defect,1,harmonic,diffreach,upstream_affine_flag
Gronwall comparison for exported polynomial core; initial mismatch conservatively uses the largest exposed local independent-remainder magnitude.,True,5.0100151795350816e-05,0.0075075043776922454,-0.0075075043776922454,0.0075075043776922454,5,"[{""coefficient"": -0.005002501563259826, ""exponents"": [0, 1]}, {""coefficient"": -0.0025025020326353065, ""exponents"": [0, 2]}, {""coefficient"": -0.0002500000234375029, ""exponents"": [1, 0]}, {""coefficient"": -0.0002501250859794007, ""exponents"": [1, 1]}, {""coefficient"": -6.250000781250109e-06, ""exponents"": [2, 0]}]",0.00500375218868973,False,True,0.005,1.2531301641483336e-05,0.20010009386847874,1.2531301641483336e-05,True,one_step_common_defect,0,riccati,diffreach,upstream_affine_flag
Gronwall comparison for exported polynomial core; initial mismatch conservatively uses the largest exposed local independent-remainder magnitude.,True,0.00010040121624802462,0.007515017522953318,-0.007515017522953318,0.007515017522953318,5,"[{""coefficient"": -0.005005006256782951, ""exponents"": [0, 1]}, {""coefficient"": -0.002505008136791341, ""exponents"": [0, 2]}, {""coefficient"": -0.00025000009375004685, ""exponents"": [1, 0]}, {""coefficient"": -0.0002502503441204484, ""exponents"": [1, 1]}, {""coefficient"": -6.250003125001757e-06, ""exponents"": [2, 0]}]",0.005007508760224162,False,True,0.01,2.5125413768112306e-05,0.2002003759631813,2.5125413768112306e-05,True,one_step_common_defect,0,riccati,diffreach,upstream_affine_flag
Gronwall comparison for exported polynomial core; initial mismatch conservatively uses the largest exposed local independent-remainder magnitude.,True,0.00020160976026604982,0.007530070185258575,-0.007530070185258575,0.007530070185258575,5,"[{""coefficient"": -0.005010025055028831, ""exponents"": [0, 1]}, {""coefficient"": -0.0025100325951646755, ""exponents"": [0, 2]}, {""coefficient"": -0.00025000037500075, ""exponents"": [1, 0]}, {""coefficient"": -0.0002505013780022558, ""exponents"": [1, 1]}, {""coefficient"": -6.250012500028125e-06, ""exponents"": [2, 0]}]",0.005015035082588883,False,True,0.02,5.05033204309001e-05,0.20040150774121304,5.05033204309001e-05,True,one_step_common_defect,0,riccati,diffreach,upstream_affine_flag
Gronwall comparison for exported polynomial core; initial mismatch conservatively uses the largest exposed local independent-remainder magnitude.,True,0.0005101539489746621,0.00757544040843269,-0.00757544040843269,0.00757544040843269,5,"[{""coefficient"": -0.0050251571143322534, ""exponents"": [0, 1]}, {""coefficient"": -0.002525204619670909, ""exponents"": [0, 2]}, {""coefficient"": -0.0002500023437792974, ""exponents"": [1, 0]}, {""coefficient"": -0.00025125864090477296, ""exponents"": [1, 1]}, {""coefficient"": -6.2500781260986515e-06, ""exponents"": [2, 0]}]",0.005037720046377499,False,True,0.05,0.0001281773774289748,0.20100949703266732,0.0001281773774289748,True,one_step_common_defect,0,riccati,diffreach,upstream_affine_flag
Gronwall comparison for exported polynomial core; initial mismatch conservatively uses the largest exposed local independent-remainder magnitude.,True,0.003238005034286543,0.05922535142865832,-0.05272545622043867,1.1967990596509055,2,"[{""coefficient"": -0.05272545622043862, ""exponents"": [0, 0, 1]}, {""coefficient"": 2.599958083287857, ""exponents"": [1, 0, 0]}]",0.05922535142865832,False,True,0.0025,0.00020790343747117474,8.875048074676355,5.796800617091786e-07,True,one_step_common_defect,0,van_der_pol,diffreach,upstream_affine_flag
Gronwall comparison for exported polynomial core; initial mismatch conservatively uses the largest exposed local independent-remainder magnitude.,True,0.003238005034286543,1.1967990596509055,-1.104516592052339,1.1967990596509055,14,"[{""coefficient"": 0.029657533640585244, ""exponents"": [0, 0, 1]}, {""coefficient"": 1.0509392101690609, ""exponents"": [0, 1, 0]}, {""coefficient"": 0.019789892086328417, ""exponents"": [0, 1, 1]}, {""coefficient"": 0.05409733490741814, ""exponents"": [0, 2, 0]}, {""coefficient"": 0.001188472976791695, ""exponents"": [0, 2, 1]}, {""coefficient"": 15.337191649925678, ""exponents"": [1, 0, 0]}, {""coefficient"": 0.3163485503732846, ""exponents"": [1, 0, 1]}, {""coefficient"": 0.7536664626475079, ""exponents"": [1, 1, 0]}, {""coefficient"": 0.03799633689014504, ""exponents"": [1, 1, 1]}, {""coefficient"": -0.05860508650432392, ""exponents"": [1, 2, 0]}, {""coefficient"": -1.77595613606635, ""exponents"": [2, 0, 0]}, {""coefficient"": 0.3036925629068047, ""exponents"": [2, 0, 1]}, {""coefficient"": -1.8736468172003495, ""exponents"": [2, 1, 0]}, {""coefficient"": -14.975459490815654, ""exponents"": [3, 0, 0]}]",1.1967990596509055,False,True,0.0025,0.00020790343747117474,8.875048074676355,0.00020790343747117474,True,one_step_common_defect,1,van_der_pol,diffreach,upstream_affine_flag
