acceleration_scope,algorithmic_hardware_fair_comparison,analytic_reference_contained,backend,backend_status,compile_or_jit_time_s,completed_steps,device,dtype,evaluation_time,failure_category,first_step_time_s,h,message,native_validation_passed,peak_device_memory_bytes,peak_process_rss_kib,repetition,requested_horizon,requested_steps,reset_discarded_term_count,steady_full_configuration_time_s,steady_step_time_s,successful_horizon,system,tool,variant,width_at_evaluation_time
secondary_native_hardware_throughput;same_full_configuration,False,,torch_cpu,available,0.0,50,cpu,float64,0.25,,0.8270554761402309,0.005,,True,,396496,0,0.25,50,250,41.428492615930736,0.8283071247860789,0.25,coupled_quadratic,torch_tm_flowpipe,order4_affine_reset_selected,0.04296633789350138
secondary_native_hardware_throughput;same_full_configuration,False,,torch_cpu,available,0.0,50,cpu,float64,0.25,,0.8166865352541208,0.005,,True,,396496,1,0.25,50,250,41.377979557495564,0.8236284940503538,0.25,coupled_quadratic,torch_tm_flowpipe,order4_affine_reset_selected,0.04296633789350138
secondary_native_hardware_throughput;same_full_configuration,False,,torch_cpu,available,0.0,50,cpu,float64,0.25,,0.8248450569808483,0.005,,True,,396496,2,0.25,50,250,41.478480943478644,0.8299673008732498,0.25,coupled_quadratic,torch_tm_flowpipe,order4_affine_reset_selected,0.04296633789350138
secondary_native_hardware_throughput;same_full_configuration,False,,torch_cpu,available,0.0,50,cpu,float64,0.25,,0.8187813432887197,0.005,,True,,396496,3,0.25,50,250,41.42602138547227,0.8272569682449102,0.25,coupled_quadratic,torch_tm_flowpipe,order4_affine_reset_selected,0.04296633789350138
secondary_native_hardware_throughput;same_full_configuration,False,,torch_cpu,available,0.0,50,cpu,float64,0.25,,0.8239505919627845,0.005,,True,,396496,4,0.25,50,250,36.79937402578071,0.8211221862584352,0.25,coupled_quadratic,torch_tm_flowpipe,order4_affine_reset_selected,0.04296633789350138
secondary_native_hardware_throughput;same_full_configuration,False,,torch_cpu,available,0.0,50,cpu,float64,0.25,,0.8296702266670763,0.005,,True,,396496,5,0.25,50,250,41.40630917530507,0.8299867231398821,0.25,coupled_quadratic,torch_tm_flowpipe,order4_affine_reset_selected,0.04296633789350138
secondary_native_hardware_throughput;same_full_configuration,False,,torch_cpu,available,0.0,50,cpu,float64,0.25,,0.8268140810541809,0.005,,True,,396496,6,0.25,50,250,41.39832386141643,0.8288752441294491,0.25,coupled_quadratic,torch_tm_flowpipe,order4_affine_reset_selected,0.04296633789350138
secondary_native_hardware_throughput;same_full_configuration,False,,torch_cpu,available,0.0,50,cpu,float64,0.25,,0.8348077861592174,0.005,,True,,396496,7,0.25,50,250,26.954108437988907,0.504817902110517,0.25,coupled_quadratic,torch_tm_flowpipe,order4_affine_reset_selected,0.04296633789350138
secondary_native_hardware_throughput;same_full_configuration,False,,torch_cpu,available,0.0,50,cpu,float64,0.25,,0.5009123431518674,0.005,,True,,396496,8,0.25,50,250,25.34885812457651,0.5050107780843973,0.25,coupled_quadratic,torch_tm_flowpipe,order4_affine_reset_selected,0.04296633789350138
secondary_native_hardware_throughput;same_full_configuration,False,,torch_cpu,available,0.0,50,cpu,float64,0.25,,0.502202533185482,0.005,,True,,396496,9,0.25,50,250,25.321686695795506,0.5048414100892842,0.25,coupled_quadratic,torch_tm_flowpipe,order4_affine_reset_selected,0.04296633789350138
secondary_native_hardware_throughput;same_full_configuration,False,,torch_cuda,available,2.4242373523302376,50,cuda:0,float64,0.25,,2.3121606539934874,0.005,,True,243712,unavailable,0,0.25,50,250,104.41509905131534,2.2682998720556498,0.25,coupled_quadratic,torch_tm_flowpipe,order4_affine_reset_selected,0.04296633789350138
secondary_native_hardware_throughput;same_full_configuration,False,,torch_cuda,available,0.0,50,cuda:0,float64,0.25,,1.5991766536608338,0.005,,True,243712,unavailable,1,0.25,50,250,96.22996725747362,1.6466252449899912,0.25,coupled_quadratic,torch_tm_flowpipe,order4_affine_reset_selected,0.04296633789350138
secondary_native_hardware_throughput;same_full_configuration,False,,torch_cuda,available,0.0,50,cuda:0,float64,0.25,,2.2598702339455485,0.005,,True,243712,unavailable,2,0.25,50,250,96.14325084909797,1.645724597852677,0.25,coupled_quadratic,torch_tm_flowpipe,order4_affine_reset_selected,0.04296633789350138
secondary_native_hardware_throughput;same_full_configuration,False,,torch_cuda,available,0.0,50,cuda:0,float64,0.25,,1.6353955790400505,0.005,,True,243712,unavailable,3,0.25,50,250,109.0677464241162,2.2680672788992524,0.25,coupled_quadratic,torch_tm_flowpipe,order4_affine_reset_selected,0.04296633789350138
secondary_native_hardware_throughput;same_full_configuration,False,,torch_cuda,available,0.0,50,cuda:0,float64,0.25,,2.262015593238175,0.005,,True,243712,unavailable,4,0.25,50,250,89.75845421478152,1.6437777648679912,0.25,coupled_quadratic,torch_tm_flowpipe,order4_affine_reset_selected,0.04296633789350138
secondary_native_hardware_throughput;same_full_configuration,False,,torch_cuda,available,0.0,50,cuda:0,float64,0.25,,1.6310703782364726,0.005,,True,243712,unavailable,5,0.25,50,250,110.96832509618253,2.3218061830848455,0.25,coupled_quadratic,torch_tm_flowpipe,order4_affine_reset_selected,0.04296633789350138
secondary_native_hardware_throughput;same_full_configuration,False,,torch_cuda,available,0.0,50,cuda:0,float64,0.25,,2.318245943635702,0.005,,True,243712,unavailable,6,0.25,50,250,114.88242412125692,2.306500749196857,0.25,coupled_quadratic,torch_tm_flowpipe,order4_affine_reset_selected,0.04296633789350138
