analytic_reference_contained,basis,carried_basis,carried_max_degree,carry_contract,compile_time_s,directed_rounding_or_mpfr,exact_reference_contained,failure_category,first_call_time_s,floating_point_enclosure_candidate,h,horizon,interval_kind,local_construction_basis,local_construction_order,lower,max_degree,message,mode,monomial_families,native_validation_passed,number_of_discarded_candidates,number_of_retained_coefficients,number_of_steps,numerical_backend,polynomial_width,projection_method,protocol,python_orchestration_time_s,remainder_estimation,remainder_width,reset_method,runtime_s,sampled_trajectory_contained,state_index,steady_step_time_s,step_index,successful_horizon,system,term_count,time,tool,trajectory_sanity_passed,upper,validation_failed,validation_trace_count,validator,variant,width
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,affine_carry,complete_total_degree_2,2,-0.11713856716791841,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,1,5.8e-05,144,4.0,harmonic,,1.440000000000001,flowstar,,0.11713856716791841,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.23427713433583683
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.11832178510626723,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,0,5.8e-05,145,4.0,harmonic,,1.450000000000001,flowstar,,0.11832178510626723,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.23664357021253446
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.11832178510626723,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,1,5.8e-05,145,4.0,harmonic,,1.450000000000001,flowstar,,0.11832178510626723,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.23664357021253446
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,True,,7.6e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.11632455322054332,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,0,5.8e-05,145,4.0,harmonic,,1.450000000000001,flowstar,,0.11632455322054332,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.23264910644108663
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,True,,7.6e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.11632455322054332,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,1,5.8e-05,145,4.0,harmonic,,1.450000000000001,flowstar,,0.11632455322054332,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.23264910644108663
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,affine_carry,complete_total_degree_2,2,-0.11632455322054332,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,0,5.8e-05,145,4.0,harmonic,,1.450000000000001,flowstar,,0.11632455322054332,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.23264910644108663
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,affine_carry,complete_total_degree_2,2,-0.11632455322054332,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,1,5.8e-05,145,4.0,harmonic,,1.450000000000001,flowstar,,0.11632455322054332,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.23264910644108663
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.11749954879586955,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,0,5.8e-05,146,4.0,harmonic,,1.460000000000001,flowstar,,0.11749954879586955,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2349990975917391
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.11749954879586955,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,1,5.8e-05,146,4.0,harmonic,,1.460000000000001,flowstar,,0.11749954879586955,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2349990975917391
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,True,,7.6e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.11549968862951157,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,0,5.8e-05,146,4.0,harmonic,,1.460000000000001,flowstar,,0.11549968862951157,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.23099937725902314
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,True,,7.6e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.11549968862951157,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,1,5.8e-05,146,4.0,harmonic,,1.460000000000001,flowstar,,0.11549968862951157,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.23099937725902314
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,affine_carry,complete_total_degree_2,2,-0.11549968862951157,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,0,5.8e-05,146,4.0,harmonic,,1.460000000000001,flowstar,,0.11549968862951157,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.23099937725902314
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,affine_carry,complete_total_degree_2,2,-0.11549968862951157,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,1,5.8e-05,146,4.0,harmonic,,1.460000000000001,flowstar,,0.11549968862951157,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.23099937725902314
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.11666635223935513,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,0,5.8e-05,147,4.0,harmonic,,1.470000000000001,flowstar,,0.11666635223935513,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.23333270447871027
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.11666635223935515,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,1,5.8e-05,147,4.0,harmonic,,1.470000000000001,flowstar,,0.11666635223935515,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2333327044787103
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,True,,7.6e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.11466406351555165,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,0,5.8e-05,147,4.0,harmonic,,1.470000000000001,flowstar,,0.11466406351555165,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2293281270311033
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,True,,7.6e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.11466406351555165,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,1,5.8e-05,147,4.0,harmonic,,1.470000000000001,flowstar,,0.11466406351555165,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2293281270311033
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,affine_carry,complete_total_degree_2,2,-0.11466406351555165,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,0,5.8e-05,147,4.0,harmonic,,1.470000000000001,flowstar,,0.11466406351555165,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2293281270311033
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,affine_carry,complete_total_degree_2,2,-0.11466406351555165,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,1,5.8e-05,147,4.0,harmonic,,1.470000000000001,flowstar,,0.11466406351555165,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2293281270311033
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.1158222864677629,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,0,5.8e-05,148,4.0,harmonic,,1.480000000000001,flowstar,,0.1158222864677629,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2316445729355258
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.1158222864677629,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,1,5.8e-05,148,4.0,harmonic,,1.480000000000001,flowstar,,0.1158222864677629,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2316445729355258
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,True,,7.6e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.11381776917253054,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,0,5.8e-05,148,4.0,harmonic,,1.480000000000001,flowstar,,0.11381776917253054,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2276355383450611
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,True,,7.6e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.11381776917253054,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,1,5.8e-05,148,4.0,harmonic,,1.480000000000001,flowstar,,0.11381776917253054,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2276355383450611
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,affine_carry,complete_total_degree_2,2,-0.11381776917253054,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,0,5.8e-05,148,4.0,harmonic,,1.480000000000001,flowstar,,0.11381776917253054,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2276355383450611
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,affine_carry,complete_total_degree_2,2,-0.11381776917253054,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,1,5.8e-05,148,4.0,harmonic,,1.480000000000001,flowstar,,0.11381776917253054,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2276355383450611
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.11496744369711998,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,0,5.8e-05,149,4.0,harmonic,,1.490000000000001,flowstar,,0.11496744369711998,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.22993488739423995
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.11496744369711999,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,1,5.8e-05,149,4.0,harmonic,,1.490000000000001,flowstar,,0.11496744369711999,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.22993488739423998
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,True,,7.6e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.11296089805933113,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,0,5.8e-05,149,4.0,harmonic,,1.490000000000001,flowstar,,0.11296089805933113,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.22592179611866225
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,True,,7.6e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.11296089805933113,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,1,5.8e-05,149,4.0,harmonic,,1.490000000000001,flowstar,,0.11296089805933113,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.22592179611866225
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,affine_carry,complete_total_degree_2,2,-0.11296089805933113,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,0,5.8e-05,149,4.0,harmonic,,1.490000000000001,flowstar,,0.11296089805933113,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.22592179611866225
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,affine_carry,complete_total_degree_2,2,-0.11296089805933113,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,1,5.8e-05,149,4.0,harmonic,,1.490000000000001,flowstar,,0.11296089805933113,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.22592179611866225
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.11410191732023743,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,0,5.8e-05,150,4.0,harmonic,,1.500000000000001,flowstar,,0.11410191732023743,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.22820383464047486
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.11410191732023743,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,1,5.8e-05,150,4.0,harmonic,,1.500000000000001,flowstar,,0.11410191732023743,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.22820383464047486
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,True,,7.6e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.11209354379162162,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,0,5.8e-05,150,4.0,harmonic,,1.500000000000001,flowstar,,0.11209354379162162,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.22418708758324324
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,True,,7.6e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.11209354379162162,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,1,5.8e-05,150,4.0,harmonic,,1.500000000000001,flowstar,,0.11209354379162162,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.22418708758324324
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,affine_carry,complete_total_degree_2,2,-0.11209354379162162,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,0,5.8e-05,150,4.0,harmonic,,1.500000000000001,flowstar,,0.11209354379162162,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.22418708758324324
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,affine_carry,complete_total_degree_2,2,-0.11209354379162162,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,1,5.8e-05,150,4.0,harmonic,,1.500000000000001,flowstar,,0.11209354379162162,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.22418708758324324
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.11322580189839622,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,0,5.8e-05,151,4.0,harmonic,,1.5100000000000011,flowstar,,0.11322580189839622,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.22645160379679244
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.11322580189839623,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,1,5.8e-05,151,4.0,harmonic,,1.5100000000000011,flowstar,,0.11322580189839623,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.22645160379679247
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,True,,7.6e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.11121580113351723,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,0,5.8e-05,151,4.0,harmonic,,1.5100000000000011,flowstar,,0.11121580113351723,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.22243160226703446
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,True,,7.6e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.11121580113351723,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,1,5.8e-05,151,4.0,harmonic,,1.5100000000000011,flowstar,,0.11121580113351723,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.22243160226703446
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,affine_carry,complete_total_degree_2,2,-0.11121580113351723,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,0,5.8e-05,151,4.0,harmonic,,1.5100000000000011,flowstar,,0.11121580113351723,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.22243160226703446
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,affine_carry,complete_total_degree_2,2,-0.11121580113351723,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,1,5.8e-05,151,4.0,harmonic,,1.5100000000000011,flowstar,,0.11121580113351723,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.22243160226703446
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.7578763980418444,True,,,7.6e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.1123391931529249,,,order2_local_affine_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,2.0756851881742477e-05,0.0001,,stepwise_normalized_affine_carry,,,0,5.8e-05,152,4.0,harmonic,,1.5200000000000011,flowstar,,0.1123391931529249,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2246783863058498
