accepted_step,accepted_steps,analytic_reference_contained,basis,carried_basis,carried_max_degree,carry_contract,center_shift_from_initial,compile_time_s,dependency_loss_metric,dependency_loss_semantics,directed_rounding_or_mpfr,exact_reference_contained,failure_category,first_call_time_s,floating_point_enclosure_candidate,h,horizon,interval_center,interval_kind,local_construction_basis,local_construction_order,lower,max_degree,memory_measurement,memory_unavailable_reason,message,mode,monomial_families,native_validation_passed,number_of_discarded_candidates,number_of_retained_coefficients,number_of_steps,numerical_backend,polynomial_width,projection_method,protocol,python_orchestration_time_s,reference_oracle,remainder_estimation,remainder_width,requested_step,reset_method,runtime_export_s,runtime_propagation_s,runtime_s,runtime_setup_s,runtime_unavailable_semantics,sampled_trajectory_contained,state_index,steady_step_time_s,step_index,successful_horizon,system,term_count,time,tool,trajectory_sanity_passed,upper,validation_failed,validation_trace_count,validator,variant,width
0.01,68,,,,,componentwise_box,0.7323184679976953,0.0,unavailable,no same-time affine reference row,torch_nextafter_outward,,,,True,0.01,0.68,1.9823184679976953,endpoint_raw,,,-3.0220391870624295,1,unavailable,this protocol did not isolate process/device peak memory,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,7.45589170489264,,common_box_carry,,deterministic_DOP853_trajectory_sanity_non_proof,,2.5528236052276125,0.01,,unavailable,0.10299865016713738,0.10299865016713738,0.0,unavailable means the backend did not isolate this component; it is not zero,,0,,68,0.68,van_der_pol,2,0.68,torch_tm_flowpipe,True,6.98667612305782,,4,,complete_total_degree_1,10.00871531012025
0.01,68,,,,,componentwise_box,-2.455885728979192,0.0,unavailable,no same-time affine reference row,torch_nextafter_outward,,,,True,0.01,0.68,-0.05588572897919164,endpoint_raw,,,-115.36427407903507,1,unavailable,this protocol did not isolate process/device peak memory,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,117.03216557597295,,common_box_carry,,deterministic_DOP853_trajectory_sanity_non_proof,,113.58461112413882,0.01,,unavailable,0.10299865016713738,0.10299865016713738,0.0,unavailable means the backend did not isolate this component; it is not zero,,1,,68,0.68,van_der_pol,2,0.68,torch_tm_flowpipe,True,115.25250262107669,,4,,complete_total_degree_1,230.61677670011176
0.01,100,,,,,componentwise_box,0.00413159777155548,0.0,unavailable,dependency loss requires a matched carry/reset control,False,,,,True,0.01,1.0,0.05413159777155548,tube,,,-0.002854567306049552,2,unavailable,this protocol did not isolate process/device peak memory,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 2, ""time_state"": 1}",True,,,,,0.11396888330317338,,common_box_carry,,analytic_interval_solution,,3.269992365288454e-05,0.01,,unavailable,0.5794695457443595,0.5794695457443595,0.0,unavailable means the backend did not isolate this component; it is not zero,,0,,100,1.0,riccati,5,1.0,diffreach,not_applicable_analytic_reference,0.11111776284916051,,1,,upstream_restricted_quasi_quadratic,0.11397233015521006
0.01,100,True,,,,componentwise_box,0.004131605682479542,0.0,0.9993803978750765,box_width_over_same_time_affine_carry_width,False,,,,True,0.01,1.0,0.054131605682479544,endpoint_raw,,,-0.00285455148420142,1,unavailable,this protocol did not isolate process/device peak memory,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,,0.11393961440970915,,common_box_carry,,analytic_interval_solution,,3.269992365288454e-05,0.01,,unavailable,0.5794695457443595,0.5794695457443595,0.0,unavailable means the backend did not isolate this component; it is not zero,,0,,100,1.0,riccati,2,1.0,diffreach,not_applicable_analytic_reference,0.11111776284916051,,1,,upstream_restricted_quasi_quadratic,0.11397231433336194
0.01,400,,,,,componentwise_box,0.0,0.0,unavailable,dependency loss requires a matched carry/reset control,False,,,,True,0.01,4.0,0.0,tube,,,-5.460545849352967,2,unavailable,this protocol did not isolate process/device peak memory,,,"{""affine_state"": 1, ""time_state"": 1}",True,,,,,10.920545616796971,,common_box_carry,,analytic_interval_solution,,0.0005460819089742438,0.01,,unavailable,0.9446493797004223,0.9446493797004223,0.0,unavailable means the backend did not isolate this component; it is not zero,,0,,400,4.0,harmonic,2,4.0,diffreach,not_applicable_analytic_reference,5.460545849352967,,1,,upstream_restricted_quasi_quadratic,10.921091698705935
0.01,400,,,,,componentwise_box,0.0,0.0,unavailable,dependency loss requires a matched carry/reset control,False,,,,True,0.01,4.0,0.0,tube,,,-5.460545849352967,2,unavailable,this protocol did not isolate process/device peak memory,,,"{""affine_state"": 1, ""time_state"": 1}",True,,,,,10.92054561679697,,common_box_carry,,analytic_interval_solution,,0.0005460819089742438,0.01,,unavailable,0.9446493797004223,0.9446493797004223,0.0,unavailable means the backend did not isolate this component; it is not zero,,1,,400,4.0,harmonic,2,4.0,diffreach,not_applicable_analytic_reference,5.460545849352967,,1,,upstream_restricted_quasi_quadratic,10.921091698705935
0.01,400,True,,,,componentwise_box,0.0,0.0,0.9999999999902273,box_width_over_same_time_affine_carry_width,False,,,,True,0.01,4.0,0.0,endpoint_raw,,,-5.460545849352967,1,unavailable,this protocol did not isolate process/device peak memory,,,"{""affine_state"": 2, ""constant"": 1}",True,,,,,10.92054561679697,,common_box_carry,,analytic_interval_solution,,0.0005460819089742438,0.01,,unavailable,0.9446493797004223,0.9446493797004223,0.0,unavailable means the backend did not isolate this component; it is not zero,,0,,400,4.0,harmonic,3,4.0,diffreach,not_applicable_analytic_reference,5.460545849352967,,1,,upstream_restricted_quasi_quadratic,10.921091698705935
0.01,400,True,,,,componentwise_box,0.0,0.0,0.9999999999902273,box_width_over_same_time_affine_carry_width,False,,,,True,0.01,4.0,0.0,endpoint_raw,,,-5.460545849352967,1,unavailable,this protocol did not isolate process/device peak memory,,,"{""affine_state"": 2, ""constant"": 1}",True,,,,,10.920545616796968,,common_box_carry,,analytic_interval_solution,,0.0005460819089742438,0.01,,unavailable,0.9446493797004223,0.9446493797004223,0.0,unavailable means the backend did not isolate this component; it is not zero,,1,,400,4.0,harmonic,3,4.0,diffreach,not_applicable_analytic_reference,5.460545849352967,,1,,upstream_restricted_quasi_quadratic,10.921091698705935
0.005,50,,,,,componentwise_box,0.004529298501603052,0.0,unavailable,dependency loss requires a matched carry/reset control,False,,,,True,0.005,0.25,0.10452929850160306,tube,,,0.08285630160405619,2,unavailable,this protocol did not isolate process/device peak memory,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 2, ""time_state"": 2}",True,,,,,0.04337137290883018,,common_box_carry,,deterministic_DOP853_trajectory_sanity_non_proof,,5.942932540011482e-06,0.005,,unavailable,2.0970691959373653,2.0970691959373653,0.0,unavailable means the backend did not isolate this component; it is not zero,,0,,50,0.25,coupled_quadratic,6,0.25,diffreach,True,0.12620229539914993,,1,,upstream_restricted_quasi_quadratic,0.04334599379509374
0.005,50,,,,,componentwise_box,-0.04158030019092393,0.0,unavailable,dependency loss requires a matched carry/reset control,False,,,,True,0.005,0.25,0.15841969980907608,tube,,,0.13118027378202607,2,unavailable,this protocol did not isolate process/device peak memory,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 2, ""time_state"": 2}",True,,,,,0.05463413595442021,,common_box_carry,,deterministic_DOP853_trajectory_sanity_non_proof,,3.1369469750442255e-06,0.005,,unavailable,2.0970691959373653,2.0970691959373653,0.0,unavailable means the backend did not isolate this component; it is not zero,,1,,50,0.25,coupled_quadratic,6,0.25,diffreach,True,0.1856591258361261,,1,,upstream_restricted_quasi_quadratic,0.054478852054100024
