backend_lane,dense_kernel_s,device_to_host_s,device_transfer_count,h_attempted,host_to_device_s,segment_index,t_before,total_wall_s
hybrid_dense_core,0.29520437493920326,0.0,0,0.01,0.0,0,0.0,0.3846470060525462
hybrid_dense_core,0.27999712293967605,0.0,0,0.01,0.0,1,0.01,0.4784605980385095
hybrid_dense_core,0.2902401000028476,0.0,0,0.01,0.0,2,0.02,0.5556301639880985
hybrid_dense_core,0.28779672796372324,0.0,0,0.01,0.0,3,0.03,0.619622994097881
hybrid_dense_core,0.283821456017904,0.0,0,0.01,0.0,4,0.04,0.5812891359673813
hybrid_dense_core,0.28774166898801923,0.0,0,0.01,0.0,5,0.05,0.5994037839118391
hybrid_dense_core,0.2809690759750083,0.0,0,0.01,0.0,6,0.06,0.5900908750481904
hybrid_dense_core,0.28495653299614787,0.0,0,0.01,0.0,7,0.07,0.5960529330186546
hybrid_dense_core,0.2817109290044755,0.0,0,0.01,0.0,8,0.08,0.5969857099698856
hybrid_dense_core,0.29323554201982915,0.0,0,0.01,0.0,9,0.09,0.6092355969594792
