checkpoint,endpoint_width_sum,last_validated_time,segment_index,segment_width_sum,status
0.1,0.6053998348375202,0.1,9,0.6729646879987461,passed
0.5,0.5817314703761072,0.5,49,0.6475363962830857,passed
1.0,0.20222096134204737,1.0,99,0.22589626071525787,passed
4.0,0.3051858300605615,4.0,399,0.3863613787975448,passed
6.0,1.162438818349596,6.0,599,1.3454023069290453,passed
