backend_lane,h_attempted,segment_index,t_before,total_wall_s
hybrid_dense_core,0.01,0,0.0,0.2922732490042108
hybrid_dense_core,0.01,1,0.01,0.43121018999954686
hybrid_dense_core,0.01,2,0.02,0.5723995379958069
hybrid_dense_core,0.01,3,0.03,0.6105429840026773
hybrid_dense_core,0.01,4,0.04,0.6182313570025144
hybrid_dense_core,0.01,5,0.05,0.6438728369976161
hybrid_dense_core,0.01,6,0.06,0.7091852099983953
hybrid_dense_core,0.01,7,0.07,0.6605106799979694
hybrid_dense_core,0.01,8,0.08,0.6642546560033225
hybrid_dense_core,0.01,9,0.09,0.6788258400047198
hybrid_dense_core,0.01,10,0.1,0.6792272289967514
hybrid_dense_core,0.01,11,0.11,0.6793143210015842
hybrid_dense_core,0.01,12,0.12,0.6887200470009702
hybrid_dense_core,0.01,13,0.13,0.6873405369988177
hybrid_dense_core,0.01,14,0.14,0.6994612899943604
hybrid_dense_core,0.01,15,0.15,0.7111644820033689
hybrid_dense_core,0.01,16,0.16,0.7107225970030413
hybrid_dense_core,0.01,17,0.17,0.7137438659992767
hybrid_dense_core,0.01,18,0.18,0.7183546230007778
hybrid_dense_core,0.01,19,0.19,0.7186929090021295
hybrid_dense_core,0.01,20,0.2,0.7278119010006776
hybrid_dense_core,0.01,21,0.21,0.786794330997509
hybrid_dense_core,0.01,22,0.22,0.7337391859982745
hybrid_dense_core,0.01,23,0.23,0.7448783250001725
hybrid_dense_core,0.01,24,0.24,0.7444571029991494
hybrid_dense_core,0.01,25,0.25,0.7474279929956538
hybrid_dense_core,0.01,26,0.26,0.7448313269997016
hybrid_dense_core,0.01,27,0.27,0.7463774979987647
hybrid_dense_core,0.01,28,0.28,0.7485155880058301
hybrid_dense_core,0.01,29,0.29,0.7435202739943634
hybrid_dense_core,0.01,30,0.3,0.7463562389966683
hybrid_dense_core,0.01,31,0.31,0.7428263530018739
hybrid_dense_core,0.01,32,0.32,0.7433617610004148
hybrid_dense_core,0.01,33,0.33,0.7451350379997166
hybrid_dense_core,0.01,34,0.34,0.7441585500055226
hybrid_dense_core,0.01,35,0.35000000000000003,0.7987309919990366
hybrid_dense_core,0.01,36,0.36,0.7386508540002978
hybrid_dense_core,0.01,37,0.37,0.7506811890052631
hybrid_dense_core,0.01,38,0.38,0.7564113970001927
hybrid_dense_core,0.01,39,0.39,0.7570607939996989
hybrid_dense_core,0.01,40,0.4,0.7559116859993082
hybrid_dense_core,0.01,41,0.41000000000000003,0.7611849050008459
hybrid_dense_core,0.01,42,0.42,0.7608458449976752
hybrid_dense_core,0.01,43,0.43,0.7639786159998039
hybrid_dense_core,0.01,44,0.44,0.7615110179976909
hybrid_dense_core,0.01,45,0.45,0.7639822230048594
hybrid_dense_core,0.01,46,0.46,0.764549863000866
hybrid_dense_core,0.01,47,0.47000000000000003,0.7647204319946468
hybrid_dense_core,0.01,48,0.48,0.7666395509950235
hybrid_dense_core,0.01,49,0.49,0.7643133309975383
hybrid_dense_core,0.01,50,0.5,0.8271318999977666
hybrid_dense_core,0.01,51,0.51,0.7679080919988337
hybrid_dense_core,0.01,52,0.52,0.7670865699983551
hybrid_dense_core,0.01,53,0.53,0.7738045959995361
hybrid_dense_core,0.01,54,0.54,0.7769200859984267
hybrid_dense_core,0.01,55,0.55,0.7839832329991623
hybrid_dense_core,0.01,56,0.56,0.7849876769978437
hybrid_dense_core,0.01,57,0.5700000000000001,0.7859640229944489
hybrid_dense_core,0.01,58,0.58,0.7863691430029576
hybrid_dense_core,0.01,59,0.59,0.7858178339956794
hybrid_dense_core,0.01,60,0.6,0.7862492299973383
hybrid_dense_core,0.01,61,0.61,0.7888543520020903
hybrid_dense_core,0.01,62,0.62,0.7866168149994337
hybrid_dense_core,0.01,63,0.63,0.79065220800112
hybrid_dense_core,0.01,64,0.64,0.8552181339982781
hybrid_dense_core,0.01,65,0.65,0.7864895020029508
hybrid_dense_core,0.01,66,0.66,0.7907771480022348
hybrid_dense_core,0.01,67,0.67,0.7870971779993852
hybrid_dense_core,0.01,68,0.68,0.7898503459946369
hybrid_dense_core,0.01,69,0.6900000000000001,0.7921221450014855
hybrid_dense_core,0.01,70,0.7000000000000001,0.7905450310063316
hybrid_dense_core,0.01,71,0.71,0.7944823340003495
hybrid_dense_core,0.01,72,0.72,0.7940705939981854
hybrid_dense_core,0.01,73,0.73,0.7940066570008639
hybrid_dense_core,0.01,74,0.74,0.7956076489936095
hybrid_dense_core,0.01,75,0.75,0.7978141739949933
hybrid_dense_core,0.01,76,0.76,0.8002770659950329
hybrid_dense_core,0.01,77,0.77,0.7964876139958506
hybrid_dense_core,0.01,78,0.78,0.7966236760039465
hybrid_dense_core,0.01,79,0.79,0.7976231680004275
hybrid_dense_core,0.01,80,0.8,0.8789736079997965
hybrid_dense_core,0.01,81,0.81,0.7972134929950698
hybrid_dense_core,0.01,82,0.8200000000000001,0.7998863699976937
hybrid_dense_core,0.01,83,0.8300000000000001,0.7967141990011442
