accumulated_before_x0_add_hi,accumulated_before_x0_add_lo,adaptive_attempt_index,attempt,candidate_remainder_hi,candidate_remainder_lo,finite,finite_residual,h,h_max,h_min,h_try,mode,order,ordinary_residual_hi,ordinary_residual_lo,ordinary_residual_width_sum,phase,picard_image_remainder_hi,picard_image_remainder_lo,poly_diff_range_hi,poly_diff_range_lo,polynomial_range_width_sum,range_method,raw_ctrunc_residual_width_sum,raw_remainder_ledger_intervals,raw_remainder_ledger_widths,raw_rhs_remainder_hi,raw_rhs_remainder_lo,rejection_reason,remainder_ledger_intervals,remainder_ledger_widths,segment_index,step_grow_factor,step_policy_mode,step_shrink_factor,subdivision_depth,subset_margin,subset_result,t_before,target_subset_result,tmp_remainder_ledger_intervals,tmp_remainder_ledger_widths,validation_message,validation_mode,validation_status
"[[1.0000001000000004e-05, 0.006150872043743298]]","[[-1.0000001000000004e-05, -0.006022380682016295]]",1,1,"[[0.0001, 0.0001]]","[[-0.0001, -0.0001]]",True,True,0.1,0.1,0.002,0.1,dense,4,"[[0.00027727280056054934, 0.0028787540123154463]]","[[-0.00015659687396549695, -0.0032979464827105585]]",0.006610570169552051,remainder_validation,"[[1.0000003000000007e-05, 0.0061508720457433014]]","[[-1.0000003000000007e-05, -0.006022380684016298]]","[[1.0000000000000002e-12, 1.0000000000000002e-12]]","[[-1.0000000000000002e-12, -1.0000000000000002e-12]]",1.2674364783286054,natural,0.012193252735759599,"{""cutoff"": {""hi"": [[0.0, 2.2250738585072024e-308]], ""lo"": [[0.0, -2.2250738585072024e-308]], ""width"": [[0.0, 4.450147717014405e-308]]}, ""initial_remainder"": {""hi"": [[0.0001, 0.00020000000000000006]], ""lo"": [[-0.0001, -0.00020000000000000006]], ""width"": [[0.0002, 0.00040000000000000013]]}, ""poly_times_remainder"": {""hi"": [[0.0, 0.00026901734375000473]], ""lo"": [[0.0, -0.00026901734375000473]], ""width"": [[0.0, 0.0005380346875000095]]}, ""polynomial_truncation"": {""hi"": [[0.0, 0.040215188224046926]], ""lo"": [[0.0, -0.046513534581603226]], ""width"": [[0.0, 0.08672872280565015]]}, ""remainder_times_poly"": {""hi"": [[0.0, 0.020823707374728842]], ""lo"": [[0.0, -0.013240447399902518]], ""width"": [[0.0, 0.03406415477463136]]}, ""remainder_times_remainder"": {""hi"": [[0.0, 8.074849071556955e-07]], ""lo"": [[0.0, -8.074849071556955e-07]], ""width"": [[0.0, 1.614969814311391e-06]]}}","{""cutoff"": [[0.0, 4.450147717014405e-308]], ""initial_remainder"": [[0.0002, 0.00040000000000000013]], ""poly_times_remainder"": [[0.0, 0.0005380346875000095]], ""polynomial_truncation"": [[0.0, 0.08672872280565015]], ""remainder_times_poly"": [[0.0, 0.03406415477463136]], ""remainder_times_remainder"": [[0.0, 1.614969814311391e-06]]}","[[0.0001, 0.06150872042743295]]","[[-0.0001, -0.06022380681016293]]",Flowstar raw remainder compat residual not subset of target remainder,"{""initial_remainder"": {""hi"": [[1.0000000000000004e-05, 2.0000000000000015e-05]], ""lo"": [[-1.0000000000000004e-05, -2.0000000000000015e-05]], ""width"": [[2.000000000000001e-05, 4.000000000000003e-05]]}, ""integration_overflow"": {""hi"": [[0.00026727279956054905, 0.0013537872895558794]], ""lo"": [[-0.00014659687296549682, -0.0008641237196197624]], ""width"": [[0.0004138696725260459, 0.002217911009175642]]}, ""poly_times_remainder"": {""hi"": [[5e-324, 2.6942912727865063e-05]], ""lo"": [[-5e-324, -2.6942912727865063e-05]], ""width"": [[1e-323, 5.3885825455730126e-05]]}, ""polynomial_truncation"": {""hi"": [[5e-324, 0.00122258894228151]], ""lo"": [[-5e-324, -0.0021247469235001156]], ""width"": [[1e-323, 0.0033473358657816255]]}, ""remainder_times_poly"": {""hi"": [[5e-324, 0.00025542470236543727]], ""lo"": [[-5e-324, -0.0002621227614780602]], ""width"": [[1e-323, 0.0005175474638434974]]}, ""remainder_times_remainder"": {""hi"": [[5e-324, 1.016438475179361e-08]], ""lo"": [[-5e-324, -1.016438475179361e-08]], ""width"": [[1e-323, 2.032876950358722e-08]]}}","{""initial_remainder"": [[2.000000000000001e-05, 4.000000000000003e-05]], ""integration_overflow"": [[0.0004138696725260459, 0.002217911009175642]], ""poly_times_remainder"": [[1e-323, 5.3885825455730126e-05]], ""polynomial_truncation"": [[1e-323, 0.0033473358657816255]], ""remainder_times_poly"": [[1e-323, 0.0005175474638434974]], ""remainder_times_remainder"": [[1e-323, 2.032876950358722e-08]]}",0,1.1,flowstar_compat,0.5,0,"[[8.9999997e-05, -0.006050872045743301]]",False,0.0,False,"{""cutoff"": {""hi"": [[2.225073858507202e-308, 2.225073858507202e-308]], ""lo"": [[-2.225073858507202e-308, -2.225073858507202e-308]], ""width"": [[4.450147717014404e-308, 4.450147717014404e-308]]}, ""initial_remainder"": {""hi"": [[1.0000000000000004e-05, 2.0000000000000015e-05]], ""lo"": [[-1.0000000000000004e-05, -2.0000000000000015e-05]], ""width"": [[2.000000000000001e-05, 4.000000000000003e-05]]}, ""integration_overflow"": {""hi"": [[0.00026727279956054905, 0.0013537872895558794]], ""lo"": [[-0.00014659687296549682, -0.0008641237196197624]], ""width"": [[0.0004138696725260459, 0.002217911009175642]]}, ""poly_times_remainder"": {""hi"": [[5e-324, 2.6942912727865063e-05]], ""lo"": [[-5e-324, -2.6942912727865063e-05]], ""width"": [[1e-323, 5.3885825455730126e-05]]}, ""polynomial_truncation"": {""hi"": [[5e-324, 0.00122258894228151]], ""lo"": [[-5e-324, -0.0021247469235001156]], ""width"": [[1e-323, 0.0033473358657816255]]}, ""remainder_times_poly"": {""hi"": [[5e-324, 0.00025542470236543727]], ""lo"": [[-5e-324, -0.0002621227614780602]], ""width"": [[1e-323, 0.0005175474638434974]]}, ""remainder_times_remainder"": {""hi"": [[5e-324, 1.016438475179361e-08]], ""lo"": [[-5e-324, -1.016438475179361e-08]], ""width"": [[1e-323, 2.032876950358722e-08]]}}","{""cutoff"": [[4.450147717014404e-308, 4.450147717014404e-308]], ""initial_remainder"": [[2.000000000000001e-05, 4.000000000000003e-05]], ""integration_overflow"": [[0.0004138696725260459, 0.002217911009175642]], ""poly_times_remainder"": [[1e-323, 5.3885825455730126e-05]], ""polynomial_truncation"": [[1e-323, 0.0033473358657816255]], ""remainder_times_poly"": [[1e-323, 0.0005175474638434974]], ""remainder_times_remainder"": [[1e-323, 2.032876950358722e-08]]}",Flowstar raw remainder compat residual not subset of target remainder,flowstar_raw_remainder_compat,failed
"[[5.000001000000002e-06, 0.0006436581484371152]]","[[-5.000001000000002e-06, -0.0005118466780257314]]",2,1,"[[0.0001, 0.0001]]","[[-0.0001, -0.0001]]",True,True,0.05,0.1,0.002,0.05,dense,4,"[[2.7026852745605664e-05, 0.0003100051510670388]]","[[-1.5812370664510275e-05, -0.0002799143129152918]]",0.0006327586873924465,remainder_validation,"[[5.000003000000005e-06, 0.0006436581504371155]]","[[-5.000003000000005e-06, -0.0005118466800257317]]","[[1.0000000000000002e-12, 1.0000000000000002e-12]]","[[-1.0000000000000002e-12, -1.0000000000000002e-12]]",0.7978983025091955,natural,0.0011655048364628473,"{""cutoff"": {""hi"": [[0.0, 2.2250738585072024e-308]], ""lo"": [[0.0, -2.2250738585072024e-308]], ""width"": [[0.0, 4.450147717014405e-308]]}, ""initial_remainder"": {""hi"": [[0.0001, 0.00020000000000000006]], ""lo"": [[-0.0001, -0.00020000000000000006]], ""width"": [[0.0002, 0.00040000000000000013]]}, ""poly_times_remainder"": {""hi"": [[0.0, 0.00023140433593750405]], ""lo"": [[0.0, -0.00023140433593750405]], ""width"": [[0.0, 0.0004628086718750081]]}, ""polynomial_truncation"": {""hi"": [[0.0, 0.008585942488287155]], ""lo"": [[0.0, -0.007489143144546736]], ""width"": [[0.0, 0.016075085632833892]]}, ""remainder_times_poly"": {""hi"": [[0.0, 0.0038556623888533104]], ""lo"": [[0.0, -0.0023162323243660545]], ""width"": [[0.0, 0.0061718947132193645]]}, ""remainder_times_remainder"": {""hi"": [[0.0, 1.5373566432191778e-07]], ""lo"": [[0.0, -1.5373566432191778e-07]], ""width"": [[0.0, 3.0747132864383555e-07]]}}","{""cutoff"": [[0.0, 4.450147717014405e-308]], ""initial_remainder"": [[0.0002, 0.00040000000000000013]], ""poly_times_remainder"": [[0.0, 0.0004628086718750081]], ""polynomial_truncation"": [[0.0, 0.016075085632833892]], ""remainder_times_poly"": [[0.0, 0.0061718947132193645]], ""remainder_times_remainder"": [[0.0, 3.0747132864383555e-07]]}","[[0.0001, 0.012873162948742299]]","[[-0.0001, -0.010236933540514623]]",Flowstar raw remainder compat residual not subset of target remainder,"{""initial_remainder"": {""hi"": [[5.000000000000002e-06, 1.0000000000000008e-05]], ""lo"": [[-5.000000000000002e-06, -1.0000000000000008e-05]], ""width"": [[1.0000000000000004e-05, 2.0000000000000015e-05]]}, ""integration_overflow"": {""hi"": [[2.2026851745605648e-05, 0.00018237919216950886]], ""lo"": [[-1.0812369664510258e-05, -0.00011384954447619262]], ""width"": [[3.2839221410115904e-05, 0.00029622873664570147]]}, ""poly_times_remainder"": {""hi"": [[5e-324, 1.157297892049174e-05]], ""lo"": [[-5e-324, -1.157297892049174e-05]], ""width"": [[1e-323, 2.314595784098348e-05]]}, ""polynomial_truncation"": {""hi"": [[5e-324, 5.81065900081337e-05]], ""lo"": [[-5e-324, -9.795181655984501e-05]], ""width"": [[1e-323, 0.0001560584065679787]]}, ""remainder_times_poly"": {""hi"": [[5e-324, 4.794447729321165e-05]], ""lo"": [[-5e-324, -4.6538060283069613e-05]], ""width"": [[1e-323, 9.448253757628127e-05]]}, ""remainder_times_remainder"": {""hi"": [[5e-324, 1.911675692495238e-09]], ""lo"": [[-5e-324, -1.911675692495238e-09]], ""width"": [[1e-323, 3.823351384990476e-09]]}}","{""initial_remainder"": [[1.0000000000000004e-05, 2.0000000000000015e-05]], ""integration_overflow"": [[3.2839221410115904e-05, 0.00029622873664570147]], ""poly_times_remainder"": [[1e-323, 2.314595784098348e-05]], ""polynomial_truncation"": [[1e-323, 0.0001560584065679787]], ""remainder_times_poly"": [[1e-323, 9.448253757628127e-05]], ""remainder_times_remainder"": [[1e-323, 3.823351384990476e-09]]}",0,1.1,flowstar_compat,0.5,0,"[[9.4999997e-05, -0.0005436581504371155]]",False,0.0,False,"{""cutoff"": {""hi"": [[2.225073858507202e-308, 2.225073858507202e-308]], ""lo"": [[-2.225073858507202e-308, -2.225073858507202e-308]], ""width"": [[4.450147717014404e-308, 4.450147717014404e-308]]}, ""initial_remainder"": {""hi"": [[5.000000000000002e-06, 1.0000000000000008e-05]], ""lo"": [[-5.000000000000002e-06, -1.0000000000000008e-05]], ""width"": [[1.0000000000000004e-05, 2.0000000000000015e-05]]}, ""integration_overflow"": {""hi"": [[2.2026851745605648e-05, 0.00018237919216950886]], ""lo"": [[-1.0812369664510258e-05, -0.00011384954447619262]], ""width"": [[3.2839221410115904e-05, 0.00029622873664570147]]}, ""poly_times_remainder"": {""hi"": [[5e-324, 1.157297892049174e-05]], ""lo"": [[-5e-324, -1.157297892049174e-05]], ""width"": [[1e-323, 2.314595784098348e-05]]}, ""polynomial_truncation"": {""hi"": [[5e-324, 5.81065900081337e-05]], ""lo"": [[-5e-324, -9.795181655984501e-05]], ""width"": [[1e-323, 0.0001560584065679787]]}, ""remainder_times_poly"": {""hi"": [[5e-324, 4.794447729321165e-05]], ""lo"": [[-5e-324, -4.6538060283069613e-05]], ""width"": [[1e-323, 9.448253757628127e-05]]}, ""remainder_times_remainder"": {""hi"": [[5e-324, 1.911675692495238e-09]], ""lo"": [[-5e-324, -1.911675692495238e-09]], ""width"": [[1e-323, 3.823351384990476e-09]]}}","{""cutoff"": [[4.450147717014404e-308, 4.450147717014404e-308]], ""initial_remainder"": [[1.0000000000000004e-05, 2.0000000000000015e-05]], ""integration_overflow"": [[3.2839221410115904e-05, 0.00029622873664570147]], ""poly_times_remainder"": [[1e-323, 2.314595784098348e-05]], ""polynomial_truncation"": [[1e-323, 0.0001560584065679787]], ""remainder_times_poly"": [[1e-323, 9.448253757628127e-05]], ""remainder_times_remainder"": [[1e-323, 3.823351384990476e-09]]}",Flowstar raw remainder compat residual not subset of target remainder,flowstar_raw_remainder_compat,failed
"[[2.500001000000001e-06, 0.00010750515080699003]]","[[-2.500001000000001e-06, -8.661021147948803e-05]]",3,1,"[[0.0001, 0.0001]]","[[-0.0001, -0.0001]]",True,True,0.025,0.1,0.002,0.025,dense,4,"[[4.794740666461968e-06, 6.376925165949638e-05]]","[[-3.513868179552734e-06, -5.6533345624558456e-05]]",0.00012861120613006952,remainder_validation,"[[2.5000030000000018e-06, 0.00010750515280699007]]","[[-2.5000030000000018e-06, -8.661021347948806e-05]]","[[1.0000000000000002e-12, 1.0000000000000002e-12]]","[[-1.0000000000000002e-12, -1.0000000000000002e-12]]",0.5910363944143064,natural,0.00019911537228647813,"{""cutoff"": {""hi"": [[0.0, 2.2250738585072024e-308]], ""lo"": [[0.0, -2.2250738585072024e-308]], ""width"": [[0.0, 4.450147717014405e-308]]}, ""initial_remainder"": {""hi"": [[0.0001, 0.00020000000000000006]], ""lo"": [[-0.0001, -0.00020000000000000006]], ""width"": [[0.0002, 0.00040000000000000013]]}, ""poly_times_remainder"": {""hi"": [[0.0, 0.00021342608398437874]], ""lo"": [[0.0, -0.00021342608398437874]], ""width"": [[0.0, 0.00042685216796875747]]}, ""polynomial_truncation"": {""hi"": [[0.0, 0.002586212470298118]], ""lo"": [[0.0, -0.002106942214074563]], ""width"": [[0.0, 0.004693154684372681]]}, ""remainder_times_poly"": {""hi"": [[0.0, 0.001300514956294207]], ""lo"": [[0.0, -0.0009439876394176825]], ""width"": [[0.0, 0.0022445025957118893]]}, ""remainder_times_remainder"": {""hi"": [[0.0, 5.2481702894514224e-08]], ""lo"": [[0.0, -5.2481702894514224e-08]], ""width"": [[0.0, 1.0496340578902845e-07]]}}","{""cutoff"": [[0.0, 4.450147717014405e-308]], ""initial_remainder"": [[0.0002, 0.00040000000000000013]], ""poly_times_remainder"": [[0.0, 0.00042685216796875747]], ""polynomial_truncation"": [[0.0, 0.004693154684372681]], ""remainder_times_poly"": [[0.0, 0.0022445025957118893]], ""remainder_times_remainder"": [[0.0, 1.0496340578902845e-07]]}","[[0.0001, 0.0043002059922796]]","[[-0.0001, -0.00346440841917952]]",Flowstar raw remainder compat residual not subset of target remainder,"{""initial_remainder"": {""hi"": [[2.500000000000001e-06, 5.000000000000004e-06]], ""lo"": [[-2.500000000000001e-06, -5.000000000000004e-06]], ""width"": [[5.000000000000002e-06, 1.0000000000000008e-05]]}, ""integration_overflow"": {""hi"": [[2.2947396664619636e-06, 2.9821417558690147e-05]], ""lo"": [[-1.0138671795527316e-06, -2.1026408426672448e-05]], ""width"": [[3.308606846014695e-06, 5.0847825985362595e-05]]}, ""poly_times_remainder"": {""hi"": [[5e-324, 5.335848291905815e-06]], ""lo"": [[-5e-324, -5.335848291905815e-06]], ""width"": [[1e-323, 1.067169658381163e-05]]}, ""polynomial_truncation"": {""hi"": [[5e-324, 4.7545586482238065e-06]], ""lo"": [[-5e-324, -6.432349701468693e-06]], ""width"": [[1e-323, 1.1186908349692499e-05]]}, ""remainder_times_poly"": {""hi"": [[5e-324, 1.88566652083351e-05]], ""lo"": [[-5e-324, -1.8737977252170022e-05]], ""width"": [[1e-323, 3.759464246050512e-05]]}, ""remainder_times_remainder"": {""hi"": [[5e-324, 7.60952341421046e-10]], ""lo"": [[-5e-324, -7.60952341421046e-10]], ""width"": [[1e-323, 1.521904682842092e-09]]}}","{""initial_remainder"": [[5.000000000000002e-06, 1.0000000000000008e-05]], ""integration_overflow"": [[3.308606846014695e-06, 5.0847825985362595e-05]], ""poly_times_remainder"": [[1e-323, 1.067169658381163e-05]], ""polynomial_truncation"": [[1e-323, 1.1186908349692499e-05]], ""remainder_times_poly"": [[1e-323, 3.759464246050512e-05]], ""remainder_times_remainder"": [[1e-323, 1.521904682842092e-09]]}",0,1.1,flowstar_compat,0.5,0,"[[9.7499997e-05, -7.50515280699006e-06]]",False,0.0,False,"{""cutoff"": {""hi"": [[2.225073858507202e-308, 2.225073858507202e-308]], ""lo"": [[-2.225073858507202e-308, -2.225073858507202e-308]], ""width"": [[4.450147717014404e-308, 4.450147717014404e-308]]}, ""initial_remainder"": {""hi"": [[2.500000000000001e-06, 5.000000000000004e-06]], ""lo"": [[-2.500000000000001e-06, -5.000000000000004e-06]], ""width"": [[5.000000000000002e-06, 1.0000000000000008e-05]]}, ""integration_overflow"": {""hi"": [[2.2947396664619636e-06, 2.9821417558690147e-05]], ""lo"": [[-1.0138671795527316e-06, -2.1026408426672448e-05]], ""width"": [[3.308606846014695e-06, 5.0847825985362595e-05]]}, ""poly_times_remainder"": {""hi"": [[5e-324, 5.335848291905815e-06]], ""lo"": [[-5e-324, -5.335848291905815e-06]], ""width"": [[1e-323, 1.067169658381163e-05]]}, ""polynomial_truncation"": {""hi"": [[5e-324, 4.7545586482238065e-06]], ""lo"": [[-5e-324, -6.432349701468693e-06]], ""width"": [[1e-323, 1.1186908349692499e-05]]}, ""remainder_times_poly"": {""hi"": [[5e-324, 1.88566652083351e-05]], ""lo"": [[-5e-324, -1.8737977252170022e-05]], ""width"": [[1e-323, 3.759464246050512e-05]]}, ""remainder_times_remainder"": {""hi"": [[5e-324, 7.60952341421046e-10]], ""lo"": [[-5e-324, -7.60952341421046e-10]], ""width"": [[1e-323, 1.521904682842092e-09]]}}","{""cutoff"": [[4.450147717014404e-308, 4.450147717014404e-308]], ""initial_remainder"": [[5.000000000000002e-06, 1.0000000000000008e-05]], ""integration_overflow"": [[3.308606846014695e-06, 5.0847825985362595e-05]], ""poly_times_remainder"": [[1e-323, 1.067169658381163e-05]], ""polynomial_truncation"": [[1e-323, 1.1186908349692499e-05]], ""remainder_times_poly"": [[1e-323, 3.759464246050512e-05]], ""remainder_times_remainder"": [[1e-323, 1.521904682842092e-09]]}",Flowstar raw remainder compat residual not subset of target remainder,flowstar_raw_remainder_compat,failed
"[[1.2500010000000006e-06, 2.7521185465707292e-05]]","[[-1.2500010000000006e-06, -2.4640075802100153e-05]]",4,1,"[[0.0001, 0.0001]]","[[-0.0001, -0.0001]]",True,True,0.0125,0.1,0.002,0.0125,dense,4,"[[1.544918197987441e-06, 2.0300499608332578e-05]]","[[-1.3885884425371524e-06, -1.914723402649069e-05]]",4.2381240275347856e-05,remainder_validation,"[[1.2500030000000012e-06, 2.75211874657073e-05]]","[[-1.2500030000000012e-06, -2.4640077802100162e-05]]","[[1.0000000000000002e-12, 1.0000000000000002e-12]]","[[-1.0000000000000002e-12, -1.0000000000000002e-12]]",0.49365905538460386,natural,5.466127126780747e-05,"{""cutoff"": {""hi"": [[0.0, 2.2250738585072024e-308]], ""lo"": [[0.0, -2.2250738585072024e-308]], ""width"": [[0.0, 4.450147717014405e-308]]}, ""initial_remainder"": {""hi"": [[0.0001, 0.00020000000000000006]], ""lo"": [[-0.0001, -0.00020000000000000006]], ""width"": [[0.0002, 0.00040000000000000013]]}, ""poly_times_remainder"": {""hi"": [[0.0, 0.00020464402099609733]], ""lo"": [[0.0, -0.00020464402099609733]], ""width"": [[0.0, 0.00040928804199219466]]}, ""polynomial_truncation"": {""hi"": [[0.0, 0.0009702452941501869]], ""lo"": [[0.0, -0.000826499400228014]], ""width"": [[0.0, 0.0017967446943782008]]}, ""remainder_times_poly"": {""hi"": [[0.0, 0.0008267718860079138]], ""lo"": [[0.0, -0.0007400290068415164]], ""width"": [[0.0, 0.0015668008928494302]]}, ""remainder_times_remainder"": {""hi"": [[0.0, 3.355610238281065e-08]], ""lo"": [[0.0, -3.355610238281065e-08]], ""width"": [[0.0, 6.71122047656213e-08]]}}","{""cutoff"": [[0.0, 4.450147717014405e-308]], ""initial_remainder"": [[0.0002, 0.00040000000000000013]], ""poly_times_remainder"": [[0.0, 0.00040928804199219466]], ""polynomial_truncation"": [[0.0, 0.0017967446943782008]], ""remainder_times_poly"": [[0.0, 0.0015668008928494302]], ""remainder_times_remainder"": [[0.0, 6.71122047656213e-08]]}","[[0.0001, 0.0022016947572565827]]","[[-0.0001, -0.0019712059841680116]]",,"{""initial_remainder"": {""hi"": [[1.2500000000000005e-06, 2.500000000000002e-06]], ""lo"": [[-1.2500000000000005e-06, -2.500000000000002e-06]], ""width"": [[2.500000000000001e-06, 5.000000000000004e-06]]}, ""integration_overflow"": {""hi"": [[2.949171979874397e-07, 5.717123910070752e-06]], ""lo"": [[-1.385874425371511e-07, -4.610597669495003e-06]], ""width"": [[4.335046405245908e-07, 1.0327721579565755e-05]]}, ""poly_times_remainder"": {""hi"": [[5e-324, 2.558065469416028e-06]], ""lo"": [[-5e-324, -2.558065469416028e-06]], ""width"": [[1e-323, 5.116130938832056e-06]]}, ""polynomial_truncation"": {""hi"": [[5e-324, 6.412684672177839e-07]], ""lo"": [[-5e-324, -6.02523478966571e-07]], ""width"": [[1e-323, 1.2437919461843549e-06]]}, ""remainder_times_poly"": {""hi"": [[5e-324, 8.883680200646912e-06]], ""lo"": [[-5e-324, -8.875685847631984e-06]], ""width"": [[1e-323, 1.7759366048278898e-05]]}, ""remainder_times_remainder"": {""hi"": [[5e-324, 3.605609810808228e-10]], ""lo"": [[-5e-324, -3.605609810808228e-10]], ""width"": [[1e-323, 7.211219621616456e-10]]}}","{""initial_remainder"": [[2.500000000000001e-06, 5.000000000000004e-06]], ""integration_overflow"": [[4.335046405245908e-07, 1.0327721579565755e-05]], ""poly_times_remainder"": [[1e-323, 5.116130938832056e-06]], ""polynomial_truncation"": [[1e-323, 1.2437919461843549e-06]], ""remainder_times_poly"": [[1e-323, 1.7759366048278898e-05]], ""remainder_times_remainder"": [[1e-323, 7.211219621616456e-10]]}",0,1.1,flowstar_compat,0.5,0,"[[9.8749997e-05, 7.24788125342927e-05]]",True,0.0,True,"{""cutoff"": {""hi"": [[2.225073858507202e-308, 2.225073858507202e-308]], ""lo"": [[-2.225073858507202e-308, -2.225073858507202e-308]], ""width"": [[4.450147717014404e-308, 4.450147717014404e-308]]}, ""initial_remainder"": {""hi"": [[1.2500000000000005e-06, 2.500000000000002e-06]], ""lo"": [[-1.2500000000000005e-06, -2.500000000000002e-06]], ""width"": [[2.500000000000001e-06, 5.000000000000004e-06]]}, ""integration_overflow"": {""hi"": [[2.949171979874397e-07, 5.717123910070752e-06]], ""lo"": [[-1.385874425371511e-07, -4.610597669495003e-06]], ""width"": [[4.335046405245908e-07, 1.0327721579565755e-05]]}, ""poly_times_remainder"": {""hi"": [[5e-324, 2.558065469416028e-06]], ""lo"": [[-5e-324, -2.558065469416028e-06]], ""width"": [[1e-323, 5.116130938832056e-06]]}, ""polynomial_truncation"": {""hi"": [[5e-324, 6.412684672177839e-07]], ""lo"": [[-5e-324, -6.02523478966571e-07]], ""width"": [[1e-323, 1.2437919461843549e-06]]}, ""remainder_times_poly"": {""hi"": [[5e-324, 8.883680200646912e-06]], ""lo"": [[-5e-324, -8.875685847631984e-06]], ""width"": [[1e-323, 1.7759366048278898e-05]]}, ""remainder_times_remainder"": {""hi"": [[5e-324, 3.605609810808228e-10]], ""lo"": [[-5e-324, -3.605609810808228e-10]], ""width"": [[1e-323, 7.211219621616456e-10]]}}","{""cutoff"": [[4.450147717014404e-308, 4.450147717014404e-308]], ""initial_remainder"": [[2.500000000000001e-06, 5.000000000000004e-06]], ""integration_overflow"": [[4.335046405245908e-07, 1.0327721579565755e-05]], ""poly_times_remainder"": [[1e-323, 5.116130938832056e-06]], ""polynomial_truncation"": [[1e-323, 1.2437919461843549e-06]], ""remainder_times_poly"": [[1e-323, 1.7759366048278898e-05]], ""remainder_times_remainder"": [[1e-323, 7.211219621616456e-10]]}",,flowstar_raw_remainder_compat,validated
