path,size_bytes,blob_sha1,extension,classification,active_tree_decision
experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/plots/05_common_box_carry_width_vs_time.png,203580,66099adf56e59850ece8ef0198aa7e5b802bb73f,.png,provisional_due_to_known_protocol_defects,manual_review
experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/plots/06_affine_vs_box_carry.png,72410,f29841b0f64f94bd7fd7aa6d216a32a9a55c0872,.png,provisional_due_to_known_protocol_defects,manual_review
experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/plots/07_native_low_order_width_curves.png,129575,5a0de2e553c6509c31eb51ac1202e1cc255c676c,.png,provisional_due_to_known_protocol_defects,manual_review
experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/plots/08_native_practical_width_runtime_pareto.png,155959,af724232d7512960a7b006bbe3e776dfa8885d21,.png,provisional_due_to_known_protocol_defects,manual_review
experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/plots/09_successful_horizon_vs_runtime.png,71566,0dc1c601092f984ba98781d3a6771c3568fe358f,.png,provisional_due_to_known_protocol_defects,manual_review
experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/plots/10_polynomial_remainder_decomposition.png,128570,45145e43ff78eb188953ee213d14c75c85b94d8e,.png,provisional_due_to_known_protocol_defects,manual_review
experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/plots/11_monomial_family_support.png,60876,6b46b9c587f49975149133a288b41180d4b8f1c9,.png,provisional_due_to_known_protocol_defects,manual_review
experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/plots/12_torch_reset_order_ablation.png,84927,a8217b2ddba59bea763c2f5f581c54745fe57f75,.png,provisional_due_to_known_protocol_defects,manual_review
experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/plots/13_diffreach_affine_quasi_symbolic_ablation.png,71317,c1637542abfa4d3da2a2d0b5fb77114c68c4f1ec,.png,provisional_due_to_known_protocol_defects,manual_review
experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/plots/14_flowstar_order_step_qr_symbolic_refinement_ablation.png,76020,94a300d0317133037734a37d32971bfe461d389a,.png,provisional_due_to_known_protocol_defects,manual_review
experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/plots/15_matched_basis_results.png,78939,cff916bd36937ac5b73f705b72c114f2cb8e26f5,.png,provisional_due_to_known_protocol_defects,manual_review
experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/plots/16_common_defect_vs_native_remainder.png,97688,1095d14734d74e4831b65ff7563be7aeae023abd,.png,provisional_due_to_known_protocol_defects,manual_review
experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/plots/17_runtime_decomposition.png,238627,22c7c07babcadd00c445c1d69d8b5007789fbf97,.png,provisional_due_to_known_protocol_defects,manual_review
experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/plots/18_failure_categories.png,89593,992d8e2cf46af17169bdac18eba87eb98f190862,.png,provisional_due_to_known_protocol_defects,manual_review
experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/raw_results.csv,50960494,eb9289375fc330823e7e1c2acf63519084204530,.csv,provisional_due_to_known_protocol_defects,manual_review
experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/repository_audit.json,45470,667f2d5ec7004f885b18cfee8422b2af324a34b3,.json,provisional_due_to_known_protocol_defects,manual_review
experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/runtime_summary.csv,6121,d284542726b332e8aa151fe1a17151b85c7378a3,.csv,provisional_due_to_known_protocol_defects,manual_review
experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/three_tool_deep_study_report.md,40413,09696a51edeb9b2f95c6b0c3bdf5b47fbdc6a7c4,.md,provisional_due_to_known_protocol_defects,manual_review
experiments/three_way_common_contract/results/.gitignore,14,d6b7ef32c8478a48c3994dcadc86837f4371184d,,historical_or_generated,manual_review
experiments/three_way_common_contract/results/20260724T132534Z/benchmark_spec.yaml,3445,f13a081c06c44ab00c31a94adcb0fb64f07b5b5c,.yaml,historical_or_generated,manual_review
experiments/three_way_common_contract/results/20260724T132534Z/common_time_summary.csv,9143,93d631d05b5cf1d66f628f1896c6c9d1d2ec58c2,.csv,historical_or_generated,manual_review
experiments/three_way_common_contract/results/20260724T132534Z/correctness_checks.json,3593,4dc133e7da2d7755297b2354b63c90f907e5954f,.json,historical_or_generated,manual_review
experiments/three_way_common_contract/results/20260724T132534Z/diffreach_upstream_provenance.json,1375,12c812e4cfe8cfa9d5a02c1dc0898a65acf61903,.json,historical_or_generated,manual_review
experiments/three_way_common_contract/results/20260724T132534Z/environment.json,9825,5cfe91e142b710247feaf40595cbbf1760970c60,.json,historical_or_generated,manual_review
experiments/three_way_common_contract/results/20260724T132534Z/failure_horizon_summary.csv,6860,4d204932c972efaf2cee59183561d1dacc1c9c45,.csv,historical_or_generated,manual_review
experiments/three_way_common_contract/results/20260724T132534Z/logs/collect.log,483,0ff4af23b3afea230bba782dcc7c101b083361b0,.log,historical_or_generated,manual_review
experiments/three_way_common_contract/results/20260724T132534Z/logs/diffreach.log,2193,e36f8417f1f2f669005a45837ee5f5271fcc105f,.log,historical_or_generated,manual_review
experiments/three_way_common_contract/results/20260724T132534Z/logs/flowstar.log,1406,c0a33f0b2506199c72e182465d37b65797123ac3,.log,historical_or_generated,manual_review
experiments/three_way_common_contract/results/20260724T132534Z/logs/plot.log,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,.log,historical_or_generated,manual_review
experiments/three_way_common_contract/results/20260724T132534Z/logs/report.log,159,ec86427c4150e36ee837595c6a26526549c7028d,.log,historical_or_generated,manual_review
experiments/three_way_common_contract/results/20260724T132534Z/logs/torch.log,1359,bbc714f31abb39840698c137cf331bec764a3f2c,.log,historical_or_generated,manual_review
experiments/three_way_common_contract/results/20260724T132534Z/one_step_summary.csv,16763,b0c200a1511669c22cb7d0fc17f7ebae460fb17e,.csv,historical_or_generated,manual_review
experiments/three_way_common_contract/results/20260724T132534Z/plots/common_time_grouped_width_bars.png,88710,97a4b40275428de89dc319f98dd0907c99698639,.png,historical_or_generated,manual_review
experiments/three_way_common_contract/results/20260724T132534Z/plots/first_validation_failure_horizon.png,109787,b68fd36844acbbb11cc1cc5e36c9e468e3bf3c8a,.png,historical_or_generated,manual_review
experiments/three_way_common_contract/results/20260724T132534Z/plots/multi_step_common_box_carry_width_vs_time.png,216124,f1180d9b5ac0e33b2c816cf0bedea3933529ac64,.png,historical_or_generated,manual_review
experiments/three_way_common_contract/results/20260724T132534Z/plots/native_low_order_width_curves.png,257919,646fb71a335db74dececeba95dfe7532ac730ce4,.png,historical_or_generated,manual_review
experiments/three_way_common_contract/results/20260724T132534Z/plots/one_step_exact_inflation_ratio_vs_h.png,124193,7b00aa035aa399998301665b13a40ccc83cfacb6,.png,historical_or_generated,manual_review
experiments/three_way_common_contract/results/20260724T132534Z/plots/runtime_decomposition.png,81098,c6a8a07c6d73745a640c4273ba442f66f92222a8,.png,historical_or_generated,manual_review
experiments/three_way_common_contract/results/20260724T132534Z/plots/semantics_table.png,226681,733e94fdb8b7fd0f085816dba9e935942c99996c,.png,historical_or_generated,manual_review
experiments/three_way_common_contract/results/20260724T132534Z/raw_results.csv,12386141,3ed9d9b13604fbf3c3efd6c6f7efce9ee0753669,.csv,historical_or_generated,manual_review
experiments/three_way_common_contract/results/20260724T132534Z/run_summary.csv,42353,6c738f98789cf8705214e90dd25a6f8e142a6893,.csv,historical_or_generated,manual_review
experiments/three_way_common_contract/results/20260724T132534Z/runtime_summary.csv,10798,b5922783f80c7bef05f5adfe0e80cefb34257fa4,.csv,historical_or_generated,manual_review
experiments/three_way_common_contract/results/20260724T132534Z/semantics_summary.csv,2753,76dbfb2a8278483ff606341ec42140ff5fcdbfec,.csv,historical_or_generated,manual_review
experiments/three_way_common_contract/results/20260724T132534Z/three_way_common_contract_report.md,32053,ad5e756b438ac6e108c943b4c8715810d9179ee6,.md,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/.gitignore,14,d6b7ef32c8478a48c3994dcadc86837f4371184d,,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/RESULT_NOTES.md,1140,a72edc2bd93723c47b723fd16493f0d808bac4bd,.md,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/benchmark_spec.yaml,2435,8604d193c85d1f059f85c903c577f1364233fb40,.yaml,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/claim_audit.csv,1846,7d5805736f3ba0683b76b26bbcb6983cb3f67a97,.csv,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/corrected_common_time_summary.csv,617603,059b1f2e56fb61c9f9ddc6bdece1af5bb25f0772,.csv,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/corrected_failure_horizon_summary.csv,25124,0a2a6397fb8e9747ae7f4d6911917e65dab37284,.csv,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/corrected_one_step_summary.csv,50875,c4aaf4828749f4625d823facfbe0c980f6b0dde8,.csv,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/correctness_checks.json,2042,ee64a7e725f687d3de3ae2a0638062dc9143fcf3,.json,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/diffreach_endpoint_audit.csv,3821812,598b1cbf0b048ed97ff9c5984d32a76490931d9e,.csv,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/diffreach_provenance.json,394,dbbb4cbc7e585cf60cab3a0a0d838edf3764f380,.json,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/diffreach_runs.json,109295,2ae105ecb80ae0b36bfa306b96b548db0fc6803f,.json,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/environment.json,10680,6e26b1898b96406928e5358ba7b3608d26ba2dfe,.json,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/executive_summary.md,870,529b9c06feffe6c581ae452e3d387b075a5d967c,.md,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/flowstar_audit.csv,2330318,c873c2c3f4079294addf6d7cf6b60f31f3f908d1,.csv,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/flowstar_original_parity.csv,41903,d8e0ead918bff3d50e2f781cabc2ad86d15acb88,.csv,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/flowstar_original_parity_summary.json,628,7044cdd00654256a9aa711627ff8636ccc345111,.json,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/flowstar_parameter_sensitivity.csv,15633,3bd7c7d9fc3ece77399cc15e4c3659a25fbe63b3,.csv,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/flowstar_refinement_trace.csv.gz,20439059,ebfc511c646eca568c593aadf8cc6a98a7701361,.gz,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/flowstar_runs.json,83282,38f2da91241bccd9499e656592b93494f734502d,.json,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/frozen_manifest_after.json,4110,1db2c9753d0b5d1ede8de48beb1366ae5d676032,.json,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/frozen_manifest_before.json,4110,1db2c9753d0b5d1ede8de48beb1366ae5d676032,.json,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/historical_reproduction.json,366,2f14e166f5f2b13a54e2b65780706eae4650f9a1,.json,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/logs/collect.log,1846,2442514de026272a94dd814cfad26c49c82d8db4,.log,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/logs/diffreach.log,5934,ece55dc83e534fac4e719a56998c4e445c635168,.log,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/logs/flowstar.log,6617,949c4fe08c177a4b02b6e5c17535e9a23da26a0f,.log,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/logs/flowstar_build.log,149,e656adf23addafb2fedd8c8a8ef04db31468cf6b,.log,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/logs/plot.log,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,.log,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/logs/report.log,159,fc8a4dff9dee3d2250c3f2adbcb4cd59a78e3046,.log,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/logs/torch.log,3357,53b7f6db8b76005eaa422fed743f7d18b449299f,.log,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/plots/common_box_raw_endpoint_width.pdf,56645,9da8ce5fd9da37befe8e3fdbcc7205d2604c298e,.pdf,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/plots/common_box_raw_endpoint_width.png,252261,36283938b8db4962671a7590d20c3d224d14d9a1,.png,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/plots/flowstar_failure_categories.pdf,11943,d1b19329d95dc44dc0caa39d029843f805fb2277,.pdf,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/plots/flowstar_failure_categories.png,59722,f02464dcac5a41499301204c7a7da57826a03892,.png,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/plots/flowstar_original_vs_generated_parity.pdf,22512,c0a5016e476d2c9686f1088ec526f3e2faced073,.pdf,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/plots/flowstar_original_vs_generated_parity.png,151197,b313d91677df7c1a50a57a8268b9211b7b282d5d,.png,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/plots/flowstar_stock_vs_candidate_reinjection.pdf,25938,9a9c1a03f19ddb43d479e8861dd1314ab2a6d42a,.pdf,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/plots/flowstar_stock_vs_candidate_reinjection.png,126860,fc9d2fd928bae50eeae6198b64523f2760b7d457,.png,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/plots/flowstar_successful_horizon_sensitivity.pdf,15602,2c94023c2d09df8b0289a2879f840ef69495c504,.pdf,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/plots/flowstar_successful_horizon_sensitivity.png,112276,906969f5fba9e7d1a4fc069749e39f5b783231f1,.png,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/plots/native_representation_width.pdf,50327,0f9102f46c806be1d0b4f123241aaed32e6a55f8,.pdf,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/plots/native_representation_width.png,243317,92d6e974d461d7f48059045b486e92e1117f9ca0,.png,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/plots/one_step_raw_endpoint_inflation_vs_h.pdf,19210,32aedfe37691f9be1177fbfb5173933fc7358485,.pdf,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/plots/one_step_raw_endpoint_inflation_vs_h.png,131253,123c65f30b6eed0530cd480c7901ae81f3830a6a,.png,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/plots/one_step_tube_inflation_vs_h.pdf,18760,cd83a1e7fc3ce4a3529bbd6095b47f51bf804481,.pdf,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/plots/one_step_tube_inflation_vs_h.png,117148,04e85bddad59bf2c9c64738cc14774b0e7affd12,.png,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/plots/riccati_lower_upper_vs_exact.pdf,31587,58b974515e42beb6bee1a7ae9f8e37478857995f,.pdf,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/plots/riccati_lower_upper_vs_exact.png,157493,5d38893c940f6a6f2a72d10cf430d3f71143a6e4,.png,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/plots/runtime_decomposition.pdf,15131,109319f61d28b4a0f0e43bc19480ae643d2e9b82,.pdf,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/plots/runtime_decomposition.png,60557,b4d6f51ab214eafb41cc678843463278073719bd,.png,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/plots/torch_raw_vs_tightened_endpoint.pdf,16054,1f7633bf57555b4e819cff09dc85cb7376374f84,.pdf,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/plots/torch_raw_vs_tightened_endpoint.png,83154,1db6b31a70ef9010c142e0de6212ff78182cdef1,.png,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/raw_results.csv,11748424,3bdf23a693706bf8417a9f6ce933e161a5478056,.csv,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/repository_state.txt,26094,30249db2b6a1ed1dda8faa8ad16248b3e08b84e3,.txt,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/repository_summary.json,679,083e54a73ba571fe506aa4bc01723651ad40308d,.json,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/three_way_comparison_repair_report.md,20958,4dbf2f9aeccce03a91dca39474e5f271baa154ee,.md,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/torch_endpoint_audit.csv,5686649,3a15a674a803cb81058f90117cd8bee5bc334042,.csv,historical_or_generated,manual_review
experiments/three_way_comparison_repair/results/20260728T140456Z/torch_runs.json,81243,cdd73a5f2a39c7a98570a59e9d1f3d1fec73c832,.json,historical_or_generated,manual_review
outputs/README_RESULTS.md,2759,6d3a964a410e4dd8453d91c1a00bdaa246eb3af3,.md,historical_or_generated,manual_review
outputs/batched_dense_tm_prototype/dense_tm_demo_report.md,1972,51166e3dc63aa07480183483aece48dad1022ef7,.md,historical_or_generated,manual_review
outputs/batched_dense_tm_prototype/dense_tm_microbench_summary.csv,2801,48e9e59b451a427e15ead24a4c2c403faa2fd875,.csv,historical_or_generated,manual_review
outputs/batched_dense_tm_prototype/dense_tm_parity_report.md,1295,73bee551fdc660a4be2f1750e6d346c36171e225,.md,historical_or_generated,manual_review
outputs/batched_dense_tm_prototype/dense_tm_parity_summary.csv,1574,234829975fe7987d1a7479e2b7353ffa28e581f0,.csv,historical_or_generated,manual_review
outputs/batched_tm_gpu_microbench/gpu_microbench_report.md,2085,b824a214fc38063cd13ac3cb8acd03b35408956c,.md,historical_or_generated,manual_review
outputs/batched_tm_gpu_microbench/gpu_microbench_summary.csv,63268,2b1391b3d54b76c85c74bd161528c0b6c2d4cf22,.csv,historical_or_generated,manual_review
outputs/final_audit_summary.md,4151,8c50f329bd0ab73443bde893782361a38572ae85,.md,historical_or_generated,manual_review
outputs/flowstar_acceptance_predicate_audit/acceptance_predicate_ledger.csv,1598,17b927ef2cc6f4f8fd289d37bbd053b19634c010,.csv,historical_or_generated,manual_review
outputs/flowstar_acceptance_predicate_audit/acceptance_predicate_report.md,2211,93849957566c091e29fbdfb7ec1d9ec4f7a4d01e,.md,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics/README.md,1077,448a3ba07d5b8df828a83d74befbde95f4595c1d,.md,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics/diagnostic_report.md,4044,bd34fc0429855db8e0dbaffdb2130cf48cb89110,.md,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics/diagnostic_runs_summary.csv,5663,a970ea8bfc643be0fec245ca4cc419ef6f68895a,.csv,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics/diagnostic_segments.csv,369410,800f4526d74695136506396125910f953b70c2b0,.csv,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics/diagnostic_validation_attempts.csv,1983932,115370433b95ab74ffec1618f2fbb1e56b95cf4e,.csv,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics/last_validated_t_by_run.png,58080,d43b3da3eff51bd33ec6bfb93d983ab64d62b949,.png,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics/remainder_vs_polynomial_width.png,105956,475d86f5818f536071fb4ecb93a620d91ad1dde6,.png,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics/residual_growth_by_mode_order_substep.png,135508,d48fede7b1d113a5b8e4cf032f805663359b7de6,.png,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics/width_growth_by_mode_order_substep.png,184404,36d15f54e912571c4cfe4176424bf2aab18675a8,.png,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics_stage2/README.md,999,ec3f528524e94d056ce97cf0f95a41ceff9ef444,.md,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics_stage2/adaptive_bisection_segments.csv,286066,15e7ded32855d4a17238d3acedc2e7c50893b1b0,.csv,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics_stage2/adaptive_bisection_summary.csv,2710,3f1edc1c83c3d654712af8b07e099a28d8091d8a,.csv,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics_stage2/dependency_window_segments.csv,721584,811c510c9f57b6c66c83259f093adac62e0ea4f4,.csv,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics_stage2/dependency_window_summary.csv,9689,d4bddc3d3d5b22b11667f710981aa33e1b3dadac,.csv,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics_stage2/diagnostic_stage2_report.md,1410,abbd0f375cb6b69a36187dc7d546a1d480d04bb3,.md,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics_stage2/pre_failure_trace.csv,59435,fff56f3ac66807e05c8007455299d7feb2c7c568,.csv,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics_stage2/pre_failure_trace.md,7703,c34f1fce807f192d243ead1e908ef0c4669d7148,.md,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics_stage2/torch_vs_flowstar_width_trace.csv,176529,ab2d9908a26bc478f65a48ac712789deff7ece14,.csv,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics_stage2/validation_parameter_sensitivity.csv,6478,27d5b3bb4379c790bdc627dfc09f3a17d49575a9,.csv,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics_stage2/vdp_rhs_breakdown.csv,9550732,8a8d131add1e639e99fd028673ef40f520b9ddcf,.csv,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics_stage3/README.md,1010,39f42504bb125338e2da16972d3162c5a25e5074,.md,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics_stage3/active_noise_symbols_vs_t.png,72557,be4c76a414b303fa215c3c86f2b1958b2de07c63,.png,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics_stage3/ordinary_vs_symbolic_remainder_width.png,162650,fc9b7efe81804f83648e2816b8187c3a13dd7d3d,.png,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics_stage3/symbolic_remainder_breakdown.csv,322169,5c141e8361168a0e51d598ca8027ccc96ca9d56f,.csv,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics_stage3/symbolic_remainder_report.md,3658,dfc7601036c7c0301bf170894b8667d59a9a4575,.md,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics_stage3/symbolic_remainder_segments.csv,116053,088ec7a8e4836a9fd0520b5d0ab36865881d160d,.csv,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics_stage3/symbolic_remainder_summary.csv,4505,a9b1ad9f0d108dbc21f0e2e4e1e13e063084f4e2,.csv,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics_stage3/symbolic_remainder_width_breakdown.png,125686,e1dfd877eb78d6e2ba9fd61c832ce1f184886afb,.png,historical_or_generated,manual_review
outputs/flowstar_benchmark_diagnostics_stage3/symbolic_vs_baseline_last_validated_t.png,111967,4bfdf27c98f78d8af2fc0dab320f451b3ecdcd80,.png,historical_or_generated,manual_review
outputs/flowstar_benchmark_parity/README.md,1750,932961d988bafdebd3edd7b42177efd8c9af37f4,.md,historical_or_generated,manual_review
outputs/flowstar_benchmark_parity/generated_flowstar/generated_file_hashes.csv,993,e5584b557d314df892b913bea7c38aeb06ab24bd,.csv,historical_or_generated,manual_review
outputs/flowstar_benchmark_parity/generated_flowstar/generated_flowstar_segments.csv,65233,67f2ec707f0250273bd81f24cb0a9ec53151346e,.csv,historical_or_generated,manual_review
outputs/flowstar_benchmark_parity/generated_flowstar/generated_flowstar_summary.csv,1392,ec2797db0e32bd8362181de06a8e6ff98f8a02b8,.csv,historical_or_generated,manual_review
outputs/flowstar_benchmark_parity/generated_flowstar/generated_vanderpol_original_defaults.cpp,2315,91bee3aac7d28bcb8d07a9dc229fa87269c4ea6e,.cpp,historical_or_generated,manual_review
outputs/flowstar_benchmark_parity/generated_flowstar/generated_vanderpol_original_defaults.stderr.txt,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,.txt,historical_or_generated,manual_review
outputs/flowstar_benchmark_parity/generated_flowstar/generated_vanderpol_original_defaults.stdout.txt,33378,ae700f07eda71ac763aca620496452a0595793b5,.txt,historical_or_generated,manual_review
outputs/flowstar_benchmark_parity/generated_flowstar/generated_vanderpol_phase_xy.png,85050,059c618fdcfb69d5698f4f793711f7b4cf164d33,.png,historical_or_generated,manual_review
outputs/flowstar_benchmark_parity/generated_flowstar/generated_vanderpol_t_x.plt,39083,c768eb5e04e7a561c62281d1943d453fee1692d4,.plt,historical_or_generated,manual_review
outputs/flowstar_benchmark_parity/generated_flowstar/generated_vanderpol_t_x.png,49282,333c01b0396f7882a100cbdb1210a6cc71d104a8,.png,historical_or_generated,manual_review
outputs/flowstar_benchmark_parity/generated_flowstar/generated_vanderpol_t_y.plt,39336,fd5185429eefecefd33a3b918ea091aa48a2958c,.plt,historical_or_generated,manual_review
outputs/flowstar_benchmark_parity/generated_flowstar/generated_vanderpol_t_y.png,42807,39adcc43e4e5c366b0366175f0dd1715d5553e92,.png,historical_or_generated,manual_review
outputs/flowstar_benchmark_parity/generated_flowstar_vs_original_comparison.csv,148,39a7cd522076a861b1a55154c2514fda7fcceec6,.csv,historical_or_generated,manual_review
outputs/flowstar_benchmark_parity/original_flowstar/Makefile,469,ba19e490be9d78b2fd4218e1651dc28f8ace5567,,historical_or_generated,manual_review
outputs/flowstar_benchmark_parity/original_flowstar/README.md,362,8ae3b878fad181d424067eb6e02f37e6f01dac91,.md,historical_or_generated,manual_review
outputs/flowstar_benchmark_parity/original_flowstar/original_file_hashes.csv,1575,5671baa6b4afc7c70062059e7317dad893b8b597,.csv,historical_or_generated,manual_review
outputs/flowstar_benchmark_parity/original_flowstar/original_flowstar_rendered_phase_xy.png,83814,5fc4f4563aa37a784d86c3dfcb5f0bbbd08e7d9e,.png,historical_or_generated,manual_review
outputs/flowstar_benchmark_parity/original_flowstar/original_flowstar_rendered_t_x.png,47679,e24314644d598a940d468d87a88918e87fac440d,.png,historical_or_generated,manual_review
outputs/flowstar_benchmark_parity/original_flowstar/original_flowstar_rendered_t_y.png,40815,44df3b492b15d2ec112d896387f24b19304a7266,.png,historical_or_generated,manual_review
outputs/flowstar_benchmark_parity/original_flowstar/original_flowstar_segments.csv,64653,ec2bcdf212d79bcc84d8e9a501eb9613a3716758,.csv,historical_or_generated,manual_review
