run_id,mode,order,candidate_order,output_order,truncation_range_split,adaptive_order_fallback,fallback_from_order,refinement_pass,residual_subset_current,validation_mode,reset_mode,flowstar_symbolic_queue_max_size,cutoff_threshold,target_remainder_radius,center_correction_width_factor,center_correction_attempts,center_corrections_applied,center_corrected_dimensions,max_center_correction_abs,max_residual_radius_after_correction,selective_high_degree_terms_top_k,max_selective_retained_terms_count,max_selective_dropped_remainder_width_sum,max_flowstar_queue_size_after,max_flowstar_propagated_remainder_width_sum,max_symqueue_propagated_symbolic_width_sum,max_symqueue_new_symbolic_width_sum,max_symqueue_materialized_width_sum,max_symqueue_linear_map_norm,max_insertion_truncation_width,max_insertion_cutoff_width,max_inserted_endpoint_width_sum,max_normalized_reset_width_sum,status,runtime_s,validated_segments,last_validated_t,last_attempted_t,min_h_used,min_regular_h_used,min_final_alignment_h,h_below_flowstar_min_count,max_h_used,num_step_rejections,num_accepted_steps,num_rejected_steps,num_order8_steps,num_order8_attempts,failure_reason,final_width_sum,max_width_sum,max_residual_width_sum,max_remainder_width_sum,notes
flowstar_style_o4_target_insert_symqueue,flowstar_style,4,4,4,,,,,,target_remainder,normalized_insertion_symqueue,100,,0.0001,,0,0,0,,,,,,77,,0.00031163711170903571,0.10039724438641102,0.00031163711170903576,0.35545405351922466,6.3032991612740381e-05,9.8813129168249309e-324,0.72584737312667547,0.73007185477900516,failed,53.171147651039064,77,3.217705703618956,3.2207124823462414,0.012670540809631349,0.012670540809631349,,0,0.10000000000000001,45,77,45,0,0,initial or cutoff remainder exceeds target remainder,0.3847130156142583,0.7513679445578092,0.0065705701695517654,0.00040000000000000007,initial or cutoff remainder exceeds target remainder
flowstar_style_o4_target_cutoff_insert_symqueue,flowstar_style,4,4,4,,,,,,target_remainder,normalized_insertion_symqueue,100,1e-10,0.0001,,0,0,0,,,,,,77,,0.00031163737157711714,0.1003973017526974,0.00031163737157711719,0.35545405351922493,6.3032990723853598e-05,2.1317037159902012e-10,0.72584737438641356,0.73007185606766012,failed,53.770013106055558,77,3.217705703618956,3.2207124823462414,0.012670540809631349,0.012670540809631349,,0,0.10000000000000001,45,77,45,0,0,initial or cutoff remainder exceeds target remainder,0.3847130732642583,0.75136794576963783,0.0065705701695517654,0.00040000000000000007,initial or cutoff remainder exceeds target remainder
flowstar_style_o6_candidate8_output6_insert_symqueue,flowstar_style,6,8,6,,,,,,target_remainder,normalized_insertion_symqueue,100,,0.0001,,0,0,0,,,,,,38,,0.00048880602852173364,0.053489211638176284,0.00048880602852173364,0.35543946089365058,8.9727951729156059e-06,9.8813129168249309e-324,0.72381793951204454,0.72694675153660848,failed,285.78735389374197,38,3.3500000000000014,3.3523437500000015,0.025000000000000001,0.025000000000000001,,0,0.10000000000000001,12,38,12,0,57,initial or cutoff remainder exceeds target remainder,0.46827859468091848,0.79464131298979335,0.00051944903620646204,0.00040000000000000007,initial or cutoff remainder exceeds target remainder
flowstar_style_o6_candidate8_output6_cutoff_insert_symqueue,flowstar_style,6,8,6,,,,,,target_remainder,normalized_insertion_symqueue,100,1e-10,0.0001,,0,0,0,,,,,,38,,0.00048880792551947222,0.05348939675662296,0.00048880792551947222,0.35543946089365053,8.9727783877157686e-06,4.223390122320883e-10,0.72381794030579771,0.72694675234874795,failed,251.79599954094738,38,3.3500000000000014,3.3523437500000015,0.025000000000000001,0.025000000000000001,,0,0.10000000000000001,12,38,12,0,57,initial or cutoff remainder exceeds target remainder,0.46827876569128279,0.79464131337875443,0.00051945008445145372,0.00040000000000000007,initial or cutoff remainder exceeds target remainder
