run_id,t,py_width_sum,flowstar_overlap_width_sum,width_ratio
flowstar_style_o4_target_insert_symqueue,0.012500000000000001,0.45483181408129059,0.56685600000000003,0.80237628971253827
flowstar_style_o4_target_insert_symqueue,0.034375000000000003,0.49838121632938481,0.72724799999999989,0.68529747256697149
flowstar_style_o4_target_insert_symqueue,0.057812500000000003,0.55881618701120495,0.72868399999999989,0.76688411850844129
flowstar_style_o4_target_insert_symqueue,0.082421875000000006,0.59820655959727786,0.79084200000000027,0.75641728638246031
flowstar_style_o4_target_insert_symqueue,0.10087890625000001,0.62298599918380915,0.85816100000000017,0.72595468587340728
flowstar_style_o4_target_insert_symqueue,0.12065429687500001,0.66322440773361491,0.79135600000000017,0.83808602921266129
flowstar_style_o4_target_insert_symqueue,0.14141845703125,0.68198056033578514,0.93772999999999995,0.72726750806285945
flowstar_style_o4_target_insert_symqueue,0.15699157714843751,0.69242442994727016,0.78239600000000009,0.88500507408942541
flowstar_style_o4_target_insert_symqueue,0.17367706298828126,0.71623080829179053,0.9603210000000002,0.74582437361235498
flowstar_style_o4_target_insert_symqueue,0.19119682312011721,0.72123686795897712,0.83479799999999993,0.86396573537427879
flowstar_style_o4_target_insert_symqueue,0.20996799468994143,0.74076734861214311,0.93890600000000002,0.78896859601721903
flowstar_style_o4_target_insert_symqueue,0.22967772483825685,0.74291608004965681,0.89713799999999999,0.82809565535029928
flowstar_style_o4_target_insert_symqueue,0.24446002244949344,0.74212539472664241,0.91797899999999988,0.80843395625242243
flowstar_style_o4_target_insert_symqueue,0.26029819846153263,0.7513679445578092,0.93771700000000013,0.80127367271555183
flowstar_style_o4_target_insert_symqueue,0.27692828327417374,0.74581346952443095,0.95547789999999988,0.78056590270107873
flowstar_style_o4_target_insert_symqueue,0.29474623128771782,0.74980009023392968,0.96745169999999991,0.77502586458210754
flowstar_style_o4_target_insert_symqueue,0.31345507670193912,0.73829839301860267,0.86295860000000013,0.85554323581525527
flowstar_style_o4_target_insert_symqueue,0.33350026821717621,0.73597594296802271,0.94616480000000003,0.77785174735735541
flowstar_style_o4_target_insert_symqueue,0.35454771930817519,0.71836180032767849,0.87833099999999997,0.81787139509783724
flowstar_style_o4_target_insert_symqueue,0.37709855976281692,0.70837008498070908,0.88007150000000023,0.80490060748553827
flowstar_style_o4_target_insert_symqueue,0.40077694224019073,0.68367421405651618,0.8788282999999999,0.77793832317019862
flowstar_style_o4_target_insert_symqueue,0.41853572909822112,0.66414974229465495,0.87388990000000011,0.7599924684959225
flowstar_style_o4_target_insert_symqueue,0.43756300073182508,0.64975689901041733,0.80465000000000009,0.80750251539230378
flowstar_style_o4_target_insert_symqueue,0.45754163594710923,0.62611570435158637,0.7977455,0.7848564540340075
flowstar_style_o4_target_insert_symqueue,0.47894731653491368,0.60703680119607217,0.73255899999999974,0.82865243781875919
flowstar_style_o4_target_insert_symqueue,0.50142328115210832,0.57957781226035676,0.72299599999999986,0.80163349764086778
flowstar_style_o4_target_insert_symqueue,0.52550467181338834,0.55615056847354238,0.76920750000000004,0.72301761029831657
flowstar_style_o4_target_insert_symqueue,0.55079013200773241,0.52561028860969194,0.67799851899999974,0.77523810728219622
flowstar_style_o4_target_insert_symqueue,0.57788169650167243,0.49878229553159137,0.65690352000000007,0.75929307781999911
flowstar_style_o4_target_insert_symqueue,0.60632783922030942,0.46760804904491754,0.63350420000000007,0.73812935896071008
flowstar_style_o4_target_insert_symqueue,0.63680584927599193,0.43932495649803388,0.6092036999999999,0.72114623811055967
flowstar_style_o4_target_insert_symqueue,0.66880775983445861,0.40752791007247979,0.58171829999999991,0.70055886169040904
flowstar_style_o4_target_insert_symqueue,0.70309552114710139,0.37838986251395612,0.53994390000000003,0.70079477240868193
flowstar_style_o4_target_insert_symqueue,0.73909767052537634,0.34870869359468859,0.43811183999999981,0.79593533376018499
flowstar_style_o4_target_insert_symqueue,0.7776714020020995,0.32102234027738064,0.46100718000000018,0.6963499793590644
flowstar_style_o4_target_insert_symqueue,0.81817382005265882,0.29299459517850435,0.39942230000000006,0.73354591162913108
flowstar_style_o4_target_insert_symqueue,0.86156926796397237,0.26849566308439909,0.42635560000000006,0.62974583442647181
flowstar_style_o4_target_insert_symqueue,0.90713448827085164,0.24392210526102437,0.35657119999999987,0.68407685550887021
flowstar_style_o4_target_insert_symqueue,0.95595436717107951,0.22316705543644499,0.3429449,0.65073735004207667
flowstar_style_o4_target_insert_symqueue,1.0072152400163188,0.20216375791708285,0.33100839999999998,0.61075114080815729
