scope,batch,h,requested_horizon,operator_equality,mask_equality,remainder_equality,endpoint_tube_equality,j_phi_equality,cpu_runtime,gpu_runtime,soundness_scope,outcome
full_horizon,64,0.01,10.0,False,True,False,False,False,diagnostic traces only; semantics gate diverged,unavailable; CPU semantics gate diverged,empirically sampled ordinary float64; no formal directed-rounding claim,DIFFREACH_TORCH_DR7_FULL_HORIZON_DIVERGED
