file,line,function,primitive_calls,total_calls,self_seconds,inclusive_seconds
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,56,__init__,121946,121946,1.3902805440000001,4.610779572
~,0,<method 'clone' of 'torch._C.TensorBase' objects>,596541,596541,1.147151024,1.147151024
~,0,<built-in method torch.any>,371038,371038,0.8729320030000001,0.8729320030000001
~,0,<built-in method torch.stack>,101239,101239,0.7046669910000001,0.7046669910000001
~,0,<built-in method torch.full_like>,265369,265369,0.6455633070000001,0.6455633070000001
~,0,<built-in method torch.min>,81297,81297,0.632146041,0.632146041
~,0,<built-in method torch.nextafter>,258789,258789,0.6005944590000001,0.6005944590000001
~,0,<built-in method torch.max>,87297,87297,0.577587333,0.577587333
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,397,_interval_mul,23900,23900,0.5384893540000001,1.4872443780000002
~,0,<method 'reshape' of 'torch._C.TensorBase' objects>,321977,321977,0.47012124800000005,0.47012124800000005
~,0,<built-in method torch.isnan>,243892,243892,0.46163908800000003,0.46163908800000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,152,__mul__,34342,34342,0.46038160800000005,2.968091298
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,15,_as_tensor,243932,243932,0.430851007,1.462887964
~,0,<built-in method unique_dim>,40,40,0.3522253,0.3522253
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,175,pow_int,28271,28271,0.32097506800000003,1.691411191
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,487,_power_interval_bounds,5400,5400,0.295333155,1.222159452
~,0,<method 'pow' of 'torch._C.TensorBase' objects>,99712,99712,0.286632273,0.286632273
~,0,<built-in method torch.all>,100746,100746,0.28601507200000004,0.28601507200000004
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1131,validate_dense_subdivision_cover,1800,1800,0.27988034100000003,0.6108786860000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,127,_is_zero_tensor,33834,33834,0.220636776,0.30157014200000004
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,135,__add__,27772,27772,0.20678021300000002,1.564668812
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,246,__post_init__,11300,11300,0.195999263,0.413394515
~,0,<built-in method torch.abs>,78037,78037,0.191214358,0.191214358
~,0,<built-in method torch.isfinite>,22556,22556,0.18582409500000002,0.18582409500000002
~,0,<method 'sum' of 'torch._C.TensorBase' objects>,8320,8320,0.16775709300000002,0.16775709300000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,316,evaluate_interval,1888,1888,0.158145856,5.7402131590000005
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,520,_monomial_interval_bounds_for_exponents,1800,1800,0.15056407700000002,1.676356787
~,0,<built-in method torch.where>,40741,40741,0.140908829,0.140908829
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,142,__init__,2534,2534,0.135635529,0.615281552
~,0,<built-in method torch.zeros_like>,75325,75325,0.131790994,0.131790994
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,546,_range_for_terms,1800,1800,0.127585687,1.886756131
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2857,_affine_power_transform_matrix,320,320,0.12376746200000001,0.709810037
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,145,need_more_tokens,176660,176660,0.11437865000000001,0.20611753400000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2902,_power_to_bernstein_matrix,320,320,0.109606215,0.27274849100000004
~,0,<built-in method torch.as_tensor>,25193,25193,0.103141118,0.103141118
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/reader.py,99,forward,59240,59240,0.101649445,0.10738692500000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,36,_down,81354,81354,0.100935232,0.5549324400000001
~,0,<built-in method torch.is_floating_point>,261601,261601,0.09997083600000001,0.09997083600000001
~,0,<method 'index_select' of 'torch._C.TensorBase' objects>,16800,16800,0.09986122400000001,0.09986122400000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,40,_up,85222,85222,0.09347915600000001,0.46922579700000006
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,1270,scan_plain,10400,10400,0.08976993300000001,0.264019962
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,113,check_token,107220,107220,0.089365651,0.8382426350000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,235,mul_truncate,221,221,0.086835256,0.29704389400000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1016,_subdivision_influence_scores,360,360,0.08057478800000001,0.14860151500000002
~,0,<built-in method torch.allclose>,3120,3120,0.070898819,0.070898819
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,279,stale_possible_simple_keys,187360,187360,0.069313043,0.069313043
~,0,<built-in method builtins.isinstance>,550643,550643,0.067068925,0.071153006
~,0,<method 'numel' of 'torch._C.TensorBase' objects>,330717,330717,0.065331019,0.065331019
~,0,<method 'detach' of 'torch._C.TensorBase' objects>,44228,44228,0.062567808,0.062567808
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/reader.py,87,peek,303000,303000,0.059715344000000004,0.059715344000000004
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,371,_down,42980,42980,0.058912413000000004,0.31528101000000003
~,0,<built-in method torch.maximum>,20361,20361,0.05641759700000001,0.05641759700000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/endpoint_substitution.py,37,_mul,780,780,0.054096908000000006,0.097494752
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,156,fetch_more_tokens,22500,22500,0.053783258,0.583662083
~,0,<built-in method torch.minimum>,18361,18361,0.053313211000000006,0.053313211000000006
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/parser.py,273,parse_node,13660,13660,0.052178647,0.234240094
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2282,__post_init__,3640,3640,0.049331021,0.096641583
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,375,_up,43220,43220,0.048619668000000005,0.252763595
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,28,_neg_inf_like,81354,81354,0.046629079000000004,0.264499562
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1042,_split_leaf_pair,1080,1080,0.043904812,0.04891174
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,542,<genexpr>,29227,29227,0.043148592,0.06523925500000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2824,_interval_axis_transform,640,640,0.041059514000000005,0.7172775010000001
