file,line,function,primitive_calls,total_calls,self_seconds,inclusive_seconds
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,36,_down,188849,188849,0.22947613500000003,1.285595389
~,0,<built-in method torch.is_floating_point>,579357,579357,0.22287895000000002,0.22287895000000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,40,_up,197393,197393,0.21278121400000002,1.084797032
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1016,_subdivision_influence_scores,880,880,0.20704444600000002,0.388813886
~,0,<built-in method torch.allclose>,8632,8632,0.195515987,0.195515987
~,0,<built-in method torch.as_tensor>,39463,39463,0.16171137000000002,0.16171137000000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2282,__post_init__,10296,10296,0.14885583500000002,0.28410994300000003
~,0,<method 'numel' of 'torch._C.TensorBase' objects>,616497,616497,0.13348826600000002,0.13348826600000002
~,0,<built-in method torch.maximum>,47679,47679,0.132203814,0.132203814
~,0,<built-in method torch.minimum>,42947,42947,0.12398883000000001,0.12398883000000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1042,_split_leaf_pair,2640,2640,0.10985742800000001,0.12233719500000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,28,_neg_inf_like,188849,188849,0.107633164,0.614819781
~,0,<method 'unbind' of 'torch._C.TensorBase' objects>,34624,34624,0.09902194800000001,0.09902194800000001
~,0,<built-in method builtins.isinstance>,744071,744071,0.09860826800000001,0.09860826800000001
~,0,<method 'detach' of 'torch._C.TensorBase' objects>,49646,49646,0.092205678,0.092205678
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,32,_pos_inf_like,197393,197393,0.08918590500000001,0.475377712
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1321,_range_for_terms_with_policy,3200,3200,0.0869139,7.733410329000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/endpoint_substitution.py,37,_mul,1240,1240,0.08605924200000001,0.154714392
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,371,_down,54000,54000,0.082623256,0.42066897000000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,107,_coef,42359,42359,0.08071283700000001,0.27997059700000004
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,379,_interval_add,12524,12524,0.068952873,0.20290507800000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,252,cutoff,920,920,0.06828211000000001,3.091305273
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,375,_up,54444,54444,0.065364356,0.331980934
~,0,<method 'sum' of 'torch._C.TensorBase' objects>,13120,13120,0.064656085,0.064656085
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,203,ensure_interval,146194,146194,0.057684172000000006,0.07887672000000001
~,0,<built-in method torch.zeros>,20622,20622,0.056505024,0.056505024
~,0,<built-in method builtins.any>,70845,74125,0.05604578,0.18479614600000002
~,0,<built-in method torch.tensor>,6720,6720,0.055676180000000006,0.055676180000000006
~,0,<built-in method torch.cat>,12572,12572,0.054354144,0.054354144
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/torch/_tensor.py,1099,__iter__,34624,34624,0.053269430000000006,0.188095695
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/endpoint_substitution.py,59,enclose_constant_substitution,60,60,0.051504100000000004,0.355298749
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/endpoint_substitution.py,28,add,1600,1600,0.050882962000000004,0.08601570500000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,57,evaluate_interval_normal,920,920,0.050841047,1.7609598100000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1199,_identity_dense_cover,3200,3200,0.048657548,1.094610911
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/flowpipe.py,480,_float_or_none,20052,20052,0.048460449,0.29117948800000004
~,0,<method 'to' of 'torch._C.TensorBase' objects>,31480,31480,0.047500413000000005,0.047500413000000005
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,581,_interval_is_valid,4080,4080,0.045919619,0.15514654900000002
~,0,<built-in method torch.ones_like>,16762,16762,0.044338342,0.044338342
~,0,<method 'view' of 'torch._C.TensorBase' objects>,14980,14980,0.043551332000000005,0.043551332000000005
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1055,build_dense_subdivision_cover,880,880,0.043125442,0.621172236
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,266,add,19668,19668,0.042601505000000005,0.998588837
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,72,point,59512,59512,0.039452386,2.156392046
~,0,<built-in method torch.ones>,6800,6800,0.038472980000000004,0.038472980000000004
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1161,<setcomp>,4080,4080,0.032073486000000005,0.12068387800000001
~,0,<method 'hex' of 'float' objects>,47848,47848,0.031709164000000005,0.031709164000000005
~,0,<method 'cpu' of 'torch._C.TensorBase' objects>,47926,47926,0.031239970000000002,0.031239970000000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,107,width,8544,8544,0.030982781,0.082673971
~,0,<method 'append' of 'list' objects>,276820,276820,0.030954080000000002,0.030954080000000002
~,0,<built-in method torch.nonzero>,4080,4080,0.030634997,0.030634997
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2014,mul_trunc,880,880,0.029180293000000003,4.499131328000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,458,_interval_scale,2072,2072,0.028876247,0.080829419
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2486,mul_trunc,720,720,0.025502722000000002,6.129778121
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/prepared_remainder_replay.py,174,__mul__,1184,1184,0.025463266000000002,2.005779271
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,151,<genexpr>,123259,123259,0.025081414000000003,0.025081414000000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,159,<dictcomp>,4958,4958,0.024696689,0.351261456
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/accepted_boundary_sr.py,159,_linear_polynomial_image,19,19,0.024450625,0.6888643090000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,19,_state_normal_factor,7282,7282,0.024311188,0.346186632
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/ode_examples.py,26,brusselator_ode,476,476,0.023708189,9.147356420000001
~,0,<built-in method torch.arange>,3200,3200,0.023338453000000002,0.023338453000000002
~,0,<built-in method torch._C._get_tracing_state>,34624,34624,0.022849968000000002,0.022849968000000002
~,0,<built-in method torch.count_nonzero>,6720,6720,0.022824103000000002,0.022824103000000002
~,0,<method 'scatter_add_' of 'torch._C.TensorBase' objects>,1960,1960,0.022689778,0.022689778
~,0,<built-in method builtins.sorted>,21892,21892,0.022433594,0.079753977
~,0,<method 'get' of 'dict' objects>,144475,144475,0.022160038,0.022160038
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/flowpipe.py,1523,horner,40,640,0.021052756000000002,15.892755675000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2291,<genexpr>,51480,51480,0.021026771,0.021026771
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1162,<genexpr>,47040,47040,0.019591588,0.045574875
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2377,_check_domain,4296,4296,0.019576452,0.230684832
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2677,component,1592,1592,0.019304174,0.121230319
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2289,<genexpr>,51480,51480,0.019239941,0.019239941
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,241,<genexpr>,110085,110085,0.018735979,0.018735979
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1173,<listcomp>,12240,12240,0.01849172,0.01849172
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,3323,<dictcomp>,40,40,0.018241363,0.022956467
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/flowpipe.py,488,_interval_width_value,8224,8224,0.018160754,0.284514313
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,76,zero,8326,8326,0.017944727,0.389855406
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,154,<genexpr>,123259,123259,0.017179275,0.017179275
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/accepted_boundary_sr.py,103,_interval_polynomial_range,116,116,0.016837764,0.61279695
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/flowpipe.py,1458,_append_horner_stage,880,880,0.016614078,6.487947669
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1174,<listcomp>,12240,12240,0.016359156,0.016359156
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/flowpipe.py,1406,_tm_mul_ctrunc_horner_stage,478,478,0.016047311,9.325680554
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1953,_check_basis,6552,6552,0.015593109,0.015593109
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,141,__sub__,2094,2094,0.01484742,0.11658797000000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2251,component,1592,1592,0.014734237,0.021474192000000003
~,0,<built-in method builtins.len>,93690,93930,0.014424265,0.014540147000000002
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/copy.py,128,deepcopy,20,12460,0.014307816000000001,0.05697251800000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2732,domain,952,952,0.014074308,0.148189699
~,0,<built-in method torch.sum>,2640,2640,0.013385744000000002,0.013385744000000002
~,0,<method 'item' of 'torch._C.TensorBase' objects>,17922,17922,0.013023946000000002,0.013023946000000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,3739,_dense_flowstar_raw_compat_image,168,168,0.012329946000000001,5.077859398
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,288,scale,972,972,0.011908365,0.186201475
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1878,__post_init__,5048,5048,0.011710196,0.016899409
~,0,<built-in method torch.clamp>,2640,2640,0.011708077,0.011708077
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2686,<dictcomp>,1592,1592,0.011344199000000001,0.011344199000000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,329,complete,188,188,0.011341817,0.174268462
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,204,__add__,640,640,0.011002229,0.26538409700000004
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,542,<genexpr>,6434,6434,0.010399743000000001,0.015768793
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1900,constants,660,660,0.010388124,0.020994329000000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/prepared_remainder_replay.py,69,operation,5032,5032,0.010239509,1.494311748
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,282,merge,1776,1776,0.010211986000000001,0.21850449500000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,394,substitute_const,40,40,0.010137136000000001,0.036676749
~,0,<method 'scatter_reduce_' of 'torch._C.TensorBase' objects>,1760,1760,0.009995504,0.009995504
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,563,validate_accepted_boundary_sr_queue,100,100,0.009343912000000001,0.081891921
~,0,<method 'expand_as' of 'torch._C.TensorBase' objects>,1960,1960,0.009084976,0.009084976
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/endpoint_substitution.py,16,<genexpr>,4560,4560,0.008770175,0.042421898
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,186,dtype,5330,5330,0.008728178000000001,0.012634061
~,0,<built-in method builtins.sum>,47973,47973,0.008678436000000001,0.014680582000000001
~,0,<built-in method builtins.max>,10638,10638,0.008653881,0.014034437
~,0,<method 'tolist' of 'torch._C.TensorBase' objects>,6900,6900,0.008645435,0.008645435
~,0,<method 'unsqueeze' of 'torch._C.TensorBase' objects>,4144,4144,0.008599634,0.008599634
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,4226,_validated_remainder_decomposition,188,188,0.008484263,0.29419296100000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1181,<listcomp>,6720,6720,0.008447217,0.008447217
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2707,<dictcomp>,476,476,0.008396157000000001,0.06333256000000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,532,_validated_interval_bounds,297,297,0.008207228,0.061884059000000005
~,0,<method 'dim' of 'torch._C.TensorBase' objects>,34624,34624,0.007851646,0.007851646
<string>,2,__init__,4080,4080,0.007839275,0.007839275
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,416,<genexpr>,1140,1140,0.007809721,0.036705100000000004
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/prepared_remainder_replay.py,141,addsub,1036,1036,0.007792439000000001,0.437876425
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2710,<listcomp>,2072,2072,0.007537604000000001,0.020083509000000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,190,device,5388,5388,0.007495024,0.009443875000000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/taylor_model.py,107,__init__,2400,2400,0.007464930000000001,0.009665051000000001
~,0,<built-in method builtins.iter>,46838,46838,0.007422859,0.007422859
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1177,<listcomp>,12240,12240,0.007385456,0.007385456
~,0,<built-in method torch.full>,1760,1760,0.007101906000000001,0.007101906000000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/prepared_remainder_replay.py,228,integrate,148,148,0.0070510500000000005,0.11812910500000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2609,integrate,160,160,0.006997181000000001,0.344954042
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/prepared_remainder_replay.py,127,coerce,2516,2516,0.006965855000000001,0.073766013
~,0,<method 'expand' of 'torch._C.TensorBase' objects>,1580,1580,0.006915874000000001,0.006915874000000001
~,0,<method 'amin' of 'torch._C.TensorBase' objects>,1240,1240,0.006838994,0.006838994
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/torch/functional.py,47,broadcast_tensors,1616,1616,0.006831827,0.013362441000000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/flowpipe.py,1359,_interval_width_float,7464,7464,0.006729868000000001,0.266787364
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1306,_hull_owner_intervals,880,880,0.0066706380000000004,0.040898665
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2717,<listcomp>,2072,2072,0.006658959000000001,0.017551571000000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,388,_interval_sub,972,972,0.006638491000000001,0.01967949
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/torch/_tensor.py,81,__deepcopy__,560,560,0.006534759,0.032047698
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,4307,_atomic_refinement_decision,148,148,0.006515539000000001,0.023160175
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/prepared_remainder_replay.py,86,model,5032,5032,0.006463338000000001,0.151140895
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/accepted_boundary_sr.py,223,_add_polynomial_images,19,19,0.006320382,0.40471212100000004
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1589,_merge_coefficients_by_index,880,880,0.006076279,0.029099701000000002
<string>,2,__eq__,4296,4296,0.006032222,0.006032222
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/accepted_boundary_sr.py,265,_scale_and_cutoff_right_map,20,20,0.005953325000000001,0.474702304
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/flowpipe.py,1373,_polynomial_part_for_power,600,600,0.005919868,0.042772551000000006
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2088,range_bound,1820,1820,0.005768825,2.657298163
~,0,<built-in method time.perf_counter>,27800,27800,0.005680524,0.005680524
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2321,constants_like,660,660,0.005672008,0.07623132
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,4572,dense_picard_validate_step,20,20,0.005596233,11.128389988
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/taylor_model.py,302,range_box,1718,1718,0.005591331000000001,6.381282878
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,433,<dictcomp>,40,40,0.005536659,0.025086947000000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,4217,_inflate_tensor_interval,544,544,0.005326112,0.015814822000000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2692,concat,476,476,0.005252024,0.151144416
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1762,multiplication_plan_for_degree,880,880,0.0051720410000000005,0.006130282000000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,262,empty,5784,5784,0.005146187,0.028147593000000002
~,0,<method 'items' of 'dict' objects>,33125,33125,0.005101696,0.005101696
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,4137,dense_polynomial_picard,20,20,0.005094943,4.913934859
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,813,<listcomp>,800,800,0.004947662,0.010868505
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,298,total,396,396,0.004929505000000001,0.070796643
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/flowpipe.py,1807,_polynomial_max_abs_diff,40,40,0.004918164,0.021655645
~,0,<method 'amax' of 'torch._C.TensorBase' objects>,1240,1240,0.004903965000000001,0.004903965000000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/prepared_remainder_replay.py,215,apply_cutoff,740,740,0.004846091,0.243216849
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/flowpipe.py,528,_poly_interval_normal,920,920,0.0047394920000000005,1.766876936
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1722,num_terms,6948,6948,0.004579325,0.004579325
