file,line,function,primitive_calls,total_calls,self_seconds,inclusive_seconds
~,0,<method 'detach' of 'torch._C.TensorBase' objects>,554398,554398,0.67399938,0.67399938
~,0,<built-in method torch.abs>,254490,254490,0.6617197930000001,0.6617197930000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,813,<listcomp>,77200,77200,0.6416239300000001,1.24614289
~,0,<built-in method torch.isfinite>,66242,66242,0.55773804,0.55773804
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1016,_subdivision_influence_scores,2160,2160,0.5096875980000001,0.9603827100000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,246,__post_init__,31440,31440,0.500190241,1.036156203
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,563,validate_accepted_boundary_sr_queue,99,99,0.42432294800000003,4.978155379
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,127,_is_zero_tensor,60738,60738,0.39295787800000004,0.597020965
~,0,<method 'hex' of 'float' objects>,718640,718640,0.34762239500000003,0.34762239500000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,135,__add__,45507,45507,0.342054046,2.582863025
~,0,<method 'numel' of 'torch._C.TensorBase' objects>,1839499,1839499,0.308358622,0.308358622
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,142,__init__,3000,3000,0.296826703,1.212160637
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,316,evaluate_interval,2400,2400,0.29128839300000003,10.980076481000001
~,0,<built-in method torch.zeros_like>,141124,141124,0.282818002,0.282818002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,532,_validated_interval_bounds,296,296,0.2826049,4.104168996
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1042,_split_leaf_pair,6480,6480,0.270509608,0.30118358300000003
~,0,<method 'unbind' of 'torch._C.TensorBase' objects>,84800,84800,0.236491478,0.236491478
~,0,<built-in method torch.is_floating_point>,612443,612443,0.233784772,0.233784772
~,0,<built-in method torch.allclose>,10080,10080,0.23242839,0.23242839
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,804,<listcomp>,38600,38600,0.22792555,0.5062452080000001
~,0,<method 'cpu' of 'torch._C.TensorBase' objects>,552780,552780,0.22601627200000002,0.22601627200000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1321,_range_for_terms_with_policy,8160,8160,0.220476691,19.589715863000002
~,0,<built-in method torch.maximum>,69069,69069,0.20276915,0.20276915
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,36,_down,148516,148516,0.183887045,1.01757159
~,0,<built-in method torch.minimum>,56849,56849,0.174808381,0.174808381
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,235,mul_truncate,280,280,0.172409268,0.649299087
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,95,device,588338,588338,0.172047249,0.172047249
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,40,_up,153236,153236,0.169012494,0.8495328700000001
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/json/encoder.py,205,iterencode,40,40,0.164054951,0.164054951
~,0,<method 'sum' of 'torch._C.TensorBase' objects>,33120,33120,0.163832848,0.163832848
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,371,_down,102480,102480,0.16330934,0.855964593
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2282,__post_init__,10800,10800,0.161019298,0.309611136
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,550,<listcomp>,295,295,0.15851675,1.0295878090000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,551,<listcomp>,295,295,0.153078572,0.791735469
~,0,<built-in method torch.as_tensor>,26585,26585,0.144573995,0.144573995
~,0,<built-in method torch.tensor>,16800,16800,0.141251879,0.141251879
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,158,dim,679408,679408,0.136850878,0.174815686
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/torch/_tensor.py,1099,__iter__,84800,84800,0.130943143,0.45507846
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,375,_up,103020,103020,0.12774838800000002,0.660235821
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1199,_identity_dense_cover,8160,8160,0.12341362400000001,2.7981091200000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,333,_tensor_interval_add,19870,19870,0.12050936200000001,0.280826046
~,0,<method 'to' of 'torch._C.TensorBase' objects>,77880,77880,0.11798952300000001,0.11798952300000001
~,0,<method 'extend' of 'list' objects>,491470,491470,0.116980633,0.20115199800000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,91,dtype,588338,588338,0.116966892,0.116966892
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,581,_interval_is_valid,10320,10320,0.115883841,0.393291051
~,0,<built-in method torch.cat>,23420,23420,0.110485368,0.110485368
~,0,<built-in method torch.ones_like>,41722,41722,0.10981703400000001,0.10981703400000001
~,0,<built-in method builtins.any>,63024,66202,0.109546613,1.497799238
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1055,build_dense_subdivision_cover,2160,2160,0.10552974700000001,1.5330827390000001
~,0,<method 'view' of 'torch._C.TensorBase' objects>,34800,34800,0.10139381600000001,0.10139381600000001
~,0,<built-in method builtins.len>,1531864,1532104,0.10051143100000001,0.10063910100000001
~,0,<built-in method builtins.isinstance>,737695,737695,0.09709405700000001,0.09709405700000001
~,0,<built-in method torch.ones>,16880,16880,0.09600760500000001,0.09600760500000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,345,_tensorized_interval_matrix_update_and_image,20,20,0.089765622,4.935877155
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/endpoint_substitution.py,37,_mul,1200,1200,0.084511772,0.15151392700000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,28,_neg_inf_like,148516,148516,0.08433632,0.483882927
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,625,<genexpr>,581940,581940,0.08417136500000001,0.08417136500000001
~,0,<method 'append' of 'list' objects>,786860,786860,0.083228286,0.083228286
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,200,_matmul_real,19790,19790,0.083166745,0.193869856
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,379,_interval_add,14380,14380,0.08268555500000001,0.24160409300000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1161,<setcomp>,10320,10320,0.080550671,0.30370309700000003
~,0,<built-in method torch.nonzero>,10320,10320,0.077729131,0.077729131
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2486,mul_trunc,2160,2160,0.076166222,18.529186936000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2014,mul_trunc,2160,2160,0.07074221600000001,11.132006939
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,241,<genexpr>,48519,48519,0.07031501600000001,0.07031501600000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,32,_pos_inf_like,153236,153236,0.069196094,0.37045513
~,0,<built-in method torch.zeros>,21640,21640,0.065385515,0.065385515
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,415,<genexpr>,59370,59370,0.059971025000000004,3.9049101600000005
~,0,<built-in method torch.arange>,8160,8160,0.059549369000000005,0.059549369000000005
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,107,_coef,31149,31149,0.057974047,0.20259273700000002
~,0,<built-in method torch.count_nonzero>,16800,16800,0.057230689,0.057230689
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,208,<genexpr>,237480,237480,0.056466546000000006,0.056466546000000006
~,0,<built-in method torch._C._get_tracing_state>,84800,84800,0.055665299,0.055665299
~,0,<method 'scatter_add_' of 'torch._C.TensorBase' objects>,4680,4680,0.054151687000000004,0.054151687000000004
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/endpoint_substitution.py,59,enclose_constant_substitution,60,60,0.050674161,0.345549404
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,266,add,22240,22240,0.049506932000000003,1.110837625
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1162,<genexpr>,117600,117600,0.049332126000000004,0.11442945500000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/endpoint_substitution.py,28,add,1498,1498,0.048094624,0.081522458
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1173,<listcomp>,30960,30960,0.04643135,0.04643135
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,203,ensure_interval,112072,112072,0.045176044000000005,0.06145791800000001
~,0,<built-in method builtins.sum>,101635,101635,0.043584603,0.106724099
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1174,<listcomp>,30960,30960,0.041594452000000004,0.041594452000000004
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,252,cutoff,440,440,0.041527941000000006,2.415530913
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/accepted_boundary_sr.py,159,_linear_polynomial_image,20,20,0.037965058,1.116833052
~,0,<built-in method builtins.sorted>,44818,44818,0.03627728,0.064693446
~,0,<built-in method _hashlib.openssl_sha256>,40,40,0.034849887,0.034849887
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,812,<listcomp>,38600,38600,0.033183499000000005,1.2793263890000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,458,_interval_scale,2360,2360,0.033065834,0.09251191800000001
~,0,<built-in method torch.sum>,6480,6480,0.032655225,0.032655225
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,72,point,47869,47869,0.031884062000000005,1.7378587600000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,414,<genexpr>,19810,19810,0.029820166000000002,3.9347303260000004
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/ode_examples.py,26,brusselator_ode,540,540,0.029808922,20.935488439
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2677,component,2440,2440,0.029513692,0.184910984
~,0,<built-in method torch.clamp>,6480,6480,0.028756559,0.028756559
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/flowpipe.py,480,_float_or_none,11080,11080,0.027835993000000003,0.16487000200000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/accepted_boundary_sr.py,103,_interval_polynomial_range,120,120,0.026273635,0.9855761500000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,57,evaluate_interval_normal,440,440,0.025892997,0.8838497000000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1900,constants,1620,1620,0.025380544,0.051604800000000006
~,0,<method 'scatter_reduce_' of 'torch._C.TensorBase' objects>,4320,4320,0.024423311000000003,0.024423311000000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1878,__post_init__,10440,10440,0.024121437000000003,0.034819145
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1953,_check_basis,9900,9900,0.023187243,0.023187243
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2377,_check_domain,5020,5020,0.022920186000000002,0.273524728
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,141,__sub__,3240,3240,0.022912619000000002,0.18080564200000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2291,<genexpr>,54000,54000,0.022575887000000003,0.022575887000000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2251,component,2440,2440,0.022217920000000002,0.032366491000000004
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2289,<genexpr>,54000,54000,0.021382074,0.021382074
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,3739,_dense_flowstar_raw_compat_image,200,200,0.021378887000000003,17.682894238
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1181,<listcomp>,16800,16800,0.021292611000000003,0.021292611000000003
~,0,<method 'tolist' of 'torch._C.TensorBase' objects>,16980,16980,0.020802632,0.020802632
<string>,2,__init__,10320,10320,0.020012436,0.020012436
~,0,<method 'expand_as' of 'torch._C.TensorBase' objects>,4680,4680,0.019894074,0.019894074
~,0,<method 'dim' of 'torch._C.TensorBase' objects>,84800,84800,0.019222085,0.019222085
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1177,<listcomp>,30960,30960,0.018589666,0.018589666
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/flowpipe.py,1990,_flowstar_normalized_insertion_transition,20,20,0.018455002,28.415997469
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,151,<genexpr>,92323,92323,0.018299684,0.018299684
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,3323,<dictcomp>,40,40,0.018254370000000002,0.022683648
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2686,<dictcomp>,2440,2440,0.017888473000000002,0.017888473000000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,159,<dictcomp>,3000,3000,0.017755453,0.31879086700000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,107,width,4720,4720,0.017739308000000002,0.047470705
~,0,<built-in method torch.full>,4320,4320,0.017437011000000002,0.017437011000000002
~,0,<method 'expand' of 'torch._C.TensorBase' objects>,3820,3820,0.016515042,0.016515042
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1306,_hull_owner_intervals,2160,2160,0.016318666000000003,0.10008425900000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2732,domain,1080,1080,0.016085056,0.168672932
~,0,<method 'get' of 'dict' objects>,85995,85995,0.015778763,0.015778763
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2609,integrate,340,340,0.015214797,0.7344813760000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1589,_merge_coefficients_by_index,2160,2160,0.014881096000000002,0.072961314
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,803,<listcomp>,40,40,0.014416247,0.520661455
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2088,range_bound,4540,4540,0.014286689000000002,6.690197196000001
~,0,<built-in method builtins.iter>,91488,91488,0.014045481,0.014045481
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,288,scale,1100,1100,0.013861203,0.21360467400000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,329,complete,220,220,0.013763146,0.20606006100000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2321,constants_like,1620,1620,0.013722674,0.186845756
~,0,<built-in method builtins.max>,23080,23080,0.013638568,0.016806659
~,0,<built-in method time.perf_counter>,66360,66360,0.013514938,0.013514938
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,76,zero,6680,6680,0.013509043,0.302276033
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,811,<listcomp>,40,40,0.012939226000000002,1.292265615
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1762,multiplication_plan_for_degree,2160,2160,0.012890113000000002,0.015260533000000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,154,<genexpr>,92323,92323,0.012703925000000001,0.012703925000000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,19,_state_normal_factor,3644,3644,0.012399392,0.173594731
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,276,_pack_interval_matrices,40,40,0.011785072,0.45179385400000005
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,282,merge,2000,2000,0.011758570000000001,0.18900793300000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,980,applies_to,16320,16320,0.011739436,0.011739436
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,810,<listcomp>,40,40,0.011187211,0.146389344
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,298,_pack_interval_columns,20,20,0.011181439000000001,0.15898092600000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,3540,__mul__,800,800,0.010370233000000001,8.20314473
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2630,apply_cutoff,1120,1120,0.010343022,1.841578286
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,290,<listcomp>,39620,39620,0.01031932,0.01031932
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,293,<listcomp>,39620,39620,0.010174118000000001,0.010174118000000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1722,num_terms,15380,15380,0.010168702,0.010168702
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,4226,_validated_remainder_decomposition,220,220,0.010144753000000001,0.348304522
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/flowpipe.py,1523,horner,40,320,0.009986769000000001,10.084855623000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/flowpipe.py,488,_interval_width_value,4400,4400,0.009932015,0.153684809
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1839,cutoff_mask,1120,1120,0.009890365,0.016902788000000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,4346,_post_accept_refine_raw_remainder,20,20,0.009842188,15.981815730000001
~,0,<method 'unsqueeze' of 'torch._C.TensorBase' objects>,4720,4720,0.009716055000000001,0.009716055000000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2707,<dictcomp>,540,540,0.009642526,0.07294339300000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,394,substitute_const,40,40,0.009608562000000001,0.032805053
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/accepted_boundary_sr.py,223,_add_polynomial_images,20,20,0.00940757,0.62977355
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/flowpipe.py,1406,_tm_mul_ctrunc_horner_stage,240,240,0.008701219000000001,6.417359728
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2710,<listcomp>,2360,2360,0.008637265,0.02318548
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/endpoint_substitution.py,16,<genexpr>,4440,4440,0.008622658,0.041617473
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/symbolic_remainder.py,671,<genexpr>,19810,19810,0.008618642000000001,0.20248849800000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/accepted_boundary_sr.py,265,_scale_and_cutoff_right_map,20,20,0.008224264,0.7088141880000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,4307,_atomic_refinement_decision,180,180,0.008211555,0.028993377
