window,plant,execution_mode,step,history_before,replay_calls,stage,category,exclusive_seconds,inclusive_seconds_diagnostic_only,calls
brusselator_0101_0120,brusselator,reference,116,115,9,other_solve,initial_remainder,0.0059548853896558285,0.07416090788319707,1
brusselator_0101_0120,brusselator,reference,116,115,9,post_accept,python_objects_and_small_tensor_validation,0.0425091371871531,0.0425091371871531,1845
brusselator_0101_0120,brusselator,reference,116,115,9,post_accept,refinement_fixed_polynomial,0.5759380785748363,0.5764452554285526,351
brusselator_0101_0120,brusselator,reference,116,115,9,post_accept,refinement_dynamic,0.05559938307851553,1.3460692800581455,10
brusselator_0101_0120,brusselator,reference,116,115,9,boundary,python_objects_and_small_tensor_validation,0.06100750295445323,0.06100750295445323,1807
brusselator_0101_0120,brusselator,reference,116,115,9,boundary,boundary_endpoint,0.07475419342517853,0.8437836952507496,2
brusselator_0101_0120,brusselator,reference,116,115,9,history,python_objects_and_small_tensor_validation,0.3736358508467674,0.3736358508467674,11178
brusselator_0101_0120,brusselator,reference,116,115,9,history,cross_step_history,0.3343861480243504,0.7080219988711178,2
brusselator_0101_0120,brusselator,reference,116,115,9,other_solve,unwrapped_dispatch_and_other,0.021938341669738293,0.021938341669738293,1
brusselator_0101_0120,brusselator,reference,117,116,9,other_solve,python_objects_and_small_tensor_validation,0.019072839990258217,0.019072839990258217,594
brusselator_0101_0120,brusselator,reference,117,116,9,candidate,python_objects_and_small_tensor_validation,0.011401212308555841,0.011401212308555841,614
brusselator_0101_0120,brusselator,reference,117,116,9,candidate,polynomial_multiply_truncate_range,0.18005821574479342,0.18020770512521267,108
brusselator_0101_0120,brusselator,reference,117,116,9,candidate,candidate_polynomial,0.016591606196016073,0.20805103424936533,1
brusselator_0101_0120,brusselator,reference,117,116,9,other_solve,polynomial_multiply_truncate_range,0.09316988196223974,0.09324866905808449,58
brusselator_0101_0120,brusselator,reference,117,116,9,other_solve,initial_remainder,0.005968895275145769,0.0740869720466435,1
brusselator_0101_0120,brusselator,reference,117,116,9,post_accept,python_objects_and_small_tensor_validation,0.042362882755696774,0.042362882755696774,1845
brusselator_0101_0120,brusselator,reference,117,116,9,post_accept,refinement_fixed_polynomial,0.5735181095078588,0.5740252723917365,351
brusselator_0101_0120,brusselator,reference,117,116,9,post_accept,refinement_dynamic,0.055625504814088345,1.3409467921592295,10
brusselator_0101_0120,brusselator,reference,117,116,9,boundary,python_objects_and_small_tensor_validation,0.061174302361905575,0.061174302361905575,1807
brusselator_0101_0120,brusselator,reference,117,116,9,boundary,boundary_endpoint,0.0761931724846363,0.8430259707383811,2
brusselator_0101_0120,brusselator,reference,117,116,9,history,python_objects_and_small_tensor_validation,0.37189243314787745,0.37189243314787745,11166
brusselator_0101_0120,brusselator,reference,117,116,9,history,cross_step_history,0.3337660627439618,0.7056584958918393,2
brusselator_0101_0120,brusselator,reference,117,116,9,other_solve,unwrapped_dispatch_and_other,0.021741146687418222,0.021741146687418222,1
brusselator_0101_0120,brusselator,reference,118,117,9,other_solve,python_objects_and_small_tensor_validation,0.019710487686097622,0.019710487686097622,594
brusselator_0101_0120,brusselator,reference,118,117,9,candidate,python_objects_and_small_tensor_validation,0.011436405591666698,0.011436405591666698,614
brusselator_0101_0120,brusselator,reference,118,117,9,candidate,polynomial_multiply_truncate_range,0.17863894999027252,0.1787909520789981,108
brusselator_0101_0120,brusselator,reference,118,117,9,candidate,candidate_polynomial,0.016326094511896372,0.2064014500938356,1
brusselator_0101_0120,brusselator,reference,118,117,9,other_solve,polynomial_multiply_truncate_range,0.0938664092682302,0.0939480965025723,58
brusselator_0101_0120,brusselator,reference,118,117,9,other_solve,initial_remainder,0.006047109141945839,0.07468189066275954,1
brusselator_0101_0120,brusselator,reference,118,117,9,post_accept,python_objects_and_small_tensor_validation,0.04275433765724301,0.04275433765724301,1845
brusselator_0101_0120,brusselator,reference,118,117,9,post_accept,refinement_fixed_polynomial,0.5809120321646333,0.5814152793027461,351
brusselator_0101_0120,brusselator,reference,118,117,9,post_accept,refinement_dynamic,0.05646116007119417,1.3581389328464866,10
brusselator_0101_0120,brusselator,reference,118,117,9,boundary,python_objects_and_small_tensor_validation,0.06326851714402437,0.06326851714402437,1807
brusselator_0101_0120,brusselator,reference,118,117,9,boundary,boundary_endpoint,0.0778242563828826,0.8338601333089173,2
brusselator_0101_0120,brusselator,reference,118,117,9,history,python_objects_and_small_tensor_validation,0.36486570117995143,0.36486570117995143,11116
brusselator_0101_0120,brusselator,reference,118,117,9,history,cross_step_history,0.3279016586020589,0.6927673597820103,2
brusselator_0101_0120,brusselator,reference,118,117,9,other_solve,unwrapped_dispatch_and_other,0.023041488602757454,0.023041488602757454,1
brusselator_0101_0120,brusselator,reference,119,118,9,other_solve,python_objects_and_small_tensor_validation,0.019503021147102118,0.019503021147102118,594
brusselator_0101_0120,brusselator,reference,119,118,9,candidate,python_objects_and_small_tensor_validation,0.011614865623414516,0.011614865623414516,614
brusselator_0101_0120,brusselator,reference,119,118,9,candidate,polynomial_multiply_truncate_range,0.18535988172516227,0.1855118153616786,108
brusselator_0101_0120,brusselator,reference,119,118,9,candidate,candidate_polynomial,0.01677049044519663,0.2137452377937734,1
brusselator_0101_0120,brusselator,reference,119,118,9,other_solve,polynomial_multiply_truncate_range,0.09407689049839973,0.09415694326162338,58
brusselator_0101_0120,brusselator,reference,119,118,9,other_solve,initial_remainder,0.005991513375192881,0.07497126003727317,1
brusselator_0101_0120,brusselator,reference,119,118,9,post_accept,python_objects_and_small_tensor_validation,0.04290777584537864,0.04290777584537864,1845
brusselator_0101_0120,brusselator,reference,119,118,9,post_accept,refinement_fixed_polynomial,0.5767889968119562,0.5773043404333293,351
brusselator_0101_0120,brusselator,reference,119,118,9,post_accept,refinement_dynamic,0.056193167343735695,1.3497422356158495,10
brusselator_0101_0120,brusselator,reference,119,118,9,boundary,python_objects_and_small_tensor_validation,0.06078683491796255,0.06078683491796255,1807
brusselator_0101_0120,brusselator,reference,119,118,9,boundary,boundary_endpoint,0.07521455455571413,0.827997739892453,2
brusselator_0101_0120,brusselator,reference,119,118,9,history,python_objects_and_small_tensor_validation,0.36491393810138106,0.36491393810138106,11120
brusselator_0101_0120,brusselator,reference,119,118,9,history,cross_step_history,0.3270824123173952,0.6919963504187763,2
brusselator_0101_0120,brusselator,reference,119,118,9,other_solve,unwrapped_dispatch_and_other,0.022141061257570982,0.022141061257570982,1
brusselator_0101_0120,brusselator,reference,120,119,9,other_solve,python_objects_and_small_tensor_validation,0.019814141560345888,0.019814141560345888,594
brusselator_0101_0120,brusselator,reference,120,119,9,candidate,python_objects_and_small_tensor_validation,0.011820863466709852,0.011820863466709852,614
brusselator_0101_0120,brusselator,reference,120,119,9,candidate,polynomial_multiply_truncate_range,0.18211122509092093,0.18226491985842586,108
brusselator_0101_0120,brusselator,reference,120,119,9,candidate,candidate_polynomial,0.016956408508121967,0.21088849706575274,1
brusselator_0101_0120,brusselator,reference,120,119,9,other_solve,polynomial_multiply_truncate_range,0.10191686684265733,0.10200378578156233,58
brusselator_0101_0120,brusselator,reference,120,119,9,other_solve,initial_remainder,0.006612791214138269,0.0818535266444087,1
brusselator_0101_0120,brusselator,reference,120,119,9,post_accept,python_objects_and_small_tensor_validation,0.042430459056049585,0.042430459056049585,1845
brusselator_0101_0120,brusselator,reference,120,119,9,post_accept,refinement_fixed_polynomial,0.5733076599426568,0.5738315586932003,351
brusselator_0101_0120,brusselator,reference,120,119,9,post_accept,refinement_dynamic,0.0559646007604897,1.341334448195994,10
brusselator_0101_0120,brusselator,reference,120,119,9,boundary,python_objects_and_small_tensor_validation,0.06162908626720309,0.06162908626720309,1807
brusselator_0101_0120,brusselator,reference,120,119,9,boundary,boundary_endpoint,0.07541837263852358,0.825643191114068,2
brusselator_0101_0120,brusselator,reference,120,119,9,history,python_objects_and_small_tensor_validation,0.3626159727573395,0.3626159727573395,11026
brusselator_0101_0120,brusselator,reference,120,119,9,history,cross_step_history,0.3259797594510019,0.6885957322083414,2
brusselator_0101_0120,brusselator,reference,120,119,9,other_solve,unwrapped_dispatch_and_other,0.022171206772327423,0.022171206772327423,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,101,100,9,other_solve,python_objects_and_small_tensor_validation,0.019664690364152193,0.019664690364152193,594
brusselator_0101_0120,brusselator,prepared_remainder_replay,101,100,9,candidate,python_objects_and_small_tensor_validation,0.011493946891278028,0.011493946891278028,614
brusselator_0101_0120,brusselator,prepared_remainder_replay,101,100,9,candidate,polynomial_multiply_truncate_range,0.18048561550676823,0.1806570659391582,108
brusselator_0101_0120,brusselator,prepared_remainder_replay,101,100,9,candidate,candidate_polynomial,0.016744123306125402,0.20872368570417166,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,101,100,9,other_solve,polynomial_multiply_truncate_range,0.09312937501817942,0.09320924058556557,58
brusselator_0101_0120,brusselator,prepared_remainder_replay,101,100,9,other_solve,initial_remainder,0.0060911765322089195,0.07408298924565315,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,101,100,9,post_accept,python_objects_and_small_tensor_validation,0.04250755487009883,0.04250755487009883,1615
brusselator_0101_0120,brusselator,prepared_remainder_replay,101,100,9,post_accept,plan_snapshot_and_binding,0.0011361800134181976,0.0011361800134181976,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,101,100,9,post_accept,plan_binding_checks,5.321763455867767e-05,5.321763455867767e-05,9
brusselator_0101_0120,brusselator,prepared_remainder_replay,101,100,9,post_accept,fixed_plan_operation_dispatch,0.0008423728868365288,0.06338785821571946,306
brusselator_0101_0120,brusselator,prepared_remainder_replay,101,100,9,post_accept,refinement_fixed_polynomial,0.06345691019669175,0.06351004447788,39
brusselator_0101_0120,brusselator,prepared_remainder_replay,101,100,9,post_accept,refinement_dynamic,0.052266758400946856,0.3165433187969029,10
brusselator_0101_0120,brusselator,prepared_remainder_replay,101,100,9,boundary,python_objects_and_small_tensor_validation,0.06039270292967558,0.06039270292967558,1807
brusselator_0101_0120,brusselator,prepared_remainder_replay,101,100,9,boundary,boundary_endpoint,0.07245916640385985,0.8440572572872043,2
brusselator_0101_0120,brusselator,prepared_remainder_replay,101,100,9,history,python_objects_and_small_tensor_validation,0.3752886764705181,0.3752886764705181,11408
brusselator_0101_0120,brusselator,prepared_remainder_replay,101,100,9,history,cross_step_history,0.3359167114831507,0.7112053879536688,2
brusselator_0101_0120,brusselator,prepared_remainder_replay,101,100,9,other_solve,unwrapped_dispatch_and_other,0.02351847430691123,0.02351847430691123,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,102,101,9,other_solve,python_objects_and_small_tensor_validation,0.019481034018099308,0.019481034018099308,594
brusselator_0101_0120,brusselator,prepared_remainder_replay,102,101,9,candidate,python_objects_and_small_tensor_validation,0.011431500781327486,0.011431500781327486,614
brusselator_0101_0120,brusselator,prepared_remainder_replay,102,101,9,candidate,polynomial_multiply_truncate_range,0.18202956765890121,0.18218158464878798,108
brusselator_0101_0120,brusselator,prepared_remainder_replay,102,101,9,candidate,candidate_polynomial,0.016709426883608103,0.2101704953238368,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,102,101,9,other_solve,polynomial_multiply_truncate_range,0.09338549012318254,0.09346473263576627,58
brusselator_0101_0120,brusselator,prepared_remainder_replay,102,101,9,other_solve,initial_remainder,0.006024744361639023,0.07449190597981215,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,102,101,9,post_accept,python_objects_and_small_tensor_validation,0.04555839439854026,0.04555839439854026,1615
brusselator_0101_0120,brusselator,prepared_remainder_replay,102,101,9,post_accept,plan_snapshot_and_binding,0.001069250050932169,0.001069250050932169,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,102,101,9,post_accept,plan_binding_checks,5.7110097259283066e-05,5.7110097259283066e-05,9
brusselator_0101_0120,brusselator,prepared_remainder_replay,102,101,9,post_accept,fixed_plan_operation_dispatch,0.0008545150049030781,0.06672371178865433,306
brusselator_0101_0120,brusselator,prepared_remainder_replay,102,101,9,post_accept,refinement_fixed_polynomial,0.06690294248983264,0.06695903046056628,39
brusselator_0101_0120,brusselator,prepared_remainder_replay,102,101,9,post_accept,refinement_dynamic,0.055819135159254074,0.33646400226280093,10
brusselator_0101_0120,brusselator,prepared_remainder_replay,102,101,9,boundary,python_objects_and_small_tensor_validation,0.06118907779455185,0.06118907779455185,1807
brusselator_0101_0120,brusselator,prepared_remainder_replay,102,101,9,boundary,boundary_endpoint,0.0737968422472477,0.8490535570308566,2
brusselator_0101_0120,brusselator,prepared_remainder_replay,102,101,9,history,python_objects_and_small_tensor_validation,0.37667098129168153,0.37667098129168153,11412
brusselator_0101_0120,brusselator,prepared_remainder_replay,102,101,9,history,cross_step_history,0.33739665569737554,0.7140676369890571,2
brusselator_0101_0120,brusselator,prepared_remainder_replay,102,101,9,other_solve,unwrapped_dispatch_and_other,0.022681277710944414,0.022681277710944414,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,103,102,9,other_solve,python_objects_and_small_tensor_validation,0.01912152487784624,0.01912152487784624,594
brusselator_0101_0120,brusselator,prepared_remainder_replay,103,102,9,candidate,python_objects_and_small_tensor_validation,0.01134145213291049,0.01134145213291049,614
brusselator_0101_0120,brusselator,prepared_remainder_replay,103,102,9,candidate,polynomial_multiply_truncate_range,0.17883804300799966,0.17898637941107154,108
brusselator_0101_0120,brusselator,prepared_remainder_replay,103,102,9,candidate,candidate_polynomial,0.016488507855683565,0.2066680029965937,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,103,102,9,other_solve,polynomial_multiply_truncate_range,0.09321428136900067,0.09329964593052864,58
brusselator_0101_0120,brusselator,prepared_remainder_replay,103,102,9,other_solve,initial_remainder,0.005920795723795891,0.07415523007512093,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,103,102,9,post_accept,python_objects_and_small_tensor_validation,0.04073962057009339,0.04073962057009339,1615
brusselator_0101_0120,brusselator,prepared_remainder_replay,103,102,9,post_accept,plan_snapshot_and_binding,0.001091924961656332,0.001091924961656332,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,103,102,9,post_accept,plan_binding_checks,5.126139149069786e-05,5.126139149069786e-05,9
brusselator_0101_0120,brusselator,prepared_remainder_replay,103,102,9,post_accept,fixed_plan_operation_dispatch,0.0007998542860150337,0.06372686149552464,306
brusselator_0101_0120,brusselator,prepared_remainder_replay,103,102,9,post_accept,refinement_fixed_polynomial,0.06399035267531872,0.0640434930101037,39
brusselator_0101_0120,brusselator,prepared_remainder_replay,103,102,9,post_accept,refinement_dynamic,0.05019692797213793,0.309902704320848,10
brusselator_0101_0120,brusselator,prepared_remainder_replay,103,102,9,boundary,python_objects_and_small_tensor_validation,0.06333155930042267,0.06333155930042267,1807
brusselator_0101_0120,brusselator,prepared_remainder_replay,103,102,9,boundary,boundary_endpoint,0.07666917890310287,0.8602960258722305,2
brusselator_0101_0120,brusselator,prepared_remainder_replay,103,102,9,history,python_objects_and_small_tensor_validation,0.38049414148554206,0.38049414148554206,11416
brusselator_0101_0120,brusselator,prepared_remainder_replay,103,102,9,history,cross_step_history,0.3398011461831629,0.720295287668705,2
brusselator_0101_0120,brusselator,prepared_remainder_replay,103,102,9,other_solve,unwrapped_dispatch_and_other,0.021809818223118782,0.021809818223118782,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,104,103,9,other_solve,python_objects_and_small_tensor_validation,0.019695127848535776,0.019695127848535776,594
brusselator_0101_0120,brusselator,prepared_remainder_replay,104,103,9,candidate,python_objects_and_small_tensor_validation,0.013991320505738258,0.013991320505738258,614
brusselator_0101_0120,brusselator,prepared_remainder_replay,104,103,9,candidate,polynomial_multiply_truncate_range,0.2264704331755638,0.2266547163017094,108
brusselator_0101_0120,brusselator,prepared_remainder_replay,104,103,9,candidate,candidate_polynomial,0.020599561743438244,0.2610613154247403,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,104,103,9,other_solve,polynomial_multiply_truncate_range,0.09495097678154707,0.0950404410250485,58
brusselator_0101_0120,brusselator,prepared_remainder_replay,104,103,9,other_solve,initial_remainder,0.006286570802330971,0.07632747897878289,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,104,103,9,post_accept,python_objects_and_small_tensor_validation,0.040601744782179594,0.040601744782179594,1615
brusselator_0101_0120,brusselator,prepared_remainder_replay,104,103,9,post_accept,plan_snapshot_and_binding,0.001182836014777422,0.001182836014777422,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,104,103,9,post_accept,plan_binding_checks,5.535222589969635e-05,5.535222589969635e-05,9
brusselator_0101_0120,brusselator,prepared_remainder_replay,104,103,9,post_accept,fixed_plan_operation_dispatch,0.0008323313668370247,0.11687563685700297,306
brusselator_0101_0120,brusselator,prepared_remainder_replay,104,103,9,post_accept,refinement_fixed_polynomial,0.11707132682204247,0.11712864879518747,39
brusselator_0101_0120,brusselator,prepared_remainder_replay,104,103,9,post_accept,refinement_dynamic,0.04991799872368574,0.41535932337865233,10
brusselator_0101_0120,brusselator,prepared_remainder_replay,104,103,9,boundary,python_objects_and_small_tensor_validation,0.06290773022919893,0.06290773022919893,1807
brusselator_0101_0120,brusselator,prepared_remainder_replay,104,103,9,boundary,boundary_endpoint,0.07555904798209667,0.8497385289520025,2
brusselator_0101_0120,brusselator,prepared_remainder_replay,104,103,9,history,python_objects_and_small_tensor_validation,0.3745703320018947,0.3745703320018947,11420
brusselator_0101_0120,brusselator,prepared_remainder_replay,104,103,9,history,cross_step_history,0.3367014187388122,0.7112717507407069,2
brusselator_0101_0120,brusselator,prepared_remainder_replay,104,103,9,other_solve,unwrapped_dispatch_and_other,0.022458354011178017,0.022458354011178017,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,105,104,9,other_solve,python_objects_and_small_tensor_validation,0.020342412404716015,0.020342412404716015,594
brusselator_0101_0120,brusselator,prepared_remainder_replay,105,104,9,candidate,python_objects_and_small_tensor_validation,0.011701140087097883,0.011701140087097883,614
brusselator_0101_0120,brusselator,prepared_remainder_replay,105,104,9,candidate,polynomial_multiply_truncate_range,0.18204401014372706,0.18219454679638147,108
brusselator_0101_0120,brusselator,prepared_remainder_replay,105,104,9,candidate,candidate_polynomial,0.016960034612566233,0.21070518484339118,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,105,104,9,other_solve,polynomial_multiply_truncate_range,0.09307430172339082,0.09315351396799088,58
brusselator_0101_0120,brusselator,prepared_remainder_replay,105,104,9,other_solve,initial_remainder,0.006054709665477276,0.07383080013096333,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,105,104,9,post_accept,python_objects_and_small_tensor_validation,0.041723333299160004,0.041723333299160004,1615
brusselator_0101_0120,brusselator,prepared_remainder_replay,105,104,9,post_accept,plan_snapshot_and_binding,0.0010976707562804222,0.0010976707562804222,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,105,104,9,post_accept,plan_binding_checks,5.192216485738754e-05,5.192216485738754e-05,9
brusselator_0101_0120,brusselator,prepared_remainder_replay,105,104,9,post_accept,fixed_plan_operation_dispatch,0.0008027041330933571,0.0628963210619986,306
brusselator_0101_0120,brusselator,prepared_remainder_replay,105,104,9,post_accept,refinement_fixed_polynomial,0.06299096252769232,0.06304416805505753,39
brusselator_0101_0120,brusselator,prepared_remainder_replay,105,104,9,post_accept,refinement_dynamic,0.05104371905326843,0.3115720418281853,10
brusselator_0101_0120,brusselator,prepared_remainder_replay,105,104,9,boundary,python_objects_and_small_tensor_validation,0.06091865664348006,0.06091865664348006,1807
brusselator_0101_0120,brusselator,prepared_remainder_replay,105,104,9,boundary,boundary_endpoint,0.07421898888424039,0.8544161967001855,2
brusselator_0101_0120,brusselator,prepared_remainder_replay,105,104,9,history,python_objects_and_small_tensor_validation,0.3779632840305567,0.3779632840305567,11424
brusselator_0101_0120,brusselator,prepared_remainder_replay,105,104,9,history,cross_step_history,0.3413152671419084,0.7192785511724651,2
brusselator_0101_0120,brusselator,prepared_remainder_replay,105,104,9,other_solve,unwrapped_dispatch_and_other,0.02366830362007022,0.02366830362007022,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,106,105,9,other_solve,python_objects_and_small_tensor_validation,0.019197314511984587,0.019197314511984587,594
brusselator_0101_0120,brusselator,prepared_remainder_replay,106,105,9,candidate,python_objects_and_small_tensor_validation,0.01136961905285716,0.01136961905285716,614
brusselator_0101_0120,brusselator,prepared_remainder_replay,106,105,9,candidate,polynomial_multiply_truncate_range,0.1799139124341309,0.1800621417351067,108
brusselator_0101_0120,brusselator,prepared_remainder_replay,106,105,9,candidate,candidate_polynomial,0.016472079325467348,0.20775561081245542,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,106,105,9,other_solve,polynomial_multiply_truncate_range,0.09278602711856365,0.09286511223763227,58
brusselator_0101_0120,brusselator,prepared_remainder_replay,106,105,9,other_solve,initial_remainder,0.00590116623789072,0.07363971462473273,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,106,105,9,post_accept,python_objects_and_small_tensor_validation,0.04055330669507384,0.04055330669507384,1615
brusselator_0101_0120,brusselator,prepared_remainder_replay,106,105,9,post_accept,plan_snapshot_and_binding,0.0010879598557949066,0.0010879598557949066,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,106,105,9,post_accept,plan_binding_checks,6.022956222295761e-05,6.022956222295761e-05,9
brusselator_0101_0120,brusselator,prepared_remainder_replay,106,105,9,post_accept,fixed_plan_operation_dispatch,0.0007991176098585129,0.06338802399113774,306
brusselator_0101_0120,brusselator,prepared_remainder_replay,106,105,9,post_accept,refinement_fixed_polynomial,0.06349024269729853,0.06354302680119872,39
brusselator_0101_0120,brusselator,prepared_remainder_replay,106,105,9,post_accept,refinement_dynamic,0.049611658323556185,0.3074455470778048,10
brusselator_0101_0120,brusselator,prepared_remainder_replay,106,105,9,boundary,python_objects_and_small_tensor_validation,0.06431755283847451,0.06431755283847451,1807
brusselator_0101_0120,brusselator,prepared_remainder_replay,106,105,9,boundary,boundary_endpoint,0.07658144645392895,0.8447258016094565,2
brusselator_0101_0120,brusselator,prepared_remainder_replay,106,105,9,history,python_objects_and_small_tensor_validation,0.3714546230621636,0.3714546230621636,11366
brusselator_0101_0120,brusselator,prepared_remainder_replay,106,105,9,history,cross_step_history,0.3323721792548895,0.7038268023170531,2
brusselator_0101_0120,brusselator,prepared_remainder_replay,106,105,9,other_solve,unwrapped_dispatch_and_other,0.02164975320920348,0.02164975320920348,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,107,106,9,other_solve,python_objects_and_small_tensor_validation,0.019140202086418867,0.019140202086418867,594
brusselator_0101_0120,brusselator,prepared_remainder_replay,107,106,9,candidate,python_objects_and_small_tensor_validation,0.01137491874396801,0.01137491874396801,614
brusselator_0101_0120,brusselator,prepared_remainder_replay,107,106,9,candidate,polynomial_multiply_truncate_range,0.18039911100640893,0.18055238062515855,108
brusselator_0101_0120,brusselator,prepared_remainder_replay,107,106,9,candidate,candidate_polynomial,0.01655024942010641,0.20832427917048335,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,107,106,9,other_solve,polynomial_multiply_truncate_range,0.09266011137515306,0.09273927705362439,58
brusselator_0101_0120,brusselator,prepared_remainder_replay,107,106,9,other_solve,initial_remainder,0.005964214913547039,0.07347065396606922,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,107,106,9,post_accept,python_objects_and_small_tensor_validation,0.04034232581034303,0.04034232581034303,1615
brusselator_0101_0120,brusselator,prepared_remainder_replay,107,106,9,post_accept,plan_snapshot_and_binding,0.0010993550531566143,0.0010993550531566143,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,107,106,9,post_accept,plan_binding_checks,5.1578041166067123e-05,5.1578041166067123e-05,9
brusselator_0101_0120,brusselator,prepared_remainder_replay,107,106,9,post_accept,fixed_plan_operation_dispatch,0.000805314164608717,0.06367656029760838,306
brusselator_0101_0120,brusselator,prepared_remainder_replay,107,106,9,post_accept,refinement_fixed_polynomial,0.06378215132281184,0.06383568933233619,39
brusselator_0101_0120,brusselator,prepared_remainder_replay,107,106,9,post_accept,refinement_dynamic,0.04964703926816583,0.30760624911636114,10
brusselator_0101_0120,brusselator,prepared_remainder_replay,107,106,9,boundary,python_objects_and_small_tensor_validation,0.06134931184351444,0.06134931184351444,1807
brusselator_0101_0120,brusselator,prepared_remainder_replay,107,106,9,boundary,boundary_endpoint,0.07481438666582108,0.8502142233774066,2
brusselator_0101_0120,brusselator,prepared_remainder_replay,107,106,9,history,python_objects_and_small_tensor_validation,0.375723191536963,0.375723191536963,11370
brusselator_0101_0120,brusselator,prepared_remainder_replay,107,106,9,history,cross_step_history,0.3383273333311081,0.7140505248680711,2
brusselator_0101_0120,brusselator,prepared_remainder_replay,107,106,9,other_solve,unwrapped_dispatch_and_other,0.022160406224429607,0.022160406224429607,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,108,107,9,other_solve,python_objects_and_small_tensor_validation,0.01924728136509657,0.01924728136509657,594
brusselator_0101_0120,brusselator,prepared_remainder_replay,108,107,9,candidate,python_objects_and_small_tensor_validation,0.011456943117082119,0.011456943117082119,614
brusselator_0101_0120,brusselator,prepared_remainder_replay,108,107,9,candidate,polynomial_multiply_truncate_range,0.17866526450961828,0.1788220852613449,108
brusselator_0101_0120,brusselator,prepared_remainder_replay,108,107,9,candidate,candidate_polynomial,0.016351272352039814,0.20647347997874022,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,108,107,9,other_solve,polynomial_multiply_truncate_range,0.0933750462718308,0.09345589531585574,58
brusselator_0101_0120,brusselator,prepared_remainder_replay,108,107,9,other_solve,initial_remainder,0.005987937096506357,0.0741231837309897,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,108,107,9,post_accept,python_objects_and_small_tensor_validation,0.04068317823112011,0.04068317823112011,1615
brusselator_0101_0120,brusselator,prepared_remainder_replay,108,107,9,post_accept,plan_snapshot_and_binding,0.0010993010364472866,0.0010993010364472866,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,108,107,9,post_accept,plan_binding_checks,5.181785672903061e-05,5.181785672903061e-05,9
brusselator_0101_0120,brusselator,prepared_remainder_replay,108,107,9,post_accept,fixed_plan_operation_dispatch,0.0007897862233221531,0.06314275413751602,306
brusselator_0101_0120,brusselator,prepared_remainder_replay,108,107,9,post_accept,refinement_fixed_polynomial,0.06322806375101209,0.06328066624701023,39
brusselator_0101_0120,brusselator,prepared_remainder_replay,108,107,9,post_accept,refinement_dynamic,0.05034594610333443,0.3085761605761945,10
brusselator_0101_0120,brusselator,prepared_remainder_replay,108,107,9,boundary,python_objects_and_small_tensor_validation,0.06028976384550333,0.06028976384550333,1807
brusselator_0101_0120,brusselator,prepared_remainder_replay,108,107,9,boundary,boundary_endpoint,0.07405738113448024,0.8534046630375087,2
brusselator_0101_0120,brusselator,prepared_remainder_replay,108,107,9,history,python_objects_and_small_tensor_validation,0.3786973957903683,0.3786973957903683,11356
brusselator_0101_0120,brusselator,prepared_remainder_replay,108,107,9,history,cross_step_history,0.34036012226715684,0.7190575180575252,2
brusselator_0101_0120,brusselator,prepared_remainder_replay,108,107,9,other_solve,unwrapped_dispatch_and_other,0.022115414030849934,0.022115414030849934,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,109,108,9,other_solve,python_objects_and_small_tensor_validation,0.02001376450061798,0.02001376450061798,594
brusselator_0101_0120,brusselator,prepared_remainder_replay,109,108,9,candidate,python_objects_and_small_tensor_validation,0.011447214055806398,0.011447214055806398,614
brusselator_0101_0120,brusselator,prepared_remainder_replay,109,108,9,candidate,polynomial_multiply_truncate_range,0.18015890941023827,0.18030934920534492,108
brusselator_0101_0120,brusselator,prepared_remainder_replay,109,108,9,candidate,candidate_polynomial,0.01639676932245493,0.2080028927884996,1
