file,line,function,primitive_calls,total_calls,self_seconds,inclusive_seconds
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,56,__init__,264870,264870,3.041818333,10.117223764
~,0,<method 'clone' of 'torch._C.TensorBase' objects>,1320622,1320622,2.5533685040000003,2.5533685040000003
~,0,<built-in method torch.any>,807622,807622,1.9136136680000002,1.9136136680000002
~,0,<built-in method torch.stack>,215909,215909,1.415547536,1.415547536
~,0,<built-in method torch.min>,172989,172989,1.2645149580000001,1.2645149580000001
~,0,<built-in method torch.full_like>,497022,497022,1.225314052,1.225314052
~,0,<built-in method torch.max>,186269,186269,1.150283231,1.150283231
~,0,<built-in method torch.nextafter>,496762,496762,1.1270005200000002,1.1270005200000002
~,0,<method 'reshape' of 'torch._C.TensorBase' objects>,704372,704372,1.094280277,1.094280277
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,152,__mul__,75942,75942,1.015793629,6.553775010000001
~,0,<built-in method torch.isnan>,529740,529740,1.0113276370000002,1.0113276370000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,15,_as_tensor,529780,529780,0.9203766910000001,3.2319008310000004
~,0,<method 'pow' of 'torch._C.TensorBase' objects>,314512,314512,0.88282905,0.88282905
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,175,pow_int,66326,66326,0.809528384,4.475244941000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,487,_power_interval_bounds,12240,12240,0.793842684,3.543448252
~,0,<built-in method torch.all>,231221,231221,0.658817626,0.658817626
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1131,validate_dense_subdivision_cover,4080,4080,0.6417477690000001,1.4045871650000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,246,__post_init__,31200,31200,0.47908532000000004,1.000089582
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,127,_is_zero_tensor,73784,73784,0.476139032,0.652394491
~,0,<built-in method torch.abs>,187653,187653,0.460445201,0.460445201
