file,line,function,primitive_calls,total_calls,self_seconds,inclusive_seconds
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,56,__init__,268139,268139,3.0866782350000004,10.208076978000001
~,0,<method 'clone' of 'torch._C.TensorBase' objects>,1330162,1330162,2.589323606,2.589323606
~,0,<built-in method torch.stack>,312552,312552,2.002407675,2.002407675
~,0,<built-in method torch.any>,826757,826757,1.966995566,1.966995566
~,0,<built-in method torch.min>,257628,257628,1.911272885,1.911272885
~,0,<built-in method torch.max>,285606,285606,1.8153431500000001,1.8153431500000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,487,_power_interval_bounds,27216,27216,1.772428241,7.861968963000001
~,0,<method 'pow' of 'torch._C.TensorBase' objects>,573082,573082,1.6297614630000001,1.6297614630000001
~,0,<built-in method torch.full_like>,573508,573508,1.478884459,1.478884459
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1131,validate_dense_subdivision_cover,9072,9072,1.4330954230000001,3.1321955100000003
~,0,<built-in method torch.nextafter>,573280,573280,1.3602545750000001,1.3602545750000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,152,__mul__,79976,79976,1.070616045,6.901366552000001
~,0,<built-in method torch.isnan>,536278,536278,1.023714641,1.023714641
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,15,_as_tensor,536318,536318,0.9496242180000001,3.2372715870000004
~,0,<method 'reshape' of 'torch._C.TensorBase' objects>,600309,600309,0.942755258,0.942755258
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,520,_monomial_interval_bounds_for_exponents,9072,9072,0.814737404,10.578653386000001
~,0,<built-in method torch.all>,270545,270545,0.8073846880000001,0.8073846880000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,175,pow_int,68914,68914,0.789502287,4.287227775
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,397,_interval_mul,35476,35476,0.763965176,2.20575773
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,546,_range_for_terms,9072,9072,0.695199721,11.711059449
~,0,<built-in method torch.abs>,262049,262049,0.667451042,0.667451042
~,0,<built-in method torch.where>,182563,182563,0.639243957,0.639243957
~,0,<method 'index_select' of 'torch._C.TensorBase' objects>,82712,82712,0.625280595,0.625280595
~,0,<built-in method torch.isfinite>,67993,67993,0.568339785,0.568339785
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,127,_is_zero_tensor,81468,81468,0.528890509,0.7239339760000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,135,__add__,61684,61684,0.46127025800000004,3.4833468290000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1016,_subdivision_influence_scores,1904,1904,0.45059230600000005,0.844794299
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,246,__post_init__,27696,27696,0.43426789800000004,0.897719766
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,316,evaluate_interval,4272,4272,0.38630713,14.444768345000002
~,0,<built-in method torch.zeros_like>,170344,170344,0.322945829,0.322945829
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,142,__init__,4958,4958,0.32193909200000004,1.4776417110000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,235,mul_truncate,518,518,0.24449098200000002,0.802928529
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1042,_split_leaf_pair,5712,5712,0.238458988,0.265631543
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,36,_down,188849,188849,0.22868248000000002,1.2866900300000002
~,0,<built-in method torch.is_floating_point>,580125,580125,0.22416411500000002,0.22416411500000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,40,_up,197393,197393,0.21273345700000001,1.084868368
~,0,<method 'unbind' of 'torch._C.TensorBase' objects>,74560,74560,0.206728624,0.206728624
~,0,<built-in method torch.allclose>,8928,8928,0.20474719400000002,0.20474719400000002
~,0,<built-in method torch.maximum>,68671,68671,0.197345225,0.197345225
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1321,_range_for_terms_with_policy,7168,7168,0.19188184200000002,17.119513944
~,0,<built-in method torch.as_tensor>,40959,40959,0.174003224,0.174003224
~,0,<built-in method torch.minimum>,57923,57923,0.17362892600000002,0.17362892600000002
~,0,<method 'detach' of 'torch._C.TensorBase' objects>,89582,89582,0.170035458,0.170035458
~,0,<method 'numel' of 'torch._C.TensorBase' objects>,647601,647601,0.14620950600000002,0.14620950600000002
~,0,<method 'sum' of 'torch._C.TensorBase' objects>,29120,29120,0.143618099,0.143618099
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,371,_down,89968,89968,0.143300649,0.748047919
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2282,__post_init__,9584,9584,0.142227752,0.27297806
~,0,<built-in method torch.tensor>,14784,14784,0.12299532,0.12299532
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/torch/_tensor.py,1099,__iter__,74560,74560,0.11542859000000001,0.39906303000000004
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,375,_up,90412,90412,0.111869933,0.578831803
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,28,_neg_inf_like,188849,188849,0.107783022,0.61543223
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1199,_identity_dense_cover,7168,7168,0.10719845,2.4531238720000004
~,0,<method 'to' of 'torch._C.TensorBase' objects>,68600,68600,0.10322205000000001,0.10322205000000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,581,_interval_is_valid,9072,9072,0.10163399000000001,0.34487475700000003
~,0,<built-in method builtins.isinstance>,743019,743019,0.09969422700000001,0.09969422700000001
~,0,<built-in method torch.cat>,20636,20636,0.09664687000000001,0.09664687000000001
~,0,<built-in method torch.ones_like>,36730,36730,0.096042626,0.096042626
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1055,build_dense_subdivision_cover,1904,1904,0.093156842,1.348924384
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,32,_pos_inf_like,197393,197393,0.08853421700000001,0.47515989300000006
~,0,<method 'view' of 'torch._C.TensorBase' objects>,30724,30724,0.08747866400000001,0.08747866400000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/endpoint_substitution.py,37,_mul,1240,1240,0.085182194,0.15281516
~,0,<built-in method torch.ones>,14864,14864,0.084322187,0.084322187
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,107,_coef,42359,42359,0.080852186,0.279657847
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,379,_interval_add,12524,12524,0.071771183,0.209822893
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1161,<setcomp>,9072,9072,0.070361405,0.265577964
~,0,<built-in method torch.zeros>,23438,23438,0.06931859400000001,0.06931859400000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,252,cutoff,920,920,0.06804713600000001,3.095381805
~,0,<built-in method torch.nonzero>,9072,9072,0.067949377,0.067949377
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2486,mul_trunc,1904,1904,0.067828282,16.229232238
~,0,<method 'append' of 'list' objects>,592336,592336,0.065544242,0.065544242
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2014,mul_trunc,1904,1904,0.06184954,9.758476381000001
~,0,<method 'hex' of 'float' objects>,95344,95344,0.060306993,0.060306993
~,0,<method 'cpu' of 'torch._C.TensorBase' objects>,87862,87862,0.058347821,0.058347821
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,203,ensure_interval,146194,146194,0.058027649,0.079585587
~,0,<built-in method builtins.any>,70297,73577,0.057217567000000004,0.184378372
~,0,<built-in method torch.arange>,7168,7168,0.052129238,0.052129238
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/endpoint_substitution.py,59,enclose_constant_substitution,60,60,0.050532302,0.350254445
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/endpoint_substitution.py,28,add,1600,1600,0.050162864,0.08486695500000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,57,evaluate_interval_normal,920,920,0.050028779,1.756528372
~,0,<built-in method torch.count_nonzero>,14784,14784,0.049957838000000004,0.049957838000000004
~,0,<built-in method torch._C._get_tracing_state>,74560,74560,0.049016923000000004,0.049016923000000004
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/flowpipe.py,480,_float_or_none,20052,20052,0.048466025,0.290314312
~,0,<method 'scatter_add_' of 'torch._C.TensorBase' objects>,4136,4136,0.047781548,0.047781548
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,266,add,19520,19520,0.043389983,0.9634786310000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1162,<genexpr>,103488,103488,0.043189746,0.10015329
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1173,<listcomp>,27216,27216,0.040926155000000006,0.040926155000000006
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,72,point,59512,59512,0.039626105,2.155675383
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1174,<listcomp>,27216,27216,0.036426894,0.036426894
~,0,<built-in method builtins.sorted>,41860,41860,0.035499572,0.092865416
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,107,width,8544,8544,0.030983279000000002,0.082916031
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,458,_interval_scale,2072,2072,0.029236210000000002,0.08081218600000001
~,0,<built-in method torch.sum>,5712,5712,0.028847397,0.028847397
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2677,component,2184,2184,0.026180157000000003,0.163639216
~,0,<built-in method torch.clamp>,5712,5712,0.025533379000000002,0.025533379000000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/ode_examples.py,26,brusselator_ode,476,476,0.025459707,18.281256968
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,151,<genexpr>,123259,123259,0.025251931000000002,0.025251931000000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,159,<dictcomp>,4958,4958,0.024736995,0.350862118
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/accepted_boundary_sr.py,159,_linear_polynomial_image,19,19,0.024491641,0.693263143
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,19,_state_normal_factor,7282,7282,0.024127407,0.34475690000000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1900,constants,1428,1428,0.022269594,0.045020950000000004
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1878,__post_init__,9224,9224,0.021446078,0.030470625
~,0,<method 'scatter_reduce_' of 'torch._C.TensorBase' objects>,3808,3808,0.021414056,0.021414056
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2377,_check_domain,4444,4444,0.020865081,0.24129387000000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/flowpipe.py,1523,horner,40,640,0.020779712000000002,15.886860521000001
~,0,<method 'get' of 'dict' objects>,120627,120627,0.020664352,0.020664352
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1953,_check_basis,8748,8748,0.020033677,0.020033677
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2291,<genexpr>,47920,47920,0.019800993000000003,0.019800993000000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2251,component,2184,2184,0.019448456000000003,0.028417201000000003
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2289,<genexpr>,47920,47920,0.018678768000000002,0.018678768000000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1181,<listcomp>,14784,14784,0.018590996000000002,0.018590996000000002
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,241,<genexpr>,110085,110085,0.018488751,0.018488751
~,0,<method 'expand_as' of 'torch._C.TensorBase' objects>,4136,4136,0.018421644,0.018421644
~,0,<method 'tolist' of 'torch._C.TensorBase' objects>,14964,14964,0.018368695,0.018368695
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,3323,<dictcomp>,40,40,0.018361975000000003,0.023048361
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/flowpipe.py,488,_interval_width_value,8224,8224,0.018072011000000002,0.284628861
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,76,zero,8326,8326,0.018005374,0.389301761
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,3739,_dense_flowstar_raw_compat_image,168,168,0.017498098,14.738002892
<string>,2,__init__,9072,9072,0.017364008,0.017364008
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/polynomial.py,154,<genexpr>,123259,123259,0.017254156,0.017254156
~,0,<method 'dim' of 'torch._C.TensorBase' objects>,74560,74560,0.017034686,0.017034686
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/flowpipe.py,1458,_append_horner_stage,880,880,0.016811511,6.483004689
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/accepted_boundary_sr.py,103,_interval_polynomial_range,116,116,0.016650447000000002,0.610770133
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1177,<listcomp>,27216,27216,0.01623534,0.01623534
~,0,<built-in method builtins.len>,101982,102222,0.016020295,0.016137104
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2686,<dictcomp>,2184,2184,0.015765918,0.015765918
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/flowpipe.py,1406,_tm_mul_ctrunc_horner_stage,478,478,0.015666425,9.324199397000001
~,0,<built-in method torch.full>,3808,3808,0.0152104,0.0152104
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/interval.py,141,__sub__,2094,2094,0.014857629,0.11628790900000001
~,0,<method 'expand' of 'torch._C.TensorBase' objects>,3372,3372,0.014486897,0.014486897
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1306,_hull_owner_intervals,1904,1904,0.014202393,0.08765787800000001
~,0,<built-in method builtins.max>,20750,20750,0.013897754,0.019233461
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2732,domain,952,952,0.013802975,0.146702671
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,2609,integrate,308,308,0.013391545000000001,0.66005722
~,0,<built-in method builtins.iter>,86774,86774,0.013173540000000001,0.013173540000000001
~,0,<method 'item' of 'torch._C.TensorBase' objects>,17922,17922,0.013085597000000001,0.013085597000000001
/srv/local/shengenli/repaired_solver_performance_20260908T084224Z/candidate_source/src/torch_tm_flowpipe/batched_dense_tm.py,1589,_merge_coefficients_by_index,1904,1904,0.013084347000000001,0.062966416
