backend_lane,dense_kernel_s,device_to_host_s,device_transfer_count,h_attempted,host_to_device_s,segment_index,t_before,total_wall_s
hybrid_dense_core,0.1920764499809593,0.0,0,0.01,0.0,0,0.0,0.28294878895394504
hybrid_dense_core,0.17674263706430793,0.0,0,0.01,0.0,1,0.01,0.3787879829760641
hybrid_dense_core,0.17758372297976166,0.0,0,0.01,0.0,2,0.02,0.44343966990709305
hybrid_dense_core,0.17734071996528655,0.0,0,0.01,0.0,3,0.03,0.46076584607362747
hybrid_dense_core,0.1871068780310452,0.0,0,0.01,0.0,4,0.04,0.4986502359388396
hybrid_dense_core,0.17915780493058264,0.0,0,0.01,0.0,5,0.05,0.4830329850083217
hybrid_dense_core,0.22555219905916601,0.0,0,0.01,0.0,6,0.06,0.5387492829468101
hybrid_dense_core,0.17925474199000746,0.0,0,0.01,0.0,7,0.07,0.4956332630245015
hybrid_dense_core,0.17734151892364025,0.0,0,0.01,0.0,8,0.08,0.5135843829484656
hybrid_dense_core,0.17915589502081275,0.0,0,0.01,0.0,9,0.09,0.5085938799893484
hybrid_dense_core,0.17791450896766037,0.0,0,0.01,0.0,10,0.1,0.499312705011107
hybrid_dense_core,0.1782028810121119,0.0,0,0.01,0.0,11,0.11,0.49805239599663764
hybrid_dense_core,0.17704477498773485,0.0,0,0.01,0.0,12,0.12,0.5107679510256276
hybrid_dense_core,0.17926477501168847,0.0,0,0.01,0.0,13,0.13,0.5048780520446599
hybrid_dense_core,0.17775291099678725,0.0,0,0.01,0.0,14,0.14,0.5075300970347598
hybrid_dense_core,0.17779620096553117,0.0,0,0.01,0.0,15,0.15,0.5162427090108395
hybrid_dense_core,0.1782056549564004,0.0,0,0.01,0.0,16,0.16,0.5225304350024089
hybrid_dense_core,0.18006746692117304,0.0,0,0.01,0.0,17,0.17,0.5206867839442566
hybrid_dense_core,0.1780383059522137,0.0,0,0.01,0.0,18,0.18,0.5209099999628961
hybrid_dense_core,0.17788429092615843,0.0,0,0.01,0.0,19,0.19,0.5297499489970505
hybrid_dense_core,0.17881795798894018,0.0,0,0.01,0.0,20,0.2,0.5468995759729296
hybrid_dense_core,0.17932689900044352,0.0,0,0.01,0.0,21,0.21,0.5428393150214106
hybrid_dense_core,0.23140686692204326,0.0,0,0.01,0.0,22,0.22,0.5880062960786745
hybrid_dense_core,0.17893132800236344,0.0,0,0.01,0.0,23,0.23,0.5365513130091131
hybrid_dense_core,0.17773025494534522,0.0,0,0.01,0.0,24,0.24,0.5442638549720868
hybrid_dense_core,0.1794178580166772,0.0,0,0.01,0.0,25,0.25,0.5375938619254157
hybrid_dense_core,0.17900741996709257,0.0,0,0.01,0.0,26,0.26,0.5368533009896055
hybrid_dense_core,0.17755685304291546,0.0,0,0.01,0.0,27,0.27,0.535697354003787
hybrid_dense_core,0.17984899296425283,0.0,0,0.01,0.0,28,0.28,0.5435417620465159
hybrid_dense_core,0.17910067806951702,0.0,0,0.01,0.0,29,0.29,0.534683465026319
hybrid_dense_core,0.1778184900758788,0.0,0,0.01,0.0,30,0.3,0.5409073609625921
hybrid_dense_core,0.17836209305096418,0.0,0,0.01,0.0,31,0.31,0.5297797110397369
hybrid_dense_core,0.18739864707458764,0.0,0,0.01,0.0,32,0.32,0.5411349809728563
hybrid_dense_core,0.17798582499381155,0.0,0,0.01,0.0,33,0.33,0.5334732270566747
hybrid_dense_core,0.17863571702037007,0.0,0,0.01,0.0,34,0.34,0.5373402530094609
hybrid_dense_core,0.17805258103180677,0.0,0,0.01,0.0,35,0.35000000000000003,0.526913462090306
hybrid_dense_core,0.19086728291586041,0.0,0,0.01,0.0,36,0.36,0.5396295860409737
hybrid_dense_core,0.17989210796076804,0.0,0,0.01,0.0,37,0.37,0.5345773900626227
hybrid_dense_core,0.23462932603433728,0.0,0,0.01,0.0,38,0.38,0.5993682990083471
hybrid_dense_core,0.17880099394824356,0.0,0,0.01,0.0,39,0.39,0.5613922330085188
hybrid_dense_core,0.1845324340974912,0.0,0,0.01,0.0,40,0.4,0.5465708939591423
hybrid_dense_core,0.18140293296892196,0.0,0,0.01,0.0,41,0.41000000000000003,0.540066372952424
hybrid_dense_core,0.1803719139425084,0.0,0,0.01,0.0,42,0.42,0.5428203180199489
hybrid_dense_core,0.17744131991639733,0.0,0,0.01,0.0,43,0.43,0.5412357209715992
hybrid_dense_core,0.1818386979866773,0.0,0,0.01,0.0,44,0.44,0.5519250109791756
hybrid_dense_core,0.18010764906648546,0.0,0,0.01,0.0,45,0.45,0.5509477860759944
hybrid_dense_core,0.1801602439954877,0.0,0,0.01,0.0,46,0.46,0.55161510896869
hybrid_dense_core,0.17889343004208058,0.0,0,0.01,0.0,47,0.47000000000000003,0.5593696000287309
hybrid_dense_core,0.17941377102397382,0.0,0,0.01,0.0,48,0.48,0.5491645019501448
hybrid_dense_core,0.17828694998752326,0.0,0,0.01,0.0,49,0.49,0.539252137998119
hybrid_dense_core,0.17950909107457846,0.0,0,0.01,0.0,50,0.5,0.549114141962491
