plant,mode,step,history_length,replays,phase,operation,dependency_fixed,category,exclusive_seconds,calls,step_seconds,instrumentation
brusselator,reference,101,100,9,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.21990039385855198,1,1.8928333008661866,light_phase_timer
brusselator,reference,101,100,9,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.087919139303267,1,1.8928333008661866,light_phase_timer
brusselator,reference,101,100,9,replay,image,False,refinement_dynamic_and_dispatch,0.6715266541577876,9,1.8928333008661866,light_phase_timer
brusselator,reference,101,100,9,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.00213253078982234,1,1.8928333008661866,light_phase_timer
brusselator,reference,101,100,9,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.017095704097300768,3,1.8928333008661866,light_phase_timer
brusselator,reference,101,100,9,boundary,boundary,False,boundary_and_endpoint_correction,0.8239867337979376,1,1.8928333008661866,light_phase_timer
brusselator,reference,101,100,9,other,unattributed,False,other_including_unclassified_python,0.07027214486151934,0,1.8928333008661866,light_phase_timer
brusselator,reference,102,101,9,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.2052549347281456,1,1.8445169162005186,light_phase_timer
brusselator,reference,102,101,9,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.07320900121703744,1,1.8445169162005186,light_phase_timer
brusselator,reference,102,101,9,replay,image,False,refinement_dynamic_and_dispatch,0.6679289666935802,9,1.8445169162005186,light_phase_timer
brusselator,reference,102,101,9,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.002026350237429142,1,1.8445169162005186,light_phase_timer
brusselator,reference,102,101,9,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.01629609940573573,3,1.8445169162005186,light_phase_timer
brusselator,reference,102,101,9,boundary,boundary,False,boundary_and_endpoint_correction,0.8208265183493495,1,1.8445169162005186,light_phase_timer
brusselator,reference,102,101,9,other,unattributed,False,other_including_unclassified_python,0.05897504556924105,0,1.8445169162005186,light_phase_timer
brusselator,reference,103,102,9,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.21046846825629473,1,1.8643412138335407,light_phase_timer
brusselator,reference,103,102,9,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.07350181043148041,1,1.8643412138335407,light_phase_timer
brusselator,reference,103,102,9,replay,image,False,refinement_dynamic_and_dispatch,0.6643680292181671,9,1.8643412138335407,light_phase_timer
brusselator,reference,103,102,9,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.0020259497687220573,1,1.8643412138335407,light_phase_timer
brusselator,reference,103,102,9,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.01528881536796689,3,1.8643412138335407,light_phase_timer
brusselator,reference,103,102,9,boundary,boundary,False,boundary_and_endpoint_correction,0.8379633040167391,1,1.8643412138335407,light_phase_timer
brusselator,reference,103,102,9,other,unattributed,False,other_including_unclassified_python,0.0607248367741704,0,1.8643412138335407,light_phase_timer
brusselator,reference,104,103,9,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.2070573652163148,1,1.8479384048841894,light_phase_timer
brusselator,reference,104,103,9,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.07361507788300514,1,1.8479384048841894,light_phase_timer
brusselator,reference,104,103,9,replay,image,False,refinement_dynamic_and_dispatch,0.6667370409704745,9,1.8479384048841894,light_phase_timer
brusselator,reference,104,103,9,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.0020086918957531452,1,1.8479384048841894,light_phase_timer
brusselator,reference,104,103,9,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.015660069417208433,3,1.8479384048841894,light_phase_timer
brusselator,reference,104,103,9,boundary,boundary,False,boundary_and_endpoint_correction,0.8248551543802023,1,1.8479384048841894,light_phase_timer
brusselator,reference,104,103,9,other,unattributed,False,other_including_unclassified_python,0.05800500512123108,0,1.8479384048841894,light_phase_timer
brusselator,reference,105,104,9,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.21361480234190822,1,1.8556437608785927,light_phase_timer
brusselator,reference,105,104,9,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.07486654911190271,1,1.8556437608785927,light_phase_timer
brusselator,reference,105,104,9,replay,image,False,refinement_dynamic_and_dispatch,0.6653974219225347,9,1.8556437608785927,light_phase_timer
brusselator,reference,105,104,9,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.002098475117236376,1,1.8556437608785927,light_phase_timer
brusselator,reference,105,104,9,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.01516573503613472,3,1.8556437608785927,light_phase_timer
brusselator,reference,105,104,9,boundary,boundary,False,boundary_and_endpoint_correction,0.8268415010534227,1,1.8556437608785927,light_phase_timer
brusselator,reference,105,104,9,other,unattributed,False,other_including_unclassified_python,0.05765927629545331,0,1.8556437608785927,light_phase_timer
brusselator,reference,106,105,9,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.20778272300958633,1,1.840123658068478,light_phase_timer
brusselator,reference,106,105,9,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.0801319689489901,1,1.840123658068478,light_phase_timer
brusselator,reference,106,105,9,replay,image,False,refinement_dynamic_and_dispatch,0.667035564314574,9,1.840123658068478,light_phase_timer
brusselator,reference,106,105,9,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.002026631496846676,1,1.840123658068478,light_phase_timer
brusselator,reference,106,105,9,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.015256860293447971,3,1.840123658068478,light_phase_timer
brusselator,reference,106,105,9,boundary,boundary,False,boundary_and_endpoint_correction,0.8051941548474133,1,1.840123658068478,light_phase_timer
brusselator,reference,106,105,9,other,unattributed,False,other_including_unclassified_python,0.06269575515761971,0,1.840123658068478,light_phase_timer
brusselator,reference,107,106,9,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.20473572704941034,1,1.8456921302713454,light_phase_timer
brusselator,reference,107,106,9,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.0754393725655973,1,1.8456921302713454,light_phase_timer
brusselator,reference,107,106,9,replay,image,False,refinement_dynamic_and_dispatch,0.6782187977805734,9,1.8456921302713454,light_phase_timer
brusselator,reference,107,106,9,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.0020724390633404255,1,1.8456921302713454,light_phase_timer
brusselator,reference,107,106,9,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.015293031930923462,3,1.8456921302713454,light_phase_timer
brusselator,reference,107,106,9,boundary,boundary,False,boundary_and_endpoint_correction,0.812096216250211,1,1.8456921302713454,light_phase_timer
brusselator,reference,107,106,9,other,unattributed,False,other_including_unclassified_python,0.05783654563128948,0,1.8456921302713454,light_phase_timer
brusselator,reference,108,107,9,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.2045189761556685,1,1.8561227372847497,light_phase_timer
brusselator,reference,108,107,9,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.07355733681470156,1,1.8561227372847497,light_phase_timer
brusselator,reference,108,107,9,replay,image,False,refinement_dynamic_and_dispatch,0.684036975260824,9,1.8561227372847497,light_phase_timer
brusselator,reference,108,107,9,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.0020905137062072754,1,1.8561227372847497,light_phase_timer
brusselator,reference,108,107,9,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.015407697763293982,3,1.8561227372847497,light_phase_timer
