analytic_containment_applicability,analytic_containment_passed,analytic_reference_contained,cold_total_configuration_time_s,compile_or_jit_time_s,completed_requested_horizon,completed_steps,device,dtype,engine_internal_time_s,evaluation_time,failure_category,first_step_time_s,h,measurement_phase,memory_measurement_reason,message,native_validation_passed,peak_process_rss_kib,plot_report_time_s,posthoc_validation_time_s,repetition,requested_horizon,requested_steps,runtime_boundary_version,steady_full_configuration_time_s,steady_step_time_s,steady_total_configuration_time_s,successful_horizon,system,tool,trajectory_sanity_passed,variant,width_at_evaluation_time
required,True,True,0.0,0.0,True,100,cpu,MPFR_interval_53_bit,0.07836616598069668,1.0,completed,0.000384,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,2.095801755785942e-05,10,1.0,100,total_configuration_v2,0.07992854103213176,0.000335,0.07992854103213176,1.0,riccati,flowstar,True,root_cause_order4_selected,0.11696258259713109
required,True,True,0.17528566700639203,1.3772556250332855,True,400,cpu,MPFR_interval_53_bit,0.16591583302943036,4.0,completed,0.000178,0.01,cold,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,3.1167000997811556e-05,0,4.0,400,total_configuration_v2,0.17528566700639203,0.000132,0.17528566700639203,4.0,harmonic,flowstar,True,root_cause_order4_selected,0.28209137296574344
required,True,True,0.0,0.0,True,400,cpu,MPFR_interval_53_bit,0.1605637909960933,4.0,completed,0.00017,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,3.6209006793797016e-05,1,4.0,400,total_configuration_v2,0.17066254204837605,0.000129,0.17066254204837605,4.0,harmonic,flowstar,True,root_cause_order4_selected,0.28209137296574344
required,True,True,0.0,0.0,True,400,cpu,MPFR_interval_53_bit,0.16104141698451713,4.0,completed,0.000161,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,2.9082992114126682e-05,2,4.0,400,total_configuration_v2,0.17103762499755248,0.000129,0.17103762499755248,4.0,harmonic,flowstar,True,root_cause_order4_selected,0.28209137296574344
required,True,True,0.0,0.0,True,400,cpu,MPFR_interval_53_bit,0.16088595800101757,4.0,completed,0.000163,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,2.9207963962107897e-05,3,4.0,400,total_configuration_v2,0.17084566602716222,0.000129,0.17084566602716222,4.0,harmonic,flowstar,True,root_cause_order4_selected,0.28209137296574344
required,True,True,0.0,0.0,True,400,cpu,MPFR_interval_53_bit,0.16019104095175862,4.0,completed,0.000161,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,2.6708992663770914e-05,4,4.0,400,total_configuration_v2,0.16996512498008087,0.000129,0.16996512498008087,4.0,harmonic,flowstar,True,root_cause_order4_selected,0.28209137296574344
required,True,True,0.0,0.0,True,400,cpu,MPFR_interval_53_bit,0.15997304097982123,4.0,completed,0.000163,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,3.0542025342583656e-05,5,4.0,400,total_configuration_v2,0.17022845800966024,0.000129,0.17022845800966024,4.0,harmonic,flowstar,True,root_cause_order4_selected,0.28209137296574344
required,True,True,0.0,0.0,True,400,cpu,MPFR_interval_53_bit,0.1603485830128193,4.0,completed,0.000163,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,2.875004429370165e-05,6,4.0,400,total_configuration_v2,0.17045274999691173,0.000129,0.17045274999691173,4.0,harmonic,flowstar,True,root_cause_order4_selected,0.28209137296574344
required,True,True,0.0,0.0,True,400,cpu,MPFR_interval_53_bit,0.16124291601590812,4.0,completed,0.000163,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,2.8541020583361387e-05,7,4.0,400,total_configuration_v2,0.17142274999059737,0.000129,0.17142274999059737,4.0,harmonic,flowstar,True,root_cause_order4_selected,0.28209137296574344
required,True,True,0.0,0.0,True,400,cpu,MPFR_interval_53_bit,0.16116166702704504,4.0,completed,0.000175,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,5.870894528925419e-05,8,4.0,400,total_configuration_v2,0.17142758396221325,0.000129,0.17142758396221325,4.0,harmonic,flowstar,True,root_cause_order4_selected,0.28209137296574344
required,True,True,0.0,0.0,True,400,cpu,MPFR_interval_53_bit,0.1612394159892574,4.0,completed,0.000171,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,2.8458947781473398e-05,9,4.0,400,total_configuration_v2,0.17160354199586436,0.000129,0.17160354199586436,4.0,harmonic,flowstar,True,root_cause_order4_selected,0.28209137296574344
required,True,True,0.0,0.0,True,400,cpu,MPFR_interval_53_bit,0.1613200000138022,4.0,completed,0.000163,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,3.162503708153963e-05,10,4.0,400,total_configuration_v2,0.17146891698939726,0.000129,0.17146891698939726,4.0,harmonic,flowstar,True,root_cause_order4_selected,0.28209137296574344
not_applicable,False,,0.29880666703684255,1.3312849170179106,True,50,cpu,MPFR_interval_53_bit,0.2970734589616768,0.25,completed,0.001157,0.005,cold,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,1.1708005331456661e-05,0,0.25,50,total_configuration_v2,0.29880666703684255,0.001793,0.29880666703684255,0.25,coupled_quadratic,flowstar,True,root_cause_order4_selected,0.04296770088971223
not_applicable,False,,0.0,0.0,True,50,cpu,MPFR_interval_53_bit,0.29474625003058463,0.25,completed,0.001095,0.005,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,1.0083022061735392e-05,1,0.25,50,total_configuration_v2,0.2961211249930784,0.001798,0.2961211249930784,0.25,coupled_quadratic,flowstar,True,root_cause_order4_selected,0.04296770088971223
not_applicable,False,,0.0,0.0,True,50,cpu,MPFR_interval_53_bit,0.2956957499845885,0.25,completed,0.001107,0.005,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,1.0457995813339949e-05,2,0.25,50,total_configuration_v2,0.2970435419701971,0.001803,0.2970435419701971,0.25,coupled_quadratic,flowstar,True,root_cause_order4_selected,0.04296770088971223
not_applicable,False,,0.0,0.0,True,50,cpu,MPFR_interval_53_bit,0.29705420800019056,0.25,completed,0.001126,0.005,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,1.1041993275284767e-05,3,0.25,50,total_configuration_v2,0.29837254201993346,0.001813,0.29837254201993346,0.25,coupled_quadratic,flowstar,True,root_cause_order4_selected,0.04296770088971223
not_applicable,False,,0.0,0.0,True,50,cpu,MPFR_interval_53_bit,0.29880787496222183,0.25,completed,0.001131,0.005,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,1.40840420499444e-05,4,0.25,50,total_configuration_v2,0.3001432499731891,0.00182,0.3001432499731891,0.25,coupled_quadratic,flowstar,True,root_cause_order4_selected,0.04296770088971223
not_applicable,False,,0.0,0.0,True,50,cpu,MPFR_interval_53_bit,0.2957493750145659,0.25,completed,0.001114,0.005,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,1.18750031106174e-05,5,0.25,50,total_configuration_v2,0.29707916697952896,0.001798,0.29707916697952896,0.25,coupled_quadratic,flowstar,True,root_cause_order4_selected,0.04296770088971223
not_applicable,False,,0.0,0.0,True,50,cpu,MPFR_interval_53_bit,0.2992068749736063,0.25,completed,0.001145,0.005,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,1.1208001524209976e-05,6,0.25,50,total_configuration_v2,0.3005582920159213,0.001817,0.3005582920159213,0.25,coupled_quadratic,flowstar,True,root_cause_order4_selected,0.04296770088971223
not_applicable,False,,0.0,0.0,True,50,cpu,MPFR_interval_53_bit,0.29869125003460795,0.25,completed,0.001148,0.005,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,1.1791998986154795e-05,7,0.25,50,total_configuration_v2,0.3000284169684164,0.001825,0.3000284169684164,0.25,coupled_quadratic,flowstar,True,root_cause_order4_selected,0.04296770088971223
not_applicable,False,,0.0,0.0,True,50,cpu,MPFR_interval_53_bit,0.2954514159937389,0.25,completed,0.001174,0.005,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,1.3459008187055588e-05,8,0.25,50,total_configuration_v2,0.2968004170106724,0.001798,0.2968004170106724,0.25,coupled_quadratic,flowstar,True,root_cause_order4_selected,0.04296770088971223
not_applicable,False,,0.0,0.0,True,50,cpu,MPFR_interval_53_bit,0.29524291603593156,0.25,completed,0.001174,0.005,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,2.824998227879405e-05,9,0.25,50,total_configuration_v2,0.2965253749862313,0.001796,0.2965253749862313,0.25,coupled_quadratic,flowstar,True,root_cause_order4_selected,0.04296770088971223
not_applicable,False,,0.0,0.0,True,50,cpu,MPFR_interval_53_bit,0.2942543749813922,0.25,completed,0.001092,0.005,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,1.0166026186197996e-05,10,0.25,50,total_configuration_v2,0.2955427090055309,0.001789,0.2955427090055309,0.25,coupled_quadratic,flowstar,True,root_cause_order4_selected,0.04296770088971223
not_applicable,False,,0.15001004200894386,1.276783874956891,True,25,cpu,MPFR_interval_53_bit,0.14919837500201538,0.25,completed,0.001132,0.01,cold,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,9.791983757168055e-06,0,0.25,25,total_configuration_v2,0.15001004200894386,0.001814,0.15001004200894386,0.25,coupled_quadratic,flowstar,True,root_cause_order4_selected,0.042967728064041324
not_applicable,False,,0.0,0.0,True,25,cpu,MPFR_interval_53_bit,0.14905062498291954,0.25,completed,0.001119,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,1.0917021427303553e-05,1,0.25,25,total_configuration_v2,0.14987083297455683,0.001815,0.14987083297455683,0.25,coupled_quadratic,flowstar,True,root_cause_order4_selected,0.042967728064041324
not_applicable,False,,0.0,0.0,True,25,cpu,MPFR_interval_53_bit,0.14910162496380508,0.25,completed,0.001153,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,8.957984391599894e-06,2,0.25,25,total_configuration_v2,0.14989791600964963,0.0018055,0.14989791600964963,0.25,coupled_quadratic,flowstar,True,root_cause_order4_selected,0.042967728064041324
not_applicable,False,,0.0,0.0,True,25,cpu,MPFR_interval_53_bit,0.14808212500065565,0.25,completed,0.001089,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,9.500014130026102e-06,3,0.25,25,total_configuration_v2,0.14888570900075138,0.001816,0.14888570900075138,0.25,coupled_quadratic,flowstar,True,root_cause_order4_selected,0.042967728064041324
not_applicable,False,,0.0,0.0,True,25,cpu,MPFR_interval_53_bit,0.1486629580031149,0.25,completed,0.001139,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,9.709037840366364e-06,4,0.25,25,total_configuration_v2,0.1494493330246769,0.00181,0.1494493330246769,0.25,coupled_quadratic,flowstar,True,root_cause_order4_selected,0.042967728064041324
not_applicable,False,,0.0,0.0,True,25,cpu,MPFR_interval_53_bit,0.1486782080028206,0.25,completed,0.001092,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,1.0124989785254002e-05,5,0.25,25,total_configuration_v2,0.1495140829938464,0.001807,0.1495140829938464,0.25,coupled_quadratic,flowstar,True,root_cause_order4_selected,0.042967728064041324
not_applicable,False,,0.0,0.0,True,25,cpu,MPFR_interval_53_bit,0.14855254197027534,0.25,completed,0.001131,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,1.0458985343575478e-05,6,0.25,25,total_configuration_v2,0.14932616701116785,0.001791,0.14932616701116785,0.25,coupled_quadratic,flowstar,True,root_cause_order4_selected,0.042967728064041324
not_applicable,False,,0.0,0.0,True,25,cpu,MPFR_interval_53_bit,0.14898162498138845,0.25,completed,0.001109,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,1.1208001524209976e-05,7,0.25,25,total_configuration_v2,0.14974145899759606,0.0018065,0.14974145899759606,0.25,coupled_quadratic,flowstar,True,root_cause_order4_selected,0.042967728064041324
not_applicable,False,,0.0,0.0,True,25,cpu,MPFR_interval_53_bit,0.14919029199518263,0.25,completed,0.001095,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,1.0750023648142815e-05,8,0.25,25,total_configuration_v2,0.14991716697113588,0.0018145000000000001,0.14991716697113588,0.25,coupled_quadratic,flowstar,True,root_cause_order4_selected,0.042967728064041324
not_applicable,False,,0.0,0.0,True,25,cpu,MPFR_interval_53_bit,0.14859808399342,0.25,completed,0.001131,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,1.083302777260542e-05,9,0.25,25,total_configuration_v2,0.14935816696379334,0.0018095,0.14935816696379334,0.25,coupled_quadratic,flowstar,True,root_cause_order4_selected,0.042967728064041324
not_applicable,False,,0.0,0.0,True,25,cpu,MPFR_interval_53_bit,0.14819641696522012,0.25,completed,0.001088,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,1.029099803417921e-05,10,0.25,25,total_configuration_v2,0.1488889169995673,0.0018154999999999998,0.1488889169995673,0.25,coupled_quadratic,flowstar,True,root_cause_order4_selected,0.042967728064041324
not_applicable,False,,1.3054584580240771,1.278634208953008,True,200,cpu,MPFR_interval_53_bit,1.3007723329938017,1.0,completed,0.001107,0.005,cold,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,8.750008419156075e-06,0,1.0,200,total_configuration_v2,1.3054584580240771,0.002194,1.3054584580240771,1.0,van_der_pol,flowstar,True,root_cause_order4_selected,0.11282176719263581
not_applicable,False,,0.0,0.0,True,200,cpu,MPFR_interval_53_bit,1.2897047909791581,1.0,completed,0.001112,0.005,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,9.416020475327969e-06,1,1.0,200,total_configuration_v2,1.2949053750489838,0.002191,1.2949053750489838,1.0,van_der_pol,flowstar,True,root_cause_order4_selected,0.11282176719263581
not_applicable,False,,0.0,0.0,True,200,cpu,MPFR_interval_53_bit,1.5303077080170624,1.0,completed,0.001155,0.005,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,1.7167010810226202e-05,2,1.0,200,total_configuration_v2,1.5399942909716628,0.002215,1.5399942909716628,1.0,van_der_pol,flowstar,True,root_cause_order4_selected,0.11282176719263581
not_applicable,False,,0.0,0.0,True,200,cpu,MPFR_interval_53_bit,1.3442438340280205,1.0,completed,0.001705,0.005,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,8.875038474798203e-06,3,1.0,200,total_configuration_v2,1.349305625015404,0.002197,1.349305625015404,1.0,van_der_pol,flowstar,True,root_cause_order4_selected,0.11282176719263581
not_applicable,False,,0.0,0.0,True,200,cpu,MPFR_interval_53_bit,1.2868139159982093,1.0,completed,0.001187,0.005,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,8.750008419156075e-06,4,1.0,200,total_configuration_v2,1.2918219169951044,0.002185,1.2918219169951044,1.0,van_der_pol,flowstar,True,root_cause_order4_selected,0.11282176719263581
not_applicable,False,,0.0,0.0,True,200,cpu,MPFR_interval_53_bit,1.2867203329806216,1.0,completed,0.001116,0.005,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,8.709030225872993e-06,5,1.0,200,total_configuration_v2,1.2918223750311881,0.002183,1.2918223750311881,1.0,van_der_pol,flowstar,True,root_cause_order4_selected,0.11282176719263581
not_applicable,False,,0.0,0.0,True,200,cpu,MPFR_interval_53_bit,1.2867596250143833,1.0,completed,0.001128,0.005,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,1.1458003427833319e-05,6,1.0,200,total_configuration_v2,1.291831375041511,0.002185,1.291831375041511,1.0,van_der_pol,flowstar,True,root_cause_order4_selected,0.11282176719263581
not_applicable,False,,0.0,0.0,True,200,cpu,MPFR_interval_53_bit,1.2850948329432867,1.0,completed,0.001141,0.005,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,9.207986295223236e-06,7,1.0,200,total_configuration_v2,1.2901809170143679,0.002185,1.2901809170143679,1.0,van_der_pol,flowstar,True,root_cause_order4_selected,0.11282176719263581
not_applicable,False,,0.0,0.0,True,200,cpu,MPFR_interval_53_bit,1.285383875016123,1.0,completed,0.001177,0.005,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,9.040988516062498e-06,8,1.0,200,total_configuration_v2,1.2906626669573598,0.002182,1.2906626669573598,1.0,van_der_pol,flowstar,True,root_cause_order4_selected,0.11282176719263581
not_applicable,False,,0.0,0.0,True,200,cpu,MPFR_interval_53_bit,1.3201073340023868,1.0,completed,0.001124,0.005,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,8.624978363513947e-06,9,1.0,200,total_configuration_v2,1.325163750036154,0.002192,1.325163750036154,1.0,van_der_pol,flowstar,True,root_cause_order4_selected,0.11282176719263581
not_applicable,False,,0.0,0.0,True,200,cpu,MPFR_interval_53_bit,1.2826472910237499,1.0,completed,0.001107,0.005,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,9.416951797902584e-06,10,1.0,200,total_configuration_v2,1.2876383750117384,0.002179,1.2876383750117384,1.0,van_der_pol,flowstar,True,root_cause_order4_selected,0.11282176719263581
not_applicable,False,,0.6498541669570841,1.2646024170098826,True,100,cpu,MPFR_interval_53_bit,0.6471369169885293,1.0,completed,0.001162,0.01,cold,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,8.582952432334423e-06,0,1.0,100,total_configuration_v2,0.6498541669570841,0.002199,0.6498541669570841,1.0,van_der_pol,flowstar,True,root_cause_order4_selected,0.113239997430433
not_applicable,False,,0.0,0.0,True,100,cpu,MPFR_interval_53_bit,0.6468517079483718,1.0,completed,0.001163,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,9.624985978007317e-06,1,1.0,100,total_configuration_v2,0.6494392920285463,0.002202,0.6494392920285463,1.0,van_der_pol,flowstar,True,root_cause_order4_selected,0.113239997430433
not_applicable,False,,0.0,0.0,True,100,cpu,MPFR_interval_53_bit,0.6489906249917112,1.0,completed,0.001129,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,9.874987881630659e-06,2,1.0,100,total_configuration_v2,0.6516656670137309,0.002207,0.6516656670137309,1.0,van_der_pol,flowstar,True,root_cause_order4_selected,0.113239997430433
not_applicable,False,,0.0,0.0,True,100,cpu,MPFR_interval_53_bit,0.6481248749769293,1.0,completed,0.001201,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,9.457988198846579e-06,3,1.0,100,total_configuration_v2,0.6506477910443209,0.002206,0.6506477910443209,1.0,van_der_pol,flowstar,True,root_cause_order4_selected,0.113239997430433
not_applicable,False,,0.0,0.0,True,100,cpu,MPFR_interval_53_bit,0.6471549999550916,1.0,completed,0.001129,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,1.091597368940711e-05,4,1.0,100,total_configuration_v2,0.6498036250122823,0.002203,0.6498036250122823,1.0,van_der_pol,flowstar,True,root_cause_order4_selected,0.113239997430433
not_applicable,False,,0.0,0.0,True,100,cpu,MPFR_interval_53_bit,0.6500062920385972,1.0,completed,0.001155,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,1.1334021110087633e-05,5,1.0,100,total_configuration_v2,0.6525892919744365,0.002212,0.6525892919744365,1.0,van_der_pol,flowstar,True,root_cause_order4_selected,0.113239997430433
not_applicable,False,,0.0,0.0,True,100,cpu,MPFR_interval_53_bit,0.6490397920133546,1.0,completed,0.00116,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,9.749957825988531e-06,6,1.0,100,total_configuration_v2,0.6516273340093903,0.002207,0.6516273340093903,1.0,van_der_pol,flowstar,True,root_cause_order4_selected,0.113239997430433
not_applicable,False,,0.0,0.0,True,100,cpu,MPFR_interval_53_bit,0.6450867499806918,1.0,completed,0.001169,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,9.207986295223236e-06,7,1.0,100,total_configuration_v2,0.6475777499726973,0.002197,0.6475777499726973,1.0,van_der_pol,flowstar,True,root_cause_order4_selected,0.113239997430433
not_applicable,False,,0.0,0.0,True,100,cpu,MPFR_interval_53_bit,0.6428698749514297,1.0,completed,0.001157,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,9.70897963270545e-06,8,1.0,100,total_configuration_v2,0.6454715830041096,0.002186,0.6454715830041096,1.0,van_der_pol,flowstar,True,root_cause_order4_selected,0.113239997430433
not_applicable,False,,0.0,0.0,True,100,cpu,MPFR_interval_53_bit,0.6469626250327565,1.0,completed,0.001173,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,9.540992323309183e-06,9,1.0,100,total_configuration_v2,0.6495940419845283,0.002207,0.6495940419845283,1.0,van_der_pol,flowstar,True,root_cause_order4_selected,0.113239997430433
not_applicable,False,,0.0,0.0,True,100,cpu,MPFR_interval_53_bit,0.6418467499897815,1.0,completed,0.001112,0.01,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,9.208975825458765e-06,10,1.0,100,total_configuration_v2,0.6444506249972619,0.002184,0.6444506249972619,1.0,van_der_pol,flowstar,True,root_cause_order4_selected,0.113239997430433
