run_id,mode,order,validation_mode,cutoff_threshold,target_remainder_radius,segment_index,status,validation_attempts,t_lo,t_hi,h,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,step_rejections,next_h,message
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,97,validated,1,1.9965041120767386,2.0017283433292654,0.0052242312525267566,0.1743655823374769,2.2754376646186931,-2.8516047665225579,1.0846948607346609,2.1010720822812163,3.9362996272572186,6.0373717095384354,1,0.0078363468787901354,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,98,validated,1,2.0017283433292654,2.0056465167686603,0.0039181734393950677,0.16312857685662854,2.2797469306590146,-2.8840973122736333,1.1147627688513544,2.1166183538023859,3.9988600811249877,6.1154784349273736,1,0.0058772601590926015,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,99,validated,1,2.0056465167686603,2.0115237769277527,0.0058772601590926015,0.14603113194291251,2.286434986899645,-2.9340182775671231,1.1610133687644939,2.1404038549567326,4.0950316463316172,6.2354355012883502,0,0.0088158902386389019,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,100,validated,1,2.0115237769277527,2.015931722047072,0.0044079451193194509,0.13301273279605011,2.2916323450383849,-2.9726586070613714,1.1970050907021077,2.1586196122423349,4.1696636977634789,6.3282833100058138,1,0.0066119176789791768,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,101,validated,1,2.015931722047072,2.0192376808865617,0.0033059588394895884,0.12313593721456025,2.2956357677439865,-3.0023419188906582,1.2247637935040452,2.1724998305294263,4.2271057123947031,6.3996055429241299,1,0.0049589382592343826,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,102,validated,1,2.0192376808865617,2.0241966191457963,0.0049589382592343826,0.10813457323695125,2.3018151696733735,-3.0478122463825974,1.2673235258027278,2.1936805964364221,4.3151357721853252,6.5088163686217477,0,0.0074384073888515735,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,103,validated,1,2.0241966191457963,2.0279158228402219,0.0037192036944257868,0.096733718628740042,2.3065901868787524,-3.0828650134307614,1.3002761681334889,2.2098564682500124,4.38314118156425,6.5929976498142624,1,0.0055788055416386801,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,104,validated,1,2.0279158228402219,2.0334946283818605,0.0055788055416386801,0.079384666767856604,2.3139858814620444,-3.1367349251438434,1.3509658896272954,2.2346012146941878,4.4877008147711388,6.7223020294653271,0,0.0083682083124580198,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,105,validated,1,2.0334946283818605,2.0376787325380894,0.0041841041562290099,0.066172800766557238,2.3197212497300361,-3.1784337698693563,1.3903913081964447,2.2535484489634787,4.5688250780658013,6.8223735270292796,1,0.0062761562343435148,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,106,validated,1,2.0376787325380894,2.0408168106552611,0.0031380781171717574,0.056148147036294449,2.3241323598759718,-3.2104676866789039,1.4207863840286921,2.2679842128396772,4.6312540707075964,6.8992382835472732,1,0.0047071171757576361,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,107,validated,1,2.0408168106552611,2.0455239278310189,0.0047071171757576361,0.040920439816646295,2.3309301425020279,-3.2595509251555144,1.4673900401759163,2.2900097026853814,4.7269409653314307,7.0169506680168121,0,0.0070606757636364542,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,108,validated,1,2.0455239278310189,2.049054265712837,0.0035303378818182271,0.029346126263110263,2.3361744626871368,-3.2973903849751873,1.5034583169429192,2.3068283364240267,4.8008487019181061,7.1076770383421328,1,0.0052955068227273404,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,109,validated,1,2.049054265712837,2.0543497725355642,0.0052955068227273404,0.0117307467448969,2.3442831807028748,-3.355559372085859,1.5589434422574511,2.3325524339579777,4.9145028143433098,7.2470552483012876,0,0.0079432602340910111,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,110,validated,1,2.0543497725355642,2.0583214026526098,0.0039716301170455055,-0.0016858760796218016,2.3505606484307369,-3.4005881965748315,1.6020784719860124,2.3522465245103588,5.0026666685608436,7.3549131930712024,1,0.0059574451755682583,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,111,validated,1,2.0583214026526098,2.0613001252403937,0.0029787225877841291,-0.011867000271992461,2.355382544399327,-3.4351815187885526,1.6353219627235085,2.3672495446713193,5.0705034815120609,7.4377530261833797,1,0.0044680838816761933,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,112,validated,1,2.0613001252403937,2.0657682091220702,0.0044680838816761933,-0.027334208335486457,2.3628034096183863,-3.4881992539748854,1.686295593251151,2.3901376179538727,5.1744948472260361,7.5646324651799084,0,0.0067021258225142899,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,113,validated,1,2.0657682091220702,2.0691192720333271,0.003351062911257145,-0.039092043162190254,2.3685206057971055,-3.5290736894646257,1.725730999245344,2.4076126489592959,5.25480468870997,7.6624173376692664,1,0.0050265943668857177,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,114,validated,1,2.0691192720333271,2.0716325692167699,0.0025132971834428588,-0.048001170932209854,2.3728961390879402,-3.5603772390016597,1.7560105665985781,2.4208973100201501,5.3163878056002378,7.7372851156203879,1,0.003769945775164288,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,115,validated,1,2.0716325692167699,2.075402514991934,0.003769945775164288,-0.061513914686348557,2.3796036925970734,-3.6082211677993437,1.8023046371487079,2.441117607283422,5.4105258049480511,7.8516434122314731,0,0.0056549186627464325,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,116,validated,1,2.075402514991934,2.0782299743233072,0.0028274593313732162,-0.071768142447737271,2.3847502669956926,-3.6449724868096478,1.8379667418332828,2.4565184094434298,5.4829392286429304,7.9394576380863597,1,0.0042411889970598244,
