run_id,segment_index,t_lo,t_hi,x_lo,x_hi,y_lo,y_hi,h,order,reset_box_source,validation_mode
flowstar_style_o6_target_adaptive_order_8,0,0,0.050000000000000003,1.2152071951955128,1.5176153335711062,2.1485604094032946,2.3525702072651384,0.050000000000000003,6,normalized_endpoint_reset_box,target_remainder
flowstar_style_o6_target_adaptive_order_8,1,0.050000000000000003,0.087500000000000008,1.2940907821797081,1.602604140580038,1.9765450078425291,2.25663129662549,0.037500000000000006,6,normalized_endpoint_reset_box,target_remainder
flowstar_style_o6_target_adaptive_order_8,2,0.087500000000000008,0.14375000000000002,1.400808900465073,1.7214140757009866,1.6960238550598341,2.0804304478307931,0.056250000000000008,6,normalized_endpoint_reset_box,target_remainder
flowstar_style_o6_target_adaptive_order_8,3,0.14375000000000002,0.18593750000000003,1.4695692082111649,1.8041777680050013,1.4741614145070541,1.9298101352368435,0.042187500000000003,6,normalized_endpoint_reset_box,target_remainder
flowstar_style_o6_target_adaptive_order_8,4,0.18593750000000003,0.21757812500000004,1.5145921053900442,1.86230588513424,1.3053392308464027,1.8101398533545907,0.031640625000000006,6,normalized_endpoint_reset_box,target_remainder
flowstar_style_o6_target_adaptive_order_8,5,0.21757812500000004,0.26503906250000003,1.5728840984759089,1.9415215761028117,1.056751244259561,1.6228209488179823,0.047460937500000008,6,normalized_endpoint_reset_box,target_remainder
flowstar_style_o6_target_adaptive_order_8,6,0.26503906250000003,0.30063476562500002,1.6085049357131274,1.9955230954012277,0.87593803610417875,1.4814082579572703,0.035595703125000003,6,normalized_endpoint_reset_box,target_remainder
flowstar_style_o6_target_adaptive_order_8,7,0.30063476562500002,0.32733154296875,1.6308161166031423,2.032985809132148,0.74519810120065888,1.3765703035046692,0.026696777343750002,6,normalized_endpoint_reset_box,target_remainder
flowstar_style_o6_target_adaptive_order_8,8,0.32733154296875,0.36737670898437502,1.6583629444235841,2.0835477761124759,0.560951668612509,1.2215498988261329,0.040045166015625001,6,normalized_endpoint_reset_box,target_remainder
flowstar_style_o6_target_adaptive_order_8,9,0.36737670898437502,0.39741058349609376,1.6740190811665918,2.1177731370669952,0.43165223217566367,1.1096490575874869,0.030033874511718753,6,normalized_endpoint_reset_box,target_remainder
flowstar_style_o6_target_adaptive_order_8,10,0.39741058349609376,0.4424613952636719,1.6909977508190093,2.1625170905139188,0.25565301071390606,0.9483808165374793,0.045050811767578129,6,normalized_endpoint_reset_box,target_remainder
flowstar_style_o6_target_adaptive_order_8,11,0.4424613952636719,0.47624950408935551,1.6984002042960031,2.1918161138902219,0.13635533257781648,0.83509996939256415,0.033788108825683595,6,normalized_endpoint_reset_box,target_remainder
flowstar_style_o6_target_adaptive_order_8,12,0.47624950408935551,0.50159058570861825,1.7012227014347021,2.2115279891390038,0.054052206084556235,0.75468833934083024,0.025341081619262698,6,normalized_endpoint_reset_box,target_remainder
flowstar_style_o6_target_adaptive_order_8,13,0.50159058570861825,0.53960220813751225,1.7019739966566547,2.2371649023503046,-0.056718728367045813,0.6401704394983242,0.038011622428894047,6,normalized_endpoint_reset_box,target_remainder
flowstar_style_o6_target_adaptive_order_8,14,0.53960220813751225,0.56811092495918281,1.6997006253052171,2.2538383779664848,-0.13127669385905286,0.56008184435531261,0.028508716821670534,6,normalized_endpoint_reset_box,target_remainder
flowstar_style_o6_target_adaptive_order_8,15,0.56811092495918281,0.61087400019168858,1.6927527464057217,2.2745407950849743,-0.22877136661918884,0.44754901552041693,0.042763075232505804,6,normalized_endpoint_reset_box,target_remainder
flowstar_style_o6_target_adaptive_order_8,16,0.61087400019168858,0.64294630661606789,1.6847496284051593,2.28725787517075,-0.29254570671116387,0.36995093688428682,0.032072306424379353,6,normalized_endpoint_reset_box,target_remainder
flowstar_style_o6_target_adaptive_order_8,17,0.64294630661606789,0.66700053643435242,1.6773677771640023,2.2953140441349476,-0.33555045073452883,0.31537652834941476,0.024054229818284513,6,normalized_endpoint_reset_box,target_remainder
flowstar_style_o6_target_adaptive_order_8,18,0.66700053643435242,0.70308188116177917,1.6645383466778256,2.3049580745896767,-0.39229794433744575,0.23831253595132382,0.036081344727426773,6,normalized_endpoint_reset_box,target_remainder
flowstar_style_o6_target_adaptive_order_8,19,0.70308188116177917,0.7301428897073492,1.6535451936352872,2.3105333531178829,-0.42974617000241072,0.18454152117082537,0.02706100854557008,6,normalized_endpoint_reset_box,target_remainder
