schema,step,time,time_hex,both_completed,qualification,flowstar_margin_y,torch_margin_y,eligibility,sample_count
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,117,1.17,0x1.2b851eb851eb8p+0,True,empirical_or_build_qualified_schedule_controlled,9.409212174229766e-05,9.205370374351134e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,118,1.18,0x1.2e147ae147ae1p+0,True,empirical_or_build_qualified_schedule_controlled,9.411017793383705e-05,9.207236209826165e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,119,1.19,0x1.30a3d70a3d70ap+0,True,empirical_or_build_qualified_schedule_controlled,9.412825746611846e-05,9.209101311655646e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,120,1.2,0x1.3333333333333p+0,True,empirical_or_build_qualified_schedule_controlled,9.414636576857766e-05,9.210966344312304e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,121,1.21,0x1.35c28f5c28f5cp+0,True,empirical_or_build_qualified_schedule_controlled,9.416450775607573e-05,9.212831871778515e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,122,1.22,0x1.3851eb851eb85p+0,True,empirical_or_build_qualified_schedule_controlled,9.418268786818971e-05,9.214698408040417e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,123,1.23,0x1.3ae147ae147aep+0,True,empirical_or_build_qualified_schedule_controlled,9.420090975326415e-05,9.216566557887539e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,124,1.24,0x1.3d70a3d70a3d7p+0,True,empirical_or_build_qualified_schedule_controlled,9.421917733392562e-05,9.218436762475128e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,125,1.25,0x1.4000000000000p+0,True,empirical_or_build_qualified_schedule_controlled,9.423749382271232e-05,9.220309458653786e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,126,1.26,0x1.428f5c28f5c29p+0,True,empirical_or_build_qualified_schedule_controlled,9.425586206949795e-05,9.222185023908732e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,127,1.27,0x1.451eb851eb852p+0,True,empirical_or_build_qualified_schedule_controlled,9.427428459708682e-05,9.224055802627716e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,128,1.28,0x1.47ae147ae147bp+0,True,empirical_or_build_qualified_schedule_controlled,9.429276362652349e-05,9.225929061332263e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,129,1.29,0x1.4a3d70a3d70a4p+0,True,empirical_or_build_qualified_schedule_controlled,9.431130110103873e-05,9.227806683087861e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,130,1.3,0x1.4cccccccccccdp+0,True,empirical_or_build_qualified_schedule_controlled,9.43298987086083e-05,9.229688884460012e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,131,1.31,0x1.4f5c28f5c28f6p+0,True,empirical_or_build_qualified_schedule_controlled,9.434855790272124e-05,9.231575858208972e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,132,1.32,0x1.51eb851eb851fp+0,True,empirical_or_build_qualified_schedule_controlled,9.436727992407971e-05,9.233467772198072e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,133,1.33,0x1.547ae147ae148p+0,True,empirical_or_build_qualified_schedule_controlled,9.43860656414332e-05,9.235364772672923e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,134,1.34,0x1.570a3d70a3d71p+0,True,empirical_or_build_qualified_schedule_controlled,9.440491597399511e-05,9.237266986119253e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,135,1.35,0x1.599999999999ap+0,True,empirical_or_build_qualified_schedule_controlled,9.44238317486917e-05,9.239174521007428e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,136,1.36,0x1.5c28f5c28f5c3p+0,True,empirical_or_build_qualified_schedule_controlled,9.444281352732175e-05,9.241087460917403e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,137,1.37,0x1.5eb851eb851ecp+0,True,empirical_or_build_qualified_schedule_controlled,9.446186174109996e-05,9.243005843825061e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,138,1.3800000000000001,0x1.6147ae147ae15p+0,True,empirical_or_build_qualified_schedule_controlled,9.448097670435723e-05,9.244929783589285e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,139,1.3900000000000001,0x1.63d70a3d70a3ep+0,True,empirical_or_build_qualified_schedule_controlled,9.450015862733207e-05,9.246859331923177e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,140,1.4000000000000001,0x1.6666666666667p+0,True,empirical_or_build_qualified_schedule_controlled,9.451940762813553e-05,9.248794529744432e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,141,1.41,0x1.68f5c28f5c28fp+0,True,empirical_or_build_qualified_schedule_controlled,9.453872374397199e-05,9.25073540835543e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,142,1.42,0x1.6b851eb851eb8p+0,True,empirical_or_build_qualified_schedule_controlled,9.455810694158638e-05,9.252681990548183e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,143,1.43,0x1.6e147ae147ae1p+0,True,empirical_or_build_qualified_schedule_controlled,9.457755712708173e-05,9.254634291638243e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,144,1.44,0x1.70a3d70a3d70ap+0,True,empirical_or_build_qualified_schedule_controlled,9.459707415505185e-05,9.256592320432137e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,145,1.45,0x1.7333333333333p+0,True,empirical_or_build_qualified_schedule_controlled,9.461665656825346e-05,9.258555953182683e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,146,1.46,0x1.75c28f5c28f5cp+0,True,empirical_or_build_qualified_schedule_controlled,9.463630317526248e-05,9.260525091469894e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,147,1.47,0x1.7851eb851eb85p+0,True,empirical_or_build_qualified_schedule_controlled,9.465601605402237e-05,9.262499962748056e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,148,1.48,0x1.7ae147ae147aep+0,True,empirical_or_build_qualified_schedule_controlled,9.467577532376917e-05,9.264480557849928e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,149,1.49,0x1.7d70a3d70a3d7p+0,True,empirical_or_build_qualified_schedule_controlled,9.469560093242908e-05,9.266466865105315e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,150,1.5,0x1.8000000000000p+0,True,empirical_or_build_qualified_schedule_controlled,9.471549254354873e-05,9.268458870995818e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,151,1.51,0x1.828f5c28f5c29p+0,True,empirical_or_build_qualified_schedule_controlled,9.473544982172766e-05,9.270456465833445e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,152,1.52,0x1.851eb851eb852p+0,True,empirical_or_build_qualified_schedule_controlled,9.475547243693773e-05,9.272459608726126e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,153,1.53,0x1.87ae147ae147bp+0,True,empirical_or_build_qualified_schedule_controlled,9.47755600707739e-05,9.274468401986999e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,154,1.54,0x1.8a3d70a3d70a4p+0,True,empirical_or_build_qualified_schedule_controlled,9.479571241994434e-05,9.276482830439433e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,155,1.55,0x1.8cccccccccccdp+0,True,empirical_or_build_qualified_schedule_controlled,9.481592920213678e-05,9.278502879802125e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,156,1.56,0x1.8f5c28f5c28f6p+0,True,empirical_or_build_qualified_schedule_controlled,9.483621015852131e-05,9.280528537153385e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,157,1.57,0x1.91eb851eb851fp+0,True,empirical_or_build_qualified_schedule_controlled,9.48565550596283e-05,9.282559791373136e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,158,1.58,0x1.947ae147ae148p+0,True,empirical_or_build_qualified_schedule_controlled,9.487696370881099e-05,9.284596633564977e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,159,1.59,0x1.970a3d70a3d71p+0,True,empirical_or_build_qualified_schedule_controlled,9.489743594394686e-05,9.286639057460574e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,160,1.6,0x1.999999999999ap+0,True,empirical_or_build_qualified_schedule_controlled,9.491797164453814e-05,9.288687059808502e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,161,1.61,0x1.9c28f5c28f5c3p+0,True,empirical_or_build_qualified_schedule_controlled,9.493857073270287e-05,9.290740640749595e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,162,1.62,0x1.9eb851eb851ecp+0,True,empirical_or_build_qualified_schedule_controlled,9.49592331772404e-05,9.292799804180697e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,163,1.6300000000000001,0x1.a147ae147ae15p+0,True,empirical_or_build_qualified_schedule_controlled,9.497995899690538e-05,9.294864558108806e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,164,1.6400000000000001,0x1.a3d70a3d70a3ep+0,True,empirical_or_build_qualified_schedule_controlled,9.500074805917058e-05,9.296934914997424e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,165,1.6500000000000001,0x1.a666666666667p+0,True,empirical_or_build_qualified_schedule_controlled,9.502159140757077e-05,9.299010892106362e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,166,1.6600000000000001,0x1.a8f5c28f5c290p+0,True,empirical_or_build_qualified_schedule_controlled,9.504249929899295e-05,9.301092511827313e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,167,1.67,0x1.ab851eb851eb8p+0,True,empirical_or_build_qualified_schedule_controlled,9.506347192305205e-05,9.303179802015859e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,168,1.68,0x1.ae147ae147ae1p+0,True,empirical_or_build_qualified_schedule_controlled,9.508450924006639e-05,9.305272795588234e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,169,1.69,0x1.b0a3d70a3d70ap+0,True,empirical_or_build_qualified_schedule_controlled,9.510558578082533e-05,9.307371532842594e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,170,1.7,0x1.b333333333333p+0,True,empirical_or_build_qualified_schedule_controlled,9.512664266395807e-05,9.309476060255814e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,171,1.71,0x1.b5c28f5c28f5cp+0,True,empirical_or_build_qualified_schedule_controlled,9.514775415414639e-05,9.311579873019733e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,172,1.72,0x1.b851eb851eb85p+0,True,empirical_or_build_qualified_schedule_controlled,9.516893355188514e-05,9.313683046659797e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,173,1.73,0x1.bae147ae147aep+0,True,empirical_or_build_qualified_schedule_controlled,9.519018139981204e-05,9.315792244530722e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,174,1.74,0x1.bd70a3d70a3d7p+0,True,empirical_or_build_qualified_schedule_controlled,9.521149832850397e-05,9.317907586993787e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,175,1.75,0x1.c000000000000p+0,True,empirical_or_build_qualified_schedule_controlled,9.523288505968182e-05,9.320029148351262e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,176,1.76,0x1.c28f5c28f5c29p+0,True,empirical_or_build_qualified_schedule_controlled,9.525434241021912e-05,9.322157011703346e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,177,1.77,0x1.c51eb851eb852p+0,True,empirical_or_build_qualified_schedule_controlled,9.527587129366516e-05,9.324291269321774e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,178,1.78,0x1.c7ae147ae147bp+0,True,empirical_or_build_qualified_schedule_controlled,9.529747272572158e-05,9.326432023029442e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,179,1.79,0x1.ca3d70a3d70a4p+0,True,empirical_or_build_qualified_schedule_controlled,9.531914782738789e-05,9.32857938459134e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,180,1.8,0x1.ccccccccccccdp+0,True,empirical_or_build_qualified_schedule_controlled,9.534089782887413e-05,9.330733476129973e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,181,1.81,0x1.cf5c28f5c28f6p+0,True,empirical_or_build_qualified_schedule_controlled,9.536272407559736e-05,9.332894430550716e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,182,1.82,0x1.d1eb851eb851fp+0,True,empirical_or_build_qualified_schedule_controlled,9.538462802591662e-05,9.335062391986452e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,183,1.83,0x1.d47ae147ae148p+0,True,empirical_or_build_qualified_schedule_controlled,9.540661126376573e-05,9.337237516262701e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,184,1.84,0x1.d70a3d70a3d71p+0,True,empirical_or_build_qualified_schedule_controlled,9.542867549891197e-05,9.339419971383884e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,185,1.85,0x1.d99999999999ap+0,True,empirical_or_build_qualified_schedule_controlled,9.545082257272975e-05,9.341609938037745e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,186,1.86,0x1.dc28f5c28f5c3p+0,True,empirical_or_build_qualified_schedule_controlled,9.547305446335216e-05,9.343807610120015e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,187,1.87,0x1.deb851eb851ecp+0,True,empirical_or_build_qualified_schedule_controlled,9.54953732510025e-05,9.34601319532066e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,188,1.8800000000000001,0x1.e147ae147ae15p+0,True,empirical_or_build_qualified_schedule_controlled,9.5517781228577e-05,9.348226915555374e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,189,1.8900000000000001,0x1.e3d70a3d70a3ep+0,True,empirical_or_build_qualified_schedule_controlled,9.554028073580512e-05,9.350449007861719e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,190,1.9000000000000001,0x1.e666666666667p+0,True,empirical_or_build_qualified_schedule_controlled,9.556286243733835e-05,9.352679725013086e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,191,1.9100000000000001,0x1.e8f5c28f5c290p+0,True,empirical_or_build_qualified_schedule_controlled,9.558553963333326e-05,9.354919335959236e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,192,1.92,0x1.eb851eb851eb8p+0,True,empirical_or_build_qualified_schedule_controlled,9.560831603071335e-05,9.357167858080601e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,193,1.93,0x1.ee147ae147ae1p+0,True,empirical_or_build_qualified_schedule_controlled,9.563119420778815e-05,9.359425657318762e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,194,1.94,0x1.f0a3d70a3d70ap+0,True,empirical_or_build_qualified_schedule_controlled,9.56541775486109e-05,9.361693223173986e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,195,1.95,0x1.f333333333333p+0,True,empirical_or_build_qualified_schedule_controlled,9.567726982816624e-05,9.363970929650918e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,196,1.96,0x1.f5c28f5c28f5cp+0,True,empirical_or_build_qualified_schedule_controlled,9.570047469245979e-05,9.36625913818806e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,197,1.97,0x1.f851eb851eb85p+0,True,empirical_or_build_qualified_schedule_controlled,9.572379599855908e-05,9.368558231340863e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,198,1.98,0x1.fae147ae147aep+0,True,empirical_or_build_qualified_schedule_controlled,9.574723782368675e-05,9.370868613732236e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,199,1.99,0x1.fd70a3d70a3d7p+0,True,empirical_or_build_qualified_schedule_controlled,9.57708044747652e-05,9.37319071305036e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,200,2.0,0x1.0000000000000p+1,True,empirical_or_build_qualified_schedule_controlled,9.579450049842178e-05,9.375524981096411e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,201,2.0100000000000002,0x1.0147ae147ae15p+1,True,empirical_or_build_qualified_schedule_controlled,9.581829217815612e-05,9.37787189488417e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,202,2.02,0x1.028f5c28f5c29p+1,True,empirical_or_build_qualified_schedule_controlled,9.584226124700623e-05,9.380231957794219e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,203,2.0300000000000002,0x1.03d70a3d70a3ep+1,True,empirical_or_build_qualified_schedule_controlled,9.58663748709487e-05,9.382605700785161e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,204,2.04,0x1.051eb851eb852p+1,True,empirical_or_build_qualified_schedule_controlled,9.589063866579955e-05,9.384993683664463e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,205,2.05,0x1.0666666666666p+1,True,empirical_or_build_qualified_schedule_controlled,9.591505854503069e-05,9.387396496421536e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,206,2.06,0x1.07ae147ae147bp+1,True,empirical_or_build_qualified_schedule_controlled,9.593964073308496e-05,9.389814760624129e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,207,2.07,0x1.08f5c28f5c28fp+1,True,empirical_or_build_qualified_schedule_controlled,9.596439177932832e-05,9.392249130874323e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,208,2.08,0x1.0a3d70a3d70a4p+1,True,empirical_or_build_qualified_schedule_controlled,9.598931857267106e-05,9.394700295372215e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,209,2.09,0x1.0b851eb851eb8p+1,True,empirical_or_build_qualified_schedule_controlled,9.601442835686141e-05,9.397168979193548e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,210,2.1,0x1.0cccccccccccdp+1,True,empirical_or_build_qualified_schedule_controlled,9.603972874650103e-05,9.399655946692339e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,211,2.11,0x1.0e147ae147ae1p+1,True,empirical_or_build_qualified_schedule_controlled,9.606522774379088e-05,9.40216200048946e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,212,2.12,0x1.0f5c28f5c28f6p+1,True,empirical_or_build_qualified_schedule_controlled,9.609093372863122e-05,9.404687985008461e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,213,2.13,0x1.10a3d70a3d70ap+1,True,empirical_or_build_qualified_schedule_controlled,9.611685555631828e-05,9.407234788066509e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,214,2.14,0x1.11eb851eb851fp+1,True,empirical_or_build_qualified_schedule_controlled,9.614300250221879e-05,9.409803342926202e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,215,2.15,0x1.1333333333333p+1,True,empirical_or_build_qualified_schedule_controlled,9.616938430229857e-05,9.412394630418527e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,216,2.16,0x1.147ae147ae148p+1,True,empirical_or_build_qualified_schedule_controlled,9.619601117596835e-05,9.415009681154704e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,217,2.17,0x1.15c28f5c28f5cp+1,True,empirical_or_build_qualified_schedule_controlled,9.622289384789391e-05,9.417649577836026e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,218,2.18,0x1.170a3d70a3d71p+1,True,empirical_or_build_qualified_schedule_controlled,9.625004357069684e-05,9.420315457665073e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,219,2.19,0x1.1851eb851eb85p+1,True,empirical_or_build_qualified_schedule_controlled,9.627175133519438e-05,9.42300851029795e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,220,2.2,0x1.199999999999ap+1,True,empirical_or_build_qualified_schedule_controlled,9.625264001155031e-05,9.42572738348178e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,221,2.21,0x1.1ae147ae147aep+1,True,empirical_or_build_qualified_schedule_controlled,9.62339186677707e-05,9.428474613318872e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,222,2.22,0x1.1c28f5c28f5c3p+1,True,empirical_or_build_qualified_schedule_controlled,9.621564849436267e-05,9.431252632071924e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,223,2.23,0x1.1d70a3d70a3d7p+1,True,empirical_or_build_qualified_schedule_controlled,9.619784982999788e-05,9.43406220315873e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,224,2.24,0x1.1eb851eb851ecp+1,True,empirical_or_build_qualified_schedule_controlled,9.618054139575962e-05,9.436903271470573e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,225,2.25,0x1.2000000000000p+1,True,empirical_or_build_qualified_schedule_controlled,9.616375152741141e-05,9.439779780906146e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,226,2.2600000000000002,0x1.2147ae147ae15p+1,True,empirical_or_build_qualified_schedule_controlled,9.614750485688704e-05,9.442693389654608e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,227,2.27,0x1.228f5c28f5c29p+1,True,empirical_or_build_qualified_schedule_controlled,9.61318271002988e-05,9.445645835239565e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,228,2.2800000000000002,0x1.23d70a3d70a3ep+1,True,empirical_or_build_qualified_schedule_controlled,9.611674474318583e-05,9.448638910018597e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,229,2.29,0x1.251eb851eb852p+1,True,empirical_or_build_qualified_schedule_controlled,9.610228591356059e-05,9.451674551643403e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,230,2.3000000000000003,0x1.2666666666667p+1,True,empirical_or_build_qualified_schedule_controlled,9.608847958482622e-05,9.454754776271088e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,231,2.31,0x1.27ae147ae147bp+1,True,empirical_or_build_qualified_schedule_controlled,9.607535665645688e-05,9.457881686131461e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,232,2.32,0x1.28f5c28f5c28fp+1,True,empirical_or_build_qualified_schedule_controlled,9.60629489696915e-05,9.461057483429837e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,233,2.33,0x1.2a3d70a3d70a4p+1,True,empirical_or_build_qualified_schedule_controlled,9.605127130881358e-05,9.464284471834766e-05,common_prefix_only_flowstar_build_qualification_open,1
