step,category,operation,calls
984,A,aten.copy_.default,8
984,A,aten.stack.default,2
984,A,aten.view.default,1446
984,A,aten.clone.default,1538
984,A,aten.le.Tensor,3
984,A,aten.all.default,2871
984,A,aten._local_scalar_dense.default,3054
984,outside_boundary,aten.slice.Tensor,5855
984,outside_boundary,aten.select.int,7464
984,outside_boundary,aten.allclose.default,486
984,outside_boundary,aten.full_like.default,5772
984,outside_boundary,aten.le.Tensor,5721
984,outside_boundary,aten.index_select.default,1740
984,outside_boundary,aten.expand.default,168
984,outside_boundary,aten.scatter_add_.default,93
984,outside_boundary,aten.ones_like.default,756
984,outside_boundary,aten.max.default,756
984,outside_boundary,aten.detach.default,3034
984,outside_boundary,aten.abs.default,3853
984,outside_boundary,aten.minimum.default,723
984,outside_boundary,aten.maximum.default,941
984,outside_boundary,aten.le.Scalar,605
984,outside_boundary,aten.ge.Scalar,971
984,outside_boundary,aten.bitwise_and.Tensor,987
984,outside_boundary,aten.pow.Tensor_Scalar,9882
984,outside_boundary,aten.stack.default,4806
984,outside_boundary,aten.min.dim,3546
984,outside_boundary,aten.max.dim,3546
984,outside_boundary,aten.where.self,3007
984,outside_boundary,aten.nextafter.default,5759
984,outside_boundary,aten.unsqueeze.default,614
984,outside_boundary,aten.sum.dim_IntList,735
984,outside_boundary,aten.sub.Tensor,800
984,outside_boundary,aten.eq.Tensor,1150
984,outside_boundary,aten.arange.default,147
984,outside_boundary,aten.min.default,189
984,outside_boundary,aten.nonzero.default,189
984,outside_boundary,aten.lt.Tensor,315
984,outside_boundary,aten.unbind.int,1556
984,outside_boundary,aten.cat.default,632
984,outside_boundary,aten.ge.Tensor,326
984,outside_boundary,aten.all.dim,337
984,outside_boundary,aten.count_nonzero.default,315
984,outside_boundary,aten.clamp.default,126
984,outside_boundary,aten.pow.Tensor_Tensor,378
984,outside_boundary,aten._to_copy.default,126
984,outside_boundary,aten.copy_.default,331
984,outside_boundary,aten.full.default,84
984,outside_boundary,aten.scatter_reduce_.two,84
984,outside_boundary,aten.empty.memory_format,92
984,outside_boundary,aten.set_.source_Storage,92
984,outside_boundary,aten.new_empty.default,46
984,outside_boundary,aten.set_.source_Storage_storage_offset,46
984,outside_boundary,aten.div.Tensor,9
984,outside_boundary,aten.bitwise_not.default,9
984,C,aten.abs.default,153
984,C,aten.ne.Scalar,153
984,C,aten.eq.Tensor,159
984,C,aten.mul.Tensor,393
984,C,aten.all.default,159
984,C,aten._local_scalar_dense.default,231
984,B,aten.lift_fresh.default,4
984,B,aten.expand.default,2
984,B,aten.slice.Tensor,5
984,B,aten.select.int,1
984,B,aten.unsqueeze.default,3
984,B,aten.pow.Tensor_Tensor,1
984,B,aten.mul.Tensor,75
984,B,aten.detach.default,2
984,B,aten.view.default,3
984,B,aten.zeros.default,1
984,B,aten.scatter_add_.default,1
984,C,aten.lift_fresh.default,129
984,C,aten.expand.default,1
984,C,aten.detach.default,4
984,C,aten.gt.Tensor,28
984,C,aten.any.default,72
984,C,aten.slice.Tensor,68
984,C,aten.select.int,230
984,C,aten.lt.Tensor,3
984,C,aten.bitwise_or.Tensor,63
984,C,aten.unsqueeze.default,24
984,C,aten.ones_like.default,18
984,C,aten.stack.default,68
984,C,aten.amin.default,60
984,C,aten.full_like.default,270
984,C,aten.nextafter.default,270
984,C,aten.amax.default,60
984,C,aten.eq.Scalar,768
984,C,aten.bitwise_and.Tensor,387
984,C,aten.where.self,654
984,C,aten.zeros_like.default,231
984,C,aten.index.Tensor,84
984,C,aten.add.Tensor,150
984,C,aten.view.default,96
984,C,aten.index_put_.default,42
984,C,aten.neg.default,6
984,C,aten.cat.default,14
984,C,aten.zeros.default,3
984,C,aten.clone.default,94
984,C,aten.le.Tensor,5
984,C,aten.ge.Tensor,1
984,A,aten.detach.default,162
984,A,aten.unbind.int,4
984,A,aten.isnan.default,10
984,A,aten.any.default,15
984,A,aten.gt.Tensor,5
984,A,aten.ne.Scalar,168
984,A,aten.eq.Scalar,2868
984,A,aten.zeros_like.default,1434
984,A,aten.add.Tensor,1434
984,B,aten.ones_like.default,4
984,B,aten.zeros_like.default,74
984,B,aten.add.Tensor,74
984,B,aten.pow.Tensor_Scalar,70
984,C,aten.isnan.default,44
984,D,aten.zeros.default,284
984,D,aten.clone.default,34528
984,D,aten.view.default,17266
984,D,aten.isnan.default,17264
984,D,aten.any.default,25896
984,D,aten._local_scalar_dense.default,25896
984,D,aten.gt.Tensor,8632
984,D,aten.add.Tensor,3792
984,D,aten.full_like.default,13152
984,D,aten.nextafter.default,13152
984,D,aten.mul.Tensor,11272
984,D,aten.stack.default,3546
984,D,aten.min.dim,3546
984,D,aten.max.dim,3546
984,D,aten.zeros_like.default,1134
984,D,aten.abs.default,4536
984,D,aten.minimum.default,1134
984,D,aten.maximum.default,1134
984,D,aten.le.Scalar,1134
984,D,aten.ge.Scalar,1134
984,D,aten.bitwise_and.Tensor,1134
984,D,aten.pow.Tensor_Scalar,3724
984,D,aten.where.self,1134
984,H,aten.add.Tensor,50
984,H,aten.full_like.default,90
984,H,aten.nextafter.default,90
984,H,aten.clone.default,136
984,H,aten.view.default,72
984,H,aten.isnan.default,68
984,H,aten.any.default,102
984,H,aten._local_scalar_dense.default,198
984,H,aten.gt.Tensor,34
984,H,aten.sub.Tensor,30
984,H,aten.detach.default,96
984,H,aten.lift_fresh.default,48
984,H,aten.abs.default,44
984,H,aten.ne.Scalar,44
984,H,aten.eq.Tensor,44
984,H,aten.mul.Tensor,68
984,F,aten.detach.default,168
984,F,aten._local_scalar_dense.default,184
984,G,aten.lift_fresh.default,29
984,G,aten.abs.default,158
984,G,aten.ne.Scalar,158
984,G,aten.eq.Tensor,158
984,G,aten.mul.Tensor,194
984,G,aten._local_scalar_dense.default,35671
984,G,aten.all.default,180
984,G,aten.view.default,66942
984,G,aten.stack.default,7916
984,G,aten.sub.Tensor,33
984,G,aten.full_like.default,2029
984,G,aten.nextafter.default,2029
984,G,aten.le.Tensor,27
984,G,aten.ge.Tensor,12
984,G,aten.bitwise_and.Tensor,12
984,E,aten.detach.default,376
984,E,aten._local_scalar_dense.default,5312
984,G,aten.clone.default,15808
984,G,aten.isnan.default,7904
984,G,aten.any.default,11858
984,G,aten.gt.Tensor,3952
984,G,aten.min.dim,6
984,G,aten.max.dim,6
984,G,aten.zeros_like.default,4
984,G,aten.select.int,25582
984,G,aten.slice.Tensor,24
984,G,aten.amin.default,4
984,G,aten.amax.default,4
984,G,aten.add.Tensor,1980
984,G,aten.zeros.default,2
984,G,aten.detach.default,47252
984,E,aten.zeros_like.default,968
984,E,aten.add.Tensor,1564
984,E,aten.clone.default,6042
984,E,aten.view.default,2906
984,E,aten.eq.Scalar,12
984,E,aten.all.default,422
984,E,aten.zeros.default,464
984,E,aten.isnan.default,2876
984,E,aten.any.default,4314
984,E,aten.gt.Tensor,1438
984,E,aten.mul.Tensor,2114
984,E,aten.lift_fresh.default,414
984,E,aten.abs.default,816
984,E,aten.le.Tensor,410
984,E,aten.stack.default,202
984,E,aten.min.dim,202
984,E,aten.full_like.default,1508
984,E,aten.nextafter.default,1508
984,E,aten.max.dim,202
984,E,aten.sub.Tensor,508
984,E,aten.ne.Scalar,386
984,E,aten.eq.Tensor,386
984,E,aten.equal.default,24
984,D,aten.lift_fresh.default,358
984,H,aten.div.Tensor,2
984,F,aten.lift_fresh.default,92
984,F,aten.clone.default,20
984,F,aten.view.default,16
984,F,aten.eq.Scalar,8
984,F,aten.all.default,8
984,F,aten.neg.default,2
984,F,aten.abs.default,134
984,F,aten.ne.Scalar,80
984,F,aten.eq.Tensor,78
984,F,aten.mul.Tensor,78
984,F,aten.sub.Tensor,66
984,F,aten.full_like.default,6
984,F,aten.nextafter.default,6
984,F,aten.zeros.default,6
984,F,aten.max.default,56
984,G,aten.le.Scalar,2
984,G,aten.ge.Scalar,2
984,G,aten.reciprocal.default,4
984,F,aten.isnan.default,8
984,F,aten.any.default,14
984,F,aten.gt.Tensor,4
984,F,aten.ones.default,2
984,H,aten.eq.Scalar,4
984,H,aten.all.default,4
984,H,aten.zeros.default,8
984,H,aten.stack.default,6
984,H,aten.min.dim,6
984,H,aten.max.dim,6
985,outside_boundary,aten.lift_fresh.default,552
985,outside_boundary,aten.clone.default,11673
985,outside_boundary,aten.view.default,1388
985,outside_boundary,aten.isnan.default,422
985,outside_boundary,aten.any.default,1148
985,outside_boundary,aten._local_scalar_dense.default,12291
985,outside_boundary,aten.gt.Tensor,526
985,outside_boundary,aten.eq.Scalar,313
985,outside_boundary,aten.all.default,6481
985,outside_boundary,aten.zeros_like.default,2017
985,outside_boundary,aten.add.Tensor,2152
985,outside_boundary,aten.ne.Scalar,1110
985,outside_boundary,aten.ones.default,317
985,outside_boundary,aten.mul.Tensor,7695
985,outside_boundary,aten.zeros.default,133
985,A,aten.zeros.default,1
985,A,aten.empty.memory_format,1
985,A,aten.empty_like.default,1
985,A,aten.select.int,34
985,A,aten.copy_.default,8
985,A,aten.stack.default,2
985,A,aten.view.default,1446
985,A,aten.clone.default,1538
985,A,aten.le.Tensor,3
985,A,aten.all.default,2871
985,A,aten._local_scalar_dense.default,3054
985,outside_boundary,aten.slice.Tensor,5855
985,outside_boundary,aten.select.int,7464
985,outside_boundary,aten.allclose.default,486
985,outside_boundary,aten.full_like.default,5772
985,outside_boundary,aten.le.Tensor,5721
985,outside_boundary,aten.index_select.default,1740
985,outside_boundary,aten.expand.default,168
985,outside_boundary,aten.scatter_add_.default,93
985,outside_boundary,aten.ones_like.default,756
985,outside_boundary,aten.max.default,756
985,outside_boundary,aten.detach.default,3034
985,outside_boundary,aten.abs.default,3853
985,outside_boundary,aten.minimum.default,723
985,outside_boundary,aten.maximum.default,941
985,outside_boundary,aten.le.Scalar,605
985,outside_boundary,aten.ge.Scalar,971
985,outside_boundary,aten.bitwise_and.Tensor,987
985,outside_boundary,aten.pow.Tensor_Scalar,9882
985,outside_boundary,aten.stack.default,4806
985,outside_boundary,aten.min.dim,3546
985,outside_boundary,aten.max.dim,3546
985,outside_boundary,aten.where.self,3007
985,outside_boundary,aten.nextafter.default,5759
985,outside_boundary,aten.unsqueeze.default,614
985,outside_boundary,aten.sum.dim_IntList,735
985,outside_boundary,aten.sub.Tensor,800
985,outside_boundary,aten.eq.Tensor,1150
985,outside_boundary,aten.arange.default,147
985,outside_boundary,aten.min.default,189
985,outside_boundary,aten.nonzero.default,189
985,outside_boundary,aten.lt.Tensor,315
985,outside_boundary,aten.unbind.int,1556
985,outside_boundary,aten.cat.default,632
985,outside_boundary,aten.ge.Tensor,326
985,outside_boundary,aten.all.dim,337
985,outside_boundary,aten.count_nonzero.default,315
985,outside_boundary,aten.clamp.default,126
985,outside_boundary,aten.pow.Tensor_Tensor,378
985,outside_boundary,aten._to_copy.default,126
985,outside_boundary,aten.copy_.default,331
985,outside_boundary,aten.full.default,84
985,outside_boundary,aten.scatter_reduce_.two,84
985,outside_boundary,aten.empty.memory_format,92
985,outside_boundary,aten.set_.source_Storage,92
985,outside_boundary,aten.new_empty.default,46
985,outside_boundary,aten.set_.source_Storage_storage_offset,46
985,outside_boundary,aten.div.Tensor,9
985,outside_boundary,aten.bitwise_not.default,9
985,C,aten.abs.default,153
985,C,aten.ne.Scalar,153
985,C,aten.eq.Tensor,159
985,C,aten.mul.Tensor,393
985,C,aten.all.default,159
985,C,aten._local_scalar_dense.default,231
985,B,aten.lift_fresh.default,4
985,B,aten.expand.default,2
985,B,aten.slice.Tensor,5
985,B,aten.select.int,1
985,B,aten.unsqueeze.default,3
985,B,aten.pow.Tensor_Tensor,1
985,B,aten.mul.Tensor,75
985,B,aten.detach.default,2
985,B,aten.view.default,3
985,B,aten.zeros.default,1
985,B,aten.scatter_add_.default,1
985,C,aten.lift_fresh.default,129
985,C,aten.expand.default,1
985,C,aten.detach.default,4
985,C,aten.gt.Tensor,28
985,C,aten.any.default,72
985,C,aten.slice.Tensor,68
985,C,aten.select.int,230
985,C,aten.lt.Tensor,3
985,C,aten.bitwise_or.Tensor,63
985,C,aten.unsqueeze.default,24
985,C,aten.ones_like.default,18
985,C,aten.stack.default,68
985,C,aten.amin.default,60
985,C,aten.full_like.default,270
985,C,aten.nextafter.default,270
985,C,aten.amax.default,60
985,C,aten.eq.Scalar,768
985,C,aten.bitwise_and.Tensor,387
985,C,aten.where.self,654
985,C,aten.zeros_like.default,231
985,C,aten.index.Tensor,84
985,C,aten.add.Tensor,150
985,C,aten.view.default,96
985,C,aten.index_put_.default,42
985,C,aten.neg.default,6
985,C,aten.cat.default,14
985,C,aten.zeros.default,3
985,C,aten.clone.default,94
985,C,aten.le.Tensor,5
985,C,aten.ge.Tensor,1
985,A,aten.detach.default,162
985,A,aten.unbind.int,4
985,A,aten.isnan.default,10
985,A,aten.any.default,15
985,A,aten.gt.Tensor,5
985,A,aten.ne.Scalar,168
985,A,aten.eq.Scalar,2868
985,A,aten.zeros_like.default,1434
985,A,aten.add.Tensor,1434
985,B,aten.ones_like.default,4
985,B,aten.zeros_like.default,74
985,B,aten.add.Tensor,74
985,B,aten.pow.Tensor_Scalar,70
985,C,aten.isnan.default,44
985,D,aten.zeros.default,284
985,D,aten.clone.default,34528
985,D,aten.view.default,17266
985,D,aten.isnan.default,17264
985,D,aten.any.default,25896
985,D,aten._local_scalar_dense.default,25896
985,D,aten.gt.Tensor,8632
985,D,aten.add.Tensor,3792
985,D,aten.full_like.default,13152
985,D,aten.nextafter.default,13152
985,D,aten.mul.Tensor,11272
985,D,aten.stack.default,3546
985,D,aten.min.dim,3546
985,D,aten.max.dim,3546
985,D,aten.zeros_like.default,1134
985,D,aten.abs.default,4536
985,D,aten.minimum.default,1134
985,D,aten.maximum.default,1134
985,D,aten.le.Scalar,1134
985,D,aten.ge.Scalar,1134
985,D,aten.bitwise_and.Tensor,1134
985,D,aten.pow.Tensor_Scalar,3724
985,D,aten.where.self,1134
985,H,aten.add.Tensor,50
985,H,aten.full_like.default,90
985,H,aten.nextafter.default,90
985,H,aten.clone.default,136
985,H,aten.view.default,72
985,H,aten.isnan.default,68
985,H,aten.any.default,102
985,H,aten._local_scalar_dense.default,198
985,H,aten.gt.Tensor,34
985,H,aten.sub.Tensor,30
985,H,aten.detach.default,96
985,H,aten.lift_fresh.default,48
985,H,aten.abs.default,44
985,H,aten.ne.Scalar,44
985,H,aten.eq.Tensor,44
985,H,aten.mul.Tensor,68
985,F,aten.detach.default,168
985,F,aten._local_scalar_dense.default,184
985,G,aten.lift_fresh.default,29
985,G,aten.abs.default,158
985,G,aten.ne.Scalar,158
985,G,aten.eq.Tensor,158
985,G,aten.mul.Tensor,194
985,G,aten._local_scalar_dense.default,35707
985,G,aten.all.default,180
985,G,aten.view.default,67010
985,G,aten.stack.default,7924
985,G,aten.sub.Tensor,33
985,G,aten.full_like.default,2031
985,G,aten.nextafter.default,2031
985,G,aten.le.Tensor,27
985,G,aten.ge.Tensor,12
985,G,aten.bitwise_and.Tensor,12
985,E,aten.detach.default,376
985,E,aten._local_scalar_dense.default,5312
985,G,aten.clone.default,15824
985,G,aten.isnan.default,7912
985,G,aten.any.default,11870
985,G,aten.gt.Tensor,3956
985,G,aten.min.dim,6
985,G,aten.max.dim,6
985,G,aten.zeros_like.default,4
985,G,aten.select.int,25608
985,G,aten.slice.Tensor,24
985,G,aten.amin.default,4
985,G,aten.amax.default,4
985,G,aten.add.Tensor,1982
985,G,aten.zeros.default,2
985,G,aten.detach.default,47300
985,E,aten.zeros_like.default,968
985,E,aten.add.Tensor,1564
985,E,aten.clone.default,6042
985,E,aten.view.default,2906
985,E,aten.eq.Scalar,12
985,E,aten.all.default,422
985,E,aten.zeros.default,464
985,E,aten.isnan.default,2876
985,E,aten.any.default,4314
985,E,aten.gt.Tensor,1438
985,E,aten.mul.Tensor,2114
985,E,aten.lift_fresh.default,414
985,E,aten.abs.default,816
985,E,aten.le.Tensor,410
985,E,aten.stack.default,202
985,E,aten.min.dim,202
985,E,aten.full_like.default,1508
985,E,aten.nextafter.default,1508
985,E,aten.max.dim,202
985,E,aten.sub.Tensor,508
985,E,aten.ne.Scalar,386
985,E,aten.eq.Tensor,386
985,E,aten.equal.default,24
985,D,aten.lift_fresh.default,358
985,H,aten.div.Tensor,2
985,F,aten.lift_fresh.default,92
985,F,aten.clone.default,20
985,F,aten.view.default,16
985,F,aten.eq.Scalar,8
985,F,aten.all.default,8
985,F,aten.neg.default,2
985,F,aten.abs.default,134
985,F,aten.ne.Scalar,80
985,F,aten.eq.Tensor,78
985,F,aten.mul.Tensor,78
985,F,aten.sub.Tensor,66
985,F,aten.full_like.default,6
985,F,aten.nextafter.default,6
985,F,aten.zeros.default,6
985,F,aten.max.default,56
985,G,aten.le.Scalar,2
985,G,aten.ge.Scalar,2
985,G,aten.reciprocal.default,4
985,F,aten.isnan.default,8
985,F,aten.any.default,14
985,F,aten.gt.Tensor,4
985,F,aten.ones.default,2
985,H,aten.eq.Scalar,4
985,H,aten.all.default,4
985,H,aten.zeros.default,8
985,H,aten.stack.default,6
985,H,aten.min.dim,6
985,H,aten.max.dim,6
986,outside_boundary,aten.lift_fresh.default,552
986,outside_boundary,aten.clone.default,11673
986,outside_boundary,aten.view.default,1388
986,outside_boundary,aten.isnan.default,422
986,outside_boundary,aten.any.default,1148
986,outside_boundary,aten._local_scalar_dense.default,12291
986,outside_boundary,aten.gt.Tensor,526
986,outside_boundary,aten.eq.Scalar,313
986,outside_boundary,aten.all.default,6481
986,outside_boundary,aten.zeros_like.default,2017
986,outside_boundary,aten.add.Tensor,2152
986,outside_boundary,aten.ne.Scalar,1110
986,outside_boundary,aten.ones.default,317
986,outside_boundary,aten.mul.Tensor,7695
986,outside_boundary,aten.zeros.default,133
986,A,aten.zeros.default,1
986,A,aten.empty.memory_format,1
986,A,aten.empty_like.default,1
986,A,aten.select.int,34
986,A,aten.copy_.default,8
986,A,aten.stack.default,2
986,A,aten.view.default,1446
986,A,aten.clone.default,1538
986,A,aten.le.Tensor,3
986,A,aten.all.default,2871
986,A,aten._local_scalar_dense.default,3054
986,outside_boundary,aten.slice.Tensor,5855
986,outside_boundary,aten.select.int,7464
986,outside_boundary,aten.allclose.default,486
986,outside_boundary,aten.full_like.default,5772
986,outside_boundary,aten.le.Tensor,5721
986,outside_boundary,aten.index_select.default,1740
986,outside_boundary,aten.expand.default,168
986,outside_boundary,aten.scatter_add_.default,93
986,outside_boundary,aten.ones_like.default,756
986,outside_boundary,aten.max.default,756
986,outside_boundary,aten.detach.default,3034
986,outside_boundary,aten.abs.default,3853
986,outside_boundary,aten.minimum.default,723
986,outside_boundary,aten.maximum.default,941
986,outside_boundary,aten.le.Scalar,605
986,outside_boundary,aten.ge.Scalar,971
986,outside_boundary,aten.bitwise_and.Tensor,987
986,outside_boundary,aten.pow.Tensor_Scalar,9882
986,outside_boundary,aten.stack.default,4806
986,outside_boundary,aten.min.dim,3546
986,outside_boundary,aten.max.dim,3546
986,outside_boundary,aten.where.self,3007
986,outside_boundary,aten.nextafter.default,5759
986,outside_boundary,aten.unsqueeze.default,614
986,outside_boundary,aten.sum.dim_IntList,735
986,outside_boundary,aten.sub.Tensor,800
986,outside_boundary,aten.eq.Tensor,1150
986,outside_boundary,aten.arange.default,147
986,outside_boundary,aten.min.default,189
986,outside_boundary,aten.nonzero.default,189
986,outside_boundary,aten.lt.Tensor,315
986,outside_boundary,aten.unbind.int,1556
986,outside_boundary,aten.cat.default,632
986,outside_boundary,aten.ge.Tensor,326
986,outside_boundary,aten.all.dim,337
986,outside_boundary,aten.count_nonzero.default,315
986,outside_boundary,aten.clamp.default,126
986,outside_boundary,aten.pow.Tensor_Tensor,378
986,outside_boundary,aten._to_copy.default,126
986,outside_boundary,aten.copy_.default,331
986,outside_boundary,aten.full.default,84
986,outside_boundary,aten.scatter_reduce_.two,84
986,outside_boundary,aten.empty.memory_format,92
986,outside_boundary,aten.set_.source_Storage,92
986,outside_boundary,aten.new_empty.default,46
986,outside_boundary,aten.set_.source_Storage_storage_offset,46
986,outside_boundary,aten.div.Tensor,9
986,outside_boundary,aten.bitwise_not.default,9
986,C,aten.abs.default,153
986,C,aten.ne.Scalar,153
986,C,aten.eq.Tensor,159
986,C,aten.mul.Tensor,393
986,C,aten.all.default,159
986,C,aten._local_scalar_dense.default,231
986,B,aten.lift_fresh.default,4
986,B,aten.expand.default,2
986,B,aten.slice.Tensor,5
986,B,aten.select.int,1
986,B,aten.unsqueeze.default,3
986,B,aten.pow.Tensor_Tensor,1
986,B,aten.mul.Tensor,75
986,B,aten.detach.default,2
986,B,aten.view.default,3
986,B,aten.zeros.default,1
986,B,aten.scatter_add_.default,1
986,C,aten.lift_fresh.default,129
986,C,aten.expand.default,1
986,C,aten.detach.default,4
986,C,aten.gt.Tensor,28
986,C,aten.any.default,72
986,C,aten.slice.Tensor,68
986,C,aten.select.int,230
986,C,aten.lt.Tensor,3
986,C,aten.bitwise_or.Tensor,63
986,C,aten.unsqueeze.default,24
986,C,aten.ones_like.default,18
986,C,aten.stack.default,68
986,C,aten.amin.default,60
986,C,aten.full_like.default,270
986,C,aten.nextafter.default,270
986,C,aten.amax.default,60
986,C,aten.eq.Scalar,768
986,C,aten.bitwise_and.Tensor,387
986,C,aten.where.self,654
986,C,aten.zeros_like.default,231
986,C,aten.index.Tensor,84
986,C,aten.add.Tensor,150
986,C,aten.view.default,96
986,C,aten.index_put_.default,42
986,C,aten.neg.default,6
986,C,aten.cat.default,14
986,C,aten.zeros.default,3
986,C,aten.clone.default,94
986,C,aten.le.Tensor,5
986,C,aten.ge.Tensor,1
986,A,aten.detach.default,162
986,A,aten.unbind.int,4
986,A,aten.isnan.default,10
986,A,aten.any.default,15
986,A,aten.gt.Tensor,5
986,A,aten.ne.Scalar,168
986,A,aten.eq.Scalar,2868
986,A,aten.zeros_like.default,1434
986,A,aten.add.Tensor,1434
986,B,aten.ones_like.default,4
986,B,aten.zeros_like.default,74
986,B,aten.add.Tensor,74
986,B,aten.pow.Tensor_Scalar,70
986,C,aten.isnan.default,44
986,D,aten.zeros.default,284
986,D,aten.clone.default,34528
986,D,aten.view.default,17266
986,D,aten.isnan.default,17264
986,D,aten.any.default,25896
986,D,aten._local_scalar_dense.default,25896
986,D,aten.gt.Tensor,8632
986,D,aten.add.Tensor,3792
986,D,aten.full_like.default,13152
986,D,aten.nextafter.default,13152
986,D,aten.mul.Tensor,11272
986,D,aten.stack.default,3546
986,D,aten.min.dim,3546
986,D,aten.max.dim,3546
986,D,aten.zeros_like.default,1134
986,D,aten.abs.default,4536
986,D,aten.minimum.default,1134
986,D,aten.maximum.default,1134
986,D,aten.le.Scalar,1134
986,D,aten.ge.Scalar,1134
986,D,aten.bitwise_and.Tensor,1134
986,D,aten.pow.Tensor_Scalar,3724
986,D,aten.where.self,1134
986,H,aten.add.Tensor,50
986,H,aten.full_like.default,90
986,H,aten.nextafter.default,90
986,H,aten.clone.default,136
986,H,aten.view.default,72
986,H,aten.isnan.default,68
986,H,aten.any.default,102
986,H,aten._local_scalar_dense.default,198
986,H,aten.gt.Tensor,34
986,H,aten.sub.Tensor,30
986,H,aten.detach.default,96
986,H,aten.lift_fresh.default,48
986,H,aten.abs.default,44
986,H,aten.ne.Scalar,44
986,H,aten.eq.Tensor,44
986,H,aten.mul.Tensor,68
986,F,aten.detach.default,168
986,F,aten._local_scalar_dense.default,184
986,G,aten.lift_fresh.default,29
986,G,aten.abs.default,158
986,G,aten.ne.Scalar,158
986,G,aten.eq.Tensor,158
986,G,aten.mul.Tensor,194
986,G,aten._local_scalar_dense.default,35743
986,G,aten.all.default,180
986,G,aten.view.default,67078
986,G,aten.stack.default,7932
986,G,aten.sub.Tensor,33
986,G,aten.full_like.default,2033
986,G,aten.nextafter.default,2033
986,G,aten.le.Tensor,27
986,G,aten.ge.Tensor,12
986,G,aten.bitwise_and.Tensor,12
986,E,aten.detach.default,376
986,E,aten._local_scalar_dense.default,5312
986,G,aten.clone.default,15840
986,G,aten.isnan.default,7920
986,G,aten.any.default,11882
986,G,aten.gt.Tensor,3960
986,G,aten.min.dim,6
986,G,aten.max.dim,6
986,G,aten.zeros_like.default,4
986,G,aten.select.int,25634
986,G,aten.slice.Tensor,24
986,G,aten.amin.default,4
986,G,aten.amax.default,4
986,G,aten.add.Tensor,1984
986,G,aten.zeros.default,2
986,G,aten.detach.default,47348
986,E,aten.zeros_like.default,968
986,E,aten.add.Tensor,1564
986,E,aten.clone.default,6042
986,E,aten.view.default,2906
986,E,aten.eq.Scalar,12
986,E,aten.all.default,422
986,E,aten.zeros.default,464
986,E,aten.isnan.default,2876
986,E,aten.any.default,4314
986,E,aten.gt.Tensor,1438
986,E,aten.mul.Tensor,2114
986,E,aten.lift_fresh.default,414
986,E,aten.abs.default,816
986,E,aten.le.Tensor,410
986,E,aten.stack.default,202
986,E,aten.min.dim,202
986,E,aten.full_like.default,1508
986,E,aten.nextafter.default,1508
986,E,aten.max.dim,202
986,E,aten.sub.Tensor,508
986,E,aten.ne.Scalar,386
986,E,aten.eq.Tensor,386
986,E,aten.equal.default,24
986,D,aten.lift_fresh.default,358
986,H,aten.div.Tensor,2
986,F,aten.lift_fresh.default,92
986,F,aten.clone.default,20
986,F,aten.view.default,16
986,F,aten.eq.Scalar,8
986,F,aten.all.default,8
986,F,aten.neg.default,2
986,F,aten.abs.default,134
986,F,aten.ne.Scalar,80
986,F,aten.eq.Tensor,78
986,F,aten.mul.Tensor,78
986,F,aten.sub.Tensor,66
986,F,aten.full_like.default,6
986,F,aten.nextafter.default,6
986,F,aten.zeros.default,6
986,F,aten.max.default,56
986,G,aten.le.Scalar,2
986,G,aten.ge.Scalar,2
986,G,aten.reciprocal.default,4
986,F,aten.isnan.default,8
986,F,aten.any.default,14
986,F,aten.gt.Tensor,4
986,F,aten.ones.default,2
986,H,aten.eq.Scalar,4
986,H,aten.all.default,4
986,H,aten.zeros.default,8
986,H,aten.stack.default,6
986,H,aten.min.dim,6
986,H,aten.max.dim,6
987,outside_boundary,aten.lift_fresh.default,552
987,outside_boundary,aten.clone.default,11673
987,outside_boundary,aten.view.default,1388
987,outside_boundary,aten.isnan.default,422
987,outside_boundary,aten.any.default,1148
987,outside_boundary,aten._local_scalar_dense.default,12291
987,outside_boundary,aten.gt.Tensor,526
987,outside_boundary,aten.eq.Scalar,313
987,outside_boundary,aten.all.default,6481
987,outside_boundary,aten.zeros_like.default,2017
987,outside_boundary,aten.add.Tensor,2152
987,outside_boundary,aten.ne.Scalar,1110
987,outside_boundary,aten.ones.default,317
987,outside_boundary,aten.mul.Tensor,7695
987,outside_boundary,aten.zeros.default,133
987,A,aten.zeros.default,1
987,A,aten.empty.memory_format,1
987,A,aten.empty_like.default,1
987,A,aten.select.int,34
987,A,aten.copy_.default,8
987,A,aten.stack.default,2
987,A,aten.view.default,1446
987,A,aten.clone.default,1538
987,A,aten.le.Tensor,3
987,A,aten.all.default,2871
987,A,aten._local_scalar_dense.default,3054
987,outside_boundary,aten.slice.Tensor,5855
987,outside_boundary,aten.select.int,7464
987,outside_boundary,aten.allclose.default,486
987,outside_boundary,aten.full_like.default,5772
987,outside_boundary,aten.le.Tensor,5721
987,outside_boundary,aten.index_select.default,1740
987,outside_boundary,aten.expand.default,168
987,outside_boundary,aten.scatter_add_.default,93
987,outside_boundary,aten.ones_like.default,756
987,outside_boundary,aten.max.default,756
987,outside_boundary,aten.detach.default,3034
987,outside_boundary,aten.abs.default,3853
987,outside_boundary,aten.minimum.default,723
987,outside_boundary,aten.maximum.default,941
987,outside_boundary,aten.le.Scalar,605
987,outside_boundary,aten.ge.Scalar,971
987,outside_boundary,aten.bitwise_and.Tensor,987
987,outside_boundary,aten.pow.Tensor_Scalar,9882
987,outside_boundary,aten.stack.default,4806
