plant,step,history_length,history_length_after,category,label,seconds,calls,interval_constructions,tensor_outputs,explicit_copy_events,step_seconds,boundary_sum_seconds,nonboundary_seconds,pass_kind
brusselator,981,980,981,A,representation_and_coefficients,0.21054897317662835,134,5,12161,1542,7.896369371097535,5.952091844752431,1.944277526345104,dispatch_counts_not_timing
brusselator,981,980,981,B,point_substitution,0.005475104320794344,3,0,338,0,7.896369371097535,5.952091844752431,1.944277526345104,dispatch_counts_not_timing
brusselator,981,980,981,C,endpoint_error_and_ledger,0.07556666061282158,7,22,4964,94,7.896369371097535,5.952091844752431,1.944277526345104,dispatch_counts_not_timing
brusselator,981,980,981,D,polynomial_interval_range,2.6090888301841915,142,8558,178082,34232,7.896369371097535,5.952091844752431,1.944277526345104,dispatch_counts_not_timing
brusselator,981,980,981,E,composition_and_cutoff,0.43692234344780445,93,1438,30430,6036,7.896369371097535,5.952091844752431,1.944277526345104,dispatch_counts_not_timing
brusselator,981,980,981,F,center_scale_and_maps,0.012414339929819107,5,4,852,20,7.896369371097535,5.952091844752431,1.944277526345104,dispatch_counts_not_timing
brusselator,981,980,981,G,history_checks_pack_propagate_commit,2.585257254075259,30,3940,193695,15760,7.896369371097535,5.952091844752431,1.944277526345104,dispatch_counts_not_timing
brusselator,981,980,981,H,other_boundary,0.016818339005112648,1,34,1064,136,7.896369371097535,5.952091844752431,1.944277526345104,dispatch_counts_not_timing
brusselator,981,980,981,outside_boundary,nonboundary_or_unattributed,1.944277526345104,0,211,122871,12130,7.896369371097535,5.952091844752431,1.944277526345104,dispatch_counts_not_timing
brusselator,982,981,982,A,representation_and_coefficients,0.20297378674149513,134,5,12159,1544,7.886297057382762,5.956967283505946,1.929329773876816,dispatch_counts_not_timing
brusselator,982,981,982,B,point_substitution,0.004487861879169941,3,0,320,0,7.886297057382762,5.956967283505946,1.929329773876816,dispatch_counts_not_timing
brusselator,982,981,982,C,endpoint_error_and_ledger,0.07790638227015734,7,22,4964,94,7.886297057382762,5.956967283505946,1.929329773876816,dispatch_counts_not_timing
brusselator,982,981,982,D,polynomial_interval_range,2.6156677221879363,142,8586,178625,34344,7.886297057382762,5.956967283505946,1.929329773876816,dispatch_counts_not_timing
brusselator,982,981,982,E,composition_and_cutoff,0.43928798846900463,93,1438,30435,6038,7.886297057382762,5.956967283505946,1.929329773876816,dispatch_counts_not_timing
brusselator,982,981,982,F,center_scale_and_maps,0.012609247583895922,5,4,852,20,7.886297057382762,5.956967283505946,1.929329773876816,dispatch_counts_not_timing
brusselator,982,981,982,G,history_checks_pack_propagate_commit,2.587291609030217,30,3944,193891,15776,7.886297057382762,5.956967283505946,1.929329773876816,dispatch_counts_not_timing
brusselator,982,981,982,H,other_boundary,0.016742685344070196,1,34,1064,136,7.886297057382762,5.956967283505946,1.929329773876816,dispatch_counts_not_timing
brusselator,982,981,982,outside_boundary,nonboundary_or_unattributed,1.929329773876816,0,211,122828,12130,7.886297057382762,5.956967283505946,1.929329773876816,dispatch_counts_not_timing
brusselator,983,982,983,A,representation_and_coefficients,0.1986434068530798,134,5,12175,1546,7.901421984191984,5.970615648664534,1.9308063355274498,dispatch_counts_not_timing
brusselator,983,982,983,B,point_substitution,0.004039672203361988,3,0,320,0,7.901421984191984,5.970615648664534,1.9308063355274498,dispatch_counts_not_timing
brusselator,983,982,983,C,endpoint_error_and_ledger,0.07320663146674633,7,22,4964,94,7.901421984191984,5.970615648664534,1.9308063355274498,dispatch_counts_not_timing
brusselator,983,982,983,D,polynomial_interval_range,2.638513000216335,142,8614,179168,34456,7.901421984191984,5.970615648664534,1.9308063355274498,dispatch_counts_not_timing
brusselator,983,982,983,E,composition_and_cutoff,0.43713557766750455,93,1438,30440,6040,7.901421984191984,5.970615648664534,1.9308063355274498,dispatch_counts_not_timing
brusselator,983,982,983,F,center_scale_and_maps,0.012313207611441612,5,4,852,20,7.901421984191984,5.970615648664534,1.9308063355274498,dispatch_counts_not_timing
brusselator,983,982,983,G,history_checks_pack_propagate_commit,2.5897955750115216,30,3948,194087,15792,7.901421984191984,5.970615648664534,1.9308063355274498,dispatch_counts_not_timing
brusselator,983,982,983,H,other_boundary,0.01696857763454318,1,34,1064,136,7.901421984191984,5.970615648664534,1.9308063355274498,dispatch_counts_not_timing
brusselator,983,982,983,outside_boundary,nonboundary_or_unattributed,1.9308063355274498,0,211,122826,12130,7.901421984191984,5.970615648664534,1.9308063355274498,dispatch_counts_not_timing
brusselator,984,983,984,A,representation_and_coefficients,0.19804584607481956,134,5,12175,1546,7.831527036614716,5.890146038029343,1.9413809985853732,dispatch_counts_not_timing
brusselator,984,983,984,B,point_substitution,0.004096610471606255,3,0,320,0,7.831527036614716,5.890146038029343,1.9413809985853732,dispatch_counts_not_timing
brusselator,984,983,984,C,endpoint_error_and_ledger,0.07220876449719071,7,22,4964,94,7.831527036614716,5.890146038029343,1.9413809985853732,dispatch_counts_not_timing
brusselator,984,983,984,D,polynomial_interval_range,2.6214097416959703,142,8632,179524,34528,7.831527036614716,5.890146038029343,1.9413809985853732,dispatch_counts_not_timing
brusselator,984,983,984,E,composition_and_cutoff,0.43976765079423785,93,1438,30442,6042,7.831527036614716,5.890146038029343,1.9413809985853732,dispatch_counts_not_timing
brusselator,984,983,984,F,center_scale_and_maps,0.01218781666830182,5,4,852,20,7.831527036614716,5.890146038029343,1.9413809985853732,dispatch_counts_not_timing
brusselator,984,983,984,G,history_checks_pack_propagate_commit,2.5261785266920924,30,3952,194283,15808,7.831527036614716,5.890146038029343,1.9413809985853732,dispatch_counts_not_timing
brusselator,984,983,984,H,other_boundary,0.016251081135123968,1,34,1064,136,7.831527036614716,5.890146038029343,1.9413809985853732,dispatch_counts_not_timing
brusselator,984,983,984,outside_boundary,nonboundary_or_unattributed,1.9413809985853732,0,211,122828,12130,7.831527036614716,5.890146038029343,1.9413809985853732,dispatch_counts_not_timing
brusselator,985,984,985,A,representation_and_coefficients,0.19801594270393252,134,5,12175,1546,7.838568804785609,5.910421901382506,1.9281469034031034,dispatch_counts_not_timing
brusselator,985,984,985,B,point_substitution,0.004144029691815376,3,0,320,0,7.838568804785609,5.910421901382506,1.9281469034031034,dispatch_counts_not_timing
brusselator,985,984,985,C,endpoint_error_and_ledger,0.07560731144621968,7,22,4964,94,7.838568804785609,5.910421901382506,1.9281469034031034,dispatch_counts_not_timing
brusselator,985,984,985,D,polynomial_interval_range,2.6026259283535182,142,8632,179524,34528,7.838568804785609,5.910421901382506,1.9281469034031034,dispatch_counts_not_timing
brusselator,985,984,985,E,composition_and_cutoff,0.4327278030104935,93,1438,30442,6042,7.838568804785609,5.910421901382506,1.9281469034031034,dispatch_counts_not_timing
brusselator,985,984,985,F,center_scale_and_maps,0.012997043784707785,5,4,852,20,7.838568804785609,5.910421901382506,1.9281469034031034,dispatch_counts_not_timing
brusselator,985,984,985,G,history_checks_pack_propagate_commit,2.5678445477969944,30,3956,194479,15824,7.838568804785609,5.910421901382506,1.9281469034031034,dispatch_counts_not_timing
brusselator,985,984,985,H,other_boundary,0.016459294594824314,1,34,1064,136,7.838568804785609,5.910421901382506,1.9281469034031034,dispatch_counts_not_timing
brusselator,985,984,985,outside_boundary,nonboundary_or_unattributed,1.9281469034031034,0,211,122828,12130,7.838568804785609,5.910421901382506,1.9281469034031034,dispatch_counts_not_timing
brusselator,986,985,986,A,representation_and_coefficients,0.19821229157969356,134,5,12175,1546,7.8267944268882275,5.92753179743886,1.8992626294493675,dispatch_counts_not_timing
brusselator,986,985,986,B,point_substitution,0.004270474426448345,3,0,320,0,7.8267944268882275,5.92753179743886,1.8992626294493675,dispatch_counts_not_timing
brusselator,986,985,986,C,endpoint_error_and_ledger,0.07464405708014965,7,22,4964,94,7.8267944268882275,5.92753179743886,1.8992626294493675,dispatch_counts_not_timing
brusselator,986,985,986,D,polynomial_interval_range,2.6053982716985047,142,8632,179524,34528,7.8267944268882275,5.92753179743886,1.8992626294493675,dispatch_counts_not_timing
brusselator,986,985,986,E,composition_and_cutoff,0.4343784302473068,93,1438,30442,6042,7.8267944268882275,5.92753179743886,1.8992626294493675,dispatch_counts_not_timing
brusselator,986,985,986,F,center_scale_and_maps,0.012293781619518995,5,4,852,20,7.8267944268882275,5.92753179743886,1.8992626294493675,dispatch_counts_not_timing
brusselator,986,985,986,G,history_checks_pack_propagate_commit,2.581861898303032,30,3960,194675,15840,7.8267944268882275,5.92753179743886,1.8992626294493675,dispatch_counts_not_timing
brusselator,986,985,986,H,other_boundary,0.01647259248420596,1,34,1064,136,7.8267944268882275,5.92753179743886,1.8992626294493675,dispatch_counts_not_timing
