backend_lane,dense_kernel_s,device_to_host_s,device_transfer_count,h_attempted,host_to_device_s,segment_index,t_before,total_wall_s
hybrid_dense_core,0.14497075590770692,0.0,0,0.01,0.0,0,0.0,0.20302928111050278
hybrid_dense_core,0.13299621606711298,0.0,0,0.01,0.0,1,0.01,0.24985050596296787
hybrid_dense_core,0.13337917404714972,0.0,0,0.01,0.0,2,0.02,0.32448999502230436
hybrid_dense_core,0.1333675249479711,0.0,0,0.01,0.0,3,0.03,0.3390822010114789
hybrid_dense_core,0.13360599905718118,0.0,0,0.01,0.0,4,0.04,0.3451105239801109
hybrid_dense_core,0.14159742498304695,0.0,0,0.01,0.0,5,0.05,0.37516244396101683
hybrid_dense_core,0.18143163400236517,0.0,0,0.01,0.0,6,0.06,0.40879150410182774
hybrid_dense_core,0.1339381180005148,0.0,0,0.01,0.0,7,0.07,0.3610702130245045
hybrid_dense_core,0.13378245593048632,0.0,0,0.01,0.0,8,0.08,0.35827559896279126
hybrid_dense_core,0.1338261190103367,0.0,0,0.01,0.0,9,0.09,0.36435015802271664
hybrid_dense_core,0.1345370700582862,0.0,0,0.01,0.0,10,0.1,0.3801271769916639
hybrid_dense_core,0.13429961598012596,0.0,0,0.01,0.0,11,0.11,0.3722972789546475
hybrid_dense_core,0.13383919605985284,0.0,0,0.01,0.0,12,0.12,0.3722974320407957
hybrid_dense_core,0.13430915505159646,0.0,0,0.01,0.0,13,0.13,0.37473213905468583
hybrid_dense_core,0.13372976996470243,0.0,0,0.01,0.0,14,0.14,0.368267155950889
hybrid_dense_core,0.13392365805339068,0.0,0,0.01,0.0,15,0.15,0.3783724479144439
hybrid_dense_core,0.14217222400475293,0.0,0,0.01,0.0,16,0.16,0.3857052189996466
hybrid_dense_core,0.1336200520163402,0.0,0,0.01,0.0,17,0.17,0.38288283604197204
hybrid_dense_core,0.13499572896398604,0.0,0,0.01,0.0,18,0.18,0.38520469702780247
hybrid_dense_core,0.13410265801940113,0.0,0,0.01,0.0,19,0.19,0.37774446594994515
hybrid_dense_core,0.13559168600477278,0.0,0,0.01,0.0,20,0.2,0.38574450998567045
hybrid_dense_core,0.13444546097889543,0.0,0,0.01,0.0,21,0.21,0.3925673000048846
hybrid_dense_core,0.18728581594768912,0.0,0,0.01,0.0,22,0.22,0.43291005806531757
hybrid_dense_core,0.1341712869470939,0.0,0,0.01,0.0,23,0.23,0.3849170790053904
hybrid_dense_core,0.1338874789653346,0.0,0,0.01,0.0,24,0.24,0.39060718996915966
hybrid_dense_core,0.13670883292797953,0.0,0,0.01,0.0,25,0.25,0.3948051439365372
hybrid_dense_core,0.13379519595764577,0.0,0,0.01,0.0,26,0.26,0.3988115770043805
hybrid_dense_core,0.13390360097400844,0.0,0,0.01,0.0,27,0.27,0.39068292500451207
hybrid_dense_core,0.1338763820240274,0.0,0,0.01,0.0,28,0.28,0.3837004059460014
hybrid_dense_core,0.13454309501685202,0.0,0,0.01,0.0,29,0.29,0.3916176009224728
hybrid_dense_core,0.13413937797304243,0.0,0,0.01,0.0,30,0.3,0.3848840600112453
hybrid_dense_core,0.13405458198394626,0.0,0,0.01,0.0,31,0.31,0.3884425419382751
hybrid_dense_core,0.13653661496937275,0.0,0,0.01,0.0,32,0.32,0.39327534195035696
hybrid_dense_core,0.1340252140071243,0.0,0,0.01,0.0,33,0.33,0.3840415420709178
hybrid_dense_core,0.13381707691587508,0.0,0,0.01,0.0,34,0.34,0.38391003501601517
hybrid_dense_core,0.13619898597244173,0.0,0,0.01,0.0,35,0.35000000000000003,0.39242473791819066
hybrid_dense_core,0.13409805798437446,0.0,0,0.01,0.0,36,0.36,0.38192596996668726
hybrid_dense_core,0.14100988011341542,0.0,0,0.01,0.0,37,0.37,0.38682105601765215
hybrid_dense_core,0.13464575307443738,0.0,0,0.01,0.0,38,0.38,0.440875670989044
hybrid_dense_core,0.13447092205751687,0.0,0,0.01,0.0,39,0.39,0.3850675650173798
hybrid_dense_core,0.13520577701274306,0.0,0,0.01,0.0,40,0.4,0.3932195190573111
hybrid_dense_core,0.13606118503957987,0.0,0,0.01,0.0,41,0.41000000000000003,0.39366337400861084
hybrid_dense_core,0.13833048404194415,0.0,0,0.01,0.0,42,0.42,0.39938582002650946
hybrid_dense_core,0.1342241041129455,0.0,0,0.01,0.0,43,0.43,0.3922429479425773
hybrid_dense_core,0.1347581739537418,0.0,0,0.01,0.0,44,0.44,0.39347704499959946
hybrid_dense_core,0.13416220003273338,0.0,0,0.01,0.0,45,0.45,0.38422333693597466
hybrid_dense_core,0.13400140299927443,0.0,0,0.01,0.0,46,0.46,0.3914156489772722
hybrid_dense_core,0.13499120401684195,0.0,0,0.01,0.0,47,0.47000000000000003,0.3994281110353768
hybrid_dense_core,0.1351920359302312,0.0,0,0.01,0.0,48,0.48,0.39346163091249764
hybrid_dense_core,0.1348449169890955,0.0,0,0.01,0.0,49,0.49,0.39291540591511875
hybrid_dense_core,0.13456457399297506,0.0,0,0.01,0.0,50,0.5,0.38496410101652145
hybrid_dense_core,0.1343808959936723,0.0,0,0.01,0.0,51,0.51,0.3901400059694424
hybrid_dense_core,0.1361003090860322,0.0,0,0.01,0.0,52,0.52,0.3935020900098607
hybrid_dense_core,0.1351675339974463,0.0,0,0.01,0.0,53,0.53,0.3891637329943478
hybrid_dense_core,0.13411795895081013,0.0,0,0.01,0.0,54,0.54,0.39364236197434366
hybrid_dense_core,0.13442420598585159,0.0,0,0.01,0.0,55,0.55,0.4019549989607185
hybrid_dense_core,0.13457687699701637,0.0,0,0.01,0.0,56,0.56,0.39802635996602476
hybrid_dense_core,0.13739715400151908,0.0,0,0.01,0.0,57,0.5700000000000001,0.40363649697974324
hybrid_dense_core,0.13448421203065664,0.0,0,0.01,0.0,58,0.58,0.40067926002666354
hybrid_dense_core,0.13461029599420726,0.0,0,0.01,0.0,59,0.59,0.3939644679194316
hybrid_dense_core,0.1348552160197869,0.0,0,0.01,0.0,60,0.6,0.39468528993893415
hybrid_dense_core,0.1341245190706104,0.0,0,0.01,0.0,61,0.61,0.39382987504359335
hybrid_dense_core,0.14100812806282192,0.0,0,0.01,0.0,62,0.62,0.4135294220177457
hybrid_dense_core,0.13720286905299872,0.0,0,0.01,0.0,63,0.63,0.40488998603541404
hybrid_dense_core,0.13515112199820578,0.0,0,0.01,0.0,64,0.64,0.39570503507275134
hybrid_dense_core,0.13467997102998197,0.0,0,0.01,0.0,65,0.65,0.4035471410024911
hybrid_dense_core,0.13570123491808772,0.0,0,0.01,0.0,66,0.66,0.3954964180011302
hybrid_dense_core,0.14172934798989445,0.0,0,0.01,0.0,67,0.67,0.4092322770738974
hybrid_dense_core,0.1347328700358048,0.0,0,0.01,0.0,68,0.68,0.4031325610121712
hybrid_dense_core,0.13521444704383612,0.0,0,0.01,0.0,69,0.6900000000000001,0.4036219030385837
hybrid_dense_core,0.13524145900737494,0.0,0,0.01,0.0,70,0.7000000000000001,0.3994546619942412
hybrid_dense_core,0.1356227700598538,0.0,0,0.01,0.0,71,0.71,0.39715114200953394
hybrid_dense_core,0.14326959697064012,0.0,0,0.01,0.0,72,0.72,0.41254796099383384
hybrid_dense_core,0.1345540500478819,0.0,0,0.01,0.0,73,0.73,0.40292735991533846
hybrid_dense_core,0.13548975193407387,0.0,0,0.01,0.0,74,0.74,0.4002809019293636
hybrid_dense_core,0.13538244005758315,0.0,0,0.01,0.0,75,0.75,0.40344216010998935
hybrid_dense_core,0.13508423196617514,0.0,0,0.01,0.0,76,0.76,0.4022161680040881
hybrid_dense_core,0.14688723406288773,0.0,0,0.01,0.0,77,0.77,0.41223953594453633
hybrid_dense_core,0.13576023397035897,0.0,0,0.01,0.0,78,0.78,0.4030436900211498
hybrid_dense_core,0.1348558949539438,0.0,0,0.01,0.0,79,0.79,0.39581263600848615
hybrid_dense_core,0.13462332997005433,0.0,0,0.01,0.0,80,0.8,0.39566991897299886
hybrid_dense_core,0.13517209806013852,0.0,0,0.01,0.0,81,0.81,0.4034892249619588
hybrid_dense_core,0.14359432994388044,0.0,0,0.01,0.0,82,0.8200000000000001,0.4117422580020502
hybrid_dense_core,0.13503926596604288,0.0,0,0.01,0.0,83,0.8300000000000001,0.40407249704003334
hybrid_dense_core,0.13568896299693733,0.0,0,0.01,0.0,84,0.84,0.39580903307069093
hybrid_dense_core,0.13526353402994573,0.0,0,0.01,0.0,85,0.85,0.4033218869008124
hybrid_dense_core,0.13485465408302844,0.0,0,0.01,0.0,86,0.86,0.39562833693344146
hybrid_dense_core,0.22629191994201392,0.0,0,0.01,0.0,87,0.87,0.49584462004713714
hybrid_dense_core,0.13507904496509582,0.0,0,0.01,0.0,88,0.88,0.40245046897325665
hybrid_dense_core,0.13592840603087097,0.0,0,0.01,0.0,89,0.89,0.40366746205836535
hybrid_dense_core,0.13480541692115366,0.0,0,0.01,0.0,90,0.9,0.3991801110096276
hybrid_dense_core,0.13533676706720144,0.0,0,0.01,0.0,91,0.91,0.39715474494732916
hybrid_dense_core,0.14093731297180057,0.0,0,0.01,0.0,92,0.92,0.40656653803307563
hybrid_dense_core,0.13469128089491278,0.0,0,0.01,0.0,93,0.93,0.40278138604480773
hybrid_dense_core,0.13590448396280408,0.0,0,0.01,0.0,94,0.9400000000000001,0.40087575500365347
hybrid_dense_core,0.13554340705741197,0.0,0,0.01,0.0,95,0.9500000000000001,0.40377542399801314
hybrid_dense_core,0.13549169397447258,0.0,0,0.01,0.0,96,0.96,0.4027127829613164
hybrid_dense_core,0.13879197498317808,0.0,0,0.01,0.0,97,0.97,0.40580165199935436
hybrid_dense_core,0.13542186003178358,0.0,0,0.01,0.0,98,0.98,0.4034562320448458
hybrid_dense_core,0.13538131304085255,0.0,0,0.01,0.0,99,0.99,0.3972620179411024
