plant,step,exact_time,view,coordinate,reference,reference_data_origin,observer,gpu_lo_hex,gpu_hi_hex,reference_lo_hex,reference_hi_hex,gpu_width,reference_width,width_ratio,lower_abs_diff,upper_abs_diff,center_abs_diff,near_zero_reference,width_ratio_over_1p10
van_der_pol,2,5764607523034235/288230376151711744,endpoint,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.22f5b334b3c64p+1,0x1.354a0956ff302p+1,0x1.22e029365dfdbp+1,0x1.355029133d29bp+1,0.14319874453106163,0.14404295239214093,0.9941391935734486,0.0006573192472996148,0.0001868886137796899,0.00023521531675996243,False,False
van_der_pol,2,5764607523034235/288230376151711744,tube,x,strict_cpu,REUSED_FRESH_ENDPOINT_REPAIRED_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.1f6359b03bbcdp+0,0x1.72defa4c43cdcp+0,0x1.1f6359b03bbcdp+0,0x1.72defa4c43cdcp+0,0.3261051541267681,0.3261051541267681,1.0,0.0,0.0,1.1102230246251565e-16,False,False
van_der_pol,2,5764607523034235/288230376151711744,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.1f6359b03bbcdp+0,0x1.72defa4c43cdcp+0,0x1.1f636a6bc9051p+0,0x1.72de6999e6860p+0,0.3261051541267681,0.32609553218708576,1.0000295065057097,9.97342142206037e-07,8.62459754014111e-06,3.8136276988565143e-06,False,False
van_der_pol,2,5764607523034235/288230376151711744,tube,y,strict_cpu,REUSED_FRESH_ENDPOINT_REPAIRED_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.22d8de691abffp+1,0x1.3904f5eb7743cp+1,0x1.22d8de691abffp+1,0x1.3904f5eb7743cp+1,0.17322057595541063,0.17322057595541063,1.0,0.0,0.0,2.220446049250313e-16,False,False
van_der_pol,2,5764607523034235/288230376151711744,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.22d8de691abffp+1,0x1.3904f5eb7743cp+1,0x1.22dff631f7b5cp+1,0x1.38ee73e0827efp+1,0.17322057595541063,0.1723172285324579,1.0052423511603923,0.00021645839471640116,0.000686889028236326,0.00023521531676018448,False,False
van_der_pol,3,17293822569102705/576460752303423488,endpoint,x,strict_cpu,REUSED_FRESH_ENDPOINT_REPAIRED_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.2b5730f988176p+0,0x1.78e39168449f5p+0,0x1.2b5730f988175p+0,0x1.78e39168449f6p+0,0.3029232282974872,0.30292322829748763,0.9999999999999986,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,False,False
van_der_pol,3,17293822569102705/576460752303423488,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.2b5730f988176p+0,0x1.78e39168449f5p+0,0x1.2b503a1f64cecp+0,0x1.78e96cbbc079fp+0,0.3029232282974872,0.3031188613637539,0.9993545994947773,0.00010626626616039303,8.936680010629416e-05,8.449733027160455e-06,False,False
van_der_pol,3,17293822569102705/576460752303423488,endpoint,y,strict_cpu,REUSED_FRESH_ENDPOINT_REPAIRED_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.1dc61b94c0d7bp+1,0x1.32ddbbe96e8ccp+1,0x1.1dc61b94c0d7ap+1,0x1.32ddbbe96e8cdp+1,0.16478351721472295,0.16478351721472384,0.9999999999999946,4.440892098500626e-16,4.440892098500626e-16,2.220446049250313e-16,False,False
van_der_pol,3,17293822569102705/576460752303423488,endpoint,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.1dc61b94c0d7bp+1,0x1.32ddbbe96e8ccp+1,0x1.1db0688d4280ap+1,0x1.32d66e279b2fep+1,0.16478351721472295,0.1652228358883523,0.9973410535458537,0.0006622110928948821,0.00022289241926554126,0.00044255175608043373,False,False
van_der_pol,3,17293822569102705/576460752303423488,tube,x,strict_cpu,REUSED_FRESH_ENDPOINT_REPAIRED_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.254f0b2b8433dp+0,0x1.78f492d32d4dbp+0,0x1.254f0b2b8433dp+0,0x1.78f492d32d4dcp+0,0.3267445358588712,0.3267445358588714,0.9999999999999993,0.0,2.220446049250313e-16,1.1102230246251565e-16,False,False
van_der_pol,3,17293822569102705/576460752303423488,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.254f0b2b8433dp+0,0x1.78f492d32d4dbp+0,0x1.254f6c1b50332p+0,0x1.78f3165cb9e06p+0,0.3267445358588712,0.3267160806369036,1.0000870946477813,5.777877956747446e-06,2.2677344010846312e-05,8.449733027049433e-06,False,False
van_der_pol,3,17293822569102705/576460752303423488,tube,y,strict_cpu,REUSED_FRESH_ENDPOINT_REPAIRED_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.1da0e7585a700p+1,0x1.36d0f72478365p+1,0x1.1da0e7585a6ffp+1,0x1.36d0f72478366p+1,0.19677922693840566,0.19677922693840655,0.9999999999999954,4.440892098500626e-16,4.440892098500626e-16,2.220446049250313e-16,False,False
van_der_pol,3,17293822569102705/576460752303423488,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.1da0e7585a700p+1,0x1.36d0f72478365p+1,0x1.1db02eeacadb7p+1,0x1.36a4aec8b616ep+1,0.19677922693840566,0.19496153198130228,1.009323351835775,0.00046629572247125495,0.0013513992346321224,0.0004425517560802117,False,False
van_der_pol,4,5764607523034235/144115188075855872,endpoint,x,strict_cpu,REUSED_FRESH_ENDPOINT_REPAIRED_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.312357e943355p+0,0x1.7eddce18c9e47p+0,0x1.312357e943355p+0,0x1.7eddce18c9e47p+0,0.3036264291792432,0.3036264291792432,1.0,0.0,0.0,0.0,False,False
van_der_pol,4,5764607523034235/144115188075855872,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.312357e943355p+0,0x1.7eddce18c9e47p+0,0x1.311d09163fde3p+0,0x1.7ee2780bfc211p+0,0.3036264291792432,0.3037938451709681,0.99944891578817,9.625102697130572e-05,7.116496475356726e-05,1.254303110886923e-05,False,False
van_der_pol,4,5764607523034235/144115188075855872,endpoint,y,strict_cpu,REUSED_FRESH_ENDPOINT_REPAIRED_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.186e26583cac9p+1,0x1.303cbc9a5f525p+1,0x1.186e26583cac9p+1,0x1.303cbc9a5f525p+1,0.18599203328385094,0.18599203328385094,1.0,0.0,0.0,0.0,False,False
van_der_pol,4,5764607523034235/144115188075855872,endpoint,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.186e26583cac9p+1,0x1.303cbc9a5f525p+1,0x1.185898b3ef347p+1,0x1.30297da458612p+1,0.18599203328385094,0.18606244791803794,0.9996215537580263,0.0006577541598185022,0.0005873395256315028,0.0006225468427250025,False,False
van_der_pol,4,5764607523034235/144115188075855872,tube,x,strict_cpu,REUSED_FRESH_ENDPOINT_REPAIRED_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.2b2e8d0366621p+0,0x1.7eef67692443dp+0,0x1.2b2e8d0366621p+0,0x1.7eef67692443dp+0,0.32716145500115257,0.32716145500115257,1.0,0.0,0.0,0.0,False,False
van_der_pol,4,5764607523034235/144115188075855872,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.2b2e8d0366621p+0,0x1.7eef67692443dp+0,0x1.2b2fb60f05baap+0,0x1.7eec997db3d0cp+0,0.32716145500115257,0.3271009583678155,1.0001849478938825,1.7705285559665995e-05,4.2791347777404454e-05,1.254303110886923e-05,False,False
van_der_pol,4,5764607523034235/144115188075855872,tube,y,strict_cpu,REUSED_FRESH_ENDPOINT_REPAIRED_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.183fc8363dbb7p+1,0x1.3467ada9f2e25p+1,0x1.183fc8363dbb7p+1,0x1.3467ada9f2e25p+1,0.21996753835474347,0.21996753835474347,1.0,0.0,0.0,0.0,False,False
van_der_pol,4,5764607523034235/144115188075855872,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.183fc8363dbb7p+1,0x1.3467ada9f2e25p+1,0x1.185858b20881cp+1,0x1.34265093d3b2cp+1,0.21996753835474347,0.2172231533535367,1.0126339432921325,0.0007496456578786059,0.001994739343328167,0.0006225468427247804,False,False
van_der_pol,5,28823037615171175/576460752303423488,endpoint,x,strict_cpu,REUSED_FRESH_ENDPOINT_REPAIRED_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.36e17c2b204acp+0,0x1.84bc530c6dc60p+0,0x1.36e17c2b204abp+0,0x1.84bc530c6dc61p+0,0.3041204738669707,0.30412047386697116,0.9999999999999986,2.220446049250313e-16,2.220446049250313e-16,0.0,False,False
van_der_pol,5,28823037615171175/576460752303423488,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.36e17c2b204acp+0,0x1.84bc530c6dc60p+0,0x1.36dc43bb68725p+0,0x1.84bf70254da6cp+0,0.3041204738669707,0.3042476423772358,0.9995820230215379,7.965781682783835e-05,4.7510693437224916e-05,1.6073561695306715e-05,False,False
van_der_pol,5,28823037615171175/576460752303423488,endpoint,y,strict_cpu,REUSED_FRESH_ENDPOINT_REPAIRED_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.12f08149dab65p+1,0x1.2d676f716352fp+1,0x1.12f08149dab65p+1,0x1.2d676f716352fp+1,0.20675446443894874,0.20675446443894874,1.0,0.0,0.0,0.0,False,False
van_der_pol,5,28823037615171175/576460752303423488,endpoint,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.12f08149dab65p+1,0x1.2d676f716352fp+1,0x1.12db221343c9cp+1,0x1.2d4a0e3b65ea8p+1,0.20675446443894874,0.20651008567461382,1.0011833744755692,0.000652219443371127,0.0008965982077060453,0.0007744088255385861,False,False
van_der_pol,5,28823037615171175/576460752303423488,tube,x,strict_cpu,REUSED_FRESH_ENDPOINT_REPAIRED_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.3100fbcc4d6d3p+0,0x1.84ce7f166ef98p+0,0x1.3100fbcc4d6d2p+0,0x1.84ce7f166ef99p+0,0.3273546272262575,0.32735462722625797,0.9999999999999987,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,False,False
van_der_pol,5,28823037615171175/576460752303423488,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.3100fbcc4d6d3p+0,0x1.84ce7f166ef98p+0,0x1.31035a02f8ed8p+0,0x1.84ca0588eb818p+0,0.3273546272262575,0.3272502138157307,1.0003190629253051,3.6133143568095605e-05,6.828026695870903e-05,1.6073561695417737e-05,False,False
van_der_pol,5,28823037615171175/576460752303423488,tube,y,strict_cpu,REUSED_FRESH_ENDPOINT_REPAIRED_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.12b839d037908p+1,0x1.31c94cb90a3d1p+1,0x1.12b839d037907p+1,0x1.31c94cb90a3d2p+1,0.24270855301196947,0.24270855301197036,0.9999999999999963,4.440892098500626e-16,4.440892098500626e-16,2.220446049250313e-16,False,False
van_der_pol,5,28823037615171175/576460752303423488,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.12b839d037908p+1,0x1.31c94cb90a3d1p+1,0x1.12dadbfccc35bp+1,0x1.3173ea1fe142fp+1,0.24270855301196947,0.2390458747196167,1.0153220727889525,0.0010569303206380276,0.002605747971714756,0.000774408825538142,False,False
van_der_pol,6,17293822569102705/288230376151711744,endpoint,x,strict_cpu,REUSED_FRESH_ENDPOINT_REPAIRED_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.3c90c4788f723p+0,0x1.8a7e351569758p+0,0x1.3c90c4788f722p+0,0x1.8a7e351569759p+0,0.30440429524788937,0.3044042952478898,0.9999999999999986,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,False,False
van_der_pol,6,17293822569102705/288230376151711744,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.3c90c4788f723p+0,0x1.8a7e351569758p+0,0x1.3c8c006fa87cap+0,0x1.8a7f71a55119ep+0,0.30440429524788937,0.304495883560425,0.9996992132981743,7.271973932732045e-05,1.886857320831936e-05,2.692558305961157e-05,False,False
van_der_pol,6,17293822569102705/288230376151711744,endpoint,y,strict_cpu,REUSED_FRESH_ENDPOINT_REPAIRED_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.0d4ff444aaae7p+1,0x1.2a5e6642be3eep+1,0x1.0d4ff444aaae7p+1,0x1.2a5e6642be3eep+1,0.2270033350570233,0.2270033350570233,1.0,0.0,0.0,2.220446049250313e-16,False,False
van_der_pol,6,17293822569102705/288230376151711744,endpoint,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.0d4ff444aaae7p+1,0x1.2a5e6642be3eep+1,0x1.0d3ae4db1ee3ap+1,0x1.2a38b770b9382p+1,0.2270033350570233,0.22649605088068725,1.0022397042878388,0.0006427064286840256,0.0011499906050200792,0.0008963485168518304,False,False
van_der_pol,6,17293822569102705/288230376151711744,tube,x,strict_cpu,REUSED_FRESH_ENDPOINT_REPAIRED_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.36c5768a97f7ap+0,0x1.8a90ee2901698p+0,0x1.36c5768a97f79p+0,0x1.8a90ee2901699p+0,0.327323414015559,0.3273234140155594,0.9999999999999987,2.220446049250313e-16,2.220446049250313e-16,0.0,False,False
van_der_pol,6,17293822569102705/288230376151711744,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.36c5768a97f7ap+0,0x1.8a90ee2901698p+0,0x1.36c8667b8f877p+0,0x1.8a8a76bf0a887p+0,0.327323414015559,0.32717992446396593,1.0004385646577434,4.481919273691126e-05,9.86703588561344e-05,2.692558305961157e-05,False,False
van_der_pol,6,17293822569102705/288230376151711744,tube,y,strict_cpu,REUSED_FRESH_ENDPOINT_REPAIRED_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.0d0d10e835c89p+1,0x1.2ef63549c5758p+1,0x1.0d0d10e835c89p+1,0x1.2ef63549c5758p+1,0.264927432668038,0.264927432668038,1.0,0.0,0.0,2.220446049250313e-16,False,False
van_der_pol,6,17293822569102705/288230376151711744,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.0d0d10e835c89p+1,0x1.2ef63549c5758p+1,0x1.0d3a9906865c2p+1,0x1.2e8deeefe4106p+1,0.264927432668038,0.2603557004435135,1.0175595626165916,0.0013895175954101724,0.003182214629114277,0.0008963485168518304,False,False
van_der_pol,7,40352252661239645/576460752303423488,endpoint,x,strict_cpu,REUSED_FRESH_ENDPOINT_REPAIRED_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.42305b58c51f2p+0,0x1.902297107741ep+0,0x1.42305b58c51f2p+0,0x1.902297107741ep+0,0.30447743639718805,0.30447743639718805,1.0,0.0,0.0,0.0,False,False
van_der_pol,7,40352252661239645/576460752303423488,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.42305b58c51f2p+0,0x1.902297107741ep+0,0x1.422c3374b0a52p+0,0x1.9021a8efb1547p+0,0.30447743639718805,0.3045266557025432,0.9998383743937238,6.341284140631842e-05,1.4193536051143596e-05,3.880318872873101e-05,False,False
van_der_pol,7,40352252661239645/576460752303423488,endpoint,y,strict_cpu,REUSED_FRESH_ENDPOINT_REPAIRED_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.078f5ce5312c8p+1,0x1.272260d26c247p+1,0x1.078f5ce5312c8p+1,0x1.272260d26c247p+1,0.24667405208123183,0.24667405208123183,1.0,0.0,0.0,2.220446049250313e-16,False,False
van_der_pol,7,40352252661239645/576460752303423488,endpoint,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.078f5ce5312c8p+1,0x1.272260d26c247p+1,0x1.077ac5ca1f2e1p+1,0x1.26f6322c0b749p+1,0.24667405208123183,0.24595408231157379,1.0029272527737352,0.0006283647708076323,0.0013483345404656788,0.0009883496556368776,False,False
van_der_pol,7,40352252661239645/576460752303423488,tube,x,strict_cpu,REUSED_FRESH_ENDPOINT_REPAIRED_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.3c7b1f57ccdd4p+0,0x1.9035d6ff0d7bep+0,0x1.3c7b1f57ccdd4p+0,0x1.9035d6ff0d7bep+0,0.3270678313571076,0.3270678313571076,1.0,0.0,0.0,0.0,False,False
van_der_pol,7,40352252661239645/576460752303423488,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.3c7b1f57ccdd4p+0,0x1.9035d6ff0d7bep+0,0x1.3c7ec725f97e0p+0,0x1.902d192c0673cp+0,0.3270678313571076,0.32687866828651746,1.000578695060102,5.5778346566448533e-05,0.0001333847240236885,3.8803188728619986e-05,False,False
van_der_pol,7,40352252661239645/576460752303423488,tube,y,strict_cpu,REUSED_FRESH_ENDPOINT_REPAIRED_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.074139c438dfcp+1,0x1.2beef697b8937p+1,0x1.074139c438dfcp+1,0x1.2beef697b8937p+1,0.2865520508488806,0.2865520508488806,1.0,0.0,0.0,2.220446049250313e-16,False,False
van_der_pol,7,40352252661239645/576460752303423488,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.074139c438dfcp+1,0x1.2beef697b8937p+1,0x1.077a749895d1ep+1,0x1.2b74f601e8f30p+1,0.2865520508488806,0.2810823215752487,1.0194595278812921,0.0017465149811792813,0.0037232142924525924,0.0009883496556368776,False,False
van_der_pol,8,5764607523034235/72057594037927936,endpoint,x,strict_cpu,REUSED_FRESH_ENDPOINT_REPAIRED_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.47bf6fb4b0bbfp+0,0x1.95a8aa9ff564ep+0,0x1.47bf6fb4b0bbfp+0,0x1.95a8aa9ff564ep+0,0.30434005969860656,0.30434005969860656,1.0,0.0,0.0,1.1102230246251565e-16,False,False
